 # filt(alp*rho*Vrz/tfpF)    filt(alp*rho*Vrz)/filt(tfpF)
   0.3157587E+003   0.3415339E+003
   0.4081653E+003   0.4150651E+003
   0.5002326E+003   0.4970695E+003
   0.5265144E+003   0.5348891E+003
   0.5373555E+003   0.5484059E+003
   0.6342012E+003   0.6420195E+003
   0.7658333E+003   0.7601808E+003
   0.8885461E+003   0.8841258E+003
   0.9414823E+003   0.9352126E+003
   0.8306460E+003   0.8273321E+003
   0.6337967E+003   0.6289506E+003
   0.5049976E+003   0.5033440E+003
   0.4608392E+003   0.4605849E+003
   0.3684809E+003   0.3680716E+003
   0.3051269E+003   0.3165946E+003
   0.2738123E+003   0.2861905E+003
   0.2302370E+003   0.2298684E+003
   0.2383370E+003   0.2371114E+003
   0.2806856E+003   0.2786693E+003
   0.3161777E+003   0.3145904E+003
   0.4333005E+003   0.4304658E+003
   0.6757135E+003   0.6410033E+003
   0.8976377E+003   0.8349172E+003
   0.1024285E+004   0.9491074E+003
   0.9988786E+003   0.9500975E+003
   0.7986454E+003   0.7945825E+003
   0.6549913E+003   0.6677223E+003
   0.5371180E+003   0.5370584E+003
   0.5076365E+003   0.5047170E+003
   0.6890067E+003   0.6627140E+003
   0.8576901E+003   0.8404608E+003
   0.8261893E+003   0.8640780E+003
   0.5746211E+003   0.5715191E+003
   0.5201250E+003   0.5205703E+003
   0.5165055E+003   0.5264522E+003
   0.5370764E+003   0.5377081E+003
   0.4961856E+003   0.4927545E+003
   0.3312060E+003   0.3273366E+003
   0.2713634E+003   0.2852301E+003
   0.2733001E+003   0.2982347E+003
   0.3111561E+003   0.3276312E+003
   0.4099612E+003   0.4349466E+003
   0.4518000E+003   0.4594740E+003
   0.4046599E+003   0.4188712E+003
   0.4307234E+003   0.4404919E+003
   0.5914203E+003   0.5969635E+003
   0.6999650E+003   0.7054722E+003
   0.8188916E+003   0.8202667E+003
   0.9922541E+003   0.9950470E+003
   0.9869222E+003   0.9869033E+003
   0.6599111E+003   0.6449533E+003
   0.4701013E+003   0.4689782E+003
   0.3663088E+003   0.3690016E+003
   0.2869505E+003   0.2947788E+003
   0.2596571E+003   0.2667176E+003
   0.2449272E+003   0.2443819E+003
   0.2175128E+003   0.2171065E+003
   0.2097651E+003   0.2082550E+003
   0.2506506E+003   0.2482050E+003
   0.3203227E+003   0.3181973E+003
   0.4559126E+003   0.4647112E+003
   0.6542957E+003   0.6666495E+003
   0.7633361E+003   0.7580554E+003
   0.7480934E+003   0.7216935E+003
   0.6662080E+003   0.6451113E+003
   0.5494030E+003   0.5479358E+003
   0.5079265E+003   0.5125037E+003
   0.5030419E+003   0.5094176E+003
   0.5294624E+003   0.5295559E+003
   0.7007898E+003   0.6635640E+003
   0.7919462E+003   0.7776086E+003
   0.7298576E+003   0.7482721E+003
   0.5523901E+003   0.5444920E+003
   0.4427375E+003   0.4406543E+003
   0.4360321E+003   0.4458992E+003
   0.5348696E+003   0.5418224E+003
   0.5865844E+003   0.5905976E+003
   0.4174704E+003   0.4137525E+003
   0.3053036E+003   0.3045510E+003
   0.2787627E+003   0.2780048E+003
   0.4067344E+003   0.4071148E+003
   0.4245259E+003   0.4280941E+003
   0.4128951E+003   0.4132831E+003
   0.2846023E+003   0.2819117E+003
   0.3524884E+003   0.3435364E+003
   0.7276749E+003   0.6511150E+003
   0.8782861E+003   0.8258617E+003
   0.8247256E+003   0.8180511E+003
   0.9038131E+003   0.8983045E+003
   0.8343229E+003   0.8175640E+003
   0.5230187E+003   0.5191984E+003
   0.4141279E+003   0.4140321E+003
   0.2800128E+003   0.2826687E+003
   0.2698648E+003   0.2701654E+003
   0.2797157E+003   0.2785612E+003
   0.2548812E+003   0.2546924E+003
   0.2356706E+003   0.2350677E+003
   0.2443480E+003   0.2409931E+003
   0.2976885E+003   0.2957149E+003
   0.3546010E+003   0.3505190E+003
   0.4443357E+003   0.4552665E+003
   0.5565403E+003   0.5644747E+003
   0.4905265E+003   0.4865690E+003
   0.3668935E+003   0.3807309E+003
   0.3868678E+003   0.4033738E+003
   0.4457500E+003   0.4564179E+003
   0.4867635E+003   0.4899178E+003
   0.5015363E+003   0.5120181E+003
   0.5724853E+003   0.5774033E+003
   0.7199225E+003   0.6705249E+003
   0.6663821E+003   0.6286098E+003
   0.5041984E+003   0.5000705E+003
   0.4216180E+003   0.4171718E+003
   0.3819468E+003   0.3790956E+003
   0.3590288E+003   0.3609761E+003
   0.4334278E+003   0.4537987E+003
   0.5186335E+003   0.5411827E+003
   0.4450923E+003   0.4447297E+003
   0.3902446E+003   0.3911694E+003
   0.4073693E+003   0.4104120E+003
   0.5276330E+003   0.5391637E+003
   0.5095611E+003   0.5134171E+003
   0.4352492E+003   0.4316389E+003
   0.3200281E+003   0.3177661E+003
