 # filt(alp*rho*Vrz/tfpF)    filt(alp*rho*Vrz)/filt(tfpF)
   0.3962738E+003   0.4314681E+003
   0.4323732E+003   0.4657729E+003
   0.4776520E+003   0.5050821E+003
   0.5229779E+003   0.5362764E+003
   0.5534158E+003   0.5616481E+003
   0.5678841E+003   0.5741496E+003
   0.5653114E+003   0.5684839E+003
   0.5583054E+003   0.5584785E+003
   0.5525662E+003   0.5541896E+003
   0.5387354E+003   0.5441315E+003
   0.5185205E+003   0.5281163E+003
   0.4872888E+003   0.4984639E+003
   0.4410030E+003   0.4506236E+003
   0.3827200E+003   0.3981243E+003
   0.3238608E+003   0.3433043E+003
   0.2801890E+003   0.2977943E+003
   0.2645129E+003   0.2740069E+003
   0.2740375E+003   0.2861657E+003
   0.3142751E+003   0.3306400E+003
   0.3795004E+003   0.3923355E+003
   0.4388045E+003   0.4453813E+003
   0.4870328E+003   0.4909903E+003
   0.5311469E+003   0.5336809E+003
   0.5627294E+003   0.5660821E+003
   0.5694805E+003   0.5771018E+003
   0.5667472E+003   0.5756825E+003
   0.5803895E+003   0.5920206E+003
   0.5994192E+003   0.6056287E+003
   0.6345183E+003   0.6310388E+003
   0.6715741E+003   0.6675548E+003
   0.6862165E+003   0.6931438E+003
   0.6812558E+003   0.6932853E+003
   0.6403032E+003   0.6620760E+003
   0.5868339E+003   0.6033727E+003
   0.5338377E+003   0.5396297E+003
   0.4845896E+003   0.4885303E+003
   0.4453735E+003   0.4521507E+003
   0.4257899E+003   0.4567123E+003
   0.4049392E+003   0.4505192E+003
   0.3857612E+003   0.4247733E+003
   0.4221169E+003   0.4518814E+003
   0.4556937E+003   0.4847398E+003
   0.5017384E+003   0.5217802E+003
   0.5484808E+003   0.5500921E+003
   0.5874060E+003   0.5775049E+003
   0.6099902E+003   0.5971150E+003
   0.6173356E+003   0.6034840E+003
   0.6075714E+003   0.5943363E+003
   0.5882784E+003   0.5820548E+003
   0.5576591E+003   0.5602390E+003
   0.5190596E+003   0.5269099E+003
   0.4761633E+003   0.4885696E+003
   0.4263548E+003   0.4410480E+003
   0.3726841E+003   0.3921465E+003
   0.3205678E+003   0.3426536E+003
   0.2829902E+003   0.3011574E+003
   0.2704676E+003   0.2734191E+003
   0.2788279E+003   0.2753196E+003
   0.3174260E+003   0.3192132E+003
   0.3782187E+003   0.3846404E+003
   0.4346669E+003   0.4378824E+003
   0.4736427E+003   0.4752039E+003
   0.5097023E+003   0.5149206E+003
   0.5420296E+003   0.5513156E+003
