 # filt(alp*rho*Vrz/tfpF)    filt(alp*rho*Vrz)/filt(tfpF)
   0.3325448E+003   0.3644162E+003
   0.3942898E+003   0.4184500E+003
   0.4659160E+003   0.4770208E+003
   0.5155738E+003   0.5295494E+003
   0.5446616E+003   0.5594716E+003
   0.5808624E+003   0.5926467E+003
   0.6116084E+003   0.6155587E+003
   0.6334149E+003   0.6311874E+003
   0.6479692E+003   0.6466756E+003
   0.6247562E+003   0.6295236E+003
   0.5810360E+003   0.5844087E+003
   0.5140281E+003   0.5157790E+003
   0.4345883E+003   0.4400114E+003
   0.3709002E+003   0.3778118E+003
   0.3109488E+003   0.3287235E+003
   0.2579776E+003   0.2783212E+003
   0.2355300E+003   0.2383119E+003
   0.2400861E+003   0.2356610E+003
   0.2887191E+003   0.2916134E+003
   0.3656976E+003   0.3708247E+003
   0.4687399E+003   0.4698010E+003
   0.5717193E+003   0.5553121E+003
   0.6502755E+003   0.6175237E+003
   0.6875654E+003   0.6605776E+003
   0.6899673E+003   0.6786314E+003
   0.6692458E+003   0.6757553E+003
   0.6140772E+003   0.6268997E+003
   0.5720017E+003   0.5814904E+003
   0.5748059E+003   0.5713310E+003
   0.6538875E+003   0.6385113E+003
   0.7303636E+003   0.7353564E+003
   0.6984700E+003   0.7304762E+003
   0.6280765E+003   0.6417521E+003
   0.5188112E+003   0.5196347E+003
   0.5038219E+003   0.5104622E+003
   0.5001575E+003   0.5022784E+003
   0.4598255E+003   0.4573304E+003
   0.4021657E+003   0.4073294E+003
   0.3203986E+003   0.3515453E+003
   0.2983795E+003   0.3362713E+003
   0.3619000E+003   0.3959713E+003
   0.4141516E+003   0.4441846E+003
   0.4613691E+003   0.4828923E+003
   0.5159405E+003   0.5270634E+003
   0.5837745E+003   0.5802455E+003
   0.6575239E+003   0.6468434E+003
   0.7029990E+003   0.6961069E+003
   0.7222312E+003   0.7207254E+003
   0.7281575E+003   0.7276226E+003
   0.6858827E+003   0.6871644E+003
   0.6030524E+003   0.6000778E+003
   0.4806967E+003   0.4825048E+003
   0.3894177E+003   0.4003407E+003
   0.3263129E+003   0.3407791E+003
   0.2864449E+003   0.3041134E+003
   0.2541629E+003   0.2655444E+003
   0.2373018E+003   0.2339300E+003
   0.2439784E+003   0.2379570E+003
   0.2807660E+003   0.2759571E+003
   0.3511928E+003   0.3486179E+003
   0.4550128E+003   0.4668036E+003
   0.5463862E+003   0.5495890E+003
   0.5943091E+003   0.5836038E+003
   0.5949801E+003   0.5897759E+003
   0.5762435E+003   0.5769537E+003
   0.5778311E+003   0.5850153E+003
   0.5703607E+003   0.5804691E+003
   0.5767307E+003   0.5810122E+003
   0.6145977E+003   0.6053981E+003
   0.6942362E+003   0.6755208E+003
   0.7377462E+003   0.7308184E+003
   0.6815595E+003   0.6960915E+003
   0.5789650E+003   0.5792758E+003
   0.4749490E+003   0.4715870E+003
   0.4610193E+003   0.4706658E+003
   0.4846020E+003   0.5001731E+003
   0.4677430E+003   0.4792189E+003
   0.4233633E+003   0.4211387E+003
   0.3479239E+003   0.3471592E+003
   0.3280522E+003   0.3554282E+003
   0.4253408E+003   0.4387385E+003
   0.4447686E+003   0.4587058E+003
   0.4528979E+003   0.4633201E+003
   0.5157790E+003   0.5099776E+003
   0.6221143E+003   0.5813040E+003
   0.7375350E+003   0.6813495E+003
   0.7692338E+003   0.7259345E+003
   0.7375130E+003   0.7156281E+003
   0.7031555E+003   0.6968406E+003
   0.6422488E+003   0.6408551E+003
   0.5620031E+003   0.5598769E+003
   0.4426538E+003   0.4458879E+003
   0.3743860E+003   0.3835009E+003
   0.3317873E+003   0.3424809E+003
   0.3066512E+003   0.3156709E+003
   0.2781723E+003   0.2796856E+003
   0.2522583E+003   0.2490457E+003
   0.2611964E+003   0.2562858E+003
   0.2963588E+003   0.2925156E+003
   0.3653055E+003   0.3638077E+003
   0.4500901E+003   0.4647297E+003
   0.5038234E+003   0.5144055E+003
   0.5037975E+003   0.5124695E+003
   0.4745613E+003   0.4942716E+003
   0.4581732E+003   0.4812476E+003
   0.4882174E+003   0.5094390E+003
   0.5227085E+003   0.5402459E+003
   0.5714951E+003   0.5780288E+003
   0.6343091E+003   0.6255352E+003
   0.7055906E+003   0.6959567E+003
   0.7037878E+003   0.6980027E+003
   0.6229224E+003   0.6338446E+003
   0.5082117E+003   0.5130713E+003
   0.4270459E+003   0.4227477E+003
   0.4218636E+003   0.4275795E+003
   0.4608277E+003   0.4739704E+003
   0.4682141E+003   0.4796608E+003
   0.4538938E+003   0.4545236E+003
   0.4098205E+003   0.4082954E+003
   0.4019564E+003   0.4052604E+003
   0.4990834E+003   0.5163455E+003
   0.4958929E+003   0.5261560E+003
   0.4811649E+003   0.5106678E+003
   0.5511259E+003   0.5361396E+003
   0.6792370E+003   0.5996397E+003
   0.8271364E+003   0.7260281E+003
   0.8738603E+003   0.7852645E+003
   0.8126958E+003   0.7606962E+003
   0.7158750E+003   0.6932687E+003
   0.6080339E+003   0.5957336E+003
   0.5234783E+003   0.5185893E+003
   0.4389844E+003   0.4384863E+003
   0.4078004E+003   0.4112859E+003
   0.3740357E+003   0.3773297E+003
   0.3474484E+003   0.3492752E+003
   0.3105344E+003   0.3133582E+003
   0.2790284E+003   0.2801694E+003
   0.2864624E+003   0.2862016E+003
   0.3140227E+003   0.3127589E+003
   0.3705217E+003   0.3733427E+003
   0.4269663E+003   0.4373221E+003
   0.4541850E+003   0.4611433E+003
   0.4181376E+003   0.4317251E+003
   0.3849499E+003   0.4059221E+003
   0.3940533E+003   0.4048884E+003
   0.4730969E+003   0.4835921E+003
   0.5385326E+003   0.5731785E+003
   0.5945446E+003   0.6144082E+003
   0.6411244E+003   0.6407682E+003
   0.6887079E+003   0.6907348E+003
   0.6790852E+003   0.6815313E+003
   0.6187017E+003   0.6340230E+003
   0.5350238E+003   0.5500469E+003
   0.4822737E+003   0.4840623E+003
   0.4699018E+003   0.4755635E+003
   0.4889307E+003   0.4961861E+003
   0.4976483E+003   0.5002163E+003
   0.4966910E+003   0.4940307E+003
   0.4875714E+003   0.4900154E+003
   0.4901943E+003   0.5030851E+003
   0.5501320E+003   0.5756415E+003
   0.5527509E+003   0.5916382E+003
   0.5510100E+003   0.5822658E+003
   0.6328248E+003   0.6073002E+003
   0.7508224E+003   0.6552025E+003
   0.8946679E+003   0.7870470E+003
   0.9472640E+003   0.8447697E+003
   0.8962657E+003   0.8290619E+003
   0.7896285E+003   0.7545034E+003
   0.6648543E+003   0.6463351E+003
   0.5688168E+003   0.5662843E+003
   0.5001886E+003   0.5017209E+003
   0.4617916E+003   0.4629220E+003
   0.4221720E+003   0.4208745E+003
   0.3776662E+003   0.3740433E+003
   0.3260877E+003   0.3231389E+003
   0.2880504E+003   0.2881023E+003
   0.2841984E+003   0.2878456E+003
   0.3004207E+003   0.3011890E+003
   0.3516344E+003   0.3560375E+003
   0.3915693E+003   0.3974218E+003
   0.4266899E+003   0.4312194E+003
   0.3953618E+003   0.4093857E+003
   0.3761040E+003   0.3913670E+003
   0.4064835E+003   0.4073863E+003
   0.4974925E+003   0.5030453E+003
   0.5814213E+003   0.6243274E+003
   0.6241159E+003   0.6550114E+003
   0.6334987E+003   0.6373362E+003
   0.6481323E+003   0.6503129E+003
   0.6530583E+003   0.6588181E+003
   0.6402938E+003   0.6574225E+003
   0.6153322E+003   0.6366622E+003
   0.6067934E+003   0.6157992E+003
   0.6061701E+003   0.6090414E+003
   0.6042704E+003   0.6030188E+003
   0.5836879E+003   0.5811654E+003
   0.5518634E+003   0.5490439E+003
   0.5364686E+003   0.5390776E+003
   0.5418401E+003   0.5516807E+003
   0.5546964E+003   0.5639010E+003
   0.5665429E+003   0.5802763E+003
   0.5982355E+003   0.6012920E+003
   0.6778331E+003   0.6452432E+003
   0.7531839E+003   0.6733634E+003
   0.8553780E+003   0.7679401E+003
   0.9155516E+003   0.8248546E+003
   0.9166665E+003   0.8634800E+003
   0.8548222E+003   0.8362304E+003
   0.7354392E+003   0.7356420E+003
   0.6310481E+003   0.6436090E+003
   0.5517822E+003   0.5635830E+003
   0.4970889E+003   0.5017463E+003
   0.4466792E+003   0.4439002E+003
   0.3869541E+003   0.3798387E+003
   0.3202407E+003   0.3124858E+003
   0.2725265E+003   0.2698281E+003
   0.2461855E+003   0.2508769E+003
   0.2479355E+003   0.2482142E+003
   0.2977542E+003   0.2974854E+003
   0.3526156E+003   0.3533759E+003
   0.4205121E+003   0.4216114E+003
   0.4167606E+003   0.4256818E+003
   0.4061867E+003   0.4220867E+003
   0.4481230E+003   0.4556116E+003
   0.5371606E+003   0.5366665E+003
   0.6312677E+003   0.6745852E+003
   0.6517132E+003   0.6972917E+003
   0.6217811E+003   0.6431048E+003
   0.6108372E+003   0.6308053E+003
   0.6380967E+003   0.6564591E+003
   0.6856544E+003   0.6993202E+003
   0.7142641E+003   0.7207202E+003
   0.7316723E+003   0.7259083E+003
   0.7275865E+003   0.7178298E+003
   0.7146390E+003   0.7083827E+003
   0.6742144E+003   0.6767084E+003
   0.6141138E+003   0.6156541E+003
   0.5703652E+003   0.5666010E+003
   0.5524089E+003   0.5535166E+003
   0.5257398E+003   0.5435015E+003
   0.5482666E+003   0.5750477E+003
   0.5979508E+003   0.6272683E+003
   0.6598390E+003   0.6716528E+003
   0.6959305E+003   0.6673868E+003
   0.7422151E+003   0.6976364E+003
   0.7866421E+003   0.7365768E+003
   0.8213505E+003   0.8074162E+003
   0.8021220E+003   0.8168119E+003
   0.7210351E+003   0.7403315E+003
   0.6334933E+003   0.6477703E+003
   0.5522510E+003   0.5576354E+003
   0.4885268E+003   0.4903411E+003
   0.4277678E+003   0.4283177E+003
   0.3599792E+003   0.3583294E+003
   0.2902673E+003   0.2861593E+003
   0.2305457E+003   0.2286726E+003
   0.1825608E+003   0.1852228E+003
   0.1669038E+003   0.1672894E+003
   0.2185377E+003   0.2147651E+003
   0.3039636E+003   0.3020953E+003
   0.4119576E+003   0.4121391E+003
   0.4549786E+003   0.4608918E+003
   0.4548961E+003   0.4783088E+003
   0.5097038E+003   0.5207852E+003
   0.5770948E+003   0.5731330E+003
   0.6703863E+003   0.6939252E+003
   0.6802601E+003   0.7116119E+003
   0.6414400E+003   0.6576908E+003
   0.6241250E+003   0.6502001E+003
   0.6482882E+003   0.6855010E+003
   0.7126710E+003   0.7379578E+003
   0.7495936E+003   0.7551942E+003
   0.7547891E+003   0.7404832E+003
   0.7401718E+003   0.7174572E+003
   0.7194523E+003   0.7069054E+003
   0.6792275E+003   0.6765089E+003
   0.6143235E+003   0.6136928E+003
   0.5524805E+003   0.5475561E+003
   0.5231157E+003   0.5286890E+003
   0.4774470E+003   0.5002868E+003
   0.4984547E+003   0.5258503E+003
   0.5321801E+003   0.5619518E+003
   0.5645433E+003   0.5804596E+003
   0.5846762E+003   0.5799643E+003
   0.6205045E+003   0.6045356E+003
   0.6529715E+003   0.6386299E+003
   0.6580237E+003   0.6677192E+003
   0.6226113E+003   0.6434184E+003
   0.5613983E+003   0.5706647E+003
   0.5292018E+003   0.5243696E+003
   0.4989609E+003   0.5024776E+003
   0.4690057E+003   0.4761547E+003
   0.4201303E+003   0.4251878E+003
   0.3492500E+003   0.3530317E+003
   0.2732536E+003   0.2716950E+003
   0.2014080E+003   0.1998028E+003
   0.1335695E+003   0.1347672E+003
   0.9770135E+002   0.9964989E+002
   0.1358876E+003   0.1338915E+003
   0.2415102E+003   0.2385804E+003
   0.3852646E+003   0.3853024E+003
   0.4801185E+003   0.4844535E+003
   0.5104866E+003   0.5431418E+003
   0.5677321E+003   0.5873118E+003
   0.6138704E+003   0.6140226E+003
   0.6775863E+003   0.6847591E+003
   0.6879383E+003   0.7034484E+003
   0.6735072E+003   0.6904514E+003
   0.6576511E+003   0.6830950E+003
   0.6475174E+003   0.6882565E+003
   0.6521679E+003   0.6880234E+003
   0.6445430E+003   0.6615645E+003
   0.6217308E+003   0.6200822E+003
   0.6015663E+003   0.5871803E+003
   0.5991799E+003   0.5922930E+003
   0.5890155E+003   0.5951394E+003
   0.5568875E+003   0.5616022E+003
   0.5072803E+003   0.5074881E+003
   0.4752847E+003   0.4894165E+003
   0.4304774E+003   0.4408825E+003
   0.4445640E+003   0.4524324E+003
   0.4634186E+003   0.4686444E+003
   0.4718879E+003   0.4760209E+003
   0.4855312E+003   0.4895735E+003
   0.5067956E+003   0.5105455E+003
   0.5203073E+003   0.5230706E+003
   0.4866522E+003   0.4987824E+003
   0.4243470E+003   0.4384982E+003
   0.3771835E+003   0.3736688E+003
   0.4003140E+003   0.3918587E+003
   0.4368118E+003   0.4383574E+003
   0.4484198E+003   0.4570698E+003
   0.4091300E+003   0.4140683E+003
   0.3329925E+003   0.3395074E+003
   0.2566149E+003   0.2602346E+003
   0.1922032E+003   0.1941661E+003
   0.1249012E+003   0.1267711E+003
   0.7717165E+002   0.7988054E+002
   0.9341198E+002   0.9397165E+002
   0.1922642E+003   0.1899594E+003
   0.3615604E+003   0.3598663E+003
   0.4918374E+003   0.4981997E+003
   0.5599215E+003   0.5989600E+003
   0.6029258E+003   0.6263766E+003
   0.6286332E+003   0.6396969E+003
   0.6575953E+003   0.6673502E+003
   0.6638098E+003   0.6892770E+003
   0.6465114E+003   0.6875786E+003
   0.6165274E+003   0.6538359E+003
   0.5880298E+003   0.6143174E+003
   0.5621908E+003   0.5812791E+003
   0.5327647E+003   0.5453373E+003
   0.4856160E+003   0.4917859E+003
   0.4615035E+003   0.4535477E+003
   0.4745147E+003   0.4628569E+003
   0.4983753E+003   0.4954838E+003
   0.4959855E+003   0.4966173E+003
   0.4631353E+003   0.4678295E+003
   0.4338154E+003   0.4439606E+003
   0.3842906E+003   0.3869058E+003
   0.3750330E+003   0.3753844E+003
   0.3736145E+003   0.3762456E+003
   0.3825466E+003   0.3864246E+003
   0.4104747E+003   0.4152358E+003
   0.4434906E+003   0.4490243E+003
   0.4452642E+003   0.4465736E+003
   0.3917849E+003   0.4002287E+003
   0.3146080E+003   0.3257192E+003
   0.2741342E+003   0.2748378E+003
   0.3247852E+003   0.3149994E+003
   0.4007418E+003   0.3967423E+003
   0.4334796E+003   0.4404358E+003
   0.4005798E+003   0.4075998E+003
   0.3240981E+003   0.3308448E+003
   0.2538072E+003   0.2611196E+003
   0.2103462E+003   0.2163278E+003
   0.1612715E+003   0.1648801E+003
   0.1100007E+003   0.1142663E+003
   0.1079182E+003   0.1110772E+003
   0.1885849E+003   0.1855893E+003
   0.3676543E+003   0.3680208E+003
   0.5173199E+003   0.5388559E+003
   0.6104329E+003   0.6593177E+003
   0.6229637E+003   0.6563740E+003
   0.6364853E+003   0.6650888E+003
   0.6316318E+003   0.6432492E+003
   0.6273857E+003   0.6452764E+003
   0.5916964E+003   0.6137965E+003
   0.5398291E+003   0.5567143E+003
   0.4944790E+003   0.5035182E+003
   0.4402314E+003   0.4473981E+003
   0.3994489E+003   0.4102713E+003
   0.3585178E+003   0.3741019E+003
   0.3575686E+003   0.3663315E+003
   0.3892978E+003   0.3852729E+003
   0.4302975E+003   0.4272120E+003
   0.4417123E+003   0.4421684E+003
   0.4271738E+003   0.4340902E+003
   0.4016347E+003   0.4124644E+003
   0.3490924E+003   0.3583252E+003
   0.3143003E+003   0.3206494E+003
   0.2990611E+003   0.3083073E+003
   0.3183373E+003   0.3276559E+003
   0.3648733E+003   0.3722160E+003
   0.4091560E+003   0.4162132E+003
   0.4186441E+003   0.4223943E+003
   0.3783627E+003   0.3848031E+003
   0.3156378E+003   0.3289640E+003
   0.2785299E+003   0.2927828E+003
   0.3182260E+003   0.3169934E+003
   0.3855659E+003   0.3793899E+003
   0.4099086E+003   0.4131754E+003
   0.3778571E+003   0.3873972E+003
