 # filt(alp*rho*Vry/tfpF)    filt(alp*rho*Vry)/filt(tfpF)
   0.2431186E+003   0.2439057E+003
   0.1652941E+003   0.1661211E+003
   0.2528713E+003   0.2594397E+003
   0.1961312E+003   0.2013515E+003
  -0.4512554E+002  -0.6271110E+002
  -0.2102745E+003  -0.2065101E+003
  -0.2840316E+003  -0.3415401E+003
  -0.2308495E+001  -0.4139237E+001
  -0.5938148E+002  -0.5920776E+002
  -0.2100286E+003  -0.2396985E+003
  -0.1044020E+003  -0.1432808E+003
   0.4883255E+002   0.4728158E+002
   0.2708682E+002   0.2679837E+002
  -0.3394084E+001  -0.5178029E+001
  -0.2964274E+002  -0.3357511E+002
  -0.7186605E+002  -0.7431996E+002
  -0.9422263E+002  -0.9883660E+002
  -0.8392696E+002  -0.8832908E+002
  -0.8793117E+002  -0.8880197E+002
  -0.1138007E+003  -0.1130935E+003
  -0.1700274E+003  -0.1718222E+003
  -0.1882108E+003  -0.1928033E+003
  -0.1906786E+003  -0.1904343E+003
  -0.1704335E+003  -0.1745575E+003
  -0.1766272E+003  -0.1853869E+003
  -0.2836308E+003  -0.3096348E+003
  -0.4242298E+003  -0.4461177E+003
   0.4303276E+003   0.4293126E+003
   0.1053122E+004   0.9344595E+003
   0.8248793E+003   0.6870883E+003
   0.3932128E+003   0.3809777E+003
   0.1458759E+003   0.1345874E+003
   0.8881656E+003   0.8097962E+003
   0.6973874E+003   0.7785702E+003
   0.1860974E+003   0.1906040E+003
   0.6232485E+002   0.6157658E+002
   0.7682995E+002   0.7618419E+002
   0.4756441E+002   0.4591390E+002
   0.4902280E+002   0.4986039E+002
   0.2198655E+003   0.2209396E+003
   0.1660003E+003   0.1700341E+003
   0.3393664E+003   0.3533430E+003
   0.6108043E+003   0.6190700E+003
   0.8724568E+003   0.8763543E+003
   0.4800688E+003   0.4698831E+003
  -0.1841104E+003  -0.1873921E+003
  -0.7227401E+002  -0.1240770E+003
   0.6913254E+002   0.5895713E+002
  -0.1154287E+003  -0.1175492E+003
  -0.4090034E+003  -0.4145479E+003
  -0.6352703E+003  -0.6397398E+003
  -0.1472969E+003  -0.1642671E+003
   0.1924451E+001   0.2297384E+001
  -0.3413239E+002  -0.3495003E+002
  -0.6515705E+002  -0.6848093E+002
  -0.6474819E+002  -0.6768300E+002
  -0.7065090E+002  -0.7155168E+002
  -0.8831310E+002  -0.8858579E+002
  -0.7898319E+002  -0.7903887E+002
  -0.1238365E+003  -0.1234100E+003
  -0.1440699E+003  -0.1443084E+003
  -0.2225853E+003  -0.2186685E+003
  -0.3384502E+003  -0.3128986E+003
  -0.3119651E+003  -0.3046924E+003
  -0.4681645E+003  -0.4710389E+003
  -0.4604049E+003  -0.4675947E+003
  -0.4050539E+003  -0.6192345E+003
  -0.4416503E+002  -0.1548127E+003
  -0.6598313E+002  -0.4149910E+002
   0.3500240E+002   0.3598835E+002
  -0.1225642E+002  -0.1255685E+002
  -0.3091311E+002  -0.3078439E+002
   0.4692771E+003   0.4169677E+003
   0.1220840E+004   0.1196015E+004
   0.7463391E+003   0.8529330E+003
   0.2450942E+003   0.2731648E+003
   0.7191973E+002   0.7138092E+002
   0.4874679E+002   0.4770350E+002
   0.4695690E+002   0.4507644E+002
   0.1319014E+003   0.1328306E+003
   0.3470833E+003   0.3517629E+003
   0.3966614E+003   0.4043369E+003
   0.5267011E+003   0.5622677E+003
   0.5867214E+003   0.5943311E+003
   0.5379306E+003   0.5449088E+003
   0.2661415E+003   0.2843923E+003
   0.2442587E+003   0.2496684E+003
   0.1666416E+003   0.1654735E+003
   0.2192910E+002   0.1659640E+002
  -0.7965749E+002  -0.8607492E+002
  -0.3275697E+003  -0.3496937E+003
  -0.4119352E+003  -0.4093211E+003
  -0.1181663E+003  -0.1291029E+003
  -0.6085176E+002  -0.6367424E+002
  -0.4209750E+002  -0.4214264E+002
  -0.1812257E+002  -0.1812269E+002
  -0.4808879E+002  -0.4878609E+002
  -0.4628315E+002  -0.4407874E+002
  -0.3279452E+001  -0.2783101E+001
  -0.5509920E+002  -0.5312071E+002
  -0.1030838E+003  -0.1030684E+003
  -0.2167624E+003  -0.1483866E+003
  -0.2649239E+003  -0.1729079E+003
   0.1366443E+002   0.1857514E+002
   0.1775578E+002   0.2066801E+002
  -0.1630418E+003  -0.2061410E+003
  -0.2849018E+003  -0.2192626E+003
  -0.9551709E+003  -0.1021929E+004
  -0.3234828E+003  -0.3035919E+003
  -0.1862083E+001  -0.4248825E+001
   0.2810701E+001   0.2632872E+001
  -0.4907899E+002  -0.5277481E+002
   0.1539094E+002   0.1724933E+002
   0.3915303E+003   0.3837025E+003
   0.5709261E+003   0.5611394E+003
   0.4085357E+003   0.4164185E+003
   0.1484864E+003   0.1592174E+003
   0.2370567E+003   0.2372834E+003
   0.2832817E+003   0.2972079E+003
   0.2768818E+003   0.3016246E+003
   0.4973907E+003   0.5037900E+003
   0.3736825E+003   0.3835264E+003
   0.2829757E+003   0.2830789E+003
   0.2630450E+003   0.2771885E+003
   0.5021251E+003   0.5242914E+003
   0.5245647E+003   0.5646666E+003
   0.2379692E+003   0.2422381E+003
   0.1416666E+003   0.1409478E+003
   0.2017151E+003   0.2021717E+003
   0.3239837E+003   0.3345794E+003
   0.4564624E+003   0.4870547E+003
   0.1115998E+003   0.1140827E+003
  -0.8012323E+002  -0.7949425E+002
   0.1624551E+003   0.1878448E+003
   0.4094355E+003   0.4982985E+003
   0.4211682E+003   0.5469971E+003
   0.2986906E+003   0.3837638E+003
   0.2779468E+003   0.3255722E+003
   0.2064702E+003   0.2209272E+003
   0.6333956E+001   0.5031235E+001
  -0.8056015E+002  -0.8746530E+002
  -0.3094423E+003  -0.2545310E+003
   0.1179566E+003   0.1512465E+003
   0.2942679E+003   0.2711812E+003
   0.3220879E+003   0.3376045E+003
   0.1902478E+003   0.1907687E+003
   0.7331557E+003   0.7485672E+003
   0.7875394E+003   0.7562245E+003
   0.2646641E+003   0.1355024E+003
  -0.6799178E+002  -0.7509062E+002
  -0.3914031E+002  -0.4045082E+002
  -0.4658953E+002  -0.4735464E+002
  -0.2289772E+002  -0.2321232E+002
   0.1255618E+003   0.1468175E+003
   0.2327326E+003   0.2313385E+003
   0.1620809E+003   0.1668895E+003
   0.1481838E+003   0.1569554E+003
   0.1963790E+003   0.2001187E+003
   0.3909799E+003   0.3975150E+003
