 # filt(alp*rho*Vry/tfpF)    filt(alp*rho*Vry)/filt(tfpF)
   0.2103637E+003   0.2137179E+003
   0.1751374E+003   0.1951767E+003
   0.1401376E+003   0.1593181E+003
   0.3297023E+002   0.4117574E+002
  -0.2042446E+003  -0.2104787E+003
  -0.4027052E+003  -0.4044480E+003
  -0.2864794E+003  -0.3517026E+003
  -0.1085191E+003  -0.1339476E+003
  -0.7740866E+002  -0.8527918E+002
  -0.1951121E+003  -0.2361780E+003
  -0.1554950E+003  -0.2216579E+003
  -0.1607018E+002  -0.4114687E+002
   0.2288964E+002   0.2117006E+002
  -0.7998134E+000  -0.2747065E+001
  -0.2526806E+002  -0.2930641E+002
  -0.4569727E+002  -0.5127085E+002
  -0.5706418E+002  -0.6070482E+002
  -0.6848075E+002  -0.7172521E+002
  -0.8724229E+002  -0.8858648E+002
  -0.1309662E+003  -0.1299512E+003
  -0.1912988E+003  -0.2169009E+003
  -0.2253442E+003  -0.2610787E+003
  -0.2052426E+003  -0.2208578E+003
  -0.1896453E+003  -0.1942439E+003
  -0.2024297E+003  -0.2233301E+003
  -0.3036026E+003  -0.3435717E+003
  -0.1836409E+003  -0.2498176E+003
   0.2978278E+003   0.3462656E+003
   0.6622401E+003   0.6286856E+003
   0.6744923E+003   0.6418429E+003
   0.5212406E+003   0.5197079E+003
   0.5231713E+003   0.4769740E+003
   0.7301994E+003   0.6856418E+003
   0.7065373E+003   0.8197850E+003
   0.3438877E+003   0.4043093E+003
   0.1161349E+003   0.1168064E+003
   0.7489369E+002   0.7260166E+002
   0.5653007E+002   0.5584597E+002
   0.8558438E+002   0.8698401E+002
   0.1794724E+003   0.1838828E+003
   0.2130054E+003   0.2211471E+003
   0.3333576E+003   0.3570022E+003
   0.5207997E+003   0.5571599E+003
   0.6033984E+003   0.6310986E+003
   0.3928154E+003   0.3821731E+003
   0.7695028E+002   0.5541920E+002
   0.1329237E+002  -0.9775781E+001
   0.2643446E+002   0.1545217E+002
  -0.8590908E+002  -0.8897629E+002
  -0.2857239E+003  -0.2996418E+003
  -0.3683347E+003  -0.3995413E+003
  -0.2088421E+003  -0.2423013E+003
  -0.4383902E+002  -0.5368197E+002
  -0.3245211E+002  -0.3313985E+002
  -0.5755407E+002  -0.6103506E+002
  -0.6759823E+002  -0.7489275E+002
  -0.8041064E+002  -0.8635946E+002
  -0.8138312E+002  -0.8267511E+002
  -0.7984921E+002  -0.7957740E+002
  -0.1035968E+003  -0.1019179E+003
  -0.1312156E+003  -0.1316670E+003
  -0.1839373E+003  -0.1862684E+003
  -0.2278095E+003  -0.2233834E+003
  -0.2396906E+003  -0.2395411E+003
  -0.2653094E+003  -0.2798713E+003
  -0.4036709E+003  -0.4791868E+003
  -0.4203966E+003  -0.5736395E+003
  -0.2212421E+003  -0.2466985E+003
  -0.2397467E+001  -0.2130675E+002
   0.5887086E+002   0.6988950E+002
   0.3079532E+002   0.3805374E+002
   0.1024175E+003   0.9888187E+002
   0.4775178E+003   0.4426753E+003
   0.7496547E+003   0.7662152E+003
