 # filt(alp*rho*Vry/tfpF)    filt(alp*rho*Vry)/filt(tfpF)
   0.1766218E+003   0.1952565E+003
   0.1657517E+003   0.1870092E+003
   0.1126152E+003   0.1260548E+003
   0.3530939E+002   0.3896043E+002
  -0.4166194E+002  -0.4277100E+002
  -0.7363184E+002  -0.8966205E+002
  -0.7530712E+002  -0.9785315E+002
  -0.7046954E+002  -0.9820649E+002
  -0.7939701E+002  -0.1143877E+003
  -0.9080243E+002  -0.1242400E+003
  -0.9466294E+002  -0.1359791E+003
  -0.7907178E+002  -0.1224342E+003
  -0.4098737E+002  -0.6915560E+002
  -0.1076148E+002  -0.2097548E+002
  -0.1138466E+002  -0.1584296E+002
  -0.2602785E+002  -0.2997661E+002
  -0.4155014E+002  -0.4854144E+002
  -0.6073585E+002  -0.6634891E+002
  -0.9610839E+002  -0.9926453E+002
  -0.1361617E+003  -0.1565334E+003
  -0.1666096E+003  -0.1982340E+003
  -0.1764734E+003  -0.2047144E+003
  -0.1659765E+003  -0.1842279E+003
  -0.1627421E+003  -0.1748038E+003
  -0.1779402E+003  -0.1962031E+003
  -0.1714007E+003  -0.1995885E+003
  -0.8952154E+002  -0.9497336E+002
   0.4214099E+002   0.5665506E+002
   0.1940667E+003   0.2355810E+003
   0.3124964E+003   0.3211764E+003
   0.3828326E+003   0.3654151E+003
   0.4187010E+003   0.4165738E+003
   0.4251014E+003   0.4598574E+003
   0.3918408E+003   0.4411989E+003
   0.3280432E+003   0.3849629E+003
   0.2296043E+003   0.2646794E+003
   0.1459771E+003   0.1556661E+003
   0.1230356E+003   0.1258938E+003
   0.1430929E+003   0.1464855E+003
   0.1625223E+003   0.1686167E+003
   0.2540088E+003   0.2786248E+003
   0.2537343E+003   0.2822041E+003
   0.2162148E+003   0.2388495E+003
   0.1395226E+003   0.1514920E+003
   0.6932625E+002   0.7804512E+002
   0.2863546E+002   0.2802059E+002
  -0.5677158E+001  -0.1642294E+002
  -0.1432381E+002  -0.2915748E+002
  -0.3162952E+002  -0.5107944E+002
  -0.6427063E+002  -0.8293370E+002
  -0.8545844E+002  -0.1096376E+003
  -0.8090839E+002  -0.1062768E+003
  -0.5080210E+002  -0.6706564E+002
  -0.2052347E+002  -0.2463311E+002
  -0.7474293E+001  -0.3242080E+001
  -0.8994104E+001  -0.7453169E+000
  -0.1291149E+002  -0.7430144E+001
  -0.2318420E+002  -0.1963726E+002
  -0.4415039E+002  -0.3852936E+002
  -0.6307850E+002  -0.5897216E+002
  -0.9511451E+002  -0.9246080E+002
  -0.1165279E+003  -0.1184155E+003
  -0.1159564E+003  -0.1127392E+003
  -0.1329598E+003  -0.1357767E+003
  -0.1594891E+003  -0.1773569E+003
  -0.1493821E+003  -0.1732134E+003
  -0.8484605E+002  -0.9604900E+002
   0.2401451E+002   0.2981790E+002
   0.1614458E+003   0.1868291E+003
   0.2461309E+003   0.2377881E+003
   0.3014619E+003   0.2799317E+003
   0.3416948E+003   0.3277182E+003
   0.3723044E+003   0.3742002E+003
   0.3690270E+003   0.3853323E+003
   0.3356810E+003   0.3764722E+003
   0.2667097E+003   0.3062167E+003
   0.1943794E+003   0.2116337E+003
   0.1850286E+003   0.1951602E+003
   0.2166010E+003   0.2269388E+003
   0.2422864E+003   0.2569265E+003
   0.2810196E+003   0.3064333E+003
   0.3164776E+003   0.3511026E+003
   0.3290377E+003   0.3615206E+003
   0.2907577E+003   0.3108867E+003
   0.2494755E+003   0.2627343E+003
   0.1963227E+003   0.2069214E+003
   0.1209858E+003   0.1195651E+003
   0.8493647E+002   0.7594919E+002
   0.4629953E+002   0.3064509E+002
  -0.4336635E+001  -0.1509786E+002
  -0.3652842E+002  -0.4557806E+002
  -0.4225267E+002  -0.4857694E+002
  -0.1372969E+002  -0.1168065E+002
   0.3282072E+002   0.5085972E+002
   0.7994725E+002   0.1235853E+003
   0.1026011E+003   0.1667414E+003
   0.1111330E+003   0.1769154E+003
   0.9608308E+002   0.1509906E+003
   0.6530558E+002   0.1090524E+003
   0.5338909E+002   0.9367077E+002
   0.4206781E+002   0.8987564E+002
   0.2643780E+002   0.6468008E+002
   0.2703360E+002   0.5640347E+002
  -0.2224695E+001   0.6221556E+001
  -0.4058211E+002  -0.3891058E+002
   0.8270459E+000   0.1569428E+002
   0.3149502E+002   0.3189073E+002
   0.5604160E+002   0.6005465E+002
   0.1016448E+003   0.1136358E+003
   0.7711007E+002   0.5869828E+002
   0.7726299E+002   0.7178772E+002
   0.1571283E+003   0.1573889E+003
   0.2435541E+003   0.2510569E+003
   0.3056802E+003   0.3170190E+003
   0.3137576E+003   0.3445625E+003
   0.2685489E+003   0.3049001E+003
   0.2125888E+003   0.2341373E+003
   0.1905577E+003   0.2026844E+003
   0.2185815E+003   0.2301247E+003
   0.2556081E+003   0.2719102E+003
   0.2856857E+003   0.3169074E+003
   0.3244356E+003   0.3657895E+003
   0.3313082E+003   0.3763113E+003
   0.2819305E+003   0.3121938E+003
   0.2230961E+003   0.2404162E+003
   0.1617043E+003   0.1731072E+003
   0.1100636E+003   0.1102235E+003
   0.1144925E+003   0.1167507E+003
   0.1396813E+003   0.1534547E+003
   0.1065265E+003   0.1182569E+003
   0.5947334E+002   0.6792267E+002
   0.2718214E+002   0.3694398E+002
   0.1770362E+002   0.2924920E+002
   0.5405929E+002   0.7734829E+002
   0.1186196E+003   0.1714267E+003
   0.1677843E+003   0.2496797E+003
   0.2012707E+003   0.2986622E+003
   0.2143398E+003   0.3067597E+003
   0.2300756E+003   0.3162779E+003
   0.2525249E+003   0.3383369E+003
   0.2541103E+003   0.3458452E+003
   0.2334190E+003   0.3006851E+003
   0.2083660E+003   0.2524047E+003
   0.1682087E+003   0.1929001E+003
   0.1586575E+003   0.1838179E+003
   0.1977873E+003   0.2696371E+003
   0.1564350E+003   0.2000434E+003
   0.1193288E+003   0.1410905E+003
   0.7327801E+002   0.8888657E+002
  -0.2943018E+002  -0.4683138E+002
  -0.4006847E+002  -0.4314308E+002
   0.1061365E+002   0.1875035E+002
   0.9041503E+002   0.1146595E+003
   0.1693316E+003   0.2007345E+003
   0.2303899E+003   0.2666815E+003
   0.2388913E+003   0.2772607E+003
   0.2193676E+003   0.2429916E+003
   0.2051769E+003   0.2230742E+003
   0.2152447E+003   0.2313902E+003
   0.2550048E+003   0.2773176E+003
   0.2942392E+003   0.3226307E+003
   0.3227203E+003   0.3655370E+003
