 # filt(alp*rho*Vry/tfpF)    filt(alp*rho*Vry)/filt(tfpF)
   0.1790471E+003   0.1998090E+003
   0.1690518E+003   0.1932446E+003
   0.1305400E+003   0.1461178E+003
   0.8926808E+002   0.9856934E+002
   0.5183593E+002   0.5655370E+002
   0.3826756E+002   0.3863908E+002
   0.2241315E+002   0.1638857E+002
  -0.2384171E+001  -0.1931125E+002
  -0.2559484E+002  -0.5556530E+002
  -0.3606531E+002  -0.6287227E+002
  -0.4811195E+002  -0.7615528E+002
  -0.5309967E+002  -0.8409261E+002
  -0.4134711E+002  -0.6903792E+002
  -0.1972676E+002  -0.3614238E+002
  -0.1153346E+002  -0.1866801E+002
  -0.1997733E+002  -0.2551806E+002
  -0.3535925E+002  -0.4282069E+002
  -0.5842560E+002  -0.6445598E+002
  -0.8962612E+002  -0.1023205E+003
  -0.1207296E+003  -0.1422290E+003
  -0.1441585E+003  -0.1697667E+003
  -0.1526975E+003  -0.1763434E+003
  -0.1575289E+003  -0.1770949E+003
  -0.1608227E+003  -0.1758154E+003
  -0.1447787E+003  -0.1487342E+003
  -0.1092887E+003  -0.1168802E+003
  -0.3550468E+002  -0.2680368E+002
   0.4564404E+002   0.6467939E+002
   0.1311419E+003   0.1612760E+003
   0.2056597E+003   0.2183001E+003
   0.2861659E+003   0.2756801E+003
   0.3175458E+003   0.3262576E+003
   0.3098504E+003   0.3421426E+003
   0.2813159E+003   0.3148413E+003
   0.2544870E+003   0.2889416E+003
   0.2091893E+003   0.2408957E+003
   0.1630364E+003   0.1807133E+003
   0.1497470E+003   0.1579872E+003
   0.1613937E+003   0.1660167E+003
   0.1778130E+003   0.1880689E+003
   0.2309713E+003   0.2530627E+003
   0.2178185E+003   0.2443072E+003
   0.1615088E+003   0.1767488E+003
   0.9378897E+002   0.1009559E+003
   0.4898472E+002   0.5217002E+002
   0.2742927E+002   0.2433699E+002
   0.5873827E+001  -0.4127011E+001
  -0.2260944E+001  -0.1677284E+002
   0.2145676E+001  -0.1327180E+002
  -0.1877480E+001  -0.1678932E+002
  -0.1885882E+002  -0.3234131E+002
  -0.2050622E+002  -0.3131444E+002
  -0.3940260E+001  -0.6478212E+001
   0.2018849E+002   0.2985253E+002
   0.3506680E+002   0.5606788E+002
   0.4228458E+002   0.6926626E+002
   0.3862479E+002   0.6280605E+002
   0.2001925E+002   0.4096303E+002
  -0.1049114E+002   0.6500332E+001
