# ~alp d~p/dx   Phi_p_sgs,x
   0.8825563E+001  -0.1206107E+001
   0.6214331E+001   0.8732729E-001
   0.2510185E+001   0.1959232E+000
   0.2896471E+001   0.7120132E+000
  -0.2525517E+001   0.5105705E+000
  -0.1094345E+002  -0.7963179E+000
  -0.6132935E+001  -0.1611897E+001
   0.2572607E+001  -0.3630840E+000
   0.2246052E+002   0.2405567E+001
   0.5146249E+002   0.8175685E+001
   0.2670742E+002   0.6547739E+001
   0.1942311E+002   0.4192031E+001
   0.1322617E+002   0.6358526E+001
   0.4583292E+001   0.1612911E+001
   0.9348767E+001   0.3094878E+001
   0.5586229E+001   0.5223006E+001
  -0.3696442E+000   0.1015889E+001
   0.1902260E+001   0.5456417E+000
   0.5420173E+001  -0.5166751E-001
   0.3897191E+001   0.1113172E+000
   0.1927404E+001   0.7821094E-002
   0.1108425E+001   0.3097831E-001
   0.4549354E+000   0.3737743E-001
   0.3438652E+000  -0.6137067E+000
  -0.1775075E+001  -0.2875564E+001
  -0.5621512E+001  -0.1198644E+001
  -0.1750559E+001  -0.8472983E+000
   0.9798969E+000   0.1315377E+000
   0.2662839E+001   0.4866673E+000
   0.1437480E+001   0.7134748E+000
   0.5197593E+001   0.3551182E+001
   0.1185309E+002   0.1973585E+001
   0.9096773E+001   0.2384904E+001
   0.4067593E+000   0.1880863E+001
  -0.1347684E+001   0.6025641E+001
  -0.2074734E+002  -0.3831492E+001
  -0.1460368E+003  -0.3819433E+002
  -0.2283563E+003  -0.2035511E+002
  -0.5682143E+002  -0.2029744E+002
  -0.2804367E+001  -0.7299793E+001
  -0.3306300E+001   0.1075795E+001
  -0.3439870E+001   0.1170773E+001
  -0.6169466E+000   0.5980170E+000
   0.1682935E+001   0.1032495E+001
  -0.1072347E+001   0.9168936E+000
  -0.3560228E+001  -0.8931227E+000
  -0.6214116E+001  -0.1911778E+000
  -0.2622763E+000  -0.1058442E+001
   0.1732146E+002   0.5760678E+001
   0.4822754E+002   0.6597915E+001
   0.2687323E+002   0.5677497E+001
   0.2273563E+002   0.4538504E+001
   0.2201755E+002   0.1175868E+002
   0.8192333E+001   0.1027268E+002
   0.2024454E+001   0.1548897E+001
   0.1391684E+000   0.5603646E+000
   0.2975606E+000   0.4452115E+000
   0.1885887E+001   0.3095104E+000
   0.2828666E+001   0.8028889E-001
   0.2405283E+001   0.3625340E-001
   0.1592700E+001   0.2058991E-001
   0.9660644E+000   0.2731347E-001
   0.4036597E+000   0.3345032E-001
   0.1535477E+000   0.1922799E-002
   0.2164346E+000  -0.5717691E+000
  -0.1707673E+001  -0.1642936E+001
  -0.4189140E+001  -0.6946382E+000
  -0.1276483E+001  -0.5264939E+000
   0.3227952E+001  -0.6986558E+000
   0.2709063E+001  -0.1226342E+001
   0.3329285E+001  -0.6667189E+000
   0.5561356E+001  -0.1036974E+001
   0.7863609E+001  -0.5830808E+000
   0.1011384E+002   0.3604550E+001
   0.1169406E+002   0.6659033E+001
  -0.7183118E+001   0.5402657E+000
  -0.8088783E+002  -0.3885543E+002
  -0.1676581E+003  -0.3018660E+002
  -0.8269338E+002  -0.1067902E+002
  -0.1759365E+002  -0.4468819E+001
  -0.1332478E+002  -0.2142589E+001
  -0.7452251E+001  -0.6600097E+000
  -0.5391314E+001   0.2259745E+001
  -0.8379843E+000  -0.7325873E+000
   0.2893758E+000   0.2488573E+000
  -0.2189744E+001   0.1708583E+000
  -0.8263339E+001   0.5464361E+000
  -0.8809851E+001  -0.6222198E+000
   0.4290331E+001  -0.9200368E+000
   0.2787137E+002   0.5128970E+001
   0.4373012E+002   0.2745971E+001
   0.5590186E+002   0.1186528E+002
   0.5297882E+002   0.3320930E+002
   0.1228842E+002   0.2456409E+002
   0.4671656E+000   0.1728716E+001
  -0.4777131E-001   0.1279159E+000
   0.5506774E+000   0.1063232E+000
   0.8613788E+000   0.4675868E-001
   0.1349821E+001  -0.3870515E-001
   0.1852446E+001  -0.1284273E-001
   0.1434431E+001   0.9995126E-002
   0.7904420E+000   0.1419633E-001
   0.3804015E+000   0.1723597E-001
   0.1672636E+000   0.2574899E-002
   0.8287530E-001  -0.7662905E-002
   0.2641887E+000  -0.5878771E+000
  -0.7859130E+000  -0.1863495E+001
  -0.4723999E+001  -0.2705116E+001
  -0.1302735E+001  -0.4340584E+001
   0.3762706E+001  -0.2317410E+001
   0.2009065E+001  -0.7181868E+000
