# ~alp d~p/dx   Phi_p_sgs,x
   0.2195497E+001  -0.1968001E+001
   0.3388987E+001  -0.5053684E+000
   0.2709347E+001   0.6339795E+000
   0.1597192E+001   0.7188538E+000
  -0.3760637E+001   0.7403752E+000
  -0.9048422E+001  -0.5626282E+000
  -0.5310442E+001  -0.2006547E+001
   0.2323958E+001  -0.6061240E+000
   0.2214792E+002   0.5244823E+001
   0.4194521E+002   0.5973742E+001
   0.3517460E+002   0.9346298E+001
   0.2387130E+002   0.1059700E+002
   0.1655180E+002   0.1315354E+002
   0.7976649E+001   0.4189286E+001
   0.8292493E+001   0.3625299E+001
   0.5129754E+001   0.4811235E+001
   0.6528593E+000   0.1690429E+001
   0.2397572E+001   0.5990706E+000
   0.4959493E+001   0.5377491E-001
   0.3840690E+001   0.2217771E+000
   0.1965213E+001   0.3585986E-001
   0.1066927E+001   0.4759378E-001
   0.5114691E+000   0.4633899E-001
   0.3520592E+000  -0.1980365E+001
  -0.1663033E+001  -0.3205674E+001
  -0.3997506E+001  -0.1864912E+001
  -0.1506608E+001  -0.9913595E+000
   0.1117833E+001   0.1416791E-001
   0.2407929E+001  -0.6411601E-001
   0.1371572E+001   0.1853478E+000
   0.2900270E+001   0.1845160E+001
   0.9654980E+001   0.1944577E+001
   0.8432879E+001   0.2825431E+001
   0.3247308E+001   0.7787769E+001
  -0.2346811E+001   0.4958563E+001
  -0.2825710E+002  -0.1164485E+002
  -0.1283591E+003  -0.3510103E+002
  -0.1560323E+003  -0.2345578E+002
  -0.6903216E+002  -0.2545528E+002
  -0.1463124E+002  -0.8609166E+001
  -0.6082288E+001   0.1372662E+001
  -0.2781996E+001   0.1033129E+001
  -0.1901003E+000   0.9166787E+000
   0.5613159E+000   0.1021159E+001
  -0.1868193E+001   0.1224748E+001
  -0.3866594E+001  -0.8281021E+000
  -0.5393335E+001  -0.5190252E+000
  -0.1806202E+000  -0.9725374E+000
   0.1784149E+002   0.9196336E+001
   0.3952463E+002   0.7303401E+001
   0.3559949E+002   0.8202578E+001
   0.2257446E+002   0.5977505E+001
   0.1974728E+002   0.1455739E+002
   0.1162877E+002   0.1586460E+002
   0.3237156E+001   0.6987417E+001
   0.5349055E+000   0.1214518E+001
   0.2786212E+000   0.4258748E+000
   0.1545375E+001   0.4397058E+000
   0.2871642E+001   0.1024985E+000
   0.2584271E+001   0.7641331E-001
   0.1666952E+001   0.3751891E-001
   0.9386083E+000   0.4488364E-001
   0.4214800E+000   0.4899291E-001
   0.1987344E+000  -0.3182101E-001
   0.1443981E+000  -0.1036380E+001
  -0.1449463E+001  -0.1682523E+001
  -0.2810266E+001  -0.9138803E+000
  -0.6365745E+000  -0.5418667E+000
   0.2543968E+001  -0.9855170E+000
   0.3225963E+001  -0.1156983E+001
   0.3050129E+001  -0.1184129E+001
   0.5885440E+001  -0.9062668E+000
   0.7675215E+001  -0.2039102E+000
   0.9805484E+001   0.3829757E+001
   0.5577868E+001   0.5702674E+001
  -0.1214908E+002  -0.3201993E+001
  -0.7425298E+002  -0.3737847E+002
  -0.1185732E+003  -0.2509162E+002
  -0.7454344E+002  -0.1489619E+002
  -0.2407372E+002  -0.4124167E+001
  -0.2512378E+002  -0.4685116E+001
  -0.1017871E+002  -0.3336921E+001
  -0.7591424E+001   0.1062477E+000
  -0.1475976E+001  -0.2573236E+000
  -0.1735504E+000   0.2717957E+000
  -0.2572177E+001   0.3854291E+000
  -0.8489967E+001   0.3953396E+001
  -0.7203724E+001   0.1354434E+001
   0.5287148E+001   0.7089646E+000
   0.2301242E+002   0.4731119E+001
   0.3976861E+002   0.5199655E+001
   0.4493729E+002   0.1485335E+002
   0.4049105E+002   0.3131200E+002
   0.1659261E+002   0.3087582E+002
   0.1998182E+001   0.9135806E+001
   0.6527676E-001   0.1517737E+000
   0.4448266E+000   0.1514036E+000
   0.9571754E+000   0.5236572E-001
