# ~alp d~p/dx   Phi_p_sgs,x
  -0.1558181E+002  -0.8193562E+001
  -0.7525004E+001  -0.4808519E+001
  -0.3886653E+001  -0.2330477E+001
  -0.3880019E+001  -0.1946923E+000
  -0.6289295E+001   0.9554201E+000
  -0.6176280E+001  -0.1032824E+001
  -0.2046543E+001  -0.1356189E+001
   0.1146794E+001   0.4146354E+001
   0.8063377E+001   0.9608545E+001
   0.2120979E+002   0.1181032E+002
   0.3035763E+002   0.1723322E+002
   0.3171887E+002   0.2216974E+002
   0.2986110E+002   0.2635838E+002
   0.2146596E+002   0.2585711E+002
   0.1356617E+002   0.1899738E+002
   0.7753707E+001   0.1272391E+002
   0.4631125E+001   0.4239585E+001
   0.4746975E+001   0.2931851E+001
   0.4834548E+001   0.1572975E+001
   0.5018626E+001   0.1508725E+001
   0.3509920E+001   0.1815723E+001
   0.1587260E+001  -0.2774792E+000
   0.1011994E+001  -0.2989585E+001
   0.3311240E+000  -0.3552963E+001
  -0.6407036E+000  -0.3720051E+001
  -0.1358499E+001  -0.3111189E+001
  -0.5352638E+000  -0.1557149E+001
   0.5617077E+000  -0.1380508E+001
   0.8256863E+000  -0.1304839E+001
   0.1503026E+001  -0.1357811E+001
   0.2606082E+001  -0.2334915E+000
   0.4455500E+001   0.2733747E+001
   0.5546400E+001   0.4909564E+001
   0.2634292E+001   0.4346362E+001
  -0.7861292E+001  -0.3120592E+001
  -0.2675328E+002  -0.1575065E+002
  -0.3962480E+002  -0.1832731E+002
  -0.5017878E+002  -0.1997510E+002
  -0.4337581E+002  -0.1874730E+002
  -0.2770989E+002  -0.1260928E+002
  -0.2321118E+002  -0.1039532E+002
  -0.1095512E+002  -0.9303126E+001
  -0.3784594E+001  -0.3914925E+001
  -0.3654920E+001   0.4558014E+000
  -0.5430774E+001   0.1140766E+001
  -0.5810086E+001   0.2848875E+000
  -0.3692122E+001  -0.2572229E+000
   0.2350616E+000   0.4452892E+001
   0.9473652E+001   0.9280736E+001
   0.2334671E+002   0.1252107E+002
   0.2983847E+002   0.1662359E+002
   0.3031602E+002   0.2230474E+002
   0.2699762E+002   0.2974824E+002
   0.1732261E+002   0.2792142E+002
   0.1070695E+002   0.2132933E+002
   0.6200049E+001   0.1626675E+002
   0.2161484E+001   0.2709928E+001
   0.2141801E+001   0.9267733E+000
   0.2546350E+001   0.1894823E+000
   0.2686416E+001   0.2193101E+000
   0.1994102E+001   0.4740707E+000
   0.1056374E+001   0.1692913E+000
   0.6899608E+000  -0.6960406E+000
   0.4015926E+000  -0.1554596E+001
   0.4793384E-001  -0.1930034E+001
  -0.4294190E+000  -0.1756654E+001
  -0.4142555E+000  -0.1239574E+001
   0.8914199E+000  -0.7117673E+000
   0.1564018E+001  -0.8108721E+000
   0.2564117E+001  -0.1297162E+001
   0.3546073E+001  -0.1105287E+001
   0.4466006E+001   0.5864749E+000
   0.5309741E+001   0.2272756E+001
   0.3570287E+001   0.1649704E+001
  -0.3762322E+001  -0.4727530E+001
  -0.1949671E+002  -0.1661709E+002
  -0.3312704E+002  -0.1770201E+002
  -0.4773016E+002  -0.1955452E+002
  -0.4913065E+002  -0.1663627E+002
  -0.3814173E+002  -0.1121452E+002
  -0.3621842E+002  -0.4201674E+001
  -0.2328611E+002  -0.4126953E+001
  -0.1083669E+002  -0.1049972E+001
  -0.7396058E+001   0.3569700E+000
  -0.6153072E+001   0.6503721E+001
  -0.5543131E+001   0.8309267E+001
  -0.4375178E+001   0.6799410E+001
  -0.4940038E+000   0.8158960E+001
   0.6180791E+001   0.7941829E+001
   0.1462892E+002   0.7138679E+001
   0.2131985E+002   0.1100182E+002
   0.2389150E+002   0.1652005E+002
   0.2308989E+002   0.2447903E+002
   0.1401948E+002   0.2453649E+002
   0.7670009E+001   0.2162011E+002
   0.3743739E+001   0.1557869E+002
   0.8820360E+000   0.8887201E+000
   0.1048661E+001   0.1639382E+000
   0.1733138E+001   0.6134808E-001
   0.1959364E+001   0.3951706E-001
   0.1614979E+001   0.1644209E+000
   0.1077774E+001   0.2113994E+000
   0.5581551E+000   0.1058566E+000
   0.3248623E+000  -0.3442582E+000
   0.2679858E+000  -0.9493476E+000
  -0.4176214E-001  -0.1105068E+001
  -0.3382771E+000  -0.9044797E+000
   0.7578322E+000   0.3823972E+000
   0.1834623E+001   0.4974466E+000
   0.3052365E+001   0.2950690E-001
   0.4174277E+001  -0.1466052E+000
   0.4591386E+001  -0.6078983E+000
   0.5001563E+001   0.3521203E+000
   0.4138397E+001   0.1814444E+000
   0.1014221E+000  -0.3309004E+001
  -0.1004737E+002  -0.1267791E+002
  -0.2186626E+002  -0.1434825E+002
  -0.3815876E+002  -0.1639953E+002
  -0.4937811E+002  -0.1008545E+002
  -0.4698445E+002  -0.3920766E+001
  -0.4417189E+002  -0.1596364E+001
  -0.3395301E+002  -0.3656927E+001
  -0.1605361E+002  -0.2621902E+000
  -0.9322620E+001   0.9020913E+000
  -0.5181328E+001   0.7985300E+001
  -0.2563536E+001   0.9035853E+001
  -0.2248246E+001   0.8006618E+001
  -0.1651466E+001   0.7693081E+001
  -0.2171451E+000   0.4207348E+001
   0.4682757E+001   0.2716269E+001
   0.1130563E+002   0.7247423E+001
   0.1565655E+002   0.1220855E+002
   0.1921108E+002   0.2018748E+002
   0.1285583E+002   0.2209538E+002
   0.6796935E+001   0.1951851E+002
   0.3487914E+001   0.1377179E+002
   0.7817056E+000   0.5779658E+000
   0.8527017E+000  -0.8511725E-001
   0.1470762E+001   0.5751471E-001
   0.1703335E+001   0.1909867E+000
   0.1588211E+001   0.2803417E+000
   0.1275428E+001   0.3681499E+000
   0.6906473E+000   0.2979113E+000
   0.2783853E+000   0.5038324E-002
   0.2626994E+000  -0.3425227E+000
   0.8747276E-001  -0.7301034E+000
  -0.2791569E+000  -0.8238768E+000
   0.4862149E+000   0.9359568E+000
   0.1796447E+001   0.1450456E+001
   0.2976220E+001   0.1162820E+001
   0.4263801E+001   0.1169805E+001
   0.4561231E+001   0.7543569E+000
   0.3999955E+001   0.8069209E+000
   0.3407631E+001   0.2551064E+000
   0.1634222E+001  -0.1849481E+001
  -0.3131529E+001  -0.4523144E+001
  -0.1063387E+002  -0.6285225E+001
  -0.2353938E+002  -0.6990978E+001
  -0.4046556E+002  -0.5005468E+001
  -0.4700396E+002  -0.1194627E+001
  -0.5216868E+002  -0.4050595E+001
  -0.4712261E+002  -0.7737260E+001
  -0.2117538E+002  -0.4384540E+001
  -0.1220996E+002  -0.3774245E+001
  -0.4704121E+001   0.4695943E+001
   0.1053386E+001   0.6356996E+001
   0.6409124E+000   0.6391032E+001
  -0.2726484E+001   0.6685246E+001
  -0.4532747E+001   0.2087589E+001
  -0.2253897E+001   0.8712797E+000
   0.3006879E+001   0.6479631E+001
   0.8067326E+001   0.1073889E+002
   0.1271300E+002   0.1517685E+002
   0.1034404E+002   0.1590451E+002
   0.5720903E+001   0.1290918E+002
   0.3024328E+001   0.7905596E+001
   0.1037911E+001   0.4729173E+000
   0.9121619E+000  -0.3587741E-001
   0.1485654E+001   0.3568067E+000
   0.2042186E+001   0.6436661E+000
   0.2033393E+001   0.6537712E+000
   0.1798876E+001   0.7418816E+000
   0.1054937E+001   0.7151328E+000
   0.3530196E+000   0.5138677E-001
   0.2557166E+000  -0.9686922E-002
   0.1271834E+000  -0.2977653E+000
  -0.1982586E+000  -0.7615831E+000
   0.2306763E+000   0.1465049E+001
   0.1802772E+001   0.2838204E+001
   0.2923775E+001   0.2520565E+001
   0.4422488E+001   0.2279843E+001
   0.4346850E+001   0.1837435E+001
   0.2551979E+001   0.2978241E+000
   0.2018068E+001  -0.6226797E+000
   0.1232234E+001  -0.1201001E+001
  -0.1291151E+001  -0.1730926E+001
  -0.6332312E+001  -0.1439479E+001
  -0.1715028E+002  -0.2274547E+001
  -0.3670914E+002  -0.6777341E+001
  -0.4680004E+002  -0.4593157E+001
  -0.5062922E+002  -0.4284266E+001
  -0.4954602E+002  -0.6897503E+001
  -0.2362504E+002  -0.4834890E+001
  -0.1522126E+002  -0.5132126E+001
  -0.6101582E+001   0.4578031E+001
   0.1067040E+001   0.5411188E+001
   0.1251564E+001   0.5047666E+001
  -0.3397799E+001   0.5051946E+001
  -0.5923004E+001  -0.1204358E+001
  -0.4708035E+001  -0.4128905E+001
  -0.9485849E+000   0.1420794E+001
   0.2659273E+001   0.4040750E+001
   0.6502049E+001   0.5363103E+001
   0.6692272E+001   0.6304826E+001
   0.3597450E+001   0.4010116E+001
   0.2171646E+001   0.1773010E+001
   0.1226600E+001   0.2641399E+000
