# ~alp d~p/dx   Phi_p_sgs,x
  -0.1143508E+001   0.0000000E+000
   0.2100854E+002   0.0000000E+000
   0.2051109E+001   0.0000000E+000
   0.3580413E+001   0.0000000E+000
   0.1213530E+001   0.0000000E+000
  -0.1804592E+002   0.0000000E+000
  -0.7653713E+001   0.0000000E+000
   0.2711122E+001   0.0000000E+000
   0.1263347E+002   0.0000000E+000
   0.1059708E+003   0.0000000E+000
   0.7902041E+001   0.0000000E+000
   0.6290383E+001   0.0000000E+000
   0.7837733E+001   0.0000000E+000
   0.1229506E+001   0.0000000E+000
   0.8152836E+001   0.0000000E+000
   0.4547216E+000   0.0000000E+000
  -0.7306573E+000   0.0000000E+000
   0.7875731E+000   0.0000000E+000
   0.8732301E+001   0.0000000E+000
   0.5050433E+001   0.0000000E+000
   0.1808663E+001   0.0000000E+000
   0.1256363E+001   0.0000000E+000
   0.3783762E+000   0.0000000E+000
   0.1608859E+000   0.0000000E+000
  -0.6751694E+000   0.0000000E+000
  -0.1061593E+002   0.0000000E+000
  -0.8695191E+000   0.0000000E+000
   0.4349152E+000   0.0000000E+000
  -0.4860162E+000   0.0000000E+000
   0.2897424E+001   0.0000000E+000
   0.2937280E+002   0.0000000E+000
   0.1029501E+002   0.0000000E+000
   0.1235517E+002   0.0000000E+000
  -0.7438979E+000   0.0000000E+000
  -0.3154377E+001   0.0000000E+000
  -0.2396797E+001   0.0000000E+000
  -0.7381471E+002   0.0000000E+000
  -0.4816315E+003   0.0000000E+000
  -0.3158261E+002   0.0000000E+000
   0.4379454E+002   0.0000000E+000
  -0.1081613E+001   0.0000000E+000
  -0.1177955E+001   0.0000000E+000
  -0.6692105E+001   0.0000000E+000
   0.7825373E+001   0.0000000E+000
  -0.2055216E+000   0.0000000E+000
  -0.3365846E+001   0.0000000E+000
  -0.6394495E+001   0.0000000E+000
  -0.3979029E+000   0.0000000E+000
   0.8729357E+001   0.0000000E+000
   0.1062825E+003   0.0000000E+000
   0.6951691E+001   0.0000000E+000
   0.1210999E+002   0.0000000E+000
   0.3366821E+002   0.0000000E+000
   0.1467668E+001   0.0000000E+000
   0.2701385E+001   0.0000000E+000
  -0.7129299E-001   0.0000000E+000
   0.5207928E+000   0.0000000E+000
   0.3363198E+001   0.0000000E+000
   0.2087579E+001   0.0000000E+000
   0.1960349E+001   0.0000000E+000
   0.1507308E+001   0.0000000E+000
   0.1041083E+001   0.0000000E+000
   0.3741871E+000   0.0000000E+000
   0.1012844E+000   0.0000000E+000
   0.9837711E-001   0.0000000E+000
  -0.2041106E+001   0.0000000E+000
  -0.1077654E+002   0.0000000E+000
   0.8342837E+000   0.0000000E+000
   0.8395345E+001   0.0000000E+000
  -0.8472847E+000   0.0000000E+000
