#dudx    dudy    dudz    dvdx    dvdy    dvdz    dwdx    dwdy    dwdz   div(u)  S_norm
  -0.1967277E+002  -0.6158717E+001   0.7197532E+001  -0.6480216E+001  -0.1266370E+002  -0.7892574E+001   0.1966181E+001   0.3898529E+002   0.1653055E+002  -0.1580592E+002   0.1342607E+004
  -0.1645824E+002  -0.2584877E+002  -0.4420978E+001  -0.3115935E+002  -0.2553818E+002  -0.9896003E+001   0.6224251E+001   0.5529318E+002   0.3130861E+002  -0.1068781E+002   0.4522265E+004
  -0.2477557E+002  -0.3504305E+002  -0.7348979E+001  -0.3725423E+002  -0.3487592E+002  -0.1583905E+002   0.1260884E+002   0.7851220E+002   0.4087983E+002  -0.1877167E+002   0.7975103E+004
   0.5335611E+001  -0.8728067E+001  -0.2983414E+001  -0.6058760E+000  -0.1302075E+002  -0.1182648E+002  -0.3029264E+002   0.9846953E+002   0.3659533E+002   0.2891019E+002   0.5609346E+004
   0.1483076E+002  -0.7915096E+001  -0.3840412E+000   0.4427559E+001   0.8620631E+000  -0.6973971E+001  -0.6848428E+002   0.1721500E+003   0.1013508E+002   0.2582790E+002   0.1612012E+005
   0.1227487E+002  -0.7528362E+001   0.3058710E+001   0.1333371E+002   0.2192878E+001  -0.1371016E+001  -0.6149946E+002   0.1163244E+003   0.5904320E+001   0.2037207E+002   0.8383656E+004
   0.6653828E+000  -0.2704040E+001   0.1213923E+001   0.1565959E+002   0.3038315E+001   0.1925196E+001  -0.1796068E+002   0.4473847E+002   0.5378650E+001   0.9082348E+001   0.1324007E+004
   0.4083566E+001   0.4859577E+001   0.2893776E+001   0.3851848E+001  -0.1406405E+001   0.1619041E+001  -0.1510931E+002   0.2937989E+002   0.7370531E+001   0.1004769E+002   0.6323472E+003
  -0.3057427E+000   0.1232783E+002   0.1816489E+001   0.4329444E+001  -0.2631760E+001   0.3064259E+001  -0.2113220E+002   0.2221963E+002   0.9966846E+001   0.7029344E+001   0.7348054E+003
  -0.2894595E+001   0.1791493E+002   0.1691352E+001   0.1536517E+001  -0.1646860E+001   0.4139407E+001  -0.6162603E+001   0.1541793E+002   0.1647171E+002   0.1193025E+002   0.6253843E+003
  -0.4870304E+002  -0.7290729E+001  -0.3227232E+001   0.5101499E+001  -0.1220618E+002   0.6955514E+001   0.6431134E+002   0.1445781E+002   0.2802938E+002  -0.3287984E+002   0.5043558E+004
  -0.5859707E+001  -0.1507181E+002   0.2635694E+001  -0.6522023E+001  -0.2465679E+002   0.2735971E+000   0.2687824E+002   0.4811063E+001   0.2600937E+002  -0.4507121E+001   0.1993619E+004
   0.9337086E+001  -0.1841955E+002   0.2928180E+001  -0.1235474E+002  -0.1738981E+002  -0.3345674E+001  -0.5748661E+001   0.2811509E+002   0.2718204E+002   0.1912931E+002   0.1790741E+004
   0.1062579E+002  -0.1241824E+002   0.1397247E+001  -0.8290591E+001  -0.7053917E+001  -0.5736676E+001   0.4725947E+001   0.3874153E+002   0.3030359E+002   0.3387547E+002   0.1476292E+004
  -0.4249753E+001  -0.1136121E+002  -0.1827449E+001  -0.1281274E+002  -0.6437747E+001  -0.7680589E+001   0.1895930E+002   0.6396753E+002   0.3592844E+002   0.2524094E+002   0.3161039E+004
  -0.5728288E+001  -0.2570740E+002  -0.2704074E+001  -0.2853271E+001  -0.2542273E+002  -0.3140848E+001   0.1270951E+002   0.1111672E+003   0.2725434E+002  -0.3896675E+001   0.7709618E+004
   0.3366160E+001  -0.3686194E+002   0.3443923E+000  -0.7850818E+001  -0.3980910E+002   0.2461480E+001   0.1383779E+002   0.1004627E+003   0.2318350E+002  -0.1325944E+002   0.8471838E+004
  -0.3992529E+001  -0.3569166E+002  -0.1782924E+001  -0.1370508E+002  -0.3480283E+002   0.4428865E+001   0.3751104E+002   0.4191761E+002   0.1986681E+002  -0.1892855E+002   0.4434704E+004
  -0.1478455E+002  -0.2775237E+002  -0.1123845E+001   0.1329595E+001  -0.1764149E+002   0.3371311E+001  -0.6199803E+001  -0.3240607E+002   0.2436228E+002  -0.8063760E+001   0.1899059E+004
  -0.9740072E+001  -0.1344966E+002   0.7635940E+000   0.4535769E+001  -0.1123825E+002   0.5165482E+000  -0.4082037E+002  -0.7281811E+002   0.3625194E+002   0.1527362E+002   0.4913368E+004
   0.4139575E+001  -0.6200919E+001   0.1712520E+001   0.1323027E+002  -0.9458116E+001  -0.2142855E-001  -0.2824355E+002  -0.6482817E+002   0.3609396E+002   0.3077542E+002   0.3573046E+004
