#dudx    dudy    dudz    dvdx    dvdy    dvdz    dwdx    dwdy    dwdz   div(u)  S_norm
  -0.7250455E+002  -0.2363818E+002  -0.5125709E+000  -0.1198124E+003  -0.7268505E+002  -0.4368601E+002  -0.8440834E+002   0.5986514E+002   0.1421897E+003  -0.2999905E+001   0.4478063E+005
  -0.5238477E+002  -0.5868801E+002  -0.2905589E+002  -0.1220467E+003  -0.7878824E+002  -0.4138866E+002   0.3229740E+003   0.9319605E+002   0.1293009E+003  -0.1872131E+001   0.8653774E+005
  -0.2807984E+002  -0.2960335E+002  -0.2559899E+002   0.7698515E+001  -0.1056114E+003  -0.2158450E+002  -0.1077308E+003   0.1037101E+003   0.1325310E+003  -0.1160162E+001   0.4200690E+005
   0.1233098E+002   0.3410472E+000  -0.2159360E+002   0.1553125E+002  -0.1267732E+003  -0.1305817E+002  -0.1168040E+003   0.2592853E+003   0.1133996E+003  -0.1042619E+001   0.6909942E+005
  -0.4114743E+002   0.5444764E+002  -0.1498902E+002   0.2396363E+002  -0.8430465E+002  -0.8553617E+001   0.3760225E+002   0.6417699E+002   0.1247222E+003  -0.7298617E+000   0.2923266E+005
  -0.9618364E+002   0.1059242E+003   0.1212612E+002  -0.5699880E+002  -0.2450729E+002  -0.1467235E+002  -0.2647575E+002   0.1349949E+000   0.1202499E+003  -0.4409871E+000   0.2571736E+005
   0.1242062E+003  -0.1734302E+003   0.1213255E+003   0.1121729E+003  -0.8835543E+002   0.8597145E+001  -0.4496734E+003   0.3789318E+003  -0.4127249E+002  -0.5421746E+001   0.1557992E+006
   0.2275761E+002  -0.1120346E+002   0.3414453E+001   0.2792254E+002  -0.2100445E+002   0.3330488E+002  -0.3591427E+002   0.2396214E+002  -0.8526021E+000   0.9005616E+000   0.3267191E+004
   0.1377047E+001   0.4913464E+002  -0.4832238E+001  -0.4621471E+002  -0.3161317E+002   0.1094800E+002  -0.3035275E+001   0.7341306E+002   0.2959169E+002  -0.6444341E+000   0.5470424E+004
  -0.6118316E+001   0.4344880E+002   0.3266677E+001   0.5566655E+002  -0.5184339E+002   0.2513331E+002   0.4549007E+002  -0.3246506E+002   0.5694721E+002  -0.1014491E+001   0.1209523E+005
  -0.1285750E+002   0.4359257E+002   0.1284467E+002   0.5303613E+002  -0.7665004E+002   0.4471670E+002   0.3543569E+003  -0.3935987E+003   0.8765890E+002  -0.1848643E+001   0.1466699E+006
   0.4378632E+001   0.5152575E+002   0.3390252E+002  -0.4579091E+002  -0.7083271E+002   0.3026577E+002   0.1278012E+002  -0.3901272E+003   0.6650755E+002   0.5346987E-001   0.7531590E+005
  -0.3312876E+002  -0.6858826E+002   0.1783035E+002  -0.2134656E+002  -0.6220633E+002   0.1155056E+001  -0.3233434E+003  -0.3713882E+003   0.9927629E+002   0.3941195E+001   0.1340673E+006
  -0.5414068E+002  -0.1014958E+003   0.5186140E+001  -0.3120169E+002   0.1653959E+002  -0.3752322E+001   0.4763503E+003   0.4466147E+003   0.4347512E+002   0.5874023E+001   0.2278899E+006
  -0.2173746E+003  -0.2216348E+003   0.4373380E+002   0.1953028E+002   0.5424531E+002   0.2098114E+002   0.5669289E+003   0.7544053E+003   0.1627476E+003  -0.3817245E+000   0.5841707E+006
   0.3083168E+002  -0.1057126E+003   0.6136107E+002  -0.5198745E+002  -0.3475109E+002   0.2650025E+002  -0.1335064E+003   0.6021398E+003   0.7053441E+001   0.3134032E+001   0.2148360E+006
   0.2170748E+003  -0.5511544E+002   0.1560206E+003  -0.8006092E+000   0.3678207E+002   0.8076823E+002  -0.3552749E+003   0.1905470E+003  -0.2435611E+003   0.1029572E+002   0.1659815E+006
   0.2472641E+002  -0.8079687E+002   0.3148049E+002  -0.3142713E+001   0.2887294E+002   0.8657158E+002   0.4434400E+002   0.3063333E+003  -0.5304832E+002   0.5510289E+000   0.8784378E+005
   0.2118813E+002  -0.2620446E+002   0.2019988E+002   0.3800095E+002  -0.3150791E+002   0.5304061E+002  -0.2419826E+003   0.2439728E+003   0.1707295E+002   0.6753161E+001   0.7048982E+005
  -0.3671495E+002   0.4161469E+002   0.2855678E+002   0.9593109E+001   0.9365643E+001   0.1320223E+002  -0.1773129E+003   0.2268370E+002   0.2473295E+002  -0.2616353E+001   0.1506435E+005
  -0.4250262E+002  -0.9956524E+002  -0.3936673E+002   0.3434948E+002   0.5167596E+001   0.9328212E+001   0.9304250E+002  -0.8082711E+002   0.2262352E+002  -0.1471150E+002   0.8395996E+004
   0.6357442E+002  -0.9777272E+002  -0.3492551E+002  -0.7557190E+001  -0.2333582E+002   0.3048465E+002   0.2160784E+002  -0.2457999E+003  -0.4518714E+002  -0.4948542E+001   0.3543618E+005
   0.1279244E+002  -0.1367934E+002  -0.2422840E+002  -0.1565422E+002   0.1622247E+002   0.2942839E+002   0.5407781E+000  -0.9684789E+002  -0.2467897E+002   0.4335943E+001   0.4013075E+004
  -0.9874274E+001  -0.9818748E+001   0.5084935E+000  -0.3793993E+000   0.3387030E+002   0.1969089E+002  -0.9851674E+002  -0.1593417E+003  -0.2699541E+002  -0.2999384E+001   0.1657644E+005
  -0.3933738E+002  -0.4412013E+002   0.1827765E+002  -0.4300630E+002   0.5865772E+001   0.5920526E+001  -0.8401841E+002  -0.2875113E+002   0.2949145E+002  -0.3980158E+001   0.8663350E+004
  -0.3767984E+002  -0.2019141E+002  -0.5112107E+001  -0.3855720E+002   0.6797312E+002  -0.6595609E+001   0.4580060E+002  -0.2031058E+002  -0.2010612E+002   0.1018716E+002   0.9325226E+004
   0.6636606E+002   0.4330774E+002   0.7006671E+002   0.1005889E+002   0.1535989E+003   0.3493005E+002  -0.2032320E+003  -0.2492997E+003  -0.2055401E+003   0.1442485E+002   0.1034421E+006
   0.2453638E+002  -0.1944688E+002   0.1264886E+002  -0.3936468E+000   0.1467935E+002   0.2793912E+002  -0.4686094E+001  -0.2591696E+003  -0.4727474E+002  -0.8059014E+001   0.2999306E+005
  -0.1038468E+002  -0.5725217E+001  -0.4285596E+002   0.1025335E+002  -0.1829636E+001   0.4654146E+002   0.6087054E+002  -0.3271523E+003   0.2069312E+001  -0.1014500E+002   0.3962491E+005
  -0.4289088E+002  -0.1548240E+002  -0.2998833E+002  -0.4794871E+002   0.3148148E+002   0.4930584E+002  -0.4283705E+001  -0.1589753E+003   0.1077409E+002  -0.6353150E+000   0.1155939E+005
  -0.3102861E+002   0.8459631E+001   0.1010124E+002  -0.8216151E+002   0.6085524E+002   0.4096669E+002   0.2772817E+003   0.2744346E+002  -0.2968601E+002   0.1406236E+000   0.5189782E+005
   0.3047059E+002  -0.1966125E+002   0.4117607E+002   0.8955519E+002  -0.7920936E+001   0.2105223E+002   0.9453836E+002   0.2248934E+003  -0.2079271E+002   0.1756943E+001   0.4331891E+005
  -0.6767457E+001   0.5893256E+001   0.4798422E+002   0.3843356E+002   0.6087940E+001   0.2549132E+002  -0.2072976E+003   0.2308499E+003  -0.9072077E+001  -0.9751594E+001   0.4666169E+005
  -0.4167690E+000  -0.3948953E+001   0.4459781E+002   0.5987036E+002  -0.4140583E+002   0.3198861E+002  -0.2413780E+003   0.2236870E+003   0.3537895E+002  -0.6443644E+001   0.5656226E+005
   0.3791158E+002   0.2284288E+002   0.1061305E+003   0.2351967E+002  -0.5834615E+002   0.4739223E+002  -0.1055750E+003   0.9598060E+002   0.1020758E+002  -0.1022699E+002   0.1626367E+005
  -0.1590597E+002  -0.2295123E+002   0.3672281E+002  -0.2530517E+002   0.2032266E+002   0.1026765E+003  -0.3609184E+002   0.5978165E+002  -0.2646239E+001   0.1770454E+001   0.1503284E+005
   0.1163319E+003  -0.6330861E+002  -0.1007925E+003  -0.9213060E+002   0.1189672E+003   0.1381049E+003   0.9708912E+002  -0.2190057E+003  -0.2077935E+003   0.2750558E+002   0.8597229E+005
   0.1573039E+003  -0.4264019E+002  -0.2345915E+003  -0.4798866E+002   0.1368489E+003   0.1601202E+003   0.2597590E+003  -0.2690796E+003  -0.2982764E+003  -0.4123526E+001   0.1427948E+006
  -0.4615489E+002   0.1062599E+003   0.4999582E+002   0.1985565E+003   0.3692232E+002  -0.3451191E+002   0.1364040E+003  -0.2337623E+002   0.1965211E+002   0.1041953E+002   0.6934805E+005
  -0.7147220E+002   0.1022464E+003   0.6978117E+002   0.9874321E+002  -0.4976573E+001  -0.9234597E+001   0.1167636E+003  -0.1527639E+002   0.7716880E+002   0.7200197E+000   0.4898618E+005
