 # filt(alp*rho*Vry/tfpF)    filt(alp*rho*Vry)/filt(tfpF)
   0.1342486E+002   0.1516816E+002
   0.1265342E+003   0.1300349E+003
   0.1646800E+003   0.1627657E+003
   0.1336167E+003   0.1398012E+003
   0.4898731E+002   0.5413644E+002
   0.9519653E+001   0.1240872E+002
  -0.2601968E+002  -0.2508217E+002
  -0.4879425E+002  -0.4859433E+002
  -0.6152612E+002  -0.6181571E+002
  -0.5797906E+002  -0.5926577E+002
  -0.3988723E+002  -0.4310363E+002
  -0.1492465E+002  -0.1743348E+002
   0.7376432E+001   0.6544049E+001
   0.2983376E+002   0.2953070E+002
   0.5448998E+002   0.5621192E+002
   0.7468325E+002   0.7922678E+002
   0.1159645E+003   0.1380157E+003
   0.2052899E+003   0.2327677E+003
   0.3245244E+003   0.3117911E+003
   0.4088679E+003   0.4000619E+003
   0.4083253E+003   0.4283851E+003
   0.3688022E+003   0.3878478E+003
   0.3112877E+003   0.3110186E+003
   0.2611821E+003   0.2614781E+003
   0.1863087E+003   0.1843826E+003
   0.1063340E+003   0.1038634E+003
   0.3413892E+002   0.3336840E+002
  -0.2119050E+002  -0.2028152E+002
  -0.8051176E+002  -0.8055835E+002
  -0.1537983E+003  -0.1570891E+003
  -0.2339955E+003  -0.2379708E+003
  -0.2710425E+003  -0.2818561E+003
  -0.2546166E+003  -0.2672741E+003
  -0.2185920E+003  -0.2236607E+003
  -0.1873706E+003  -0.1881007E+003
  -0.1561890E+003  -0.1610007E+003
  -0.1400607E+003  -0.1525879E+003
  -0.1387257E+003  -0.1498827E+003
  -0.1291734E+003  -0.1360342E+003
  -0.7246344E+002  -0.7424064E+002
  -0.5105082E+002  -0.5164801E+002
  -0.1552997E+001  -0.1157089E+001
   0.1419139E+002   0.1527173E+002
   0.6264348E+001   0.9023546E+001
  -0.2403737E+002  -0.2009407E+002
  -0.4343480E+002  -0.4182087E+002
  -0.5898726E+002  -0.5921626E+002
  -0.6996423E+002  -0.7188415E+002
  -0.8565484E+002  -0.9063604E+002
  -0.8874851E+002  -0.9477672E+002
  -0.6572015E+002  -0.7278804E+002
  -0.2468909E+002  -0.2924488E+002
   0.8352383E+001   0.7504047E+001
   0.3296980E+002   0.3262802E+002
   0.5721005E+002   0.5722324E+002
   0.7607389E+002   0.7959169E+002
   0.1002164E+003   0.1195694E+003
   0.1762895E+003   0.2172609E+003
   0.3100122E+003   0.3283428E+003
   0.4637706E+003   0.4551202E+003
   0.5222844E+003   0.5289069E+003
   0.4577991E+003   0.4875654E+003
   0.3249852E+003   0.3466529E+003
   0.2256060E+003   0.2293541E+003
   0.1511098E+003   0.1526394E+003
   0.7647686E+002   0.7525058E+002
   0.8609704E+001   0.7853624E+001
  -0.3372968E+002  -0.3213187E+002
  -0.6054538E+002  -0.6173415E+002
  -0.7826152E+002  -0.8819844E+002
  -0.1161464E+003  -0.1311297E+003
  -0.1539889E+003  -0.1726583E+003
  -0.1677468E+003  -0.1813253E+003
  -0.1524402E+003  -0.1582920E+003
  -0.1385321E+003  -0.1445230E+003
  -0.1433072E+003  -0.1561240E+003
  -0.1664741E+003  -0.1815648E+003
  -0.1797480E+003  -0.1980208E+003
  -0.1571151E+003  -0.1733372E+003
  -0.1059684E+003  -0.1130763E+003
  -0.9241582E+002  -0.9461848E+002
  -0.8321593E+002  -0.8823707E+002
  -0.9818779E+002  -0.1011263E+003
  -0.1172578E+003  -0.1244377E+003
  -0.1200811E+003  -0.1229797E+003
  -0.1166925E+003  -0.1177628E+003
  -0.1282869E+003  -0.1331822E+003
  -0.1638193E+003  -0.1753397E+003
