 # filt(alp*rho*Vry/tfpF)    filt(alp*rho*Vry)/filt(tfpF)
  -0.4825053E+002  -0.4771754E+002
  -0.2287891E+001   0.1391586E+000
   0.1157984E+003   0.1140815E+003
   0.1152330E+003   0.1204470E+003
   0.8378834E+002   0.8484416E+002
   0.1256773E+002   0.1350374E+002
  -0.1589862E+002  -0.1551207E+002
  -0.5288332E+002  -0.5276444E+002
  -0.5878443E+002  -0.5871724E+002
  -0.5819966E+002  -0.5835806E+002
  -0.4182763E+002  -0.4269671E+002
  -0.9855286E+001  -0.1030689E+002
   0.3412089E+001   0.3325382E+001
   0.2436021E+002   0.2412458E+002
   0.6425575E+002   0.6483365E+002
   0.7773016E+002   0.7856884E+002
   0.9141598E+002   0.9384914E+002
   0.2359891E+003   0.2488904E+003
   0.4698024E+003   0.4527105E+003
   0.2904963E+003   0.2801361E+003
   0.3209651E+003   0.3269418E+003
   0.2836738E+003   0.2817891E+003
   0.3387267E+003   0.3404347E+003
   0.2633274E+003   0.2646769E+003
   0.1862263E+003   0.1854669E+003
   0.1347144E+003   0.1345416E+003
   0.6217183E+002   0.6188769E+002
   0.6216539E+001   0.6340964E+001
  -0.4846106E+002  -0.4861888E+002
  -0.2016628E+003  -0.2013386E+003
  -0.3887652E+003  -0.3898388E+003
  -0.4675719E+003  -0.4680288E+003
  -0.3800376E+003  -0.3883256E+003
  -0.2481677E+003  -0.2503205E+003
  -0.2256721E+003  -0.2259314E+003
  -0.1892056E+003  -0.1889231E+003
  -0.1281493E+003  -0.1313791E+003
  -0.1292093E+003  -0.1353354E+003
  -0.1636716E+003  -0.1644463E+003
  -0.1198069E+003  -0.1217668E+003
  -0.4077031E+002  -0.4061493E+002
   0.1477799E+002   0.1708047E+002
   0.8398196E+002   0.8075731E+002
   0.4151472E+002   0.4332689E+002
  -0.1539032E+002  -0.1376175E+002
  -0.4972519E+002  -0.4942894E+002
  -0.6011261E+002  -0.6005297E+002
  -0.6317808E+002  -0.6325138E+002
  -0.6635216E+002  -0.6724077E+002
  -0.8390159E+002  -0.8512550E+002
  -0.6813114E+002  -0.6977256E+002
  -0.1810914E+002  -0.1912280E+002
   0.1055334E+002   0.1075056E+002
   0.2126988E+002   0.2121271E+002
   0.5894830E+002   0.5868233E+002
   0.8642020E+002   0.8718580E+002
   0.8385924E+002   0.8615279E+002
   0.1324893E+003   0.1422101E+003
   0.3862163E+003   0.3748790E+003
   0.8383925E+003   0.7900090E+003
   0.7562355E+003   0.7403775E+003
   0.3555611E+003   0.3735222E+003
   0.2459232E+003   0.2447766E+003
   0.2384441E+003   0.2410255E+003
   0.1586585E+003   0.1594963E+003
   0.6086961E+002   0.5965606E+002
  -0.2239863E+002  -0.2366986E+002
  -0.1141295E+003  -0.1135662E+003
  -0.1464199E+003  -0.1467529E+003
  -0.1964295E+003  -0.1997490E+003
  -0.2342855E+003  -0.2395080E+003
  -0.2604415E+003  -0.2719296E+003
  -0.2025372E+003  -0.2089744E+003
