# ~alp d~p/dy   Phi_p_sgs,y
  -0.7835662E+000   0.9366088E-001
  -0.1170445E+001  -0.6187482E-001
  -0.1309828E+001  -0.6211907E+000
  -0.4902437E+000  -0.1076245E+001
   0.1439488E+001   0.2443277E+000
   0.4469280E+001   0.1887456E+001
   0.1163491E+002   0.2107227E+001
   0.1406232E+002   0.6132192E+001
   0.1032942E+002   0.7595838E+001
   0.5130764E+001   0.8545906E+001
   0.1215805E+001   0.2442819E+001
   0.8578847E+000  -0.3784397E+000
   0.7152939E+000  -0.1468863E+001
   0.2313495E+001  -0.1073658E+001
   0.4679775E+001  -0.2391396E+000
   0.5063601E+001   0.2005054E+001
   0.3474920E+001   0.2694478E+001
   0.2310927E+000   0.2014806E+001
  -0.1817939E+001   0.1221530E+000
  -0.3126612E+001  -0.1537227E+001
  -0.5875602E+001  -0.2747243E+001
  -0.1132634E+002  -0.3789347E+001
  -0.2528965E+002  -0.1231556E+002
  -0.3503483E+002  -0.1542019E+002
  -0.3737208E+002  -0.1485537E+002
  -0.2547908E+002  -0.1133640E+002
  -0.1709665E+002  -0.7945777E+001
  -0.2193411E+002  -0.2597973E+002
  -0.3725391E+002  -0.4028025E+002
  -0.4568335E+002  -0.4008040E+002
  -0.3653515E+002  -0.2744793E+002
  -0.1694606E+002  -0.1130573E+002
  -0.5398758E+001  -0.4092397E+001
  -0.9250938E+000  -0.1421625E+001
   0.2759211E+000  -0.1525240E+000
   0.7319152E+000   0.2809509E-001
   0.1195838E+001   0.9211404E-001
   0.1119953E+001  -0.1234735E-001
   0.4207199E+000   0.2582672E+000
  -0.3236934E+000   0.1877212E+000
  -0.6880094E+001  -0.7043661E+001
  -0.8368688E+001  -0.6595350E+001
  -0.8806533E+001  -0.5703951E+001
  -0.4841922E+001  -0.4304541E+001
   0.1086230E+001  -0.1428589E+001
   0.6011675E+001   0.8118890E+000
   0.1286360E+002   0.3673304E+001
   0.2049650E+002   0.1172238E+002
   0.1992980E+002   0.1342751E+002
   0.1521706E+002   0.1402492E+002
   0.5110819E+001   0.6829194E+001
   0.1524923E+001   0.1006835E+001
   0.1125879E+000  -0.1495758E+001
   0.1845432E+001  -0.2872771E+001
   0.4041402E+001  -0.2400949E+001
   0.3651551E+001   0.6727701E+000
   0.1025482E+001   0.2470186E+001
  -0.1007507E+001   0.1823799E+001
  -0.1795353E+001   0.3327698E+000
  -0.2961383E+001  -0.3896265E+000
  -0.5952883E+001  -0.1211186E+001
  -0.9566951E+001  -0.1374906E+001
  -0.1582504E+002  -0.5834234E+001
  -0.1778464E+002  -0.8259892E+001
  -0.1780972E+002  -0.8273852E+001
  -0.1113095E+002  -0.6775032E+001
  -0.5236384E+001  -0.3023463E+001
  -0.4891594E+001  -0.1465598E+002
  -0.1669360E+002  -0.3423656E+002
  -0.3462434E+002  -0.3320539E+002
  -0.4335915E+002  -0.2168793E+002
  -0.2578645E+002  -0.9255490E+001
  -0.7589935E+001  -0.3919508E+001
  -0.1733317E+001  -0.1364112E+001
  -0.3252160E-001  -0.5290133E+000
   0.7718635E+000  -0.1221311E+001
   0.1567768E+001  -0.2839116E+001
  -0.3177853E+000  -0.4988549E+001
  -0.3781975E+001  -0.5038428E+001
  -0.5607573E+001  -0.5709852E+001
  -0.1650178E+002  -0.7171436E+001
  -0.1873037E+002  -0.6191132E+001
  -0.1629968E+002  -0.5725682E+001
  -0.8260740E+001  -0.4489115E+001
  -0.4665838E+000  -0.1998874E+001
   0.4145204E+001  -0.1273261E+000
   0.8783436E+001   0.3700882E+001
   0.1595572E+002   0.1310389E+002
   0.1664856E+002   0.1550904E+002
   0.1305969E+002   0.1463644E+002
   0.3458307E+001   0.7217518E+001
  -0.1730724E+001  -0.2661142E+000
  -0.5118566E+001  -0.1114774E+002
  -0.5599568E+001  -0.1851639E+002
  -0.4848866E+001  -0.1789340E+002
  -0.3769875E+001  -0.8622194E+001
  -0.2914580E+001  -0.4482585E-001
  -0.2541422E+001   0.4958147E+000
  -0.2636916E+001  -0.8806683E-001
  -0.4243837E+001  -0.5541354E+000
  -0.6764723E+001  -0.1094010E+001
  -0.7719034E+001  -0.1307047E+001
  -0.7765720E+001   0.4837372E+001
  -0.5083204E+001   0.1105666E+002
  -0.2465292E+001   0.1112794E+002
  -0.2431961E+000   0.7131561E+001
   0.1468363E+000   0.6733627E+000
   0.1959162E+000  -0.6877683E+000
  -0.1535110E+001  -0.7530163E+001
  -0.1138873E+002  -0.1104094E+002
  -0.2486622E+002  -0.5516280E+001
  -0.3141240E+002  -0.5200313E+001
  -0.2084299E+002  -0.1427544E+002
  -0.1548865E+002  -0.2007965E+002
  -0.8823899E+001  -0.1793211E+002
  -0.3710358E+001  -0.9997987E+001
  -0.1132126E+001  -0.3780100E+001
  -0.4552098E+001  -0.5142923E+001
  -0.1107067E+002  -0.3710424E+001
  -0.1569209E+002  -0.4195170E+001
  -0.2046523E+002  -0.4754152E+001
  -0.2115374E+002  -0.5210066E+001
  -0.1929506E+002  -0.6881664E+001
  -0.1194693E+002  -0.5942742E+001
  -0.5907330E+001  -0.4088010E+001
  -0.2958195E+001  -0.9388571E+000
  -0.1255086E+001   0.1216298E+001
   0.4197752E+001   0.9269899E+001
   0.7387366E+001   0.1024182E+002
   0.2705114E+001   0.8452906E+001
  -0.3881430E+001   0.1070010E+001
  -0.1134945E+002  -0.9176325E+001
  -0.1972092E+002  -0.2605545E+002
  -0.2545336E+002  -0.3132847E+002
  -0.2620514E+002  -0.2804906E+002
  -0.1673694E+002  -0.1249087E+002
  -0.7926509E+001  -0.1923525E+001
  -0.4661490E+001  -0.4476220E+000
  -0.4369563E+001  -0.5693740E+000
  -0.5458851E+001  -0.7009002E+000
  -0.5847831E+001  -0.1037765E+001
  -0.3116376E+001  -0.9060904E+000
   0.2417270E+001   0.1088574E+002
   0.1195380E+002   0.2025752E+002
   0.1641431E+002   0.1967650E+002
   0.1077609E+002   0.1576621E+002
   0.3192352E+001   0.3977976E+001
   0.5498967E+000   0.2991982E+000
  -0.1517794E+001  -0.4276430E+001
  -0.1272923E+002  -0.9110430E+001
  -0.2664601E+002  -0.4458026E+001
  -0.3716685E+002  -0.5153789E+001
  -0.2841599E+002  -0.1411457E+002
