# ~alp d~p/dy   Phi_p_sgs,y
  -0.7435257E+000   0.5963889E-001
  -0.1133116E+001   0.1889030E+000
  -0.9829280E+000  -0.3318050E-001
  -0.5053031E-001  -0.8930136E+000
   0.1326113E+001   0.5706266E-001
   0.4420267E+001   0.2307245E+001
   0.1185658E+002   0.1419211E+001
   0.1519079E+002   0.4159857E+001
   0.8454587E+001   0.6717496E+001
   0.2523497E+001   0.5381374E+001
   0.3164293E+000   0.5356916E+000
  -0.6406381E-001  -0.1270983E+000
   0.9526896E-001  -0.1734326E+001
   0.2122928E+001  -0.1619855E+001
   0.4799833E+001   0.2049910E+000
   0.6320469E+001   0.2447735E+001
   0.4852602E+001   0.3242056E+001
   0.6588762E+000   0.2582871E+001
  -0.1277306E+001   0.1979731E+000
  -0.2203715E+001  -0.7024678E+000
  -0.4146424E+001  -0.1157076E+001
  -0.8763374E+001  -0.1885996E+001
  -0.2171110E+002  -0.9096819E+001
  -0.3372519E+002  -0.1538324E+002
  -0.3538234E+002  -0.1555511E+002
  -0.2357072E+002  -0.7851790E+001
  -0.1460645E+002  -0.3943310E+001
  -0.2061459E+002  -0.2641003E+002
  -0.4495569E+002  -0.4877989E+002
  -0.6274615E+002  -0.4670888E+002
  -0.4538196E+002  -0.2915636E+002
  -0.1769701E+002  -0.9087937E+001
  -0.6000730E+001  -0.4107475E+001
  -0.6960685E+000  -0.7846345E+000
   0.3091585E+000  -0.9013270E-001
   0.6346464E+000  -0.1090606E-001
   0.8951973E+000   0.1691502E+000
   0.8508380E+000   0.1855005E+000
   0.1849813E+000   0.3417667E+000
  -0.4456223E+000   0.2022180E+000
  -0.4203826E+001  -0.3950400E+001
  -0.6977896E+001  -0.5315464E+001
  -0.9508599E+001  -0.5292378E+001
  -0.6191511E+001  -0.3881117E+001
   0.6408970E+000  -0.2050864E+001
   0.6497544E+001   0.9145204E+000
   0.1321763E+002   0.2941096E+001
   0.2591957E+002   0.1214868E+002
   0.2707734E+002   0.1716953E+002
   0.1796155E+002   0.1683338E+002
   0.4926692E+001   0.5237969E+001
   0.7790786E+000   0.1323211E+001
  -0.6782471E-002  -0.2682722E+001
   0.2608923E+001  -0.1598168E+001
   0.5671856E+001   0.1599534E+001
   0.5587095E+001   0.4568094E+001
   0.1744314E+001   0.3559374E+001
  -0.8266663E+000   0.1428982E+001
  -0.1582986E+001   0.1107558E+000
  -0.2620533E+001  -0.1964799E+000
  -0.6012696E+001  -0.1165485E+001
  -0.1092741E+002  -0.1324590E+001
  -0.1576855E+002  -0.4395525E+001
  -0.1573304E+002  -0.8546191E+001
  -0.1551265E+002  -0.7812679E+001
  -0.9982077E+001  -0.3906195E+001
  -0.4714661E+001  -0.2435590E+001
  -0.2077073E+001  -0.5459949E+001
  -0.9188021E+001  -0.2679264E+002
