# ~alp d~p/dx   Phi_p_sgs,x
   0.6598752E+000  -0.3089621E-001
   0.1917840E+001  -0.2511015E-001
   0.1257166E+002  -0.3866025E+000
   0.2359189E+001   0.9033942E+000
   0.2998251E+000   0.2429680E-001
  -0.5197213E+000   0.4968063E-001
  -0.3539552E+000   0.1228851E-002
  -0.3285790E+000  -0.3027289E-003
  -0.5292030E+000  -0.2337173E-002
  -0.9939300E+000  -0.3025020E-002
  -0.1165686E+001   0.3385217E-002
  -0.7115668E+000   0.6066649E-003
  -0.3396200E+000   0.4163463E-003
  -0.1710594E+000  -0.1205854E-003
  -0.1103361E-001   0.1906066E-002
   0.2637430E+000   0.3630058E-002
   0.4594725E+000  -0.7739880E-002
   0.3249842E+000  -0.1281222E+001
  -0.1177475E+003  -0.1012568E+001
  -0.1738578E+002  -0.1640548E+001
  -0.8192512E+001  -0.2378511E+001
   0.9583205E-001  -0.8976750E-001
  -0.7455906E+000  -0.5661232E-001
   0.2987285E+000  -0.1108594E-001
   0.1797391E+000   0.1720145E-001
  -0.1357675E+000  -0.5703450E-002
  -0.4895670E+000   0.7315671E-002
  -0.1079338E+001  -0.5285987E-001
  -0.5021460E+001  -0.3406781E+000
  -0.7414724E+001   0.1069856E+000
   0.1692283E+001   0.5764755E+000
   0.9297085E+001   0.4185478E-001
   0.6641636E+001  -0.1832579E+000
   0.4831488E+001  -0.3505708E-001
   0.4885540E+001  -0.3540626E-002
   0.2974728E+001   0.2925636E-001
   0.3681115E+001   0.8956396E-001
   0.5396679E+001  -0.1805002E+000
   0.1832205E+001  -0.8812004E-002
   0.5525686E+000  -0.5998300E-001
   0.5230521E+000  -0.1432462E-002
   0.7691925E+001   0.1538322E+001
   0.3053455E+002  -0.1648066E+001
  -0.3143326E+001   0.8495528E+000
  -0.8525297E+000   0.9378329E-002
  -0.5025213E+000   0.2557233E-002
  -0.3422311E+000   0.1429969E-002
  -0.3892367E+000  -0.4886478E-003
  -0.9116572E+000  -0.1430912E-001
  -0.1907626E+001  -0.1452933E-001
  -0.1672407E+001  -0.1353523E-002
  -0.7587689E+000   0.4047050E-002
  -0.2489634E+000   0.4121677E-002
  -0.6971442E-001   0.1724042E-002
   0.2875785E-001   0.2288003E-003
   0.2112130E+000   0.2347775E-002
   0.6811305E+000   0.5995079E-002
   0.2103651E+001  -0.7032231E-001
  -0.5945380E+001  -0.4786319E+001
  -0.1264099E+003  -0.1049776E+002
  -0.3698944E+002  -0.1378165E+002
  -0.1070275E+001  -0.4228055E+000
  -0.1096331E+000  -0.4979445E-001
  -0.1005275E+000  -0.2608284E-001
  -0.2274186E+000  -0.1600102E-001
  -0.1561017E+001  -0.3041258E+000
  -0.5923213E+001  -0.2461861E+000
  -0.8815138E+001   0.1174765E+000
  -0.1919650E+002   0.7578202E+000
  -0.1948150E+002   0.1540509E+000
  -0.2553554E+001  -0.1440134E+000
   0.2758778E+001  -0.1004125E+000
   0.5112335E+001  -0.6693573E-001
   0.4333664E+001   0.1897189E-002
   0.4623557E+001  -0.2012838E-001
   0.5598514E+001  -0.9900787E-002
   0.1179279E+002  -0.7610743E+000
   0.4460366E+001  -0.6671929E+000
   0.2052955E+001  -0.1050156E+000
   0.8486278E+000  -0.1937475E-001
   0.8228916E+000  -0.5748438E-002
   0.3536092E+001   0.4106518E+000
   0.3982148E+001   0.2775614E+000
  -0.8520402E+000   0.2811313E-001
  -0.6196482E+000  -0.2907409E-002
  -0.3693375E+000   0.1818176E-002
  -0.3618511E+000   0.2255256E-002
  -0.9930903E+000  -0.3343670E-001
  -0.3287205E+001  -0.1063051E+000
  -0.4804628E+001  -0.3488640E-002
  -0.2242830E+001   0.1693280E-001
  -0.4514809E+000   0.1636031E-001
   0.1344600E+000   0.1295918E-001
   0.1497247E+000   0.4740272E-002
   0.1447587E+000   0.5679666E-003
   0.1753222E+000   0.3752872E-003
   0.3472668E+000   0.3832979E-002
   0.8867558E+000   0.1384827E-001
   0.1033330E+001  -0.2806178E-001
  -0.1045201E+001  -0.3130642E+000
  -0.3311079E+002  -0.1829196E+002
  -0.7099581E+002  -0.8362981E+001
  -0.1242505E+001  -0.4658573E+000
  -0.5503819E+000   0.2082208E-002
  -0.1581704E+001  -0.6509625E+000
  -0.1395745E+002  -0.4629354E+000
  -0.2009293E+002   0.2759573E-001
  -0.1887752E+002   0.6996377E+000
  -0.1101099E+002   0.2088539E+000
  -0.1411605E+002  -0.1079531E+000
  -0.3687195E+001   0.1474911E+000
   0.7235769E+001   0.1026745E+000
   0.6510618E+001  -0.6341332E+000
   0.8063867E+001  -0.5936964E-001
   0.1405552E+002  -0.1094582E-001
   0.1303779E+002  -0.9464492E+000
   0.8710039E+001   0.4443260E+000
   0.1715948E+001  -0.7252341E-001
   0.1355679E+001  -0.2125057E-002
   0.9821784E+000   0.4322558E-004
   0.1280305E+001  -0.1554444E-002
   0.7093710E+000  -0.2029862E-001
   0.5028738E+000   0.4983067E-002
  -0.1858739E-001   0.3684052E-002
  -0.2000918E+000   0.6275642E-002
  -0.3316050E+000   0.1391560E-002
  -0.1397449E+001  -0.1215183E+000
  -0.7469255E+001  -0.5840878E+000
  -0.1235868E+002  -0.5645898E-001
  -0.2975550E+001  -0.1539783E+000
   0.2114166E+000  -0.3320284E-001
   0.1334992E+001   0.3319293E-002
   0.1629858E+001   0.3181701E-001
   0.6914705E+000   0.1392888E-001
   0.3428604E+000   0.1453305E-002
   0.2374017E+000   0.3711711E-003
   0.2029869E+000   0.3052535E-004
   0.2518846E+000   0.2715509E-002
