# ~alp d~p/dx   Phi_p_sgs,x
   0.1892947E+001  -0.4832402E+001
   0.5339341E+001  -0.7103853E+000
   0.4871404E+001   0.1001503E+001
   0.3619076E+001   0.3192702E+001
   0.1547842E+001   0.6240884E+001
  -0.4158620E+000   0.8034975E+000
  -0.5037420E+000   0.1051955E+000
  -0.6372286E+000  -0.4700980E-001
  -0.9005242E+000  -0.7951414E-001
  -0.1122855E+001   0.9476323E-003
  -0.1109389E+001   0.3522891E-001
  -0.8172574E+000   0.2430558E-002
  -0.4281859E+000  -0.2342222E-002
  -0.1570878E+000   0.1133540E-001
  -0.6652636E-002   0.2572407E-001
   0.1153869E+000  -0.1459340E+000
  -0.5058478E+000  -0.4799502E+001
  -0.4558700E+001  -0.1073702E+002
  -0.1461073E+002  -0.1521857E+002
  -0.2042601E+002  -0.1429192E+002
  -0.1705211E+002  -0.1470899E+002
  -0.8497713E+001  -0.1305043E+002
  -0.1789349E+001  -0.5315461E+001
   0.3066912E+000   0.1835728E+000
   0.2942794E+000   0.5144137E+000
  -0.2325084E+000   0.9253039E-001
  -0.1198599E+001  -0.8224201E+000
  -0.2377798E+001  -0.1216243E+001
  -0.2703821E+001  -0.1363089E+001
  -0.8980493E+000  -0.1866639E+001
   0.2131947E+001  -0.2649777E+001
   0.4513982E+001  -0.2494502E+001
   0.5805192E+001  -0.1604315E+001
   0.5328471E+001  -0.2810355E+000
   0.5150728E+001  -0.1743026E+000
   0.5181889E+001  -0.5484412E+000
   0.4182969E+001  -0.6118472E+000
   0.3088369E+001  -0.1948944E+001
   0.2103267E+001  -0.2985800E+001
   0.1430808E+001  -0.4466155E+001
   0.3237650E+001  -0.1893926E+001
   0.4368670E+001   0.4641006E+000
   0.3029019E+001   0.1681530E+001
   0.1409013E+001   0.3121637E+001
  -0.1802690E+000   0.4628613E+001
  -0.7192440E+000   0.3128024E+000
  -0.8362314E+000  -0.9487564E-001
  -0.1211084E+001  -0.3093709E+000
  -0.1609514E+001  -0.2366166E+000
  -0.1775008E+001  -0.8366625E-001
  -0.1465202E+001   0.2147797E-001
