#sig_xx    sig_xy    sig_xz    sig_yy    sig_yz    sig_zz
   0.1473201E+001  -0.2176687E-001  -0.1912897E-001   0.1168797E+001   0.1294795E+001   0.9147239E+001
   0.2003835E+001   0.2229833E+000   0.1778092E+000   0.1210276E+001   0.7479341E+000   0.7978288E+001
   0.2231136E+001   0.4452772E+000   0.5734012E+000   0.1226162E+001   0.4365320E+000   0.8220889E+001
   0.2053381E+001   0.4651206E+000   0.7215364E+000   0.1286106E+001   0.2045588E+000   0.7696038E+001
   0.1849122E+001   0.4377786E+000   0.8795583E+000   0.1302263E+001  -0.1823167E+000   0.6197882E+001
   0.1991834E+001   0.8288589E+000   0.2250490E+001   0.1354088E+001   0.4990774E+000   0.9640973E+001
   0.1642800E+001   0.7707984E+000   0.2048992E+001   0.1351023E+001   0.8667956E+000   0.1038511E+002
   0.1069678E+001   0.3737100E+000   0.4386178E+000   0.1238414E+001   0.6480013E+000   0.8928165E+001
   0.1164279E+001   0.1611912E+000  -0.1722181E+000   0.1116605E+001   0.4118976E+000   0.1335115E+002
   0.1467855E+001  -0.9056124E-001   0.3293645E+000   0.9740172E+000  -0.4041709E+000   0.2019262E+002
   0.1965432E+001  -0.2195070E+000   0.1875738E+000   0.1110189E+001  -0.1636763E+001   0.2481095E+002
   0.3235989E+001  -0.2275397E+000  -0.3863113E+000   0.1280588E+001  -0.3257205E+001   0.2002510E+002
   0.4239132E+001  -0.2205238E+000   0.2137964E+001   0.1681342E+001  -0.3140137E+001   0.2085150E+002
   0.4060271E+001  -0.5087235E+000   0.3128976E+001   0.2490940E+001  -0.1917986E+001   0.3142013E+002
   0.5135426E+001  -0.7467461E+000   0.2080129E+001   0.3424756E+001  -0.4224161E+000   0.3956500E+002
   0.6001557E+001  -0.7700581E+000   0.2391847E+000   0.3784303E+001   0.5300571E+000   0.4433215E+002
   0.5621194E+001  -0.8173100E+000  -0.3973402E+000   0.4219845E+001   0.1060696E+001   0.3992669E+002
   0.4053087E+001  -0.6246320E+000   0.1198634E+001   0.4143536E+001   0.1219375E+001   0.2903553E+002
   0.2790491E+001  -0.3641953E+000   0.2391983E+001   0.3459599E+001   0.7344776E+000   0.1801521E+002
   0.1894975E+001   0.4614899E-001   0.1807580E+001   0.2858268E+001  -0.1130774E+000   0.1026127E+002
   0.9132589E+000   0.2570802E+000   0.6727229E+000   0.2408478E+001   0.4451036E+000   0.7051447E+001
   0.5896602E+000   0.1926322E+000   0.3004895E+000   0.2191405E+001   0.1946937E+001   0.5993030E+001
   0.5812303E+000   0.7487702E-001  -0.3048540E+000   0.1803099E+001   0.1964186E+001   0.6433699E+001
   0.6791543E+000   0.6083255E-001  -0.6741204E+000   0.1386581E+001   0.1572436E+001   0.6336069E+001
   0.7405557E+000   0.1181322E+000  -0.5616733E+000   0.1042955E+001   0.1121214E+001   0.6141476E+001
   0.9527478E+000   0.3441280E+000  -0.2394492E+000   0.9045817E+000   0.2364739E+000   0.6063967E+001
   0.1352046E+001   0.6717410E+000   0.5999818E-001   0.1228888E+001  -0.2949633E+000   0.6752775E+001
   0.1530218E+001   0.9622559E+000   0.2131151E+000   0.1876525E+001  -0.7517695E+000   0.6860383E+001
   0.1599123E+001   0.1132049E+001   0.5763723E+000   0.2369263E+001  -0.1031080E+001   0.6118146E+001
   0.1688313E+001   0.1138742E+001   0.9876849E+000   0.2379953E+001  -0.8123898E+000   0.6087649E+001
   0.1515792E+001   0.7559276E+000   0.1134686E+001   0.1645896E+001  -0.2023511E+000   0.5741529E+001
   0.1035047E+001   0.3716832E+000   0.9709219E+000   0.9911216E+000   0.5349664E+000   0.5061579E+001
   0.7874794E+000   0.3302115E+000   0.7821238E+000   0.1040924E+001   0.8469183E+000   0.4813085E+001
   0.6355830E+000   0.4037814E+000   0.5083924E+000   0.1284906E+001   0.7849160E+000   0.4722136E+001
   0.5683263E+000   0.5174998E+000  -0.1374662E+000   0.1597153E+001   0.4686287E+000   0.4165015E+001
   0.5765746E+000   0.6936890E+000  -0.5048872E+000   0.2046068E+001   0.9605994E-002   0.3658905E+001
   0.5920059E+000   0.7952537E+000  -0.4939044E+000   0.2436334E+001  -0.2844248E+000   0.3304793E+001
   0.6043151E+000   0.5873543E+000  -0.1098953E+000   0.2354833E+001  -0.5970231E+000   0.6946105E+001
   0.7200970E+000   0.2753967E+000   0.1674262E+000   0.1801030E+001   0.3209675E+000   0.1226545E+002
   0.1091866E+001   0.4404826E-001   0.2120206E+000   0.1325330E+001   0.1215769E+001   0.1112272E+002
   0.1019170E+001   0.1147364E+000   0.1961788E+000   0.1455101E+001   0.4369399E+000   0.7559594E+001
