#sig_xx    sig_xy    sig_xz    sig_yy    sig_yz    sig_zz
   0.3462615E+000  -0.1402056E+000   0.2265551E+000   0.1623639E+001  -0.1811235E+001   0.5185604E+001
   0.3259970E+000  -0.7824806E-001   0.2490873E+000   0.1286270E+001  -0.1341496E+001   0.4461548E+001
   0.3248199E+000   0.7396961E-001   0.1658518E+000   0.1127281E+001  -0.1218061E+001   0.4118269E+001
   0.3660458E+000   0.2375566E+000  -0.5610034E-001   0.1045300E+001  -0.1360271E+001   0.4622114E+001
   0.4249508E+000   0.3515604E+000  -0.4428421E+000   0.1020251E+001  -0.1782506E+001   0.6133328E+001
   0.4408644E+000   0.3794500E+000  -0.9113767E+000   0.7759897E+000  -0.1893346E+001   0.7472335E+001
   0.2696505E+000   0.1063110E+000  -0.4210151E+000   0.3063963E+000  -0.1071815E+001   0.5163405E+001
   0.1841818E+000  -0.5567170E-001   0.1366042E+000   0.2391994E+000  -0.7801157E+000   0.3444086E+001
   0.1628769E+000  -0.9451781E-001   0.2632804E+000   0.1860992E+000  -0.4598171E+000   0.1743536E+001
   0.1221692E+000  -0.7095589E-001   0.1859031E+000   0.1271868E+000  -0.2521588E+000   0.9998458E+000
   0.8154934E-001  -0.3118888E-001   0.8883407E-001   0.7745906E-001  -0.1248329E+000   0.6553791E+000
   0.5566144E-001  -0.6015829E-002   0.6693577E-001   0.4377974E-001  -0.6321391E-001   0.8217581E+000
   0.3859325E-001  -0.4288251E-002   0.1217553E+000   0.4101139E-001  -0.9998672E-001   0.2288427E+001
   0.2406035E-001  -0.6643895E-002   0.5656570E-001   0.7115884E-001  -0.1904196E+000   0.6035793E+001
   0.1018729E+000   0.3303279E-001  -0.7443843E+000   0.1540434E+000  -0.4650160E+000   0.1284566E+002
   0.6656234E+000   0.2691057E+000  -0.3458633E+001   0.3583969E+000  -0.1437963E+001   0.2321695E+002
   0.8451393E+000   0.3287628E+000  -0.3509244E+001   0.4875436E+000  -0.1407163E+001   0.1898843E+002
   0.1812104E+001   0.4563746E+000  -0.4570005E+001   0.6333499E+000  -0.1430422E+001   0.1724507E+002
   0.2646825E+001   0.5893749E+000  -0.7645177E+001   0.7878239E+000  -0.1805760E+001   0.2951594E+002
   0.3147986E+001   0.6998203E+000  -0.1014865E+002   0.8293556E+000  -0.2414543E+001   0.4371700E+002
   0.3762921E+001   0.8507449E+000  -0.1333124E+002   0.8165288E+000  -0.3326236E+001   0.6129373E+002
   0.3596020E+001   0.1054451E+001  -0.1339112E+002   0.9624304E+000  -0.4281277E+001   0.6632291E+002
   0.2755428E+001   0.1066256E+001  -0.1048529E+002   0.1414604E+001  -0.4916879E+001   0.5544133E+002
   0.1745368E+001   0.6120232E+000  -0.5675740E+001   0.1518829E+001  -0.3617979E+001   0.3718636E+002
   0.1098118E+001  -0.1142349E+000  -0.1942990E+000   0.1221277E+001  -0.8987972E+000   0.1598494E+002
   0.1012088E+001  -0.1484644E+000   0.1384611E+001   0.1014084E+001  -0.1348482E+000   0.1147188E+002
   0.8068855E+000   0.1597882E-001   0.1552306E+001   0.7914756E+000   0.1194565E+000   0.1230190E+002
   0.5939316E+000   0.1173695E-001   0.3721574E-001   0.6976819E+000   0.4425727E+000   0.8656016E+001
   0.5557625E+000  -0.1247149E+000  -0.5796587E+000   0.6623199E+000   0.4779116E+000   0.6632398E+001
   0.5732799E+000  -0.1626051E+000  -0.5971077E+000   0.6994036E+000   0.5909941E+000   0.7014285E+001
   0.6167687E+000  -0.1755836E+000  -0.3481374E+000   0.9760907E+000   0.8585328E+000   0.6011013E+001
   0.7620765E+000  -0.1876753E+000   0.1348061E+000   0.1443790E+001   0.9763026E+000   0.4178123E+001
   0.1104582E+001  -0.1777865E+000   0.1026320E+001   0.1554577E+001   0.9253641E+000   0.5024577E+001
   0.1503641E+001  -0.6980372E-001   0.2336055E+001   0.1215668E+001   0.7259707E+000   0.7258585E+001
   0.1580028E+001   0.2660631E+000   0.3120014E+001   0.8776156E+000   0.1132867E+001   0.9357708E+001
   0.1353620E+001   0.4533594E+000   0.2828954E+001   0.8659519E+000   0.1522862E+001   0.9312936E+001
   0.1131744E+001   0.3384806E+000   0.2311330E+001   0.1017440E+001   0.8182305E+000   0.8628787E+001
   0.8476974E+000   0.1114887E+000   0.1404791E+001   0.1200545E+001  -0.3322267E+000   0.6640548E+001
   0.5588225E+000  -0.6140161E-001   0.5512922E+000   0.1373241E+001  -0.1181046E+001   0.4535823E+001
   0.3792897E+000  -0.8755972E-001   0.1565818E+000   0.1722118E+001  -0.1650223E+001   0.3943409E+001
   0.5492714E+000   0.1436357E+000  -0.1360486E+001   0.1715861E+001  -0.3051215E+001   0.1258121E+002
   0.4818669E+000   0.1163373E+000  -0.9821891E+000   0.1330336E+001  -0.2562603E+001   0.1122265E+002
   0.3462058E+000   0.1059021E+000  -0.4741724E+000   0.1090795E+001  -0.2138005E+001   0.9580469E+001
   0.2523825E+000   0.1625966E+000  -0.2465737E+000   0.9960100E+000  -0.2156627E+001   0.9302350E+001
   0.2675156E+000   0.2955366E+000  -0.5800361E+000   0.1109353E+001  -0.2948731E+001   0.1183750E+002
   0.3198955E+000   0.4253616E+000  -0.1237661E+001   0.1031566E+001  -0.3270404E+001   0.1343605E+002
   0.1947607E+000   0.1694597E+000  -0.6175987E+000   0.4090088E+000  -0.1412486E+001   0.6708621E+001
   0.1209205E+000   0.1774335E-001  -0.9801349E-001   0.2985820E+000  -0.8297101E+000   0.3441869E+001
   0.1130165E+000  -0.3926797E-001   0.9083726E-001   0.2243288E+000  -0.4336639E+000   0.1471017E+001
   0.1054404E+000  -0.3908570E-001   0.1094345E+000   0.1589105E+000  -0.2509848E+000   0.9094512E+000
   0.8744454E-001  -0.1104972E-001   0.7292390E-001   0.8921524E-001  -0.1224503E+000   0.6685367E+000
   0.6519605E-001   0.1133300E-001   0.4916353E-001   0.5019698E-001  -0.4091918E-001   0.5660289E+000
   0.4469078E-001   0.9964041E-002   0.9129538E-001   0.6344237E-001  -0.1073388E+000   0.1347980E+001
   0.2878223E-001   0.6750776E-002   0.1067731E+000   0.1110226E+000  -0.3286526E+000   0.4601693E+001
   0.8256294E-001   0.5059709E-001  -0.5594481E+000   0.1966030E+000  -0.8176104E+000   0.1401463E+002
   0.6169252E+000   0.2535702E+000  -0.3845609E+001   0.3207086E+000  -0.1722893E+001   0.3274430E+002
   0.7341720E+000   0.2354720E+000  -0.3855197E+001   0.3367469E+000  -0.1015621E+001   0.2678814E+002
   0.1239123E+001   0.2297650E+000  -0.3788317E+001   0.3846592E+000  -0.4950311E+000   0.1995764E+002
   0.1831404E+001   0.2936843E+000  -0.5688923E+001   0.4851899E+000  -0.5361739E+000   0.2484625E+002
   0.2208629E+001   0.4108350E+000  -0.7318324E+001   0.6146337E+000  -0.9950703E+000   0.3261383E+002
   0.2714933E+001   0.5564506E+000  -0.9606211E+001   0.6520469E+000  -0.1714252E+001   0.4463139E+002
   0.2775700E+001   0.7515644E+000  -0.1032176E+002   0.7433052E+000  -0.2847579E+001   0.5092006E+002
   0.2622553E+001   0.1297062E+001  -0.1038412E+002   0.1966719E+001  -0.5862938E+001   0.5246964E+002
   0.2020201E+001   0.1180294E+001  -0.7838932E+001   0.2539729E+001  -0.6865981E+001   0.4883598E+002
   0.1404060E+001   0.4614558E+000  -0.2710430E+001   0.2187721E+001  -0.4567807E+001   0.3633776E+002
   0.8796281E+000  -0.1702344E-001   0.1319642E+001   0.1357162E+001  -0.2597257E+000   0.1691987E+002
   0.7675925E+000   0.1022414E+000   0.1692648E+001   0.1047497E+001   0.1015951E+001   0.1588297E+002
   0.7759766E+000  -0.6252380E-001   0.2272024E+000   0.1044076E+001   0.1483965E+001   0.1254437E+002
   0.7125148E+000  -0.2884172E+000  -0.6544726E+000   0.1042619E+001   0.7864365E+000   0.1027559E+002
   0.7135215E+000  -0.2630828E+000  -0.8347956E+000   0.1108860E+001   0.4139925E+000   0.1160149E+002
   0.9107615E+000  -0.2760327E+000  -0.3659868E+000   0.1251711E+001   0.2800156E+000   0.1076251E+002
   0.1520617E+001  -0.3763263E+000   0.7764333E+000   0.1514769E+001  -0.5544287E-001   0.9387785E+001
   0.2097900E+001  -0.2501871E+000   0.1990894E+001   0.1442367E+001   0.1477620E+000   0.9046977E+001
   0.2484618E+001  -0.1426806E-001   0.3237771E+001   0.1111284E+001   0.3762283E+000   0.1039222E+002
   0.2180847E+001   0.2774436E+000   0.3584243E+001   0.8014943E+000   0.9328782E+000   0.1039069E+002
   0.1679379E+001   0.4220065E+000   0.2881655E+001   0.7495147E+000   0.1258548E+001   0.9531165E+001
   0.1307038E+001   0.3455548E+000   0.1791437E+001   0.7996296E+000   0.8923666E+000   0.9305375E+001
   0.9830072E+000   0.1564426E+000   0.5403212E+000   0.8602794E+000  -0.6716100E-001   0.8842209E+001
   0.6934660E+000   0.2643221E-001  -0.5908547E+000   0.9509703E+000  -0.9549745E+000   0.8391666E+001
   0.5732858E+000   0.1216165E+000  -0.1297417E+001   0.1525371E+001  -0.2009492E+001   0.9403079E+001
   0.1399557E+001   0.8875084E+000  -0.5394604E+001   0.1848546E+001  -0.5662866E+001   0.3006799E+002
   0.1271900E+001   0.8673010E+000  -0.4898583E+001   0.1653340E+001  -0.5727087E+001   0.3004815E+002
   0.9294624E+000   0.6903738E+000  -0.3767114E+001   0.1426558E+001  -0.5244015E+001   0.2795267E+002
   0.6003760E+000   0.5597439E+000  -0.2880758E+001   0.1348356E+001  -0.5171288E+001   0.2711716E+002
   0.4889268E+000   0.6095669E+000  -0.2786487E+001   0.1558656E+001  -0.6007212E+001   0.2897400E+002
   0.4239752E+000   0.5233745E+000  -0.2244382E+001   0.1162473E+001  -0.4191930E+001   0.1974735E+002
   0.2349541E+000   0.1701064E+000  -0.8386422E+000   0.4878812E+000  -0.1247719E+001   0.6273772E+001
   0.1517038E+000   0.1199265E-001  -0.2379695E+000   0.4391896E+000  -0.7929371E+000   0.2995010E+001
   0.1416570E+000  -0.5155703E-001   0.1428865E-001   0.3722719E+000  -0.5549478E+000   0.1557327E+001
   0.1383489E+000  -0.3165999E-001   0.4825205E-001   0.2518140E+000  -0.4111240E+000   0.1178922E+001
