#sig_xx    sig_xy    sig_xz    sig_yy    sig_yz    sig_zz
   0.1993846E-001   0.2512094E-001   0.5690653E-001   0.1192162E+000   0.1960123E+000   0.3502378E+000
   0.9570653E-001   0.4823521E-001   0.4687529E-001   0.8783407E-001   0.1299119E-001   0.3438509E-001
   0.7785503E-001   0.4504549E-001   0.1843223E-001   0.9524616E-001   0.1066729E+000   0.3046567E+000
   0.1632542E+000   0.1181173E+000  -0.1677490E+000   0.1154868E+000  -0.1216044E+000   0.4750009E+000
   0.2256316E-001   0.2416659E-001  -0.5927864E-001   0.5423254E-001   0.1234089E-001   0.4687118E+000
   0.1072990E+000  -0.1889291E-001   0.3095141E+000   0.1344605E-001  -0.4315148E-001   0.1708335E+001
   0.8056560E-001  -0.1031783E-001   0.2824460E-001   0.2308697E-001  -0.2956443E-001   0.5065343E-001
   0.3220693E+000   0.1599539E+000  -0.1590853E+000   0.1527819E+000  -0.9811651E-001   0.1221864E+001
   0.2641870E-001  -0.1068602E-001   0.1890589E+000   0.1606480E-001  -0.7222728E-001   0.1575694E+001
   0.6815879E-001  -0.4728540E-001  -0.5208235E-001   0.1333056E+000  -0.7134916E-001   0.2078402E+000
   0.1046152E+000   0.8156692E-001  -0.2433692E+000   0.2776928E+000  -0.7651540E+000   0.2377677E+001
   0.3842111E+000   0.5239869E-001  -0.8939794E-001   0.1720669E-001  -0.5143279E-001   0.2279116E+000
   0.5128396E+000   0.1136166E+000   0.1200378E+000   0.2753189E-001   0.2654763E-001   0.6101349E-001
   0.6120944E+000  -0.5027080E-001   0.6482310E+000   0.3352874E+000  -0.6012029E+000   0.2072151E+001
   0.2521153E+001   0.8915995E+000  -0.3877296E+001   0.2386913E+001  -0.1695050E+001   0.7703219E+001
   0.3113160E+001  -0.1307874E+001  -0.3450919E+000   0.1385325E+001   0.1745693E+001   0.7610920E+001
   0.2176405E+001  -0.6537746E+000   0.1952862E+001   0.5838052E+000  -0.1099292E+001   0.4550025E+001
   0.5225318E-001  -0.4218513E-001   0.5594365E-001   0.1874541E+000  -0.1919772E+000   0.4393987E+000
   0.2753812E-001  -0.2408952E-001   0.7773743E-001   0.4563958E-001  -0.5230227E-001   0.3598663E+000
   0.3181747E-001  -0.4314657E-001  -0.1167338E-001   0.6563714E-001   0.4089302E-001   0.9814252E-001
   0.6869043E-002  -0.2050492E-001   0.1686867E-002   0.8604282E-001  -0.2109714E-002   0.3402545E-001
   0.8835353E-002   0.6930317E-002  -0.9838205E-002   0.1562771E-001  -0.1277937E-001   0.9074740E-001
   0.1171817E-001   0.1953432E-002  -0.7020597E-002   0.9094219E-002  -0.2205737E-001   0.1126051E+000
   0.2156813E-001   0.1027013E-001   0.1069894E-001   0.4226710E-001   0.2292430E-001   0.3216694E-001
   0.4616715E-001   0.8083809E-002  -0.8031026E-001   0.3912397E-002  -0.1519193E-001   0.1534166E+000
   0.1216254E-001   0.8911735E-003  -0.1195906E-001   0.7800920E-003   0.4878015E-002   0.7344280E-001
   0.4134367E-002  -0.9222270E-003   0.9649166E-002   0.3513638E-002  -0.1565228E-001   0.1259821E+000
   0.1192799E-001   0.1158277E-001   0.7450225E-002   0.1487496E-001   0.7214250E-002   0.1050836E-001
   0.2262617E-001   0.1366292E-001   0.8696329E-002   0.2450000E-001   0.8052277E-002   0.4111823E-001
