#sig_xx    sig_xy    sig_xz    sig_yy    sig_yz    sig_zz
   0.6279988E+000   0.9132032E-002   0.5067260E+000   0.7830808E+000   0.1569282E+001   0.4978572E+001
   0.1177284E+001   0.2925546E+000   0.8390203E+000   0.5865705E+000   0.5480942E+000   0.2281404E+001
   0.1753550E+001   0.7503873E+000   0.1333726E+001   0.9216665E+000   0.9806776E+000   0.4155951E+001
   0.1551949E+001   0.6932132E+000   0.8978389E+000   0.8832791E+000   0.6494545E+000   0.4011844E+001
   0.1226032E+001   0.2701410E+000   0.3951020E+000   0.7574186E+000  -0.3061000E+000   0.3005801E+001
   0.1065866E+001  -0.1717969E+000   0.1037049E+001   0.4102337E+000  -0.8479103E+000   0.4327081E+001
   0.8897693E+000   0.6622600E+000   0.1635188E+001   0.1554847E+001   0.1964437E+001   0.7734333E+001
   0.7021847E+000   0.5638888E+000   0.6606690E+000   0.1661172E+001   0.1273952E+001   0.3923903E+001
   0.8252447E+000   0.3523325E+000   0.2526968E+000   0.1294563E+001   0.1909375E+001   0.7978490E+001
   0.1124985E+001   0.1884419E+000  -0.9730708E+000   0.1035774E+001   0.1839529E+001   0.1564803E+002
   0.1489889E+001   0.4300744E-002  -0.1494441E+001   0.5574663E+000  -0.1479520E+001   0.1262979E+002
   0.2268978E+001   0.2659462E+000  -0.5444974E+000   0.7498283E+000  -0.2181003E+001   0.9826014E+001
   0.3582128E+001  -0.1748771E+000   0.2850571E+001   0.5150815E+000  -0.1133871E+001   0.5763278E+001
   0.3767334E+001  -0.3120477E+000   0.1889302E+001   0.1742894E+001  -0.2248812E+001   0.2313376E+002
   0.5220924E+001  -0.1241317E+001  -0.1326835E+001   0.3431962E+001   0.6578082E+000   0.3682477E+002
   0.8639866E+001  -0.2549201E+001  -0.3510635E+001   0.4929812E+001   0.2592291E+001   0.4334635E+002
   0.6594784E+001  -0.1735452E+001   0.3694005E+000   0.4340794E+001   0.4564864E+000   0.4038333E+002
   0.3702941E+001  -0.1538917E+001   0.3528759E+001   0.3814286E+001  -0.1190470E+001   0.2361947E+002
   0.2306992E+001  -0.8119134E+000   0.2714630E+001   0.2840512E+001  -0.2558056E+001   0.8582671E+001
   0.5472298E+000  -0.1087298E+000   0.3547236E+000   0.2430964E+001  -0.8497065E+000   0.4452852E+001
