#sig_xx    sig_xy    sig_xz    sig_yy    sig_yz    sig_zz
   0.1807704E+000  -0.2686716E+000   0.1254840E+000   0.1499787E+001  -0.1300779E+001   0.2025649E+001
   0.3098259E+000  -0.2431860E+000   0.5127586E+000   0.1189390E+001  -0.1321203E+001   0.3330654E+001
   0.2851121E+000   0.1272105E-002   0.3900764E+000   0.8056053E+000  -0.7235631E+000   0.2444794E+001
   0.2544858E+000   0.2058141E+000   0.1006015E+000   0.9884395E+000  -0.1062842E+001   0.2703351E+001
   0.2270448E+000   0.2662356E+000  -0.3176954E+000   0.6994439E+000  -0.1176128E+001   0.3446450E+001
   0.1454370E+000   0.6945703E-001  -0.3150578E+000   0.8105978E-001  -0.2386441E+000   0.1917885E+001
   0.9922284E-001   0.1915285E-001  -0.2127626E+000   0.6138627E-001  -0.2772985E+000   0.2036743E+001
   0.6920399E-001  -0.3569786E-001   0.3608958E-002   0.9346193E-001  -0.2599264E+000   0.1087882E+001
   0.8329867E-001  -0.7193913E-001   0.1054634E+000   0.9461386E-001  -0.1613529E+000   0.5587338E+000
   0.6865613E-001  -0.4804265E-001   0.7581529E-001   0.6742317E-001  -0.8139128E-001   0.4083304E+000
   0.3816739E-001  -0.1245132E-001   0.8096851E-002   0.3291185E-001  -0.1640431E-001   0.2508051E+000
   0.2675512E-001  -0.2995966E-002   0.1547275E-001   0.1446835E-001  -0.4245857E-002   0.1732023E+000
   0.1546240E-001  -0.7349806E-002   0.6606460E-001   0.1421131E-001  -0.6058602E-001   0.6460105E+000
   0.8788507E-002  -0.5224732E-002   0.8247687E-001   0.2079111E-001  -0.9242957E-001   0.1952786E+001
   0.1105592E-001  -0.2796469E-002  -0.5611192E-001   0.4579655E-001  -0.1280853E-001   0.3853186E+001
   0.1200803E+000   0.2073475E-001  -0.7267933E+000   0.1204912E+000  -0.7733505E-001   0.6092141E+001
   0.7886681E+000   0.2817421E+000  -0.2893036E+001   0.3406332E+000  -0.9714891E+000   0.1152569E+002
   0.7016157E+000   0.2433820E+000  -0.2175840E+001   0.4276708E+000  -0.9100361E+000   0.8072619E+001
   0.2311138E+001   0.2386639E+000  -0.5259870E+001   0.4765306E+000  -0.8150986E+000   0.1526821E+002
   0.3624258E+001   0.4434937E+000  -0.1097305E+002   0.5035165E+000  -0.1581937E+001   0.4082292E+002
   0.3400603E+001   0.7209046E+000  -0.1220120E+002   0.4698251E+000  -0.2878492E+001   0.5554989E+002
   0.2324765E+001   0.4500636E+000  -0.9694457E+001   0.4025258E+000  -0.2499235E+001   0.4725790E+002
   0.8692051E+000  -0.1978721E+000  -0.3071234E+001   0.4092608E+000   0.3012405E+000   0.1451472E+002
   0.4163069E+000  -0.2576564E+000  -0.3586664E+000   0.7442683E+000   0.5779000E+000   0.5360433E+001
   0.5130685E+000  -0.2613820E+000   0.5359259E+000   0.1264904E+001   0.8132289E-001   0.4643588E+001
   0.3642211E+000  -0.5557051E-001   0.6707093E+000   0.1280859E+001  -0.3205211E-001   0.3426791E+001
