 # filt(alp*rho*Vry/tfpF)    filt(alp*rho*Vry)/filt(tfpF)
   0.7306093E+003   0.7277015E+003
   0.5688375E+003   0.5703313E+003
   0.3284588E+003   0.3302768E+003
   0.3673816E+003   0.3689960E+003
   0.3686122E+003   0.3685153E+003
   0.4782197E+003   0.4790765E+003
   0.3019834E+003   0.3048340E+003
   0.1466647E+003   0.1466153E+003
   0.2143152E+003   0.2184444E+003
   0.2102125E+003   0.2060972E+003
   0.1880105E+003   0.1881152E+003
   0.1040835E+003   0.1039472E+003
   0.2401786E+003   0.2374722E+003
   0.1639908E+003   0.1652565E+003
   0.2181222E+003   0.2244051E+003
   0.9686345E+002   0.1025389E+003
   0.7365057E+002   0.7919109E+002
   0.1072139E+003   0.1068101E+003
   0.8606752E+002   0.8622239E+002
   0.3408744E+002   0.3414052E+002
   0.4623024E+002   0.4595059E+002
   0.5784875E+002   0.5777045E+002
   0.3565915E+002   0.3566509E+002
   0.1607898E+002   0.1613091E+002
   0.4339379E+002   0.4832019E+002
   0.2162530E+003   0.2150823E+003
   0.1380190E+003   0.1387126E+003
   0.8761472E+002   0.8754926E+002
   0.2212762E+002   0.2446716E+002
   0.1915186E+003   0.1909545E+003
   0.4091005E+003   0.4031983E+003
   0.1234240E+003   0.1215124E+003
   0.1407025E+002   0.1533018E+002
   0.2234434E+002   0.2086691E+002
   0.2590504E+002   0.2642115E+002
   0.4049378E+003   0.4011286E+003
   0.4938414E+003   0.5011165E+003
   0.7322868E+003   0.7263137E+003
   0.3711443E+003   0.3768334E+003
   0.5306408E+003   0.5306334E+003
   0.3421198E+003   0.3425055E+003
   0.3270410E+003   0.3268076E+003
   0.2851104E+003   0.2853235E+003
   0.1871626E+003   0.1869967E+003
   0.6894582E+002   0.7187314E+002
   0.1910662E+003   0.1908417E+003
   0.2458842E+003   0.2459714E+003
   0.2077366E+003   0.2085247E+003
   0.1515861E+003   0.1499918E+003
  -0.2871888E+003  -0.2858193E+003
  -0.8160281E+002  -0.8111799E+002
   0.9792182E+000  -0.2246377E+001
   0.1562961E+003   0.1566453E+003
   0.1657809E+003   0.1659133E+003
   0.7499494E+002   0.7527469E+002
   0.3051473E+002   0.3071993E+002
   0.1065436E+003   0.1068006E+003
   0.9299544E+002   0.9317589E+002
   0.3122108E+002   0.3218505E+002
   0.1008483E+002   0.1014390E+002
   0.1752260E+002   0.1740787E+002
   0.2987778E+002   0.2991450E+002
   0.2817966E+002   0.2819269E+002
   0.1940584E+002   0.1936675E+002
  -0.8286377E+001  -0.8602302E+001
   0.2081134E+002   0.2547637E+002
   0.1234570E+003   0.1233803E+003
   0.5023187E+002   0.5071701E+002
   0.2039745E+002   0.2033708E+002
   0.8727920E+000   0.9573844E+000
   0.7030750E+002   0.7262454E+002
   0.5605019E+002   0.5604990E+002
   0.1171024E+003   0.1172260E+003
   0.1300285E+003   0.1291894E+003
   0.4855232E+003   0.4784618E+003
   0.3407235E+003   0.3353393E+003
   0.4921939E+003   0.4610763E+003
   0.1709077E+004   0.1658245E+004
   0.1826912E+004   0.1833149E+004
   0.6966552E+003   0.6978031E+003
   0.1239107E+003   0.1244868E+003
   0.1848110E+003   0.1859186E+003
   0.2528663E+003   0.2489525E+003
   0.9443622E+002   0.9497851E+002
   0.2472870E+003   0.2498046E+003
   0.3992961E+003   0.4055630E+003
