 # filt(alp*rho*Vry/tfpF)    filt(alp*rho*Vry)/filt(tfpF)
   0.3774246E+003   0.4082495E+003
   0.3811523E+003   0.4016924E+003
   0.3953735E+003   0.4082829E+003
   0.3912541E+003   0.3967420E+003
   0.3760876E+003   0.3827469E+003
   0.3167496E+003   0.3279668E+003
   0.2403821E+003   0.2555066E+003
   0.1842121E+003   0.1905178E+003
   0.1758319E+003   0.1848205E+003
   0.2494237E+003   0.2337183E+003
   0.3193359E+003   0.2520802E+003
   0.3439689E+003   0.2660294E+003
   0.2739912E+003   0.2228113E+003
   0.2114427E+003   0.1937813E+003
   0.1613298E+003   0.1737042E+003
   0.1677302E+003   0.1868763E+003
   0.1531885E+003   0.1758250E+003
   0.1291718E+003   0.1474050E+003
   0.9489360E+002   0.1111264E+003
   0.6479309E+002   0.7608862E+002
   0.5241847E+002   0.5631304E+002
   0.5014114E+002   0.5129893E+002
   0.5160236E+002   0.6067649E+002
   0.7265243E+002   0.9709153E+002
   0.9218899E+002   0.1171075E+003
   0.1030612E+003   0.1166643E+003
   0.8372171E+002   0.8707996E+002
   0.7502053E+002   0.7720752E+002
   0.9489646E+002   0.9666456E+002
   0.1456402E+003   0.1463725E+003
   0.1916549E+003   0.1915445E+003
   0.2159366E+003   0.2151605E+003
   0.1961423E+003   0.1952993E+003
   0.1883508E+003   0.1879178E+003
   0.1982856E+003   0.1941681E+003
   0.2739461E+003   0.2660180E+003
   0.3766628E+003   0.3632224E+003
   0.4340706E+003   0.4310342E+003
   0.4359996E+003   0.4558466E+003
   0.4004545E+003   0.4277122E+003
   0.4379144E+003   0.4351602E+003
   0.3713455E+003   0.3721848E+003
   0.3151689E+003   0.3275584E+003
   0.2736130E+003   0.2930508E+003
   0.2659070E+003   0.2818735E+003
   0.2906907E+003   0.3024453E+003
   0.3094558E+003   0.3315521E+003
   0.2981792E+003   0.3196441E+003
   0.2284370E+003   0.2361830E+003
   0.1500956E+003   0.1234928E+003
   0.6816692E+002   0.3577895E+002
   0.3510867E+002   0.1646719E+002
   0.4327479E+002   0.3773116E+002
   0.6147764E+002   0.6597378E+002
   0.7106255E+002   0.7740272E+002
   0.7282282E+002   0.8076287E+002
   0.6178595E+002   0.6832139E+002
   0.5885459E+002   0.6344353E+002
   0.4393247E+002   0.4840010E+002
   0.3096809E+002   0.3403421E+002
   0.2558153E+002   0.2578352E+002
   0.2854894E+002   0.2833183E+002
   0.2795707E+002   0.2827399E+002
   0.2804694E+002   0.3581177E+002
   0.3605718E+002   0.5369418E+002
   0.5101877E+002   0.6957117E+002
   0.5873785E+002   0.6972252E+002
   0.4075718E+002   0.4364867E+002
   0.3162029E+002   0.3287406E+002
   0.4741167E+002   0.4942297E+002
   0.8752896E+002   0.9225524E+002
   0.1307766E+003   0.1368041E+003
   0.1525066E+003   0.1566590E+003
   0.1858244E+003   0.1861109E+003
   0.2178470E+003   0.2136813E+003
   0.3187837E+003   0.3088240E+003
   0.4767547E+003   0.4588769E+003
   0.5873351E+003   0.5803282E+003
   0.6143963E+003   0.6182390E+003
   0.5258359E+003   0.5230184E+003
   0.5592223E+003   0.5621707E+003
   0.4794937E+003   0.4982055E+003
   0.3937258E+003   0.4333354E+003
   0.3050188E+003   0.3329793E+003
   0.2595438E+003   0.2833715E+003
   0.3166905E+003   0.3753730E+003
   0.4360980E+003   0.5333294E+003
   0.5235707E+003   0.6264883E+003
   0.4608703E+003   0.5024198E+003
   0.2677908E+003   0.2488513E+003
   0.7236717E+002   0.4637688E+002
  -0.9554524E+001  -0.2035126E+002
   0.4136623E+000  -0.6031167E+001
   0.1213830E+002   0.6789722E+001
  -0.4732679E+001  -0.7770927E+001
  -0.1027302E+002  -0.8978643E+001
   0.4141929E+001   0.6494400E+001
