 # filt(alp*rho*Vry/tfpF)    filt(alp*rho*Vry)/filt(tfpF)
   0.5244134E+003   0.5294268E+003
   0.4635018E+003   0.4777459E+003
   0.4024325E+003   0.4173340E+003
   0.3737895E+003   0.3817547E+003
   0.3713651E+003   0.3760393E+003
   0.3512881E+003   0.3561091E+003
   0.2647670E+003   0.2795137E+003
   0.1810422E+003   0.1828977E+003
   0.1743556E+003   0.1892863E+003
   0.2859938E+003   0.2559490E+003
   0.4123821E+003   0.3200786E+003
   0.4247664E+003   0.3381179E+003
   0.3132786E+003   0.2604288E+003
   0.2141380E+003   0.2090975E+003
   0.1961491E+003   0.2064038E+003
   0.1764595E+003   0.1998770E+003
   0.1528014E+003   0.1762531E+003
   0.1313020E+003   0.1392136E+003
   0.8927235E+002   0.9272239E+002
   0.5381637E+002   0.5599716E+002
   0.5090377E+002   0.5047394E+002
   0.5329451E+002   0.5315819E+002
   0.3873809E+002   0.3935487E+002
   0.4066019E+002   0.5321111E+002
   0.9445427E+002   0.1177565E+003
   0.1325423E+003   0.1402733E+003
   0.9857243E+002   0.1009820E+003
   0.6249413E+002   0.6384936E+002
   0.6984082E+002   0.7164221E+002
   0.1363986E+003   0.1363880E+003
   0.2133523E+003   0.2106822E+003
   0.2273286E+003   0.2235300E+003
   0.1430802E+003   0.1412438E+003
   0.9387700E+002   0.9158381E+002
   0.1575127E+003   0.1534480E+003
   0.3025381E+003   0.2954904E+003
   0.4808016E+003   0.4632809E+003
   0.6356906E+003   0.6249255E+003
   0.6429913E+003   0.6613611E+003
   0.5729412E+003   0.5929524E+003
   0.4504306E+003   0.4322219E+003
   0.3746307E+003   0.3647895E+003
   0.2834208E+003   0.2850414E+003
   0.2069534E+003   0.2234681E+003
   0.1976636E+003   0.2154740E+003
   0.2550972E+003   0.2553605E+003
   0.3049187E+003   0.3109162E+003
   0.2760191E+003   0.2833143E+003
   0.1515727E+003   0.1464453E+003
  -0.2570388E+002  -0.4657201E+002
  -0.1091245E+003  -0.1042933E+003
  -0.5319805E+002  -0.4484132E+002
   0.1635030E+002   0.2617901E+002
   0.7817540E+002   0.8138955E+002
   0.7474434E+002   0.7954033E+002
   0.5090434E+002   0.5587240E+002
   0.6391657E+002   0.6288370E+002
   0.6805688E+002   0.6946659E+002
   0.4268488E+002   0.4681429E+002
   0.1902577E+002   0.2080446E+002
   0.1952558E+002   0.1941622E+002
   0.2939372E+002   0.2949599E+002
   0.2852003E+002   0.2861809E+002
   0.1755464E+002   0.1782748E+002
   0.1633973E+002   0.2544698E+002
   0.4325475E+002   0.6011726E+002
   0.6813562E+002   0.7424936E+002
   0.5584165E+002   0.5639797E+002
   0.1904287E+002   0.1998346E+002
   0.2459922E+002   0.2553429E+002
   0.6979418E+002   0.7519454E+002
   0.1106037E+003   0.1141708E+003
   0.1235834E+003   0.1243545E+003
   0.1774051E+003   0.1725716E+003
   0.2602262E+003   0.2503035E+003
   0.3238062E+003   0.3157941E+003
   0.5375151E+003   0.5026452E+003
   0.8451790E+003   0.8194602E+003
   0.8649984E+003   0.8734211E+003
   0.6007207E+003   0.5982817E+003
   0.4469679E+003   0.4117931E+003
   0.4394976E+003   0.4349732E+003
   0.3509326E+003   0.3772103E+003
   0.2457308E+003   0.2557347E+003
   0.2234359E+003   0.2326284E+003
   0.3049005E+003   0.3300381E+003
   0.4641974E+003   0.5413628E+003
   0.6128900E+003   0.7299678E+003
   0.5031229E+003   0.5435786E+003
   0.1145060E+003   0.8015749E+002
  -0.1583348E+003  -0.1672338E+003
  -0.1418091E+003  -0.1375760E+003
  -0.2310497E+002  -0.2257485E+002
   0.3786724E+002   0.3420453E+002
   0.4370581E+000   0.2474690E+000
  -0.9116432E+001  -0.8526796E+001
   0.1237307E+002   0.1492851E+002
   0.2058811E+002   0.2520300E+002
   0.1197900E+002   0.1346980E+002
  -0.2827262E+001  -0.3396031E+001
  -0.3071868E+001  -0.4624146E+001
   0.1351981E+002   0.1236208E+002
   0.2177407E+002   0.2146879E+002
   0.2096654E+002   0.2074519E+002
   0.4743516E+001   0.4085952E+001
  -0.6792353E+001  -0.2880150E+001
   0.2231304E+002   0.3395033E+002
   0.4838308E+002   0.5174683E+002
   0.9494355E+001   0.8818277E+001
  -0.3997967E+001  -0.7421780E+001
   0.2199359E+002   0.2241438E+002
   0.5405685E+002   0.5628955E+002
   0.1255952E+003   0.1340406E+003
   0.2237311E+003   0.2354810E+003
   0.2379223E+003   0.2375083E+003
   0.1901212E+003   0.1899038E+003
   0.2888416E+003   0.2767085E+003
   0.5360838E+003   0.5342204E+003
   0.6461574E+003   0.6469200E+003
   0.5207306E+003   0.5026213E+003
   0.5437021E+003   0.4506136E+003
   0.5079998E+003   0.4631375E+003
   0.4548076E+003   0.5079699E+003
   0.3464950E+003   0.3519136E+003
   0.3286532E+003   0.3725288E+003
   0.4236434E+003   0.4871091E+003
   0.5886022E+003   0.6615667E+003
   0.7378120E+003   0.8010474E+003
   0.7655068E+003   0.7929511E+003
   0.5345248E+003   0.5210849E+003
   0.2067175E+003   0.1804564E+003
   0.6843670E+002   0.4896201E+002
   0.3784693E+002   0.1828226E+002
  -0.4400075E+002  -0.5726280E+002
