 # filt(alp*rho*Vry/tfpF)    filt(alp*rho*Vry)/filt(tfpF)
   0.6723629E+003   0.6649394E+003
   0.5469495E+003   0.5537586E+003
   0.3731326E+003   0.3786002E+003
   0.3720576E+003   0.3770252E+003
   0.3689738E+003   0.3700234E+003
   0.4299961E+003   0.4317210E+003
   0.2947640E+003   0.3019275E+003
   0.1585328E+003   0.1586837E+003
   0.1883314E+003   0.1957575E+003
   0.2155602E+003   0.2007005E+003
   0.2440844E+003   0.2310624E+003
   0.2287265E+003   0.2105574E+003
   0.2419982E+003   0.2355260E+003
   0.1914255E+003   0.1937148E+003
   0.2029814E+003   0.2094887E+003
   0.1487983E+003   0.1628814E+003
   0.1089536E+003   0.1241987E+003
   0.1098680E+003   0.1095883E+003
   0.8548866E+002   0.8547664E+002
   0.4136338E+002   0.4150191E+002
   0.4817399E+002   0.4754611E+002
   0.5590944E+002   0.5568083E+002
   0.3635992E+002   0.3640746E+002
   0.1562088E+002   0.1620100E+002
   0.7158197E+002   0.8418155E+002
   0.1869338E+003   0.1858283E+003
   0.1210117E+003   0.1228532E+003
   0.7102741E+002   0.7135422E+002
   0.3522211E+002   0.3763238E+002
   0.1310421E+003   0.1318965E+003
   0.3018498E+003   0.2950900E+003
   0.1609796E+003   0.1562744E+003
   0.5823879E+002   0.5760716E+002
   0.1656965E+002   0.1484735E+002
   0.7931881E+002   0.7968105E+002
   0.3317535E+003   0.3254789E+003
   0.5455109E+003   0.5515718E+003
   0.7265035E+003   0.7076044E+003
   0.5831444E+003   0.5879131E+003
   0.6225299E+003   0.6265029E+003
   0.4121815E+003   0.4034970E+003
   0.3664252E+003   0.3617136E+003
   0.2778382E+003   0.2782544E+003
   0.1876179E+003   0.1932687E+003
   0.1030076E+003   0.1122790E+003
   0.2036421E+003   0.2029712E+003
   0.2692913E+003   0.2700794E+003
   0.2362223E+003   0.2390210E+003
   0.1342158E+003   0.1278158E+003
  -0.1914055E+003  -0.1915133E+003
  -0.1328894E+003  -0.1259993E+003
  -0.1271289E+002  -0.1499234E+002
   0.1064983E+003   0.1081304E+003
   0.1443795E+003   0.1417230E+003
   0.7208715E+002   0.7497710E+002
   0.3457384E+002   0.3572527E+002
   0.9111538E+002   0.9068771E+002
   0.8703535E+002   0.8765302E+002
   0.3769832E+002   0.4019143E+002
   0.1143497E+002   0.1179018E+002
   0.1699777E+002   0.1683140E+002
   0.3012768E+002   0.3022402E+002
   0.2836330E+002   0.2840697E+002
   0.1876127E+002   0.1865163E+002
  -0.3483729E+001  -0.3411921E+001
   0.2783203E+002   0.3783078E+002
   0.9723009E+002   0.9692121E+002
   0.5968142E+002   0.6067911E+002
   0.2910601E+002   0.2878104E+002
   0.2008414E+002   0.2137903E+002
   0.7502222E+002   0.7982174E+002
   0.6340181E+002   0.6418624E+002
   0.1065856E+003   0.1070102E+003
   0.1612815E+003   0.1579757E+003
   0.3765637E+003   0.3670884E+003
   0.3639917E+003   0.3548604E+003
   0.5347606E+003   0.4897385E+003
   0.1375540E+004   0.1311950E+004
   0.1430256E+004   0.1441180E+004
   0.7191868E+003   0.7237221E+003
   0.1560621E+003   0.1573061E+003
   0.2210169E+003   0.2288805E+003
   0.2638944E+003   0.2634998E+003
   0.1375568E+003   0.1401888E+003
   0.2341730E+003   0.2389865E+003
   0.3658968E+003   0.3780253E+003
   0.5002276E+003   0.5133334E+003
   0.5547132E+003   0.5886235E+003
   0.3830443E+003   0.3897019E+003
  -0.6058049E+002  -0.8611801E+002
  -0.3345024E+003  -0.3335256E+003
  -0.2524667E+003  -0.2529732E+003
   0.1955758E+002   0.2586541E+002
   0.5957954E+002   0.5681201E+002
  -0.4180266E+001  -0.1814027E+001
  -0.5175105E+001  -0.5067445E+001
   0.2176117E+002   0.2356422E+002
   0.8296361E+001   0.9738623E+001
   0.1319156E+002   0.1326241E+002
  -0.5919402E+001  -0.6184538E+001
  -0.2417565E+001  -0.3308354E+001
   0.1554326E+002   0.1506021E+002
   0.2269856E+002   0.2263319E+002
   0.2248156E+002   0.2242273E+002
   0.1109843E+002   0.1092506E+002
  -0.3790059E+002  -0.4201754E+002
   0.1958771E+002   0.2944469E+002
   0.9321021E+002   0.9479991E+002
   0.7765545E+001   0.4477998E+001
  -0.1793367E+002  -0.2340463E+002
   0.1439668E+002   0.1427404E+002
   0.4536421E+002   0.4563129E+002
   0.1127718E+003   0.1176690E+003
   0.2571851E+003   0.2677960E+003
   0.2443871E+003   0.2435538E+003
   0.7175075E+002   0.7167867E+002
   0.2160234E+002   0.2271941E+002
   0.3041200E+003   0.3052138E+003
   0.4803909E+003   0.4788606E+003
   0.2463401E+003   0.2440723E+003
   0.8623937E+003   0.7202563E+003
   0.8324348E+003   0.7238537E+003
   0.6738522E+003   0.7559160E+003
   0.4321891E+003   0.4386662E+003
   0.3129086E+003   0.3197284E+003
   0.3396220E+003   0.3657529E+003
   0.6792248E+003   0.7192669E+003
   0.1098606E+004   0.1104399E+004
   0.1114054E+004   0.1129062E+004
   0.5846149E+003   0.5756926E+003
   0.6528217E+002   0.5438525E+002
  -0.2906231E+001  -0.8148461E+001
   0.1621513E+002  -0.3924298E+001
  -0.1171793E+003  -0.1183166E+003
  -0.1219398E+003  -0.1181875E+003
  -0.8789801E+002  -0.8853469E+002
  -0.6123934E+002  -0.6251352E+002
  -0.1353607E+002  -0.1484196E+002
   0.1838668E+002   0.1831702E+002
  -0.3635409E+002  -0.3892395E+002
  -0.4238994E+002  -0.4174261E+002
  -0.8071504E+000  -0.1236706E+001
   0.1680486E+002   0.1666825E+002
   0.2558197E+002   0.2565404E+002
   0.2038298E+002   0.2048502E+002
  -0.9234781E+001  -0.9000355E+001
  -0.7319496E+001  -0.3712401E+001
   0.2477590E+002   0.2648998E+002
   0.1155749E+002   0.9667467E+001
  -0.1018826E+002  -0.1419733E+002
   0.1408010E+002   0.1254655E+002
   0.4098527E+002   0.4051587E+002
   0.8593143E+002   0.8568176E+002
   0.1639954E+003   0.1647903E+003
   0.1011166E+003   0.9995215E+002
   0.8953235E+002   0.8773499E+002
   0.2624782E+003   0.2661049E+003
   0.6268443E+003   0.6545302E+003
   0.1064671E+004   0.1072441E+004
   0.1018178E+004   0.9343781E+003
   0.1704733E+003   0.1485563E+003
   0.8104451E+002   0.8050222E+002
   0.2410388E+003   0.2644657E+003
   0.3050481E+003   0.2983146E+003
   0.3080889E+003   0.3150709E+003
   0.4392688E+003   0.4345115E+003
   0.4738650E+003   0.4787985E+003
   0.2564229E+003   0.2698370E+003
   0.4551182E+003   0.4428633E+003
   0.9266496E+003   0.9302810E+003
   0.6084805E+003   0.6082705E+003
   0.3702796E+003   0.3615734E+003
  -0.9479909E+002  -0.1011674E+003
  -0.2155508E+003  -0.2148243E+003
  -0.1863978E+003  -0.1863557E+003
  -0.1282090E+003  -0.1321174E+003
  -0.7888210E+002  -0.8020687E+002
  -0.5689152E+001  -0.6767582E+001
   0.2370523E+002   0.2369477E+002
  -0.1108515E+002  -0.1344501E+002
  -0.6731899E+002  -0.6740178E+002
  -0.8840628E+001  -0.9373482E+001
   0.8648734E+001   0.8563354E+001
   0.1462128E+002   0.1448503E+002
   0.1575884E+002   0.1565724E+002
   0.1877697E+001   0.2118376E+001
  -0.6831674E+001  -0.6535888E+001
   0.8682947E+001   0.8762397E+001
   0.1194368E+002   0.1091308E+002
  -0.6601641E+002  -0.6940646E+002
  -0.1611422E+002  -0.1769598E+002
   0.4212433E+002   0.4157161E+002
   0.8348791E+002   0.8308083E+002
   0.9449492E+002   0.9416891E+002
   0.8832657E+001   0.7935885E+001
   0.3592184E+002   0.3780958E+002
   0.2032870E+003   0.2010572E+003
   0.4501340E+003   0.4265998E+003
   0.5216477E+003   0.4624833E+003
   0.4200472E+003   0.4206485E+003
   0.2246097E+003   0.2622162E+003
   0.8426792E+002   0.8007184E+002
   0.1564318E+003   0.1652833E+003
   0.1880984E+003   0.2027058E+003
   0.1952014E+003   0.1913762E+003
   0.1372969E+003   0.1470891E+003
   0.1412953E+003   0.1444936E+003
   0.1008587E+003   0.1023701E+003
   0.2275809E+002   0.2525911E+002
   0.4249111E+003   0.4213956E+003
   0.6500201E+003   0.6595285E+003
   0.4535712E+003   0.4431854E+003
  -0.7136632E+002  -0.7174407E+002
  -0.1933206E+003  -0.1915430E+003
  -0.2214963E+003  -0.2273871E+003
  -0.1673008E+003  -0.1756582E+003
  -0.9057382E+002  -0.9464826E+002
  -0.1669546E+002  -0.2000062E+002
   0.1561078E+002   0.1462596E+002
   0.3248772E+001   0.2743071E+001
  -0.4763808E+002  -0.5008296E+002
  -0.2221966E+002  -0.2246781E+002
  -0.1674759E+002  -0.1693310E+002
  -0.1289158E+002  -0.1346084E+002
  -0.1865942E+001  -0.2375840E+001
  -0.9583324E+000  -0.1166570E+001
  -0.4090034E+001  -0.4148252E+001
   0.1486342E+002   0.1516473E+002
   0.3045224E+002   0.3092875E+002
  -0.2490750E+001  -0.3541497E+001
  -0.1377962E+002  -0.1490754E+002
   0.4092736E+002   0.4030485E+002
   0.6942817E+002   0.6915859E+002
   0.3618635E+002   0.3496050E+002
  -0.5238948E+002  -0.5483092E+002
  -0.1138015E+003  -0.1132194E+003
  -0.1217788E+003  -0.1194594E+003
  -0.8828085E+002  -0.8574525E+002
  -0.1587794E+001   0.8906959E+000
   0.1098868E+003   0.1135118E+003
   0.3447007E+003   0.3671325E+003
   0.3914436E+003   0.3827097E+003
   0.4334452E+003   0.4268296E+003
   0.4132693E+003   0.4566752E+003
   0.2511486E+003   0.2486714E+003
   0.2436866E+003   0.2570799E+003
   0.2106896E+003   0.2140992E+003
   0.1112156E+003   0.1125878E+003
   0.2898037E+002   0.3064763E+002
   0.1360562E+003   0.1359314E+003
   0.3306162E+003   0.3269173E+003
   0.2928284E+003   0.2859000E+003
   0.5941365E+000  -0.1069658E+001
  -0.6851976E+002  -0.6891497E+002
  -0.1287240E+003  -0.1390983E+003
  -0.2371053E+003  -0.2600305E+003
  -0.2264415E+003  -0.2294595E+003
  -0.1164842E+003  -0.1145659E+003
  -0.5176594E+002  -0.5265282E+002
  -0.5332826E+002  -0.5464161E+002
  -0.6665741E+002  -0.6877593E+002
  -0.5174082E+002  -0.5115578E+002
  -0.6037449E+002  -0.6054576E+002
  -0.5550781E+002  -0.5588569E+002
  -0.4577311E+002  -0.4671125E+002
  -0.3691180E+002  -0.3786855E+002
  -0.2527560E+002  -0.2566925E+002
   0.3237251E+002   0.3819937E+002
   0.1374626E+003   0.1464154E+003
   0.1425999E+003   0.1411772E+003
  -0.2747073E+002  -0.2891566E+002
  -0.1460489E+001  -0.4067629E+001
   0.3224931E+001   0.1651077E+001
  -0.5362938E+002  -0.5598439E+002
  -0.1619529E+003  -0.1647469E+003
  -0.2916731E+003  -0.2993515E+003
  -0.1435475E+003  -0.1598487E+003
   0.1392026E+003   0.1503709E+003
   0.2773373E+003   0.2816136E+003
   0.1846537E+003   0.2216392E+003
   0.1179860E+003   0.1192987E+003
   0.9710968E+002   0.1070747E+003
   0.2724939E+003   0.2752992E+003
   0.6135806E+003   0.6180750E+003
   0.5231309E+003   0.5283220E+003
   0.3836123E+003   0.3798883E+003
   0.1105696E+003   0.1154009E+003
   0.9087392E+002   0.8384227E+002
   0.2706139E+003   0.2511857E+003
   0.3119832E+003   0.3169151E+003
   0.2197408E+003   0.2233948E+003
   0.2149523E+003   0.2177478E+003
   0.2529172E+002   0.2658187E+002
  -0.6064889E+002  -0.6164414E+002
  -0.8599409E+002  -0.8542886E+002
  -0.1263309E+003  -0.1266585E+003
  -0.1771024E+003  -0.1838067E+003
  -0.1986874E+003  -0.2043916E+003
  -0.1322635E+003  -0.1304896E+003
  -0.1183490E+003  -0.1201753E+003
  -0.9159683E+002  -0.9254126E+002
  -0.9219276E+002  -0.9072682E+002
  -0.1158551E+003  -0.1168732E+003
  -0.1152218E+003  -0.1185274E+003
  -0.8046511E+002  -0.8214305E+002
  -0.7517550E+002  -0.7676518E+002
  -0.5243637E+002  -0.5453084E+002
   0.1380955E+002   0.1491423E+002
   0.8127353E+002   0.8286358E+002
   0.1748018E+003   0.1745206E+003
   0.1053409E+003   0.1040113E+003
  -0.1422904E+002  -0.1445693E+002
  -0.4612763E+002  -0.4664157E+002
  -0.6601223E+002  -0.6758112E+002
  -0.6191362E+002  -0.7184542E+002
   0.5310895E+002   0.4425358E+002
   0.4557448E+003   0.4383778E+003
   0.3375988E+003   0.3218742E+003
   0.2981213E+003   0.3042492E+003
   0.3025663E+003   0.3059646E+003
   0.3477423E+003   0.3866811E+003
   0.4897770E+003   0.5243137E+003
   0.3808603E+003   0.3841357E+003
   0.4172073E+003   0.4160031E+003
   0.3778442E+003   0.3753005E+003
   0.1403875E+003   0.1422641E+003
   0.4121292E+002   0.4112863E+002
   0.2670640E+002   0.2583078E+002
   0.2002205E+003   0.1848063E+003
   0.4836128E+003   0.4720672E+003
   0.3684062E+003   0.3674325E+003
   0.1422561E+003   0.1495813E+003
  -0.4003126E+002  -0.3711314E+002
  -0.1245916E+003  -0.1200832E+003
  -0.2251366E+003  -0.2293286E+003
  -0.2233371E+003  -0.2324129E+003
  -0.1501501E+003  -0.1544640E+003
  -0.1320696E+003  -0.1314533E+003
  -0.1274303E+003  -0.1261673E+003
  -0.4398169E+002  -0.4051011E+002
  -0.3817318E+002  -0.3770970E+002
  -0.1173453E+003  -0.1159130E+003
  -0.1392778E+003  -0.1415615E+003
  -0.1484867E+003  -0.1512395E+003
  -0.6875405E+002  -0.6931022E+002
  -0.5796040E+002  -0.5775240E+002
  -0.7045469E+002  -0.7589748E+002
  -0.4951944E+002  -0.5092194E+002
   0.2643379E+002   0.2589249E+002
   0.1022414E+003   0.1040609E+003
   0.1232853E+003   0.1235152E+003
   0.9697479E+002   0.9879698E+002
   0.5437790E+002   0.5449507E+002
   0.7890022E+002   0.7687351E+002
   0.3313589E+003   0.3495369E+003
   0.6740962E+003   0.6727254E+003
   0.4546589E+003   0.4372650E+003
   0.2617939E+003   0.2616012E+003
   0.1508514E+003   0.1579271E+003
   0.2843540E+003   0.2885475E+003
   0.1212399E+003   0.1212621E+003
   0.1863703E+003   0.1899013E+003
   0.2215619E+003   0.2240614E+003
   0.2751371E+003   0.2749192E+003
   0.2158902E+003   0.2170353E+003
   0.1109818E+003   0.1113298E+003
   0.4218099E+002   0.4185508E+002
   0.2622726E+002   0.2553117E+002
   0.5757215E+002   0.5811097E+002
   0.1394684E+003   0.1469146E+003
   0.1339194E+003   0.1503789E+003
   0.1821135E+002   0.2348402E+002
  -0.1128219E+003  -0.1107359E+003
  -0.2676508E+003  -0.2752781E+003
  -0.2693377E+003  -0.2670677E+003
  -0.3218525E+002  -0.1223902E+002
   0.9385940E+002   0.1088995E+003
   0.6880584E+002   0.8246358E+002
   0.8257784E+002   0.9699241E+002
   0.1282107E+003   0.1325776E+003
  -0.1785120E+002  -0.1312036E+002
  -0.1024767E+003  -0.1027767E+003
  -0.8719459E+002  -0.8994702E+002
  -0.5293281E+001  -0.4726110E+001
   0.1707753E+001   0.1886275E+001
  -0.1427407E+002  -0.1414840E+002
   0.7461056E+002   0.4460185E+002
   0.3234390E+003   0.2292279E+003
   0.4899323E+003   0.4371786E+003
   0.4311075E+003   0.4390079E+003
   0.2121245E+003   0.2274586E+003
   0.9846604E+002   0.1003356E+003
   0.1380542E+003   0.1457547E+003
   0.1751802E+003   0.1889926E+003
   0.1693350E+003   0.1783347E+003
   0.1212883E+003   0.1272415E+003
   0.8742207E+002   0.8917143E+002
   0.6095452E+002   0.6762780E+002
   0.3841682E+002   0.4138675E+002
   0.3568067E+002   0.3396512E+002
   0.4016406E+002   0.3805224E+002
   0.1174174E+003   0.1180802E+003
   0.1636677E+003   0.1662832E+003
   0.1765812E+003   0.1815094E+003
   0.1391071E+003   0.1411059E+003
   0.1001687E+003   0.1009240E+003
