 # filt(alp*rho*Vry/tfpF)    filt(alp*rho*Vry)/filt(tfpF)
   0.2338049E+003   0.2636194E+003
   0.2579370E+003   0.2806920E+003
   0.2917834E+003   0.3060620E+003
   0.3151678E+003   0.3235183E+003
   0.3081301E+003   0.3132103E+003
   0.2778507E+003   0.2877669E+003
   0.2435873E+003   0.2559334E+003
   0.2147201E+003   0.2302506E+003
   0.2139705E+003   0.2233590E+003
   0.2223821E+003   0.2233827E+003
   0.2283331E+003   0.2159677E+003
   0.2139919E+003   0.1864248E+003
   0.1990208E+003   0.1696035E+003
   0.1659447E+003   0.1501573E+003
   0.1379189E+003   0.1359358E+003
   0.1168496E+003   0.1245478E+003
   0.1065910E+003   0.1195492E+003
   0.9186175E+002   0.1079426E+003
   0.8246035E+002   0.9923943E+002
   0.7871723E+002   0.9647400E+002
   0.7420747E+002   0.9238711E+002
   0.7940580E+002   0.1006121E+003
   0.9104002E+002   0.1188307E+003
   0.9985774E+002   0.1326185E+003
   0.1062376E+003   0.1361282E+003
   0.1125432E+003   0.1354627E+003
   0.1150123E+003   0.1293400E+003
   0.1183744E+003   0.1250373E+003
   0.1261939E+003   0.1293744E+003
   0.1310668E+003   0.1359633E+003
   0.1378177E+003   0.1455048E+003
   0.1486937E+003   0.1576425E+003
   0.1591216E+003   0.1678898E+003
   0.1712167E+003   0.1781653E+003
   0.1948229E+003   0.1985453E+003
   0.2249072E+003   0.2259190E+003
   0.2388835E+003   0.2432495E+003
   0.2355716E+003   0.2474616E+003
   0.2242529E+003   0.2416403E+003
   0.2240433E+003   0.2506109E+003
   0.3942056E+003   0.4283826E+003
   0.3672539E+003   0.4070179E+003
   0.3518813E+003   0.3938590E+003
   0.3400213E+003   0.3843453E+003
   0.3248908E+003   0.3646060E+003
   0.3237810E+003   0.3744618E+003
   0.3383277E+003   0.3945714E+003
   0.3427167E+003   0.3936324E+003
   0.3423567E+003   0.3767529E+003
   0.3276236E+003   0.3370504E+003
   0.2965265E+003   0.2777444E+003
   0.2514258E+003   0.2156776E+003
   0.2093641E+003   0.1750846E+003
   0.1660264E+003   0.1466178E+003
   0.1348310E+003   0.1311484E+003
   0.1045516E+003   0.1128609E+003
   0.8421091E+002   0.9931836E+002
   0.6442321E+002   0.7996145E+002
   0.5207128E+002   0.6575350E+002
   0.4576298E+002   0.5624026E+002
   0.3738031E+002   0.4336127E+002
   0.3405254E+002   0.3820019E+002
   0.4502960E+002   0.5589152E+002
   0.5210801E+002   0.6991703E+002
   0.5229582E+002   0.7074188E+002
   0.5289128E+002   0.6945518E+002
   0.5390380E+002   0.6757152E+002
   0.5553846E+002   0.6431256E+002
   0.6754142E+002   0.7221129E+002
   0.8774474E+002   0.9212349E+002
   0.1117591E+003   0.1186988E+003
   0.1369755E+003   0.1463103E+003
   0.1584508E+003   0.1686175E+003
   0.1799985E+003   0.1896747E+003
   0.2202941E+003   0.2269803E+003
   0.2755118E+003   0.2777497E+003
   0.3228219E+003   0.3230438E+003
   0.3601399E+003   0.3647277E+003
   0.3887143E+003   0.3992599E+003
   0.4075820E+003   0.4322192E+003
   0.4162635E+003   0.4380451E+003
   0.3678630E+003   0.4001711E+003
   0.3226078E+003   0.3576943E+003
   0.3069182E+003   0.3466085E+003
   0.3077378E+003   0.3527349E+003
   0.3199984E+003   0.3745738E+003
   0.3506135E+003   0.4112202E+003
   0.3769492E+003   0.4298557E+003
   0.3727195E+003   0.4026293E+003
   0.3429273E+003   0.3447746E+003
   0.2911827E+003   0.2686523E+003
   0.2250778E+003   0.1926831E+003
   0.1546886E+003   0.1264884E+003
   0.9880550E+002   0.8327844E+002
   0.5995575E+002   0.5675958E+002
   0.3832175E+002   0.4015744E+002
   0.2790520E+002   0.3251720E+002
   0.2110555E+002   0.2613048E+002
   0.1963579E+002   0.2433172E+002
   0.2201674E+002   0.2522510E+002
   0.1929526E+002   0.2027904E+002
   0.1436805E+002   0.1344891E+002
   0.1780591E+002   0.1873076E+002
   0.2549119E+002   0.3222639E+002
   0.2803244E+002   0.3806834E+002
   0.2763628E+002   0.3753173E+002
   0.2308791E+002   0.3082696E+002
   0.2176961E+002   0.2739233E+002
   0.2868068E+002   0.3209981E+002
   0.4422726E+002   0.4685064E+002
   0.6586616E+002   0.6999974E+002
   0.9728765E+002   0.1040074E+003
   0.1284424E+003   0.1378606E+003
   0.1582430E+003   0.1697191E+003
   0.2101242E+003   0.2221563E+003
   0.2830309E+003   0.2926552E+003
   0.3469549E+003   0.3511662E+003
   0.4040839E+003   0.4129192E+003
   0.4400717E+003   0.4485528E+003
   0.4493621E+003   0.4615395E+003
   0.3795100E+003   0.3943736E+003
   0.3464369E+003   0.3735263E+003
   0.3119781E+003   0.3426387E+003
   0.2972935E+003   0.3277681E+003
   0.2961951E+003   0.3306590E+003
   0.3114112E+003   0.3497184E+003
   0.3423464E+003   0.3851944E+003
   0.3626477E+003   0.3985626E+003
   0.3530411E+003   0.3708347E+003
   0.3247410E+003   0.3203517E+003
   0.2657548E+003   0.2433474E+003
   0.1896308E+003   0.1612155E+003
   0.1032823E+003   0.7758041E+002
   0.4119392E+002   0.2488128E+002
   0.1833083E+001  -0.6618302E+001
  -0.1432139E+002  -0.2070164E+002
  -0.1832521E+002  -0.2356917E+002
  -0.9744572E+001  -0.1158248E+002
  -0.5304853E+000  -0.5202926E+000
   0.6140997E+001   0.6009786E+001
   0.5332125E+001   0.3817067E+001
   0.2573590E+001   0.4510137E+000
   0.3339764E+001   0.1260882E+001
   0.8294040E+001   0.8085390E+001
   0.1062058E+002   0.1293615E+002
   0.1143632E+002   0.1447163E+002
   0.7875079E+001   0.9875913E+001
   0.4182618E+001   0.5100935E+001
   0.7871807E+001   0.8288873E+001
   0.1818884E+002   0.1793582E+002
   0.3570871E+002   0.3629414E+002
   0.6600156E+002   0.6887518E+002
   0.9357096E+002   0.9957608E+002
   0.1172074E+003   0.1271383E+003
   0.1558083E+003   0.1685149E+003
   0.2182479E+003   0.2292584E+003
   0.2703391E+003   0.2807350E+003
   0.3245252E+003   0.3408848E+003
   0.3706103E+003   0.3801632E+003
   0.3967855E+003   0.4035439E+003
   0.3264852E+003   0.3408953E+003
   0.3280823E+003   0.3583584E+003
   0.3223940E+003   0.3549021E+003
   0.3195191E+003   0.3494062E+003
   0.3204838E+003   0.3503516E+003
   0.3277418E+003   0.3537494E+003
   0.3516636E+003   0.3793470E+003
   0.3623690E+003   0.3869518E+003
   0.3500780E+003   0.3637305E+003
   0.3256180E+003   0.3217372E+003
   0.2716109E+003   0.2529807E+003
   0.1978180E+003   0.1725341E+003
   0.1052539E+003   0.7984727E+002
   0.3349327E+002   0.1546998E+002
  -0.1899735E+002  -0.3066900E+002
  -0.4420059E+002  -0.5623735E+002
  -0.5344019E+002  -0.6523308E+002
  -0.4327132E+002  -0.4991250E+002
  -0.2903798E+002  -0.3332663E+002
  -0.1498566E+002  -0.1855769E+002
  -0.1077513E+002  -0.1396634E+002
  -0.1235023E+002  -0.1529370E+002
  -0.1077386E+002  -0.1377112E+002
  -0.5455685E+001  -0.8061516E+001
  -0.2944288E+001  -0.4437338E+001
   0.4375047E+001   0.5157174E+001
   0.9762603E+001   0.1256032E+002
   0.1124182E+002   0.1400881E+002
   0.1494439E+002   0.1669764E+002
   0.2420892E+002   0.2485243E+002
   0.3248872E+002   0.3263014E+002
   0.4377403E+002   0.4322801E+002
   0.4937899E+002   0.4900843E+002
   0.5682212E+002   0.5917183E+002
   0.7726563E+002   0.8258589E+002
   0.1132304E+003   0.1204830E+003
   0.1529132E+003   0.1651580E+003
   0.2056942E+003   0.2232901E+003
   0.2615167E+003   0.2730746E+003
   0.3048955E+003   0.3115933E+003
   0.3129882E+003   0.3247005E+003
