#dalpdx  dalpdy   dalpdz
  -0.8858016E+000  -0.1180397E+001  -0.7773948E+000
   0.9108528E+000  -0.2479301E+001   0.1173735E+001
  -0.2108234E+000  -0.4775465E+001   0.4473689E+001
  -0.9182508E+000   0.1645532E+001   0.1463146E+001
   0.7599574E+000  -0.6833676E+001   0.2454389E+001
   0.1607118E+002  -0.9323662E+001   0.1027842E+002
  -0.1605652E+002  -0.3249748E+001   0.1642464E+001
   0.5632514E+001   0.1825589E+001   0.2553772E-001
  -0.4522772E+001  -0.6630157E+000  -0.6052392E+000
   0.2518254E+001   0.5921123E+001  -0.8597311E+000
  -0.3959943E+001   0.1006245E+002  -0.8815732E+000
  -0.6146196E+000   0.8103676E+000  -0.1762676E+000
   0.7691474E-001   0.1164092E+001  -0.2727207E+000
   0.1239851E+000   0.1473934E+001  -0.2563361E+000
   0.9455291E+000   0.2422493E+001  -0.4221359E+000
   0.5455220E+000   0.1205036E+001  -0.2918596E+000
  -0.3878573E+000  -0.1910240E+001   0.1719644E+000
  -0.3009225E+000  -0.2709019E+001   0.4872175E-003
  -0.1048314E+001  -0.3600073E+000  -0.9562549E-001
  -0.3483323E+000   0.9205152E-001   0.5255834E-001
   0.2241290E+000  -0.4142166E+000   0.1578048E+000
   0.5159997E+000  -0.1298417E+001   0.5257210E+000
   0.1308740E+000  -0.7204716E+000   0.6073111E+000
   0.4844532E+000   0.1642394E+001   0.4089225E+000
   0.6917425E+000   0.8459473E-001  -0.1414700E+001
   0.1305161E+002  -0.1478906E+001   0.3035382E+001
   0.1079488E+002   0.4971050E+002  -0.6138669E+001
   0.2629793E+002   0.7043250E+002  -0.1381075E+002
  -0.3368963E+002  -0.3151313E+002   0.2920183E+001
  -0.4066213E+001  -0.4904943E+002  -0.1687218E+002
  -0.4989238E+001  -0.1378478E+002  -0.7006765E+001
   0.5552252E+001  -0.3168499E+001  -0.4595012E+001
   0.1850062E+001  -0.7025657E+001  -0.4218784E+001
  -0.9687833E+001   0.7682241E+001   0.5413238E+001
  -0.6650400E+000   0.5946905E+000   0.4139128E+000
   0.1921320E+000  -0.2752808E+000   0.5469004E-001
   0.4052945E+000  -0.1444855E+000  -0.1527326E+000
   0.7973745E+001   0.5519708E+001   0.1144542E+001
  -0.7461688E+001  -0.4403618E+001  -0.4935301E+001
   0.1613029E+001   0.9460612E-003   0.3881050E+000
   0.2572282E+000   0.1316833E+001  -0.3135809E+000
   0.1889156E+001   0.6322282E+000   0.2432933E+000
   0.1865788E+001  -0.3234241E+001  -0.1912275E-001
   0.8093034E+001  -0.9112986E+001   0.3887784E+000
  -0.8714673E+001   0.2089166E+002   0.5561690E+000
   0.5667771E+001   0.7842659E+001   0.8473873E+000
  -0.9208182E+001  -0.4093772E+001   0.4305805E+001
   0.1178566E+002   0.1387222E+001  -0.3731367E+000
  -0.2810170E+001   0.4838911E+001  -0.5301149E+000
   0.3450736E+001  -0.1433476E+001   0.2230738E+001
   0.1193737E+001  -0.1444399E+000  -0.6297498E+000
  -0.5278160E+001   0.5819711E+001  -0.1737913E+001
  -0.1206228E+001  -0.6005338E+000   0.7354666E-001
  -0.1781980E+000  -0.1341368E+001   0.1694713E+000
  -0.3220260E+000  -0.1746898E+001   0.2248441E+000
  -0.2717372E+000  -0.8926747E+000   0.1332521E+000
   0.5995544E-001  -0.1651739E+000   0.6351630E-001
   0.4247167E+000   0.7301630E-001  -0.1852376E-001
  -0.1917512E-001  -0.7107612E-001  -0.1007800E+000
  -0.4496212E+000   0.2158374E+000   0.1587960E-001
   0.7838442E-001   0.2701912E+000   0.1827559E+000
   0.3530419E+001   0.4062841E+001   0.1797652E+001
   0.2913326E+001   0.1966648E+002   0.4747353E+001
   0.6083663E+000   0.9707456E+001   0.1405153E+001
  -0.1338229E+000   0.2373393E+001   0.4401914E+000
   0.5361605E+001   0.6327365E+001  -0.2476281E+001
   0.7714083E+002  -0.1363916E+002   0.2206239E+002
  -0.7603830E+002  -0.1617730E+002  -0.1943035E+001
  -0.1928395E+002   0.2085101E+002  -0.4623282E+001
  -0.4852077E+000   0.7846108E+000  -0.1096761E+000
  -0.6723391E-001  -0.2236444E-001  -0.2403685E-001
   0.1297260E+001   0.1558643E+000  -0.8070171E-001
   0.1778423E+002  -0.1278112E+002  -0.8184225E+001
  -0.7704764E+001   0.1091009E+001  -0.2224850E+001
  -0.9411729E+001   0.1256745E+002   0.1921713E+001
  -0.1796152E+001   0.3815855E+001   0.4077095E+000
   0.1169671E+001   0.7213649E+000  -0.5269799E+000
   0.5333969E+001  -0.6449616E+000  -0.5442521E+000
  -0.4158603E+001   0.1479351E+001  -0.4435825E+000
   0.1646368E+001   0.2883663E+000   0.4516065E+000
   0.1029252E+001   0.3842771E+000   0.1850356E+001
  -0.9728855E+000  -0.1594086E+001  -0.5325786E+000
   0.5962052E+001  -0.7043730E+001   0.1444585E+001
   0.4941227E+001  -0.9493517E+000  -0.2036007E+001
   0.3928635E+001  -0.5401482E+001   0.3863744E+001
  -0.1655129E+002  -0.1383357E+002   0.2085227E+002
  -0.1057401E+001  -0.8281281E+000   0.1012656E+001
   0.5030006E+001  -0.4771031E+001  -0.6176894E-001
  -0.2480536E+001  -0.1108881E+002  -0.6017929E-001
  -0.3133519E+001  -0.4051309E+001   0.7770229E+000
   0.1157481E+002  -0.6724707E+001   0.6130132E+001
  -0.1101206E+002   0.2980066E+001  -0.4525726E+001
  -0.2456540E+001   0.3960225E+001  -0.4875227E+000
  -0.4512748E+000   0.2079376E+001  -0.8360722E-002
  -0.3549715E+000   0.1216577E+001   0.7553514E-001
  -0.1063971E+000   0.6593226E+000   0.1177176E+000
   0.4154353E+000   0.6534445E+000   0.1796908E+000
   0.4180864E+000   0.1100650E+001   0.1705778E+000
  -0.2060545E+000   0.7603996E+000   0.1474127E+000
  -0.3830490E+000   0.7234342E+000   0.2272972E+000
   0.1069419E+001   0.1193746E+001   0.7722488E+000
   0.4010438E+002   0.2839570E+002  -0.8922895E-001
  -0.2405771E+002   0.1245615E+002  -0.2932326E+002
  -0.5945468E+001   0.2602595E+001  -0.6602093E+001
  -0.9344035E+001   0.4292516E+000   0.5844302E+001
   0.5423405E+001  -0.1065661E+002   0.7440290E+000
   0.4032032E+002  -0.3907780E+002   0.1430823E+002
  -0.1795420E+002  -0.1805777E+002   0.1201750E+002
  -0.1015735E+002   0.1020341E+002   0.2910126E+001
  -0.1155430E+002   0.1112311E+001  -0.3897541E+001
   0.2509076E+000   0.2721325E+000   0.6034480E-002
   0.2419591E+001   0.3154795E+001   0.8179436E+000
   0.3170489E+001  -0.2118534E+000  -0.4252853E+000
   0.1253308E+001  -0.1752674E+001  -0.7518815E+000
   0.3670830E+001  -0.6462241E+001  -0.2827578E+001
  -0.5304472E+001   0.5030535E+001  -0.1295977E+001
  -0.4378236E+001   0.8299812E+000  -0.2286672E+000
   0.6008563E+001  -0.1974254E+001   0.2301397E+000
  -0.7143075E+000   0.4104006E+001   0.1848782E+001
  -0.2333427E+001   0.4749751E+001  -0.1515415E+000
  -0.2538485E+001  -0.1395176E+001  -0.7101809E+000
  -0.2410621E+001  -0.3731080E+000  -0.7657900E+000
   0.4392183E+000  -0.2876065E+000   0.1502505E-001
   0.6220156E+000  -0.1767093E+001  -0.1398446E+000
   0.1989211E+002  -0.1134146E+002   0.3139840E+000
  -0.1733667E+002   0.1037217E+002  -0.5820816E+000
  -0.1202139E+001   0.5487445E+000  -0.2090926E-001
   0.6097070E+000  -0.7161938E-001  -0.6737341E-001
   0.1414947E+001   0.2560828E-001  -0.4854111E-001
   0.3159873E+001   0.1506589E+001   0.1800555E+001
   0.9087284E+001   0.1066596E+002   0.8917799E+001
  -0.2828709E+001   0.4921646E+001   0.1700670E+000
  -0.2848675E+001   0.7951034E+001  -0.7136132E+000
  -0.4200409E+000   0.1455267E+002   0.1826575E+001
  -0.2382222E+001   0.1524667E+002   0.1215528E+001
  -0.2128793E+001   0.1277601E+002   0.2270947E+001
   0.2231059E+001   0.1330859E+002   0.3220901E+001
  -0.2551990E+001   0.1254038E+002   0.1169170E+001
  -0.1898140E+001   0.1834707E+001  -0.4979427E+000
