# ~alp d~p/dz   Phi_p_sgs,z
  -0.2193991E+002  -0.9975444E+000
  -0.1773362E+002  -0.2561966E+001
  -0.1062943E+002   0.1135796E+001
  -0.9246439E+001   0.2594395E+001
  -0.7427354E+001   0.2297847E+001
  -0.4448436E+001   0.1799376E+001
  -0.2265760E+001   0.3094781E+001
  -0.1367264E+001   0.4884408E+001
  -0.1172645E+001   0.5669858E+001
  -0.1941279E+001   0.4769720E+001
  -0.5142650E+001   0.2481343E+001
  -0.1002382E+002   0.5252834E+000
  -0.1824862E+002   0.4538776E+000
  -0.2434036E+002   0.2233182E+001
  -0.2226594E+002   0.3755606E+001
  -0.1046812E+002   0.1079680E+001
  -0.4065078E+001  -0.9019570E-002
  -0.4720524E+001  -0.6828088E-002
  -0.7842900E+001   0.4466593E+000
  -0.1147901E+002   0.2994547E+001
  -0.1476675E+002   0.1521987E+002
  -0.6657132E+001   0.3090807E+002
   0.7651231E+001   0.3571325E+002
   0.1066120E+002   0.3366940E+002
   0.4990255E+001   0.2167329E+002
  -0.1478044E+001   0.9658654E+001
  -0.4181220E+001   0.2275387E+001
  -0.7073055E+001   0.1647279E+001
  -0.7605814E+001   0.7684473E+001
  -0.3230206E+001   0.1441088E+002
   0.7874673E+000   0.1504133E+002
  -0.2832510E+001   0.1137647E+002
  -0.4594735E+001   0.1452057E+001
  -0.5582606E+001  -0.2130335E+000
  -0.5415658E+001   0.6988193E-001
  -0.4315526E+001  -0.1231247E+000
  -0.4657317E+001   0.5715598E-001
  -0.5702546E+001   0.1580544E+000
  -0.8925604E+001   0.9991364E+000
  -0.1853914E+002  -0.4473794E+000
  -0.9513313E+001  -0.1835220E+000
  -0.1162656E+002  -0.1638603E+000
  -0.1092509E+002   0.1596064E+001
  -0.1088432E+002   0.4430064E+001
  -0.8092445E+001   0.7506541E+001
  -0.2368551E+001   0.7398996E+001
   0.3073565E+000   0.7924465E+001
  -0.9976773E-001   0.7776209E+001
  -0.1035407E+000   0.8897315E+001
  -0.9801184E+000   0.7898560E+001
  -0.4894749E+001   0.4038640E+001
  -0.1056509E+002   0.1873295E+001
  -0.1665059E+002   0.2306448E+001
  -0.1785127E+002   0.2651952E+001
  -0.1496751E+002   0.1816599E+001
  -0.8815634E+001   0.1651591E+000
  -0.7340985E+001  -0.1836108E-001
  -0.9732511E+001   0.1574805E+000
  -0.1278870E+002   0.3735291E+000
  -0.1284181E+002   0.5920373E+000
  -0.1459154E+002   0.8949121E+001
  -0.9648817E+001   0.1764855E+002
  -0.9544718E+000   0.2023693E+002
  -0.1194660E+001   0.2307359E+002
  -0.4061725E+001   0.1721558E+002
  -0.5544161E+001   0.8297089E+001
  -0.5685710E+001   0.2180177E+001
  -0.8987374E+001   0.2127894E+001
  -0.6243941E+001   0.9790700E+001
   0.8894941E+000   0.2043427E+002
   0.9440272E+000   0.2366131E+002
  -0.6389917E+001   0.1609515E+002
  -0.8661586E+001   0.1274325E+001
  -0.1038351E+002  -0.5050558E+000
  -0.1085401E+002  -0.2643693E+000
  -0.9970164E+001  -0.1741107E+000
  -0.9501536E+001   0.4569587E+000
  -0.8797464E+001   0.5973214E+000
  -0.6705368E+001   0.4245070E+000
  -0.5781945E+001  -0.3008618E+000
  -0.3960148E+001   0.8721891E-001
  -0.5340349E+001   0.8382350E-001
  -0.6145964E+001   0.6869476E+000
  -0.7598423E+001   0.9724233E+001
  -0.3639358E+001   0.3159919E+002
   0.9367853E+001   0.3566563E+002
   0.9907217E+001   0.2733359E+002
   0.1501554E+001   0.1493257E+002
  -0.1202701E+001   0.1010357E+002
  -0.2874586E+001   0.9505904E+001
  -0.5785720E+001   0.4617865E+001
  -0.8730589E+001   0.1768428E+001
  -0.1121150E+002   0.1673109E+001
  -0.1056717E+002   0.1131387E+001
  -0.9906372E+001   0.3721230E+000
  -0.8670113E+001   0.6309547E-001
  -0.9737847E+001   0.7456196E-001
  -0.1318790E+002   0.3115294E+000
  -0.1652025E+002   0.3509930E+000
  -0.1402640E+002  -0.1638844E+000
  -0.1513334E+002   0.4633838E+001
  -0.1429713E+002   0.8414551E+001
  -0.1287494E+002   0.9801138E+001
  -0.1194488E+002   0.1033906E+002
  -0.8266276E+001   0.5365187E+001
  -0.6156819E+001   0.1642767E+001
  -0.5305081E+001   0.2193344E+000
