# ~alp d~p/dz   Phi_p_sgs,z
  -0.2914786E+002  -0.1148177E+001
  -0.2157788E+002  -0.1318021E+001
  -0.1075096E+002   0.5469623E+000
  -0.1304547E+002   0.2762513E+001
  -0.1015180E+002   0.6563576E-001
  -0.1656023E+001   0.9874528E+000
   0.7278102E+000   0.4537128E+001
   0.2631206E+001   0.6085007E+001
   0.4705569E+001   0.5536708E+001
   0.4295469E+001   0.3110166E+001
  -0.2983888E+001   0.1997824E+001
  -0.1119099E+002   0.5947549E-002
  -0.1829878E+002  -0.2792432E+000
  -0.2973320E+002   0.1544953E+001
  -0.2418811E+002   0.2691725E+001
  -0.6174629E+001   0.2668623E+000
  -0.3179370E+001  -0.1382446E-001
  -0.3771762E+001   0.3580906E-002
  -0.5585436E+001   0.4319571E-001
  -0.8915131E+001   0.3282177E+000
  -0.1266223E+002   0.7856979E+001
   0.5371651E+001   0.3905564E+002
   0.4497546E+002   0.4666060E+002
   0.4260961E+002   0.5048254E+002
   0.3602552E+002   0.3142639E+002
   0.5727306E+001   0.8445969E+001
  -0.4858784E+001   0.1163448E+001
  -0.4054319E+001   0.9015756E-001
  -0.1089740E+002   0.4395580E+001
   0.5898426E+000   0.1772366E+002
   0.1554696E+002   0.2380129E+002
   0.4724190E+000   0.1233060E+002
  -0.3593340E+001   0.1121604E+000
  -0.6149448E+001  -0.3209176E-001
  -0.5035219E+001   0.7440111E-001
  -0.3618117E+001  -0.1677316E-001
  -0.4951902E+001   0.5122039E-001
  -0.4659017E+001   0.7850572E-001
  -0.5187438E+001   0.3099996E+000
  -0.1382616E+002   0.2030366E+000
  -0.4865983E+001   0.2244773E-002
  -0.1153862E+002   0.6631150E+000
  -0.1147262E+002   0.6439524E+000
  -0.1160140E+002   0.2513543E+001
  -0.1716976E+002   0.5561596E+001
  -0.7311238E+001   0.1124571E+001
  -0.1575619E+001   0.1934556E+001
   0.9811829E+000   0.5702713E+001
   0.3846104E+001   0.1145146E+002
   0.8842090E+001   0.8547581E+001
  -0.2696963E+001   0.5213296E+001
  -0.1095230E+002   0.1020501E+001
  -0.1621501E+002   0.2309562E+001
  -0.1798776E+002   0.1720169E+001
  -0.1182647E+002   0.2999332E+000
  -0.7204193E+001   0.3144110E-002
  -0.6205158E+001  -0.2782113E-001
  -0.8010389E+001   0.3065467E-001
  -0.1343832E+002   0.3449188E+000
  -0.1413464E+002   0.1004343E+000
  -0.1161899E+002   0.3547199E+001
  -0.1248164E+001   0.1327608E+002
   0.2571194E+002   0.8254969E+001
   0.1456337E+002   0.2003241E+002
   0.2214588E+001   0.1975592E+002
  -0.6197983E+001   0.6288322E+001
  -0.6705546E+001   0.3783320E+000
  -0.7984899E+001  -0.2323626E+000
  -0.1508071E+002   0.3202314E+001
   0.2730975E+001   0.2710112E+002
   0.7442357E+001   0.3301576E+002
  -0.5540024E+001   0.1048676E+002
  -0.8078999E+001  -0.2000249E+000
  -0.1032126E+002  -0.1474309E+000
  -0.1008928E+002  -0.4629221E-001
  -0.5392975E+001  -0.1459680E+000
  -0.6256598E+001   0.9436998E-001
  -0.8237707E+001   0.2292096E+000
  -0.5175114E+001   0.1328602E+000
  -0.2666663E+001   0.1510131E-001
  -0.3182576E+001   0.5638374E-001
  -0.4191571E+001  -0.2534318E-001
  -0.5922863E+001   0.2465458E-001
  -0.4380427E+001   0.2873769E+000
  -0.6151433E+001   0.1192223E+002
   0.7577566E+001   0.3982193E+002
   0.1716411E+002   0.2783395E+002
   0.3078992E+001   0.8305876E+001
   0.1512778E+001   0.1536970E+002
   0.2055182E+001   0.1313723E+002
  -0.4799253E+001   0.4105380E+001
  -0.8175276E+001   0.8753575E+000
  -0.8677484E+001   0.1124956E+001
  -0.7402453E+001   0.1025674E+000
  -0.8956518E+001   0.1088321E-001
  -0.1018861E+002   0.3492997E-001
  -0.9620560E+001   0.9476279E-002
  -0.1494718E+002   0.2195760E+000
  -0.2094130E+002   0.2112571E+000
  -0.1522770E+002  -0.3402347E+000
  -0.1044052E+002   0.1575809E+001
  -0.1376835E+002   0.6112675E+001
  -0.1650088E+002   0.8513684E+001
  -0.1289905E+002   0.5187967E+001
  -0.5073907E+001   0.4978685E+000
  -0.4634652E+001   0.1093954E+000
  -0.5269755E+001  -0.1145931E-001
  -0.1015255E+002  -0.8699732E+000
  -0.1110682E+002   0.6025695E+000
   0.2228721E+001   0.3000865E+002
  -0.4662158E+001   0.3280811E+002
  -0.1300577E+002   0.5130031E+001
  -0.1360083E+002   0.4399493E+000
  -0.1485439E+002   0.2362737E+000
  -0.2171429E+002   0.5899197E+000
  -0.2219413E+002   0.9871798E+000
  -0.1726378E+002   0.9002060E+000
  -0.1412301E+002   0.3672880E+000
  -0.8481124E+001   0.1284554E+000
  -0.4353897E+001   0.1114137E+000
  -0.5020444E+001   0.3330029E+000
  -0.4595024E+001   0.1417650E+000
  -0.4111215E+001   0.1166660E+000
  -0.5292452E+001   0.4160996E+001
   0.4011614E+001   0.5901452E+002
   0.1096220E+003   0.8017070E+002
   0.9166862E+002   0.5187359E+002
   0.1058115E+002   0.1747497E+002
  -0.1039361E+001   0.1210645E+002
  -0.2072767E+001   0.7511026E+001
  -0.5488369E+001   0.9013924E+000
  -0.8322021E+001   0.1423365E+000
  -0.9663887E+001   0.2780281E+000
  -0.8549686E+001   0.1436931E+000
  -0.7617491E+001  -0.1094296E-001
  -0.7735847E+001   0.1228847E-001
  -0.7911874E+001   0.3459805E-002
  -0.1353689E+002   0.1504600E+000
  -0.1792734E+002   0.1340374E+000
  -0.1407362E+002  -0.1816770E+000
  -0.1402100E+002   0.1362570E+001
  -0.1850459E+002   0.1265872E+001
  -0.1230721E+002   0.1173202E+001
  -0.3737789E+001   0.5455096E-001
  -0.2773016E+001   0.7137027E-001
  -0.3462406E+001   0.1531127E+000
  -0.4052661E+001   0.1294615E+000
  -0.9090887E+001   0.4230854E+000
  -0.5813591E+001   0.8742502E+000
   0.8651780E+001   0.1523205E+002
   0.4756689E+001   0.2005416E+002
  -0.1786472E+002   0.1276641E+002
  -0.1359064E+002   0.2002652E+001
  -0.1519594E+002   0.7416002E+000
  -0.2136746E+002   0.6195624E+000
  -0.2216533E+002  -0.9975038E+000
  -0.1615847E+002  -0.7136707E+000
  -0.9559383E+001  -0.2461843E+000
  -0.6782462E+001   0.1128889E+000
  -0.6046358E+001   0.3624682E+000
  -0.5204075E+001   0.7941719E-001
  -0.6187206E+001   0.4009470E+000
  -0.9963406E+001   0.2433282E+001
  -0.7107699E+001   0.6586935E+001
   0.3596784E+002   0.5253298E+002
   0.1038277E+003   0.9829895E+002
   0.8809000E+002   0.6448318E+002
   0.3332082E+002   0.2028909E+002
   0.5431883E+001   0.1016216E+002
  -0.1750076E+001   0.5875796E+001
  -0.8199912E+001   0.7786637E+000
  -0.8447573E+001   0.4091623E-001
  -0.7743008E+001  -0.6819058E-001
  -0.6831463E+001   0.1515008E-001
  -0.5418602E+001   0.5345983E-001
  -0.5179247E+001   0.2936700E-001
  -0.6083387E+001   0.1941884E-001
  -0.1073111E+002   0.9128088E-001
  -0.1766587E+002   0.1487319E+000
  -0.1602794E+002  -0.1300595E+000
  -0.2049346E+002   0.1336194E+001
  -0.1993662E+002  -0.1558103E+000
  -0.7787081E+001   0.3383261E+000
  -0.3342927E+001   0.4345201E+000
  -0.2555922E+001   0.9146215E-001
  -0.3555375E+001   0.2961724E+000
  -0.2865265E+001   0.5895951E-001
  -0.8366398E+001   0.9902316E-001
  -0.4719807E+001  -0.7869082E+000
   0.3136606E+001   0.1470083E+001
   0.7632028E+001  -0.9531999E+000
   0.2914656E+001   0.1198180E+001
  -0.5745502E+001   0.5458516E+001
  -0.1365089E+002   0.4938118E+001
  -0.1393127E+002   0.4035037E+001
  -0.9910135E+001   0.3183074E+001
  -0.9020821E+001   0.2581548E+001
  -0.6368178E+001   0.1070626E+001
  -0.6269292E+001   0.3768634E+000
  -0.6512282E+001   0.1523046E+000
  -0.5559823E+001  -0.6906476E-002
  -0.8859527E+001   0.2750393E+000
  -0.8794461E+001  -0.3878824E+000
   0.1428341E+001   0.2681759E+000
   0.1934215E+002   0.3591009E+002
  -0.3625255E+001   0.8162131E+002
   0.2519452E+002   0.4624985E+002
   0.5781382E+002   0.1656445E+002
   0.4280373E+002   0.1997733E+002
   0.1117818E+002   0.1193929E+002
  -0.4687707E+001   0.7773309E+000
  -0.6184619E+001   0.8783751E-001
  -0.6475773E+001   0.4551328E-001
  -0.7814404E+001  -0.2709136E-001
  -0.9467994E+001   0.3839951E-001
  -0.8838092E+001   0.1619183E+000
  -0.7760075E+001   0.5150385E-002
  -0.1291382E+002  -0.4092484E-001
  -0.2160110E+002   0.3278031E-002
  -0.1771071E+002   0.1890008E-001
  -0.2021792E+002   0.1667014E+001
  -0.1940026E+002   0.1167488E+000
  -0.1103138E+002  -0.1280396E-001
  -0.5748477E+001   0.7670710E+000
  -0.2541566E+001   0.1786588E+000
  -0.3504577E+001   0.4862974E+000
  -0.1783463E+001   0.6303273E-001
  -0.4909914E+001  -0.9971810E+000
  -0.7938147E+001   0.1350782E+001
  -0.3879399E+001   0.1113509E+001
  -0.4241731E+001   0.1226186E+001
   0.6855933E+001  -0.4570066E+001
   0.9783647E+001  -0.3316308E+001
   0.2128577E+001   0.7054561E-001
   0.1742890E+001   0.2841735E-001
   0.4067485E+001  -0.1035842E+001
  -0.1915443E+001   0.6965277E+000
  -0.4737280E+001   0.5725797E+000
  -0.4384166E+001   0.8000437E-001
  -0.4506645E+001  -0.6832282E-001
  -0.7043610E+001   0.4463600E-001
  -0.8969354E+001   0.2438646E+000
  -0.7363366E+001   0.7122368E+000
  -0.2796927E+001   0.6912765E+001
  -0.1264034E+002   0.3398001E+002
  -0.2145796E+002   0.3869972E+002
   0.6750536E+001   0.3320310E+002
   0.4951889E+002   0.2576111E+002
   0.4604071E+002   0.2176755E+002
   0.1003641E+002   0.8333965E+001
  -0.2643933E+001   0.2434575E+000
  -0.6196173E+001   0.3342742E+000
  -0.6087555E+001   0.1682645E+000
  -0.7889038E+001   0.2147439E-002
  -0.1324990E+002  -0.1536710E+000
  -0.1515562E+002   0.2435842E+000
  -0.1279797E+002   0.1499517E-001
  -0.1815118E+002  -0.2151144E+000
  -0.2577625E+002   0.1331938E-002
  -0.1826981E+002  -0.9650967E-001
  -0.1371941E+002   0.7837277E+000
  -0.1513810E+002   0.5258310E+000
  -0.1387316E+002  -0.3696939E-001
  -0.7948586E+001   0.1892266E+000
  -0.3099723E+001   0.2930492E+000
  -0.3425092E+001   0.4534768E+000
  -0.1197673E+001  -0.3637795E-001
  -0.1944206E+001  -0.1951448E+000
  -0.3815491E+001   0.2449172E+000
  -0.3149626E+001   0.8832734E-001
  -0.4997859E+001   0.2383972E+000
  -0.5393455E+001   0.6486494E+000
  -0.5692953E+000   0.1900501E+001
  -0.1752410E+001   0.4343195E+001
  -0.4494147E+001   0.4974615E+001
  -0.2123950E+001   0.3601332E+001
  -0.2555358E+001   0.2077790E+001
  -0.4694853E+001   0.7094606E+000
  -0.3476421E+001   0.4491514E-001
  -0.3989036E+001   0.5197878E-002
  -0.5013207E+001   0.2049572E+000
  -0.5739867E+001   0.3503548E+000
  -0.6358577E+001   0.1204598E+001
  -0.6100605E+001   0.3723722E+001
  -0.7363627E+001   0.6027215E+001
  -0.9745942E+001   0.1608522E+002
  -0.2280250E+001   0.2418561E+002
   0.1124880E+002   0.1969092E+002
   0.6296984E+001   0.1123185E+002
  -0.8593700E+000   0.1236345E+001
  -0.5542624E+001   0.3028719E+000
  -0.7430377E+001   0.5401573E+000
  -0.5323244E+001   0.3332123E+000
  -0.5794717E+001  -0.3057957E-001
  -0.1242355E+002  -0.2927737E+000
  -0.1886637E+002   0.1728743E+000
