# ~alp d~p/dz   Phi_p_sgs,z
  -0.1938732E+002  -0.1189139E+001
  -0.1643526E+002  -0.2538018E+001
  -0.1031091E+002   0.1258967E+001
  -0.7998777E+001   0.2500951E+001
  -0.6231892E+001   0.2649783E+001
  -0.4326290E+001   0.2434451E+001
  -0.2922697E+001   0.3022098E+001
  -0.2303033E+001   0.4532117E+001
  -0.2420781E+001   0.5333577E+001
  -0.3388999E+001   0.4704204E+001
  -0.5909031E+001   0.2619759E+001
  -0.9838738E+001   0.8565928E+000
  -0.1743230E+002   0.7117886E+000
  -0.2184086E+002   0.2463514E+001
  -0.2060870E+002   0.3871770E+001
  -0.1185282E+002   0.1485932E+001
  -0.5175317E+001   0.4710286E-001
  -0.5743540E+001   0.4483851E-001
  -0.9751016E+001   0.1323420E+001
  -0.1317317E+002   0.5279784E+001
  -0.1534710E+002   0.1737922E+002
  -0.9328921E+001   0.2724578E+002
  -0.1125921E+001   0.3076221E+002
   0.1623144E+001   0.2815284E+002
  -0.7611859E+000   0.1806174E+002
  -0.3309533E+001   0.9371352E+001
  -0.4434830E+001   0.2599827E+001
  -0.6718870E+001   0.2971102E+001
  -0.6660018E+001   0.8062905E+001
  -0.3042554E+001   0.1242586E+002
  -0.9107828E+000   0.1283539E+002
  -0.3380468E+001   0.1068836E+002
  -0.5039678E+001   0.3023824E+001
  -0.5543355E+001  -0.3261288E+000
  -0.5488965E+001  -0.4900574E-001
  -0.4889211E+001  -0.1796215E+000
  -0.4789471E+001   0.1764196E-001
  -0.6039162E+001   0.1958445E+000
  -0.1061675E+002   0.9902649E+000
  -0.1813300E+002  -0.5841413E+000
  -0.1061120E+002  -0.5398040E+000
  -0.1155625E+002  -0.5496104E+000
  -0.1094603E+002   0.2221602E+001
  -0.9034475E+001   0.6593575E+001
  -0.5323619E+001   0.1160638E+002
  -0.1200576E+001   0.1130780E+002
   0.4711711E-002   0.1074892E+002
  -0.1130603E+001   0.8867533E+001
  -0.1838339E+001   0.7563131E+001
  -0.3084665E+001   0.6846458E+001
  -0.6248166E+001   0.3998869E+001
  -0.1061132E+002   0.2073841E+001
  -0.1642978E+002   0.2169537E+001
  -0.1786110E+002   0.2770516E+001
  -0.1573263E+002   0.2386655E+001
  -0.1011115E+002   0.4497830E+000
  -0.7917274E+001   0.1244914E-001
  -0.1014679E+002   0.2327292E+000
  -0.1226780E+002   0.4485300E+000
  -0.1309378E+002   0.1349022E+001
  -0.1535534E+002   0.1082330E+002
  -0.1185748E+002   0.1781460E+002
  -0.6406314E+001   0.2109708E+002
  -0.4761246E+001   0.2171870E+002
  -0.5363128E+001   0.1571972E+002
  -0.5341238E+001   0.8514391E+001
  -0.5377129E+001   0.2614190E+001
  -0.7169202E+001   0.3378211E+001
  -0.5058721E+001   0.1029412E+002
  -0.1578628E+000   0.1687752E+002
  -0.8321672E+000   0.1897864E+002
  -0.6101795E+001   0.1581266E+002
  -0.8638981E+001   0.3387110E+001
  -0.1031236E+002  -0.6360237E+000
  -0.1128136E+002  -0.2796270E+000
  -0.1158602E+002   0.3363134E-001
  -0.1091626E+002   0.6184692E+000
  -0.9103822E+001   0.7330710E+000
  -0.7493337E+001   0.4932583E+000
  -0.8736389E+001  -0.6122924E+000
  -0.4978960E+001   0.2139980E+000
  -0.5863898E+001   0.2463288E+000
  -0.6671144E+001   0.1883574E+001
  -0.7727310E+001   0.1373901E+002
  -0.2348199E+001   0.2959283E+002
   0.6423205E+001   0.3014608E+002
   0.6845719E+001   0.2600270E+002
   0.8183499E+000   0.1687849E+002
  -0.2127472E+001   0.8891148E+001
  -0.4014835E+001   0.7578777E+001
  -0.6650463E+001   0.4502551E+001
  -0.9410292E+001   0.2230877E+001
  -0.1185652E+002   0.1733600E+001
  -0.1167647E+002   0.1663106E+001
  -0.1056021E+002   0.9613936E+000
  -0.8508580E+001   0.1137721E+000
  -0.9708312E+001   0.1168832E+000
  -0.1274806E+002   0.4086900E+000
  -0.1474424E+002   0.3817759E+000
  -0.1434518E+002   0.5463872E+000
  -0.1590057E+002   0.5569771E+001
  -0.1432935E+002   0.9032912E+001
  -0.1267370E+002   0.1010723E+002
  -0.1104865E+002   0.1034771E+002
  -0.8488240E+001   0.6548535E+001
  -0.6428610E+001   0.2838865E+001
  -0.6010669E+001   0.1172140E+001
  -0.6897269E+001   0.2881161E+001
  -0.3355059E+001   0.8864066E+001
   0.9970035E+000   0.1464082E+002
  -0.2744976E+001   0.1870886E+002
  -0.1047653E+002   0.1723975E+002
  -0.1318801E+002   0.5386798E+001
  -0.1423479E+002   0.4405281E+000
  -0.1586354E+002   0.6041545E+000
  -0.1584146E+002   0.5745525E+000
  -0.1356909E+002   0.5813458E+000
  -0.1009201E+002   0.5311157E+000
  -0.7243798E+001   0.3985859E+000
  -0.4984250E+001   0.3387495E+000
  -0.5160714E+001   0.6530498E+000
  -0.5646338E+001   0.8566530E+000
  -0.6433659E+001   0.2642267E+001
  -0.6715686E+001   0.1890003E+002
   0.3108043E+001   0.4668026E+002
   0.1775505E+002   0.5039489E+002
   0.1865238E+002   0.4576793E+002
   0.7028701E+001   0.2698597E+002
  -0.5435069E+000   0.1157312E+002
  -0.4722416E+001   0.8148320E+001
  -0.7319450E+001   0.4327970E+001
  -0.8531281E+001   0.1531429E+001
  -0.8545640E+001   0.8883607E+000
  -0.7846608E+001   0.5498981E+000
  -0.7443481E+001   0.9988124E-001
  -0.7511029E+001  -0.8967972E-002
  -0.9957874E+001   0.5009110E-001
  -0.1382897E+002   0.3424148E+000
  -0.1560694E+002   0.1943565E+000
  -0.1593411E+002   0.4110689E+000
  -0.1654833E+002   0.2728271E+001
  -0.1535684E+002   0.3968892E+001
  -0.1348874E+002   0.3875883E+001
  -0.8631217E+001   0.2872523E+001
  -0.4652417E+001   0.7238839E+000
  -0.3812473E+001   0.4777183E+000
  -0.5630707E+001   0.1222221E+001
  -0.5820634E+001   0.2462450E+001
  -0.2494894E+001   0.5537762E+001
   0.7316671E+000   0.8843459E+001
  -0.2801162E+001   0.1229084E+002
  -0.9726797E+001   0.1332292E+002
  -0.1437374E+002   0.7807562E+001
  -0.1600908E+002   0.4806063E+001
  -0.1782292E+002   0.3817928E+001
  -0.1678214E+002   0.2501952E+001
  -0.1349264E+002   0.1354935E+001
  -0.9941122E+001   0.8391379E+000
  -0.7521749E+001   0.5365439E+000
  -0.5950120E+001   0.6566766E+000
  -0.5874242E+001   0.5804823E+000
  -0.6914894E+001   0.1269081E+001
  -0.7630787E+001   0.3251952E+001
  -0.3927692E+001   0.1952170E+002
   0.1084269E+002   0.5346027E+002
   0.2858163E+002   0.6020096E+002
   0.2788281E+002   0.5948667E+002
   0.1575994E+002   0.3486963E+002
   0.5300016E+001   0.1594505E+002
  -0.2094803E+001   0.1185233E+002
  -0.6225947E+001   0.5204800E+001
  -0.7746216E+001   0.8139728E+000
  -0.7935727E+001   0.2024679E+000
  -0.7980935E+001   0.1983024E+000
  -0.7698135E+001   0.2029835E+000
  -0.7368548E+001   0.1686736E+000
  -0.9188985E+001   0.1078811E+000
  -0.1298253E+002   0.2507951E+000
  -0.1523488E+002   0.1994198E+000
  -0.1688504E+002   0.6627588E+000
  -0.1711476E+002   0.1167087E+001
  -0.1473516E+002   0.8005336E+000
  -0.1142795E+002   0.3213466E+000
  -0.6071326E+001   0.3452571E+000
  -0.3671534E+001   0.5805656E+000
  -0.3281626E+001   0.7033114E+000
  -0.4788325E+001   0.1062697E+001
  -0.4270124E+001   0.1308072E+001
  -0.3214815E+001   0.2528646E+001
  -0.2305516E+001   0.4040456E+001
  -0.3072383E+001   0.4795091E+001
  -0.5890799E+001   0.5890572E+001
  -0.8655496E+001   0.5634263E+001
  -0.8624386E+001   0.4779337E+001
  -0.8719173E+001   0.3085032E+001
  -0.8041837E+001   0.1453110E+001
  -0.7471704E+001   0.9699219E+000
  -0.6642425E+001   0.1031051E+001
  -0.5568946E+001   0.6041206E+000
  -0.5204052E+001   0.3625577E+000
  -0.5967190E+001   0.9659557E-001
  -0.7241862E+001   0.6565362E+000
  -0.6707274E+001   0.2759415E+001
  -0.4556359E+000   0.1835205E+002
   0.9740461E+001   0.5262871E+002
   0.2018944E+002   0.6459712E+002
   0.2097085E+002   0.6446959E+002
   0.1669554E+002   0.3632919E+002
   0.9548221E+001   0.1790125E+002
   0.1090169E+001   0.1171966E+002
  -0.4780564E+001   0.4275698E+001
  -0.7018457E+001   0.7469641E+000
  -0.7187240E+001   0.1663889E+000
  -0.7747624E+001  -0.1721446E-001
  -0.8587003E+001   0.2609586E-001
  -0.9154531E+001   0.1252974E+000
  -0.1071329E+002  -0.4933000E-001
  -0.1483085E+002  -0.1708438E+000
  -0.1699130E+002  -0.1501306E-001
  -0.1875786E+002   0.7726713E+000
  -0.1702465E+002   0.1108369E+001
  -0.1422362E+002   0.6498918E+000
  -0.1055234E+002  -0.1495397E+000
  -0.6140717E+001   0.3817202E+000
  -0.4348693E+001   0.8688331E+000
  -0.2988515E+001   0.7900552E+000
  -0.3595375E+001   0.5104620E+000
  -0.3192773E+001   0.6711132E+000
  -0.3880435E+001   0.1358435E+001
  -0.4591274E+001   0.1652720E+001
  -0.3140393E+001   0.6942703E+000
  -0.5479681E+000   0.1432446E+000
   0.1685636E+001   0.1226479E+001
   0.3114075E+001   0.3585124E+001
   0.3005434E+001   0.4092388E+001
   0.1075125E+001   0.4052597E+001
  -0.2010440E+001   0.3485284E+001
  -0.3955891E+001   0.2117132E+001
  -0.4365002E+001   0.5037299E+000
  -0.4707825E+001  -0.6665784E-001
