# ~alp d~p/dz   Phi_p_sgs,z
  -0.2515437E+002  -0.9692743E+000
  -0.1925686E+002  -0.2124833E+001
  -0.1087900E+002   0.7791938E+000
  -0.1087865E+002   0.2643671E+001
  -0.8889859E+001   0.1625828E+001
  -0.3824909E+001   0.1165746E+001
  -0.1045519E+001   0.3764122E+001
   0.2150482E+000   0.5482337E+001
   0.9865976E+000   0.5736591E+001
   0.6215575E+000   0.4251163E+001
  -0.4043498E+001   0.2328649E+001
  -0.1059297E+002   0.2196726E+000
  -0.1845900E+002   0.1269126E+000
  -0.2717448E+002   0.1886386E+001
  -0.2357273E+002   0.3350150E+001
  -0.8533516E+001   0.6564020E+000
  -0.3443259E+001  -0.2299841E-001
  -0.4101507E+001  -0.4748083E-002
  -0.6588971E+001   0.1636461E+000
  -0.1014415E+002   0.1208514E+001
  -0.1400913E+002   0.1136890E+002
  -0.2530695E+001   0.3499604E+002
   0.2188442E+002   0.4169516E+002
   0.2486375E+002   0.4143769E+002
   0.1579042E+002   0.2667036E+002
   0.1495617E+001   0.9367567E+001
  -0.4323064E+001   0.1809357E+001
  -0.5811335E+001   0.3528451E+000
  -0.8884501E+001   0.6354860E+001
  -0.2711875E+001   0.1636519E+002
   0.4806763E+001   0.1857304E+002
  -0.1683723E+001   0.1215124E+002
  -0.4072988E+001   0.4527891E+000
  -0.5779006E+001  -0.1089611E+000
  -0.5322492E+001   0.1044517E+000
  -0.3860038E+001  -0.5074474E-001
  -0.4735211E+001   0.6206162E-001
  -0.5225055E+001   0.1224311E+000
  -0.7071818E+001   0.6799024E+000
  -0.1748310E+002  -0.2848806E+000
  -0.7697770E+001   0.5361991E-001
  -0.1173226E+002   0.3444413E+000
  -0.1077353E+002   0.8538928E+000
  -0.1220767E+002   0.4065917E+001
  -0.1207589E+002   0.4846873E+001
  -0.4825424E+001   0.2923281E+001
  -0.3442379E+000   0.4240766E+001
   0.7369733E+000   0.6586398E+001
   0.2089966E+001   0.1017808E+002
   0.2649170E+001   0.8573727E+001
  -0.3388880E+001   0.4366410E+001
  -0.1078069E+002   0.1508039E+001
  -0.1654096E+002   0.2369726E+001
  -0.1781828E+002   0.2325193E+001
  -0.1346012E+002   0.9447177E+000
  -0.7761707E+001   0.2949799E-001
  -0.6814539E+001  -0.2872979E-001
  -0.8989408E+001   0.8335624E-001
  -0.1331482E+002   0.3882697E+000
  -0.1320188E+002   0.2179037E+000
  -0.1323401E+002   0.6095028E+001
  -0.5987551E+001   0.1614841E+002
   0.9209991E+001   0.1610181E+002
   0.4579951E+001   0.2316589E+002
  -0.1813762E+001   0.1853477E+002
  -0.5809835E+001   0.7542004E+001
  -0.6203175E+001   0.1334784E+001
  -0.9714731E+001   0.1933218E+000
  -0.8745602E+001   0.7514575E+001
   0.2019220E+001   0.2422993E+002
   0.3681914E+001   0.2958601E+002
  -0.6368315E+001   0.1403466E+002
  -0.8414774E+001   0.7406188E-001
  -0.1036767E+002  -0.3195929E+000
  -0.1019824E+002  -0.1635833E+000
  -0.7339421E+001  -0.2551162E+000
  -0.7273000E+001   0.2066573E+000
  -0.8279243E+001   0.3716987E+000
  -0.6027036E+001   0.2786083E+000
  -0.3484622E+001   0.2243646E-001
  -0.3427770E+001   0.6730386E-001
  -0.4708564E+001  -0.1186903E-001
  -0.5964703E+001   0.1450369E+000
  -0.6109946E+001   0.3567378E+001
  -0.5777992E+001   0.2791439E+002
   0.1091120E+002   0.4117102E+002
   0.1366655E+002   0.2836957E+002
   0.2332009E+001   0.1193620E+002
   0.5505120E+000   0.1252286E+002
  -0.1012085E+001   0.1153195E+002
  -0.5027671E+001   0.4573449E+001
  -0.8227755E+001   0.1120675E+001
  -0.1027746E+002   0.1592832E+001
  -0.9092583E+001   0.5161869E+000
  -0.9295853E+001   0.6413556E-001
  -0.9244817E+001   0.4560444E-001
  -0.9639346E+001   0.3245676E-001
  -0.1397318E+002   0.2586387E+000
  -0.1866121E+002   0.3027381E+000
  -0.1448535E+002  -0.3558651E+000
  -0.1335236E+002   0.3191049E+001
  -0.1408136E+002   0.7366193E+001
  -0.1375829E+002   0.9617887E+001
  -0.1310458E+002   0.9490456E+001
  -0.7313996E+001   0.3366849E+001
  -0.5250927E+001   0.4126500E+000
  -0.5162507E+001  -0.1186235E-001
  -0.1038327E+002  -0.6523689E-001
  -0.5753248E+001   0.5086822E+001
   0.3638080E+001   0.2482223E+002
  -0.1333408E+001   0.3024546E+002
  -0.1254067E+002   0.1269488E+002
  -0.1270446E+002   0.5347399E+000
  -0.1471492E+002   0.2171006E+000
  -0.1942182E+002   0.6350059E+000
  -0.1987020E+002   0.8124059E+000
  -0.1603381E+002   0.8001692E+000
  -0.1224367E+002   0.3902126E+000
  -0.7720051E+001   0.1509323E+000
  -0.4304060E+001   0.1124082E+000
  -0.5146524E+001   0.4882222E+000
  -0.4661879E+001   0.2262479E+000
  -0.4604950E+001   0.4007299E+000
  -0.6983614E+001   0.9159898E+001
   0.5268362E+001   0.5820522E+002
   0.5977968E+002   0.7272851E+002
   0.5268262E+002   0.5324893E+002
   0.1118683E+002   0.2177935E+002
  -0.6621701E+000   0.1089251E+002
  -0.3691806E+001   0.7967021E+001
  -0.6063420E+001   0.1660978E+001
  -0.8447978E+001   0.3255240E+000
  -0.9201150E+001   0.5109098E+000
  -0.7974530E+001   0.1754795E+000
  -0.7534197E+001  -0.7286644E-003
  -0.7671792E+001   0.3591029E-002
  -0.8748379E+001   0.1117739E-001
  -0.1328293E+002   0.1657928E+000
  -0.1786032E+002   0.1794706E+000
  -0.1383845E+002  -0.2228890E+000
  -0.1555451E+002   0.1891570E+001
  -0.1717319E+002   0.2050628E+001
  -0.1305262E+002   0.2464731E+001
  -0.5628497E+001   0.4964758E+000
  -0.2865801E+001   0.1276127E+000
  -0.3559385E+001   0.2668814E+000
  -0.4218414E+001   0.2448108E+000
  -0.8559547E+001   0.1349229E+001
  -0.3327175E+001   0.2666131E+001
   0.5951442E+001   0.1377284E+002
   0.7525310E+000   0.1771405E+002
  -0.1496080E+002   0.1458915E+002
  -0.1538274E+002   0.4397926E+001
  -0.1611711E+002   0.1467902E+001
  -0.2075186E+002   0.9314181E+000
  -0.1992302E+002  -0.4871951E+000
  -0.1494923E+002  -0.5251564E+000
  -0.1008578E+002  -0.2950841E+000
  -0.7445251E+001   0.1482321E+000
  -0.6286680E+001   0.5340652E+000
  -0.5193809E+001   0.2013135E+000
  -0.6941770E+001   0.8599584E+000
  -0.8940343E+001   0.2712524E+001
  -0.6385497E+001   0.1000106E+002
   0.2451110E+002   0.5789874E+002
   0.7367227E+002   0.8521105E+002
   0.6279965E+002   0.6874240E+002
   0.2989603E+002   0.2546820E+002
   0.7749293E+001   0.1474090E+002
  -0.2122113E+001   0.9971966E+001
  -0.7127567E+001   0.2429893E+001
  -0.8065546E+001   0.6068410E-001
  -0.7887500E+001  -0.2575634E-001
  -0.7354312E+001   0.6531853E-001
  -0.6321560E+001   0.1042637E+000
  -0.5823590E+001   0.7077063E-001
  -0.6934452E+001   0.3986020E-001
  -0.1121021E+002   0.1154320E+000
  -0.1717838E+002   0.1899207E+000
  -0.1577144E+002   0.8903833E-001
