# ~alp d~p/dz   Phi_p_sgs,z
  -0.1586317E+002  -0.1473769E+001
  -0.1446359E+002  -0.1797081E+001
  -0.1041080E+002  -0.2698514E+000
  -0.6479205E+001   0.3272514E+001
  -0.4904100E+001   0.4177757E+001
  -0.3899421E+001   0.4412807E+001
  -0.3372574E+001   0.4598653E+001
  -0.3364189E+001   0.4897197E+001
  -0.3690234E+001   0.4418653E+001
  -0.4667886E+001   0.3736478E+001
  -0.6563506E+001   0.2656134E+001
  -0.1048732E+002   0.1487528E+001
  -0.1525086E+002   0.1219230E+001
  -0.1789828E+002   0.2673789E+001
  -0.1749241E+002   0.3700346E+001
  -0.1367835E+002   0.2320601E+001
  -0.8315774E+001   0.3634281E+000
  -0.9196092E+001   0.6527784E+000
  -0.1331522E+002   0.3220958E+001
  -0.1612711E+002   0.7992092E+001
  -0.1652620E+002   0.1555356E+002
  -0.1312801E+002   0.1969172E+002
  -0.8989184E+001   0.2206288E+002
  -0.6593517E+001   0.1992877E+002
  -0.5760270E+001   0.1390512E+002
  -0.5196391E+001   0.8055176E+001
  -0.5604788E+001   0.3708060E+001
  -0.5626993E+001   0.4159673E+001
  -0.4939588E+001   0.8029329E+001
  -0.2947378E+001   0.1004476E+002
  -0.2565718E+001   0.1051446E+002
  -0.3824645E+001   0.1005037E+002
  -0.5537025E+001   0.6385757E+001
  -0.5878389E+001   0.1037834E+001
  -0.5974427E+001  -0.4440843E+000
  -0.6168830E+001  -0.3160892E+000
  -0.6186829E+001  -0.1998007E+000
  -0.7611511E+001   0.4965954E+000
  -0.1339134E+002  -0.3471455E+000
  -0.1636027E+002  -0.8396868E+000
  -0.1116002E+002  -0.7572623E+000
  -0.1120927E+002  -0.1127727E+000
  -0.1010613E+002   0.2865234E+001
  -0.6968838E+001   0.9335019E+001
  -0.4310674E+001   0.1260457E+002
  -0.2211948E+001   0.1238442E+002
  -0.1767943E+001   0.1242845E+002
  -0.2799334E+001   0.1025453E+002
  -0.3718211E+001   0.6217318E+001
  -0.5043292E+001   0.4684064E+001
  -0.7542747E+001   0.3634804E+001
  -0.1135641E+002   0.2347072E+001
  -0.1525176E+002   0.1954509E+001
  -0.1693726E+002   0.2796017E+001
  -0.1564143E+002   0.2807677E+001
  -0.1239148E+002   0.1327996E+001
  -0.9466740E+001   0.1784970E+000
  -0.1031797E+002   0.4069686E+000
  -0.1161938E+002   0.1050011E+001
  -0.1459901E+002   0.5127511E+001
  -0.1569168E+002   0.1208501E+002
  -0.1345169E+002   0.1606865E+002
  -0.1064342E+002   0.1842375E+002
  -0.8411624E+001   0.1731957E+002
  -0.6823895E+001   0.1261331E+002
  -0.5401394E+001   0.7538520E+001
  -0.5602327E+001   0.3914378E+001
  -0.4926275E+001   0.4387484E+001
