# ~alp d~p/dz   Phi_p_sgs,z
  -0.7057986E+001   0.8885735E-001
  -0.1047864E+002   0.6639090E+000
  -0.2622077E+002   0.3413285E+001
  -0.6410676E+001   0.9244672E+000
  -0.3209128E+001   0.1437778E+000
  -0.2398445E+001   0.9620221E-001
  -0.1415226E+001   0.1778434E-001
  -0.1421229E+001  -0.3300908E-002
  -0.2087215E+001  -0.4572889E-002
  -0.3018103E+001   0.1916602E-002
  -0.3002860E+001   0.5767149E-002
  -0.2026316E+001   0.1850372E-002
  -0.1361214E+001  -0.5982069E-003
  -0.1109285E+001  -0.3250937E-003
  -0.1155650E+001   0.1174795E-005
  -0.1669231E+001   0.6457140E-003
  -0.3099064E+001   0.5353125E-002
  -0.1746248E+002  -0.2730141E+000
  -0.6316767E+002  -0.2090929E+000
  -0.5039436E+002   0.6158505E+000
  -0.2766759E+002   0.8392784E+000
  -0.1397641E+002  -0.3169148E-001
  -0.1492313E+002  -0.8255501E-001
  -0.8194614E+001   0.6915790E-002
  -0.6344798E+001   0.2123926E+000
  -0.6649166E+001   0.1494693E+000
  -0.8728824E+001   0.8709429E-001
  -0.1597254E+002   0.2726110E+000
  -0.2255730E+002   0.7181559E+000
  -0.2384355E+002   0.2065644E+000
  -0.2600060E+002  -0.3804624E-001
  -0.1911462E+002  -0.2409485E+000
  -0.7706884E+001   0.8849758E-001
  -0.3988329E+001   0.5447603E-001
  -0.4153365E+001  -0.9150829E-002
  -0.4376508E+001   0.4078155E-001
  -0.6185784E+001   0.1094793E+000
  -0.1302973E+002   0.3357044E+000
  -0.1385462E+002   0.1523058E+000
  -0.9686049E+001   0.4854280E-001
  -0.3720246E+001   0.1602332E-001
  -0.1291769E+002   0.1898018E+001
  -0.2043945E+002   0.9861264E+000
  -0.7262516E+001   0.9790937E+000
  -0.2149046E+001   0.1094109E+000
  -0.1671372E+001   0.2354146E-001
  -0.1435108E+001   0.8116216E-002
  -0.1783807E+001  -0.4255686E-002
  -0.3217082E+001   0.9632874E-002
  -0.4927712E+001   0.2273344E-001
  -0.4755740E+001   0.1587977E-001
  -0.3405557E+001   0.5745866E-002
  -0.2225670E+001   0.1027041E-003
  -0.1478822E+001  -0.2044391E-003
  -0.1163242E+001  -0.2614053E-003
  -0.1309691E+001   0.1341247E-002
  -0.2349165E+001   0.3377047E-002
  -0.7286298E+001   0.2054113E-002
  -0.3188591E+002  -0.6060478E+000
  -0.6778671E+002   0.6094850E+000
  -0.5712113E+002   0.3535000E+001
  -0.1703894E+002   0.3768423E+000
  -0.1158938E+002  -0.3581690E-001
  -0.9867797E+001  -0.6208542E-001
  -0.6425005E+001   0.1273339E-001
  -0.7371331E+001   0.5582122E+000
  -0.1040021E+002   0.5705351E+000
  -0.2773182E+002   0.9199450E+000
  -0.2820899E+002   0.3783756E+000
  -0.1527057E+002   0.9732301E+000
  -0.1034476E+002   0.3291145E+000
  -0.8617253E+001   0.4837599E-001
  -0.4753373E+001   0.6193988E-001
  -0.3036462E+001   0.2464375E-001
  -0.3717154E+001   0.1030656E-001
  -0.6109630E+001   0.3364777E-001
  -0.1568519E+002   0.1440075E+000
  -0.1737276E+002   0.5857758E+000
  -0.7464845E+001   0.8901749E-001
  -0.3856621E+001  -0.2425598E-001
  -0.2663789E+001   0.2008762E-001
  -0.5835263E+001   0.4808116E+000
  -0.6462818E+001  -0.2178054E-001
  -0.3236193E+001   0.2075953E-001
  -0.1730438E+001   0.1687786E-001
  -0.1585476E+001   0.6023318E-002
  -0.2021128E+001   0.9350234E-002
  -0.3828603E+001   0.5028296E-001
  -0.7561636E+001   0.1033237E+000
  -0.9817511E+001   0.5061851E-001
  -0.8608471E+001   0.3376494E-002
  -0.6631589E+001  -0.4742109E-002
  -0.4288160E+001  -0.6390034E-003
  -0.2420898E+001  -0.8871929E-003
  -0.1478813E+001  -0.3211513E-003
  -0.1161818E+001  -0.1212669E-003
  -0.1402109E+001   0.1771121E-002
  -0.2739406E+001  -0.8225119E-002
  -0.6844670E+001  -0.6022037E-001
  -0.1529936E+002  -0.9154433E-002
  -0.4424429E+002  -0.4855311E+000
  -0.4986926E+002   0.7790352E+000
  -0.1492646E+002   0.1493141E+000
  -0.9728431E+001  -0.1186197E-001
  -0.1678797E+002   0.1025503E+001
  -0.1907156E+002   0.1300101E+000
  -0.2227914E+002   0.5028026E+000
  -0.3659143E+002   0.1060701E+001
  -0.1244913E+002  -0.2265587E+001
  -0.1258235E+001  -0.7207261E-001
   0.7346478E+000   0.4532871E+001
   0.4210089E+000   0.5017505E+001
  -0.1704542E+001   0.1613266E+001
  -0.4576776E+001   0.2254642E+000
  -0.1117643E+002  -0.3478263E+000
  -0.1868557E+002  -0.2835953E+000
  -0.2280646E+002   0.4483214E+000
  -0.5175614E+001   0.2455109E+000
  -0.2512575E+001  -0.7869830E-002
  -0.2280312E+001   0.9046323E-003
  -0.3608321E+001   0.2374840E+000
  -0.2621695E+001   0.8948969E-001
  -0.1906637E+001  -0.1894240E-001
  -0.1569887E+001   0.4095921E-002
  -0.1619258E+001   0.3497559E-001
  -0.2341417E+001   0.9035002E-001
  -0.4748520E+001   0.2954377E+000
  -0.1016754E+002   0.4948090E+000
  -0.1480993E+002   0.2042689E+000
  -0.1333625E+002   0.1155616E+000
  -0.1048860E+002   0.2319273E-001
  -0.9455126E+001  -0.4537858E-002
  -0.7401968E+001  -0.4377602E-002
  -0.3895245E+001  -0.2167254E-002
  -0.2016896E+001   0.1165156E-003
  -0.1314042E+001   0.4988374E-003
  -0.1117687E+001  -0.2785630E-004
  -0.1284468E+001  -0.1269907E-002
  -0.1763597E+001  -0.5323118E-002
  -0.2421957E+001  -0.9147605E-002
  -0.4576279E+001  -0.5396313E-001
  -0.3218582E+002  -0.7550519E+000
  -0.3878114E+002   0.5769080E+000
  -0.1233443E+002   0.1639464E-001
  -0.3776638E+002   0.1785550E+001
  -0.3159075E+002  -0.1767381E+000
  -0.2902652E+002   0.5729283E+000
  -0.1832619E+002  -0.2223365E+001
  -0.8510882E+000  -0.5300397E+000
   0.1181874E+002  -0.7177878E+000
   0.2452521E+002   0.1759929E+001
   0.2525405E+002   0.2795721E+001
   0.7891585E+001   0.3937591E+000
  -0.1146042E+002   0.1644900E+001
  -0.1572197E+002   0.1868615E+001
  -0.1915063E+002   0.2803660E+001
  -0.9416959E+001   0.1052498E+001
  -0.2847541E+001   0.2181870E-001
  -0.3741205E+001   0.1133541E+000
  -0.4133719E+001   0.2407971E+000
  -0.5999460E+001   0.8134316E+000
  -0.3058571E+001   0.1123729E+001
  -0.9452073E+000   0.1259470E+001
  -0.7451454E+000   0.1102917E+001
  -0.1431205E+001   0.1110944E+001
  -0.2402620E+001   0.1787965E+001
  -0.4781860E+001   0.1501367E+001
  -0.1146723E+002   0.7431018E+000
  -0.1129787E+002   0.5181728E+000
  -0.7358553E+001   0.4271079E-001
  -0.7183373E+001  -0.1720519E-001
  -0.9860578E+001   0.4699022E-002
  -0.1044628E+002   0.6931532E-002
  -0.5253611E+001  -0.1292306E-001
  -0.2363446E+001   0.1156307E-002
  -0.1471006E+001   0.2023073E-002
  -0.1163411E+001   0.1404014E-002
  -0.1099752E+001   0.4089773E-003
  -0.1198256E+001  -0.9266699E-003
  -0.1436443E+001  -0.2547604E-002
  -0.1895473E+001  -0.5323585E-002
  -0.6644223E+001  -0.1017830E+000
  -0.3925892E+002  -0.6803007E+000
  -0.3043927E+002   0.2509555E+000
  -0.7097380E+002   0.7559186E+001
  -0.3634705E+002   0.6396709E+001
  -0.1339264E+002   0.7222098E+000
  -0.4209943E+001  -0.6526442E+000
   0.1485409E+001   0.3335480E+000
   0.1120775E+002  -0.4257491E+000
   0.1114991E+002   0.4683866E+000
   0.5701391E+001   0.2257067E+001
   0.2008144E+002   0.1119022E+002
  -0.1882198E+002   0.1430476E+002
  -0.3118734E+001   0.1836154E-001
  -0.2817118E+001   0.1459043E-002
  -0.3328874E+001   0.4117417E-001
  -0.5450449E+001   0.1332176E+000
  -0.7403217E+001   0.2780780E+000
  -0.7717240E+001   0.5486167E+000
  -0.5525279E+001  -0.5556013E-001
  -0.3168439E+000  -0.3475043E-002
   0.6266089E+001   0.3441991E+000
   0.1161316E+002   0.9063300E+000
   0.1496656E+002   0.1341777E+001
   0.1304550E+002   0.1565863E+001
  -0.8236540E-001   0.2448989E+001
  -0.5308665E+001   0.8589029E+000
  -0.3290176E+001   0.3567737E-001
  -0.2451102E+001  -0.1608681E-001
  -0.3034755E+001  -0.2683203E-001
  -0.7755366E+001  -0.1470699E-001
  -0.1297467E+002   0.4341597E-001
  -0.6284989E+001  -0.2558277E-001
  -0.2388144E+001   0.1033417E-001
  -0.1488798E+001   0.6080546E-002
  -0.1207171E+001   0.3303019E-002
  -0.1130629E+001   0.2109038E-002
  -0.1147911E+001   0.1083995E-002
  -0.1246840E+001  -0.1818141E-003
  -0.1479824E+001  -0.1293777E-002
  -0.2256617E+001  -0.6760762E-002
  -0.1737099E+002  -0.7206658E+000
  -0.5589598E+002  -0.1221075E+001
  -0.1656296E+003   0.4096490E+001
   0.5313448E+002   0.2099602E+002
   0.5753721E+000   0.1099061E+002
  -0.1996845E+001   0.6668202E-001
   0.1956034E+001   0.1018289E+000
   0.5496241E+001  -0.1108843E+000
   0.6388553E+001   0.1808178E+000
   0.6573461E+001   0.3261361E+001
   0.2931746E+002   0.2136070E+002
  -0.2119975E+002   0.2144507E+002
  -0.2909324E+001   0.5872001E-002
  -0.3202507E+001   0.1922354E-001
  -0.6190636E+001   0.1278006E+000
  -0.9706618E+001   0.1760326E+000
  -0.1131008E+002   0.2757379E+000
  -0.9854814E+001  -0.5864625E-001
  -0.1871163E+001  -0.1261174E+000
   0.2934280E+000  -0.4596677E-001
   0.5055052E+001   0.5832055E-001
   0.1036831E+002   0.2861965E+001
   0.1040305E+002   0.3273181E+001
   0.6137377E+001   0.1193957E+001
   0.1743707E+000   0.3766190E+000
  -0.1170261E+001   0.3869832E-001
  -0.1568166E+001  -0.5205907E-002
  -0.1969981E+001   0.6922005E-001
  -0.2181692E+001   0.7252403E-001
  -0.5061011E+001  -0.3727830E-001
  -0.1417335E+002   0.1662344E+000
  -0.8514540E+001  -0.8458272E-001
  -0.2616384E+001   0.5210765E-001
  -0.1609848E+001   0.2190768E-001
  -0.1345833E+001   0.9710918E-002
  -0.1274914E+001   0.7361566E-002
  -0.1237301E+001   0.5612444E-002
  -0.1256205E+001   0.1837117E-002
  -0.1402327E+001   0.4465651E-003
  -0.1890216E+001   0.3494021E-004
  -0.6088699E+001  -0.1428910E+000
  -0.5172547E+002  -0.3208787E+001
  -0.1315671E+003  -0.6389232E+001
  -0.5841365E+002   0.2947848E+002
  -0.9327228E+001   0.5002326E+001
  -0.4184531E+001   0.4113037E+000
  -0.1196048E+000  -0.6004873E+000
   0.2767011E+001  -0.4936209E+000
