# ~alp d~p/dz   Phi_p_sgs,z
  -0.5786713E+001   0.0000000E+000
  -0.6376972E+001   0.0000000E+000
  -0.3562185E+002   0.0000000E+000
  -0.2047690E+001   0.0000000E+000
  -0.3160824E+001   0.0000000E+000
  -0.2250073E+001   0.0000000E+000
  -0.1318319E+001   0.0000000E+000
  -0.1337039E+001   0.0000000E+000
  -0.1984906E+001   0.0000000E+000
  -0.3000417E+001   0.0000000E+000
  -0.3030720E+001   0.0000000E+000
  -0.1947270E+001   0.0000000E+000
  -0.1294831E+001   0.0000000E+000
  -0.1075313E+001   0.0000000E+000
  -0.1128591E+001   0.0000000E+000
  -0.1599738E+001   0.0000000E+000
  -0.3068248E+001   0.0000000E+000
  -0.1212097E+002   0.0000000E+000
  -0.8014423E+002   0.0000000E+000
  -0.3325758E+002   0.0000000E+000
  -0.2485866E+002   0.0000000E+000
  -0.1283236E+002   0.0000000E+000
  -0.1766625E+002   0.0000000E+000
  -0.7195194E+001   0.0000000E+000
  -0.5044179E+001   0.0000000E+000
  -0.5846539E+001   0.0000000E+000
  -0.7692760E+001   0.0000000E+000
  -0.1595514E+002   0.0000000E+000
  -0.2161173E+002   0.0000000E+000
  -0.2386835E+002   0.0000000E+000
  -0.3117791E+002   0.0000000E+000
  -0.2588416E+002   0.0000000E+000
  -0.7436542E+001   0.0000000E+000
  -0.3924848E+001   0.0000000E+000
  -0.4157937E+001   0.0000000E+000
  -0.4261781E+001   0.0000000E+000
  -0.5228393E+001   0.0000000E+000
  -0.1216942E+002   0.0000000E+000
  -0.1682919E+002   0.0000000E+000
  -0.1073393E+002   0.0000000E+000
  -0.3484018E+001   0.0000000E+000
  -0.1269308E+002   0.0000000E+000
  -0.2176289E+002   0.0000000E+000
  -0.4013614E+001   0.0000000E+000
  -0.1794349E+001   0.0000000E+000
  -0.1562990E+001   0.0000000E+000
  -0.1353998E+001   0.0000000E+000
  -0.1627408E+001   0.0000000E+000
  -0.2982071E+001   0.0000000E+000
  -0.4880564E+001   0.0000000E+000
  -0.4625562E+001   0.0000000E+000
  -0.3241971E+001   0.0000000E+000
  -0.2119196E+001   0.0000000E+000
  -0.1417669E+001   0.0000000E+000
  -0.1104521E+001   0.0000000E+000
