# ~alp d~p/dz   Phi_p_sgs,z
  -0.1059996E+002   0.6290393E+001
  -0.1514076E+002   0.9396311E+001
  -0.1203291E+002   0.6203817E+001
  -0.9833786E+001   0.4025470E+001
  -0.5354306E+001   0.1675085E+001
  -0.2593986E+001   0.2825043E+000
  -0.1991499E+001   0.1116896E+000
  -0.1932678E+001  -0.5415282E-002
  -0.2559577E+001  -0.2492251E-003
  -0.3089264E+001   0.2134126E-001
  -0.3050566E+001   0.2043855E-001
  -0.2462534E+001   0.1404191E-001
  -0.1752286E+001  -0.4880062E-003
  -0.1365473E+001  -0.4616371E-002
  -0.1386024E+001  -0.4629899E-002
  -0.1966487E+001   0.1585214E-002
  -0.6458975E+001  -0.5952128E-001
  -0.1839497E+002  -0.1124549E+001
  -0.3305777E+002  -0.1056778E+001
  -0.4400680E+002   0.2021947E+001
  -0.3804033E+002   0.3374154E+001
  -0.2564478E+002   0.1733076E+001
  -0.1362122E+002   0.1614263E+000
  -0.1140083E+002   0.5265223E+000
  -0.1018608E+002   0.9001594E+000
  -0.1020689E+002   0.1030416E+001
  -0.1382119E+002   0.1401785E+001
  -0.1823181E+002   0.2385601E+001
  -0.1989980E+002   0.2326627E+001
  -0.1897153E+002   0.2976192E+001
  -0.1416755E+002   0.2055762E+001
  -0.9831566E+001   0.1368012E+001
  -0.6524519E+001   0.8134209E+000
  -0.4699370E+001   0.3787566E+000
  -0.4390394E+001   0.1417594E+000
  -0.6196850E+001   0.3260699E+000
  -0.8255778E+001   0.5937763E+000
  -0.9478414E+001   0.7864211E+000
  -0.9392965E+001   0.1433741E+001
  -0.8375347E+001   0.2514729E+001
  -0.7383482E+001   0.1384698E+001
  -0.1300614E+002   0.4455284E+001
  -0.1127682E+002   0.2661845E+001
  -0.9175728E+001   0.1798396E+001
  -0.4783398E+001   0.9082442E+000
  -0.2405120E+001   0.2136688E+000
  -0.2197204E+001   0.6109701E-001
  -0.2942762E+001   0.2005436E-001
  -0.4364111E+001   0.7777652E-001
  -0.5352009E+001   0.1015889E+000
  -0.5267733E+001   0.7014535E-001
  -0.4160024E+001   0.2773040E-001
  -0.2868984E+001  -0.8489259E-003
  -0.1919882E+001  -0.7656764E-002
  -0.1483847E+001  -0.4781769E-002
  -0.1705910E+001   0.4209591E-002
  -0.4721113E+001  -0.4107392E-002
  -0.1417469E+002  -0.1084900E+001
  -0.2620478E+002  -0.1424547E+001
  -0.3819594E+002   0.3425645E+000
  -0.3870625E+002   0.2078460E+001
  -0.2968826E+002   0.1682775E+001
  -0.1820608E+002   0.4795857E+000
  -0.1203499E+002   0.1380337E+000
  -0.1114653E+002   0.4789664E+000
  -0.1377598E+002   0.9975475E+000
  -0.2102926E+002   0.2991553E+001
  -0.2327950E+002   0.3491015E+001
  -0.1967215E+002   0.1211211E+001
  -0.1375488E+002   0.1908108E+001
  -0.9290817E+001   0.2544616E+001
  -0.7126442E+001   0.2971121E+001
  -0.5953506E+001   0.2211200E+001
  -0.5612090E+001   0.7610369E+000
  -0.7353608E+001   0.3339092E+000
  -0.1077691E+002   0.5156038E+000
  -0.1214317E+002   0.7826675E+000
  -0.1150013E+002   0.8365862E+000
  -0.8197355E+001   0.2824908E+000
  -0.6003329E+001   0.4911463E-001
  -0.5085708E+001   0.6563041E+000
  -0.7862282E+001   0.1388482E+001
  -0.7035564E+001   0.4135063E+000
  -0.5947582E+001   0.3041312E+000
  -0.3533970E+001   0.3960395E+000
  -0.2519912E+001   0.1360054E+000
  -0.3779327E+001   0.2595092E+000
  -0.6055540E+001   0.3884597E+000
  -0.8131121E+001   0.4361776E+000
  -0.8850811E+001   0.2972685E+000
  -0.8025158E+001   0.7769099E-001
  -0.6422297E+001   0.3462690E-002
  -0.4648841E+001  -0.1156355E-001
  -0.3026723E+001  -0.1086264E-001
  -0.1867496E+001  -0.4404199E-002
  -0.1536273E+001   0.1588117E-002
  -0.2355973E+001   0.1209574E-001
  -0.6708658E+001  -0.1828985E+000
  -0.1512505E+002  -0.7205863E+000
  -0.2452351E+002  -0.7287597E+000
  -0.3160731E+002   0.1180683E+000
  -0.2967718E+002   0.6418187E+000
  -0.2259948E+002   0.6308691E+000
  -0.2004067E+002   0.5403426E+000
  -0.1794386E+002   0.5938819E+000
  -0.2235919E+002   0.1256249E+001
  -0.2618219E+002   0.2633347E+001
  -0.2121456E+002   0.1051902E+001
  -0.1146202E+002  -0.2549588E+001
  -0.2788408E+001  -0.9342086E-001
  -0.1575668E+000   0.5422398E+001
  -0.1130381E+001   0.7245254E+001
  -0.4059659E+001   0.6085105E+001
  -0.6905238E+001   0.2278257E+001
  -0.9877968E+001   0.6739375E+000
  -0.1216232E+002   0.7212726E+000
  -0.1202826E+002   0.8632821E+000
  -0.9819046E+001   0.7295131E+000
  -0.5823165E+001   0.1922604E+000
  -0.4084135E+001   0.1337135E+000
  -0.5779530E+001   0.1884303E+001
  -0.5033204E+001   0.1511526E+001
  -0.3894862E+001   0.9385264E+000
  -0.3311850E+001   0.8167605E+000
  -0.3232667E+001   0.1053401E+001
  -0.4416617E+001   0.1530253E+001
  -0.6778296E+001   0.1691959E+001
  -0.9273912E+001   0.1531167E+001
  -0.1057319E+002   0.1022027E+001
  -0.1012660E+002   0.3695852E+000
  -0.9206454E+001   0.7649621E-001
  -0.8248459E+001   0.1338551E-001
  -0.6625038E+001  -0.1158403E-001
  -0.4512615E+001  -0.1737398E-001
  -0.2466633E+001   0.3207652E-002
  -0.1543622E+001   0.4452788E-002
  -0.1470857E+001  -0.2255439E-002
  -0.2159737E+001  -0.4286409E-001
  -0.4010871E+001  -0.1357084E+000
  -0.9608857E+001  -0.6508881E+000
  -0.1748341E+002  -0.1073230E+001
  -0.2528169E+002  -0.6374232E+000
  -0.2586997E+002   0.1272158E+000
  -0.3314713E+002   0.1897080E+001
  -0.3296452E+002   0.3700140E+001
  -0.3372393E+002   0.2847444E+001
  -0.2681016E+002   0.1091131E+001
  -0.1390597E+002  -0.1912318E+001
  -0.3455814E+001  -0.3745885E+001
   0.3852727E+001  -0.3802827E+000
   0.6598929E+001   0.5936956E+001
   0.6401781E+001   0.8052299E+001
  -0.8217814E+000   0.8879834E+001
  -0.9041977E+001   0.7585795E+001
  -0.1277628E+002   0.2323403E+001
  -0.1177587E+002   0.1813529E+001
  -0.1002349E+002   0.1369852E+001
  -0.7637140E+001   0.8414752E+000
  -0.5361354E+001   0.8773123E+000
  -0.5737790E+001   0.1560806E+001
  -0.5849084E+001   0.1576083E+001
  -0.3721226E+001   0.1934346E+001
  -0.2239789E+001   0.2666561E+001
  -0.1865651E+001   0.3560558E+001
  -0.2560940E+001   0.4366832E+001
  -0.4263120E+001   0.4203260E+001
  -0.6738158E+001   0.3279909E+001
  -0.8995305E+001   0.2158302E+001
  -0.9480948E+001   0.9709589E+000
  -0.8460434E+001   0.2592192E+000
  -0.8070612E+001  -0.2514822E-001
  -0.8810330E+001   0.2574617E-001
  -0.8040658E+001   0.3564547E-002
  -0.5995027E+001  -0.3324723E-001
  -0.3107704E+001   0.2997879E-001
  -0.1669478E+001   0.2126854E-001
  -0.1283209E+001   0.9713937E-002
  -0.1255806E+001  -0.1223747E-002
  -0.1428848E+001  -0.1286875E-001
  -0.1979057E+001  -0.4725104E-001
  -0.6545173E+001  -0.5750137E+000
  -0.1551879E+002  -0.1057143E+001
  -0.2469430E+002  -0.7165080E+000
  -0.4872996E+002   0.2164296E+001
  -0.5428838E+002   0.1266935E+002
  -0.4476256E+002   0.7476462E+001
  -0.2315604E+002   0.4873802E+001
  -0.6485468E+001  -0.2095912E+001
   0.2279928E+000  -0.1930043E+001
   0.4490669E+001   0.5870110E+000
   0.8086520E+001   0.5046287E+001
   0.1064532E+002   0.5562774E+001
  -0.2065790E+000   0.9814575E+001
  -0.1257711E+002   0.1309971E+002
  -0.1425416E+002   0.4781464E+001
  -0.8422929E+001   0.1613655E+001
  -0.7571297E+001   0.1099267E+001
  -0.7330221E+001   0.9372288E+000
  -0.7659603E+001   0.1234486E+001
  -0.7420963E+001   0.1462931E+001
  -0.3870708E+001  -0.1226542E+000
  -0.6306314E+000   0.1666099E+001
   0.3100430E+001   0.1190515E+002
   0.6093441E+001   0.2528425E+002
   0.5706319E+001   0.2710649E+002
   0.1886217E+001   0.2069461E+002
  -0.3125430E+001   0.6252777E+001
  -0.5852248E+001   0.1928513E+001
  -0.5890656E+001   0.7228431E+000
  -0.4793881E+001   0.1579734E-001
  -0.5368922E+001  -0.1622114E+000
  -0.8289171E+001   0.6165862E-001
  -0.8793334E+001   0.1017913E+000
  -0.7259123E+001  -0.1675041E-001
  -0.3928763E+001   0.1487539E+000
  -0.1850603E+001   0.7377542E-001
  -0.1358783E+001   0.3552988E-001
  -0.1230926E+001   0.2066459E-001
  -0.1248198E+001   0.1064046E-001
  -0.1387173E+001  -0.8082199E-003
  -0.2307044E+001  -0.6081509E-001
  -0.8988966E+001  -0.7161845E+000
  -0.2149967E+002  -0.1295781E+001
  -0.5457445E+002   0.1626678E+001
  -0.6572472E+002   0.1503385E+002
  -0.4797685E+002   0.7005463E+001
  -0.1963714E+002   0.6871574E+001
  -0.3735800E+001   0.3201273E+000
   0.3935528E+000  -0.6546954E-001
   0.3553620E+001  -0.2641581E+000
   0.5766779E+001   0.3436201E+001
   0.6371066E+001   0.6073326E+001
  -0.4452927E+001   0.1242223E+002
  -0.1314187E+002   0.1548743E+002
  -0.9710502E+001   0.3659471E+001
  -0.4925315E+001   0.2584921E+000
  -0.7397919E+001   0.7730379E+000
  -0.9217692E+001   0.9310797E+000
  -0.8814738E+001   0.4809871E+000
  -0.6692293E+001   0.3172431E-001
  -0.1739724E+001  -0.5359260E+000
   0.2965975E+001   0.1026168E+002
   0.1602593E+002   0.6962700E+002
   0.3806768E+002   0.1359761E+003
   0.4412294E+002   0.1446739E+003
   0.2490822E+002   0.1093173E+003
   0.4351020E+001   0.3470906E+002
  -0.1908595E+001   0.2386393E+001
  -0.2333124E+001   0.2793912E+000
  -0.2541465E+001   0.8361464E-001
  -0.3968284E+001   0.1237582E+000
  -0.7766727E+001   0.3407345E+000
  -0.9578698E+001   0.7516813E+000
  -0.8433193E+001   0.4254112E+000
  -0.5375595E+001   0.7251744E+000
  -0.2347055E+001   0.3135291E+000
  -0.1632747E+001   0.1073309E+000
  -0.1480201E+001   0.6123275E-001
  -0.1459107E+001   0.4610880E-001
  -0.1501577E+001   0.2791301E-001
  -0.1767157E+001   0.5990459E-002
  -0.4800625E+001  -0.2445981E+000
  -0.1887610E+002   0.2387024E+001
  -0.4857622E+002   0.8847818E+001
  -0.5908161E+002   0.2003315E+002
  -0.4258321E+002   0.1235182E+002
  -0.1814257E+002   0.1131208E+002
  -0.4795060E+001   0.2050184E+001
  -0.1620510E+001   0.1542399E+000
   0.5956077E+000  -0.6538223E+000
