 # filt(alp*rho*Vry/tfpF)    filt(alp*rho*Vry)/filt(tfpF)
   0.5853419E+002   0.5877029E+002
  -0.2564783E+002  -0.2295339E+002
  -0.6722215E+002  -0.6648598E+002
  -0.7102168E+002  -0.6960392E+002
  -0.7167272E+002  -0.7092776E+002
  -0.8663525E+002  -0.8875801E+002
  -0.1315497E+003  -0.1312128E+003
  -0.2241564E+003  -0.1960748E+003
  -0.2833907E+003  -0.2478899E+003
  -0.1159164E+003  -0.1068276E+003
   0.3904546E+002   0.4052713E+002
   0.1140316E+002   0.8172430E+001
   0.9621838E+001   0.7895570E+001
  -0.6224703E+002  -0.5814901E+002
  -0.5455989E+002  -0.6728873E+002
   0.5273702E+002   0.4601429E+002
   0.1307145E+003   0.1351635E+003
   0.1187534E+003   0.1198240E+003
   0.1897839E+003   0.1958229E+003
   0.4102768E+003   0.3915605E+003
   0.4251355E+003   0.3984466E+003
   0.2790353E+003   0.2775145E+003
   0.1000320E+003   0.9623497E+002
  -0.1127759E+003  -0.1119732E+003
  -0.2751360E+003  -0.2513696E+003
  -0.3006284E+003  -0.2800853E+003
  -0.1064658E+003  -0.1518771E+003
   0.5797561E+002   0.8735282E+001
   0.7509555E+002   0.5950798E+002
  -0.9436396E+002  -0.1032001E+003
  -0.3735920E+003  -0.3913033E+003
  -0.4599339E+003  -0.4597316E+003
  -0.2889685E+003  -0.2713405E+003
  -0.1697217E+002  -0.7583366E+001
   0.3237547E+003   0.2860587E+003
   0.4156467E+003   0.3699114E+003
  -0.2537155E+003  -0.3868194E+003
  -0.5316187E+003  -0.6244916E+003
  -0.1919157E+003  -0.2093939E+003
   0.5259323E+001   0.4241213E+001
  -0.5684598E+002  -0.5719510E+002
  -0.1407768E+003  -0.1404393E+003
  -0.1934284E+003  -0.1925090E+003
  -0.2036493E+003  -0.2023368E+003
  -0.1931186E+003  -0.1905637E+003
  -0.1887739E+003  -0.1862783E+003
  -0.1891934E+003  -0.1979132E+003
  -0.1562162E+003  -0.1501054E+003
  -0.1281395E+003  -0.1144660E+003
   0.3036047E+002   0.2542518E+002
   0.1181394E+003   0.1156375E+003
   0.1216056E+003   0.1155087E+003
   0.1311364E+003   0.1437126E+003
   0.9726669E+002   0.1171684E+003
   0.1104099E+003   0.1132701E+003
   0.1762501E+003   0.1927982E+003
   0.1995899E+003   0.2084705E+003
   0.1213562E+003   0.1239197E+003
   0.9477886E+002   0.9743914E+002
