 # filt(alp*rho*Vry/tfpF)    filt(alp*rho*Vry)/filt(tfpF)
  -0.2726356E+002  -0.2599698E+002
  -0.2083091E+002  -0.1670813E+002
  -0.3396445E+002  -0.2961471E+002
  -0.6081526E+002  -0.5891195E+002
  -0.7545569E+002  -0.7856336E+002
  -0.6891253E+002  -0.7161054E+002
  -0.4616236E+002  -0.4516486E+002
  -0.5942465E+001  -0.3062379E+001
   0.5112852E+002   0.5587301E+002
   0.9866678E+002   0.1035625E+003
   0.1264450E+003   0.1278355E+003
   0.1189795E+003   0.1220861E+003
   0.7288931E+002   0.8009022E+002
   0.3502938E+002   0.3897755E+002
   0.2279526E+001   0.1151314E+001
  -0.2509369E+002  -0.3019847E+002
  -0.2365920E+002  -0.2873518E+002
  -0.6599100E+001  -0.7622592E+001
   0.1057794E+002   0.7276331E+001
   0.3419551E+002   0.2709986E+002
   0.6639350E+002   0.5960140E+002
   0.8046278E+002   0.7276356E+002
   0.7449312E+002   0.6920872E+002
   0.5238270E+002   0.5415929E+002
   0.2938302E+002   0.3311280E+002
   0.1156173E+002   0.1095492E+002
   0.8024714E+001   0.8855172E+000
   0.2291759E+002   0.1487712E+001
   0.6944704E+001  -0.2163011E+002
  -0.4527381E+002  -0.8027200E+002
  -0.1038444E+003  -0.1380771E+003
  -0.1380285E+003  -0.1542218E+003
  -0.1309504E+003  -0.1372530E+003
  -0.9444309E+002  -0.1087861E+003
  -0.5158120E+002  -0.8049760E+002
  -0.3924333E+002  -0.8564650E+002
  -0.5669561E+002  -0.1116646E+003
  -0.7126807E+002  -0.1210767E+003
  -0.5543798E+002  -0.8512685E+002
  -0.3423207E+002  -0.4162152E+002
  -0.1352125E+003  -0.1389201E+003
  -0.1549080E+003  -0.1574625E+003
  -0.1531938E+003  -0.1569365E+003
  -0.1374769E+003  -0.1414236E+003
  -0.1117597E+003  -0.1163474E+003
  -0.5771202E+002  -0.6204851E+002
   0.2970202E+001   0.2061123E+001
   0.6081257E+002   0.6147180E+002
   0.1257228E+003   0.1268228E+003
   0.1613418E+003   0.1606008E+003
   0.1615205E+003   0.1589360E+003
   0.1416761E+003   0.1448384E+003
   0.9125715E+002   0.1023849E+003
   0.6025604E+002   0.7037558E+002
   0.4061034E+002   0.4805507E+002
   0.2317323E+002   0.2787634E+002
   0.2774272E+002   0.2982082E+002
   0.3760047E+002   0.3897385E+002
   0.3924414E+002   0.3573079E+002
   0.4347089E+002   0.3508594E+002
   0.6073864E+002   0.5209931E+002
   0.8529959E+002   0.7670243E+002
   0.1088794E+003   0.1033481E+003
   0.1117959E+003   0.1129512E+003
   0.9681982E+002   0.1000686E+003
   0.7421434E+002   0.7392461E+002
   0.5089591E+002   0.4600710E+002
   0.4764695E+002   0.2933285E+002
   0.5395323E+002   0.2626109E+002
   0.1759916E+002  -0.1420827E+002
  -0.3277141E+002  -0.6352089E+002
  -0.6382200E+002  -0.8288653E+002
  -0.6323755E+002  -0.7204834E+002
  -0.8803071E+001  -0.2100057E+002
   0.5070238E+002   0.3564063E+002
   0.6606803E+002   0.4086685E+002
   0.4369468E+002   0.7356664E+001
  -0.1493929E+002  -0.5898648E+002
  -0.6463872E+002  -0.1019146E+003
  -0.9948180E+002  -0.1174043E+003
  -0.2400282E+003  -0.2544600E+003
