 # filt(alp*rho*Vry/tfpF)    filt(alp*rho*Vry)/filt(tfpF)
   0.3552360E+002   0.3688869E+002
  -0.1875296E+002  -0.1526203E+002
  -0.7072147E+002  -0.6927138E+002
  -0.8047765E+002  -0.7907647E+002
  -0.8607147E+002  -0.8502709E+002
  -0.9690222E+002  -0.1006870E+003
  -0.1199192E+003  -0.1179860E+003
  -0.1741819E+003  -0.1537316E+003
  -0.1921252E+003  -0.1653313E+003
  -0.7075900E+002  -0.6305356E+002
   0.3949078E+002   0.4095140E+002
   0.4513320E+002   0.4259947E+002
   0.2160220E+002   0.2063336E+002
  -0.4832357E+002  -0.4640290E+002
  -0.7921757E+002  -0.9615379E+002
  -0.2168306E+002  -0.3180562E+002
   0.2199214E+002   0.2264258E+002
   0.3310926E+002   0.3583153E+002
   0.1275770E+003   0.1302508E+003
   0.2687570E+003   0.2535370E+003
   0.2886287E+003   0.2715591E+003
   0.2063210E+003   0.2012785E+003
   0.8438198E+002   0.8088927E+002
  -0.6996558E+002  -0.6627370E+002
  -0.1925688E+003  -0.1749110E+003
  -0.2024423E+003  -0.1924228E+003
  -0.9228090E+002  -0.1276606E+003
   0.3410407E+002  -0.1126892E+002
   0.3692583E+002   0.7536781E+001
  -0.1028920E+003  -0.1256734E+003
  -0.3155722E+003  -0.3333230E+003
  -0.4038235E+003  -0.4038529E+003
  -0.2792862E+003  -0.2660192E+003
  -0.4081284E+002  -0.3920840E+002
   0.1823749E+003   0.1516564E+003
   0.1998388E+003   0.1342667E+003
  -0.9493115E+002  -0.2086425E+003
  -0.2582325E+003  -0.3640496E+003
  -0.1495728E+003  -0.1727548E+003
  -0.1206165E+002  -0.1372721E+002
  -0.6687895E+002  -0.6713039E+002
  -0.1337786E+003  -0.1331059E+003
  -0.1809916E+003  -0.1806161E+003
  -0.1830577E+003  -0.1818772E+003
  -0.1746082E+003  -0.1716781E+003
  -0.1764727E+003  -0.1741082E+003
  -0.1632273E+003  -0.1740453E+003
  -0.1087241E+003  -0.1083283E+003
  -0.9635856E+001  -0.1124477E+002
   0.8984889E+002   0.7773313E+002
   0.1425458E+003   0.1385154E+003
   0.1349078E+003   0.1324125E+003
   0.1249988E+003   0.1369802E+003
   0.1022382E+003   0.1252098E+003
   0.1011896E+003   0.1094229E+003
   0.1502250E+003   0.1660475E+003
   0.1570622E+003   0.1676456E+003
   0.1025256E+003   0.1047113E+003
   0.7470952E+002   0.7706789E+002
   0.6579966E+002   0.6361778E+002
   0.5410071E+002   0.4492471E+002
   0.6546534E+002   0.5540905E+002
   0.8025600E+002   0.7301583E+002
   0.7648293E+002   0.7795202E+002
   0.1196512E+003   0.1236810E+003
   0.1893305E+003   0.1897082E+003
   0.1778285E+003   0.1678067E+003
   0.1206177E+003   0.1039488E+003
   0.1190479E+003   0.8800138E+002
   0.7609258E+002   0.3270789E+002
  -0.1419036E+003  -0.1966185E+003
  -0.3505788E+003  -0.3814550E+003
  -0.3386516E+003  -0.3448678E+003
  -0.1470834E+003  -0.1695902E+003
   0.1506842E+003   0.1120179E+003
   0.4596865E+003   0.4161095E+003
   0.4119757E+003   0.3807635E+003
   0.1282385E+003   0.8327080E+002
  -0.5244962E+002  -0.6782910E+002
  -0.5043811E+002  -0.5173177E+002
  -0.2209348E+003  -0.2203823E+003
  -0.2730623E+003  -0.2740046E+003
  -0.3358716E+003  -0.3488028E+003
  -0.3050677E+003  -0.3294018E+003
  -0.2133507E+003  -0.2284783E+003
  -0.1696053E+003  -0.1752603E+003
  -0.8967649E+002  -0.9322382E+002
   0.2094953E+003   0.1942859E+003
   0.4810394E+003   0.4313856E+003
   0.4426794E+003   0.4106641E+003
   0.2892734E+003   0.2871358E+003
   0.1901421E+003   0.1889289E+003
   0.1587342E+003   0.1625905E+003
   0.1341613E+003   0.1450875E+003
   0.1148092E+003   0.1156517E+003
   0.1137657E+003   0.1172736E+003
   0.8280380E+002   0.8141516E+002
   0.3191002E+002   0.2906780E+002
  -0.7105853E+002  -0.7355141E+002
  -0.2052940E+003  -0.2066051E+003
  -0.2445399E+003  -0.2459406E+003
  -0.1728402E+003  -0.1751259E+003
   0.1629648E+001   0.1849259E+001
   0.2172150E+003   0.2150272E+003
   0.3095871E+003   0.3005472E+003
   0.2468836E+003   0.2353482E+003
   0.1126418E+003   0.1133737E+003
   0.2911552E+002   0.3409652E+002
   0.7437071E+002   0.5862474E+002
   0.2287851E+003   0.2005122E+003
   0.2096100E+003   0.1814482E+003
   0.5055809E+002   0.4526076E+002
  -0.1390916E+002  -0.1032972E+002
   0.5581619E+002   0.5600124E+002
   0.1610110E+003   0.1530051E+003
   0.3096200E+003   0.3175822E+003
   0.4733639E+003   0.4932151E+003
   0.3763777E+003   0.3836733E+003
   0.3995705E+002   0.1783898E+002
  -0.1560033E+003  -0.1615164E+003
  -0.4597304E+003  -0.4543908E+003
  -0.5292950E+003  -0.5246093E+003
  -0.5537945E+003  -0.5757380E+003
  -0.3967407E+003  -0.4441575E+003
  -0.2235780E+002  -0.4767908E+002
   0.2547083E+003   0.2585857E+003
   0.3650928E+003   0.3741339E+003
   0.5382644E+003   0.5282596E+003
   0.6035618E+003   0.5499414E+003
   0.4249756E+003   0.4097533E+003
   0.2050348E+003   0.2089930E+003
   0.2668234E+002   0.3204160E+002
  -0.2997069E+002  -0.2675641E+002
   0.1683010E+002   0.1412117E+002
   0.3886881E+002   0.3547268E+002
   0.3515245E+002   0.3582917E+002
   0.2737124E+002   0.2811477E+002
   0.1125804E+001  -0.6936015E-001
  -0.1089165E+003  -0.1117215E+003
  -0.2293687E+003  -0.2347143E+003
  -0.2379344E+003  -0.2405040E+003
  -0.1310709E+003  -0.1279514E+003
   0.7122556E+002   0.7483914E+002
   0.2488237E+003   0.2514510E+003
   0.2268635E+003   0.2303234E+003
   0.1053267E+003   0.1088833E+003
   0.9716048E+001   0.1217324E+002
  -0.1692005E+002  -0.1677296E+002
  -0.1981241E+002  -0.2027760E+002
   0.9531635E+002   0.7641740E+002
   0.2753085E+003   0.2527462E+003
   0.3515481E+003   0.3812628E+003
   0.3286927E+003   0.3475595E+003
   0.2885259E+003   0.2903607E+003
   0.2985587E+003   0.2984322E+003
   0.2997688E+003   0.3064969E+003
   0.2463994E+003   0.2650429E+003
   0.1661772E+003   0.1807489E+003
   0.9072945E+001  -0.3292019E+001
  -0.2480180E+003  -0.2715879E+003
  -0.4538936E+003  -0.4598959E+003
  -0.5850388E+003  -0.5679083E+003
  -0.5325014E+003  -0.5257041E+003
  -0.3117726E+003  -0.3492927E+003
   0.1660815E+003   0.1569225E+003
   0.5997115E+003   0.5622117E+003
   0.6863084E+003   0.6205750E+003
   0.5654420E+003   0.5011860E+003
   0.3354635E+003   0.2983366E+003
   0.1629173E+003   0.1590380E+003
   0.7073348E+002   0.7259258E+002
  -0.4095406E+002  -0.4559396E+002
  -0.1153025E+003  -0.1181292E+003
  -0.9436463E+002  -0.9699444E+002
  -0.5840444E+002  -0.6056174E+002
   0.2530611E+002   0.2537994E+002
   0.1375659E+003   0.1383812E+003
   0.1651017E+003   0.1635791E+003
   0.7704661E+002   0.6778332E+002
  -0.1885350E+002  -0.3078483E+002
  -0.1977132E+002  -0.2236611E+002
   0.5513182E+002   0.5792843E+002
   0.1516504E+003   0.1569368E+003
   0.1337932E+003   0.1431681E+003
   0.3734190E+002   0.4233982E+002
  -0.4945932E+001  -0.1666379E+001
  -0.2521577E+002  -0.2397218E+002
  -0.8065583E+002  -0.7277546E+002
  -0.1235528E+003  -0.1080183E+003
  -0.1184603E+003  -0.9929918E+002
   0.8904044E+002   0.9230112E+002
   0.3366237E+003   0.3576315E+003
   0.3995292E+003   0.4092185E+003
   0.3266521E+003   0.3320057E+003
   0.2581250E+003   0.2657129E+003
   0.1987281E+003   0.2015787E+003
   0.1722959E+003   0.1727706E+003
   0.1454058E+003   0.1472248E+003
   0.6366272E+002   0.6257333E+002
  -0.1546042E+003  -0.1795016E+003
  -0.3536266E+002  -0.5590808E+002
  -0.1606161E+003  -0.1849789E+003
  -0.1364042E+003  -0.1340607E+003
  -0.4654486E+002  -0.2611592E+002
   0.6746374E+002   0.8075943E+002
   0.2587550E+003   0.2001791E+003
   0.3526059E+003   0.2685470E+003
   0.2252488E+003   0.1896056E+003
   0.7193892E+002   0.7209131E+002
   0.5857279E+002   0.6079232E+002
   0.9283301E+002   0.9436817E+002
   0.1212234E+003   0.1305049E+003
   0.6027920E+002   0.6122564E+002
  -0.2736382E+002  -0.2503871E+002
  -0.5918556E+002  -0.5887198E+002
   0.3198487E+002   0.3090279E+002
   0.1667538E+003   0.1738829E+003
   0.2581100E+003   0.2670039E+003
   0.3019826E+003   0.2895452E+003
   0.2961459E+003   0.2832757E+003
   0.2607771E+003   0.2597993E+003
   0.1834146E+003   0.1850378E+003
   0.1000235E+003   0.1042280E+003
  -0.2689580E+002  -0.3297631E+002
  -0.9125950E+002  -0.9758910E+002
  -0.6167964E+002  -0.6106588E+002
  -0.3592689E+002  -0.3029718E+002
  -0.7894977E+002  -0.6557846E+002
  -0.8435749E+002  -0.7003450E+002
  -0.2144483E+002  -0.1478944E+002
   0.1288302E+003   0.1308334E+003
   0.2684923E+003   0.2781516E+003
   0.3145346E+003   0.3168851E+003
   0.3182414E+003   0.3250788E+003
   0.2870977E+003   0.3056930E+003
   0.1957382E+003   0.2192313E+003
   0.1409888E+003   0.1479824E+003
