 # filt(alp*rho*Vry/tfpF)    filt(alp*rho*Vry)/filt(tfpF)
   0.1009742E+003   0.1009742E+003
  -0.5045426E+002  -0.5045426E+002
  -0.5102291E+002  -0.5102291E+002
  -0.5510681E+002  -0.5510681E+002
  -0.3728672E+002  -0.3728672E+002
  -0.5347366E+002  -0.5347366E+002
  -0.2138323E+003  -0.2138323E+003
  -0.4671104E+003  -0.4671104E+003
  -0.1327211E+003  -0.1327211E+003
  -0.2472381E+003  -0.2472381E+003
   0.1135898E+003   0.1135898E+003
  -0.3401873E+001  -0.3401873E+001
  -0.4780815E+002  -0.4780815E+002
  -0.3537683E+003  -0.3537683E+003
   0.2855587E+002   0.2855587E+002
   0.3401946E+002   0.3401946E+002
   0.1839282E+003   0.1839282E+003
   0.1604508E+003   0.1604508E+003
   0.1832949E+003   0.1832949E+003
   0.6927022E+003   0.6927022E+003
   0.8545381E+003   0.8545381E+003
   0.9720100E+003   0.9720100E+003
   0.1233939E+003   0.1233939E+003
  -0.2371198E+003  -0.2371198E+003
  -0.6961519E+003  -0.6961519E+003
  -0.2778008E+003  -0.2778008E+003
  -0.8250830E+002  -0.8250830E+002
   0.1416418E+003   0.1416418E+003
   0.4922830E+003   0.4922830E+003
  -0.2207492E+002  -0.2207492E+002
  -0.6250876E+003  -0.6250876E+003
  -0.3607540E+003  -0.3607540E+003
  -0.1675761E+003  -0.1675761E+003
   0.1406870E+003   0.1406870E+003
   0.7453459E+003   0.7453459E+003
   0.2335998E+004   0.2335998E+004
  -0.2003630E+004  -0.2003630E+004
  -0.1912529E+004  -0.1912529E+004
  -0.2688643E+003  -0.2688643E+003
   0.8355226E+002   0.8355226E+002
  -0.4229321E+002  -0.4229321E+002
  -0.1507050E+003  -0.1507050E+003
  -0.1975573E+003  -0.1975573E+003
  -0.2276203E+003  -0.2276203E+003
  -0.2403435E+003  -0.2403435E+003
  -0.2203504E+003  -0.2203504E+003
  -0.1781812E+003  -0.1781812E+003
   0.1124462E+002   0.1124462E+002
  -0.5614896E+002  -0.5614896E+002
  -0.1216172E+003  -0.1216172E+003
   0.2325760E+002   0.2325760E+002
