 # filt(alp*rho*Vry/tfpF)    filt(alp*rho*Vry)/filt(tfpF)
  -0.4225389E+001  -0.2345307E+001
  -0.1998120E+002  -0.1566371E+002
  -0.6285174E+002  -0.5909301E+002
  -0.9041668E+002  -0.8921232E+002
  -0.9816939E+002  -0.1006388E+003
  -0.1015647E+003  -0.1068614E+003
  -0.1001370E+003  -0.9998458E+002
  -0.8554290E+002  -0.8012112E+002
  -0.3129565E+002  -0.2097457E+002
   0.2956568E+002   0.3433909E+002
   0.8191613E+002   0.8253606E+002
   0.1010702E+003   0.1025777E+003
   0.5148109E+002   0.5476569E+002
   0.3833853E+001   0.5916305E+001
  -0.3923469E+002  -0.4799220E+002
  -0.4462255E+002  -0.5186361E+002
  -0.3760762E+002  -0.4506063E+002
  -0.1619736E+002  -0.1614416E+002
   0.4000117E+002   0.3941435E+002
   0.9976427E+002   0.9452599E+002
   0.1362633E+003   0.1289253E+003
   0.1142513E+003   0.1060800E+003
   0.5876775E+002   0.5374062E+002
  -0.6405584E+001  -0.1289116E+001
  -0.5990423E+002  -0.5182829E+002
  -0.6470263E+002  -0.6268860E+002
  -0.3110350E+002  -0.4550205E+002
   0.2106686E+002  -0.8249853E+001
   0.6037130E+001  -0.2679644E+002
  -0.7827948E+002  -0.1160824E+003
  -0.2082480E+003  -0.2413029E+003
  -0.2627705E+003  -0.2700720E+003
  -0.2048645E+003  -0.2064384E+003
  -0.7692707E+002  -0.8583078E+002
   0.4229260E+001  -0.2044205E+002
   0.8173937E+001  -0.5217074E+002
  -0.3857608E+002  -0.1230122E+003
  -0.7948713E+002  -0.1528451E+003
  -0.6964244E+002  -0.1045345E+003
  -0.2807295E+002  -0.3218906E+002
  -0.1009448E+003  -0.1016716E+003
  -0.1314268E+003  -0.1319667E+003
  -0.1594003E+003  -0.1607345E+003
  -0.1531626E+003  -0.1538961E+003
  -0.1437700E+003  -0.1430287E+003
  -0.1317427E+003  -0.1345085E+003
  -0.8949531E+002  -0.9363167E+002
  -0.9235979E+001  -0.1317293E+002
   0.9259457E+002   0.8994939E+002
   0.1491905E+003   0.1411790E+003
   0.1601924E+003   0.1553329E+003
   0.1499954E+003   0.1512334E+003
   0.1122792E+003   0.1247242E+003
   0.9273040E+002   0.1088352E+003
   0.8766298E+002   0.1011898E+003
   0.1041430E+003   0.1142887E+003
   0.1086977E+003   0.1164398E+003
   0.9661481E+002   0.9958690E+002
   0.8157419E+002   0.8121469E+002
   0.8039912E+002   0.7343394E+002
   0.8261769E+002   0.7078863E+002
   0.8262928E+002   0.7063191E+002
   0.9455354E+002   0.8769694E+002
   0.1035832E+003   0.1058340E+003
   0.1026302E+003   0.1072234E+003
   0.9360775E+002   0.9779832E+002
   0.7930899E+002   0.7520011E+002
   0.8374113E+002   0.6771214E+002
   0.9378868E+002   0.5795954E+002
   0.4868047E+002   0.7597925E+001
  -0.6834789E+002  -0.1142710E+003
  -0.1635356E+003  -0.1942246E+003
  -0.1673001E+003  -0.1834635E+003
  -0.2823076E+002  -0.4733775E+002
   0.1277458E+003   0.1123704E+003
   0.1809954E+003   0.1619723E+003
   0.1250719E+003   0.8854503E+002
   0.1558888E+002  -0.3096009E+002
  -0.6066003E+002  -0.9168814E+002
  -0.7494501E+002  -0.8326181E+002
  -0.2605864E+003  -0.2595950E+003
  -0.3290264E+003  -0.3307517E+003
  -0.3376983E+003  -0.3609302E+003
  -0.2588485E+003  -0.2855558E+003
  -0.1529443E+003  -0.1719933E+003
  -0.4168518E+002  -0.5285362E+002
   0.7892597E+002   0.7265064E+002
   0.1991549E+003   0.1891517E+003
   0.2968514E+003   0.2784926E+003
   0.2874680E+003   0.2707795E+003
   0.2133032E+003   0.2068821E+003
   0.1479865E+003   0.1471413E+003
   0.1167018E+003   0.1219185E+003
   0.1026970E+003   0.1124358E+003
   0.9795883E+002   0.1014094E+003
   0.8902592E+002   0.9398402E+002
   0.7743806E+002   0.7890383E+002
   0.3852993E+002   0.3670756E+002
  -0.2639607E+002  -0.2905158E+002
  -0.7993127E+002  -0.8665640E+002
  -0.8831024E+002  -0.9693194E+002
  -0.1887337E+002  -0.2516621E+002
   0.1020280E+003   0.9733581E+002
   0.2072327E+003   0.2018990E+003
   0.2460148E+003   0.2386807E+003
   0.2087241E+003   0.2053563E+003
   0.1403894E+003   0.1404035E+003
   0.9494638E+002   0.8654654E+002
   0.9352331E+002   0.6479341E+002
   0.1130610E+003   0.8707906E+002
   0.8858812E+002   0.6863975E+002
   0.4970460E+002   0.4930379E+002
   0.1641859E+002   0.1688477E+002
   0.6259036E+002   0.6180577E+002
   0.1589750E+003   0.1563813E+003
   0.2805487E+003   0.2843991E+003
   0.2759659E+003   0.2881627E+003
   0.1714719E+003   0.1546923E+003
  -0.1979992E+002  -0.5889123E+002
  -0.1701360E+003  -0.1906960E+003
  -0.3748745E+003  -0.3882922E+003
  -0.4858463E+003  -0.4947355E+003
  -0.4707456E+003  -0.5059925E+003
  -0.2813012E+003  -0.3219882E+003
  -0.3380627E+002  -0.5221312E+002
   0.1892339E+003   0.1888022E+003
   0.3259822E+003   0.3240530E+003
   0.3863997E+003   0.3719224E+003
   0.3912296E+003   0.3654731E+003
   0.3219682E+003   0.3098654E+003
   0.1877160E+003   0.1879511E+003
   0.7853552E+002   0.8280186E+002
   0.2734622E+002   0.2921592E+002
   0.1185590E+002   0.1031713E+002
   0.3762780E+002   0.3374443E+002
   0.6446203E+002   0.6647633E+002
   0.8698173E+002   0.8827819E+002
   0.4808061E+002   0.4729259E+002
  -0.4327885E+002  -0.4311889E+002
  -0.1266682E+003  -0.1304234E+003
  -0.1411158E+003  -0.1428175E+003
  -0.4887337E+002  -0.4715192E+002
   0.7923924E+002   0.8193871E+002
   0.1735790E+003   0.1818331E+003
   0.1754253E+003   0.1828644E+003
   0.1091823E+003   0.1166947E+003
   0.2255397E+002   0.2958496E+002
  -0.2349263E+002  -0.2112879E+002
   0.5339745E+001  -0.1203800E+002
   0.8958237E+002   0.7094210E+002
   0.1907420E+003   0.1801663E+003
   0.2417758E+003   0.2635943E+003
   0.2379438E+003   0.2619872E+003
   0.2200925E+003   0.2275244E+003
   0.2109109E+003   0.2173137E+003
   0.2102538E+003   0.2292453E+003
   0.1986618E+003   0.2276184E+003
   0.1302008E+003   0.1444624E+003
  -0.1579680E+001  -0.2274692E+002
  -0.2000961E+003  -0.2277659E+003
  -0.2752148E+003  -0.3364740E+003
  -0.3886005E+003  -0.4382987E+003
  -0.3904685E+003  -0.4211630E+003
  -0.2025190E+003  -0.2198452E+003
