 # filt(alp*rho*Vry/tfpF)    filt(alp*rho*Vry)/filt(tfpF)
   0.1020221E+003   0.1015005E+003
  -0.4756620E+002  -0.4727857E+002
  -0.5581672E+002  -0.5565438E+002
  -0.5728616E+002  -0.5703384E+002
  -0.4160572E+002  -0.4167479E+002
  -0.5672783E+002  -0.5652592E+002
  -0.1923426E+003  -0.2020161E+003
  -0.3638426E+003  -0.3410659E+003
  -0.2953291E+003  -0.2610436E+003
  -0.1796114E+003  -0.1772584E+003
   0.8160733E+002   0.8299304E+002
  -0.9063069E+001  -0.1019922E+002
  -0.7514703E+001  -0.1489686E+002
  -0.1303492E+003  -0.1246367E+003
   0.2503112E+002   0.2467482E+002
   0.4739697E+002   0.4730147E+002
   0.1892922E+003   0.1919394E+003
   0.1704969E+003   0.1711421E+003
   0.2019251E+003   0.2041431E+003
   0.6894661E+003   0.6839913E+003
   0.8083791E+003   0.7760505E+003
   0.6113633E+003   0.5929341E+003
   0.1318969E+003   0.1234748E+003
  -0.2114386E+003  -0.2109649E+003
  -0.4885045E+003  -0.4698475E+003
  -0.3523753E+003  -0.3382426E+003
  -0.5704485E+002  -0.7527966E+002
   0.1274400E+003   0.1161512E+003
   0.3139573E+003   0.3266292E+003
  -0.3994238E+002  -0.4183546E+002
  -0.5688141E+003  -0.5702568E+003
  -0.3948164E+003  -0.3924936E+003
  -0.2229933E+003  -0.2153114E+003
   0.1242628E+003   0.1257951E+003
   0.6503205E+003   0.6365874E+003
   0.1564608E+004   0.1602816E+004
  -0.1062348E+004  -0.1128364E+004
  -0.1321211E+004  -0.1470202E+004
  -0.2700746E+003  -0.2663226E+003
   0.6611465E+002   0.6525034E+002
  -0.4548319E+002  -0.4547641E+002
  -0.1520384E+003  -0.1522900E+003
  -0.2014182E+003  -0.2011039E+003
  -0.2247138E+003  -0.2244514E+003
  -0.2286641E+003  -0.2283732E+003
  -0.2219312E+003  -0.2209472E+003
  -0.1856397E+003  -0.1852364E+003
  -0.5722472E+002  -0.5653700E+002
  -0.1945802E+003  -0.1755101E+003
  -0.8111895E+002  -0.8047810E+002
   0.3691464E+002   0.3624185E+002
   0.4202367E+002   0.3272291E+002
   0.1598061E+003   0.1709816E+003
   0.8158257E+002   0.8237459E+002
   0.1114647E+003   0.1121495E+003
   0.2344876E+003   0.2404568E+003
   0.2708439E+003   0.2687509E+003
   0.1730894E+003   0.1736156E+003
   0.2458767E+003   0.2485849E+003
   0.1185126E+003   0.1154542E+003
  -0.1131621E+003  -0.1102173E+003
   0.8925030E+001   0.7894361E+001
   0.1786503E+003   0.1757735E+003
   0.8034445E+002   0.7896364E+002
   0.1560856E+003   0.1570322E+003
   0.3968122E+003   0.3935391E+003
   0.4807540E+003   0.4530282E+003
   0.6275918E+002   0.7034814E+002
   0.3196523E+002   0.2594350E+002
  -0.1233736E+003  -0.1354857E+003
  -0.1086593E+003  -0.1272093E+003
  -0.6826092E+003  -0.6813992E+003
  -0.6550359E+003  -0.6607540E+003
  -0.5522730E+003  -0.5468479E+003
  -0.5722849E+003  -0.5717444E+003
  -0.5256889E+003  -0.5490418E+003
   0.1791567E+004   0.1622537E+004
   0.1116248E+004   0.1231481E+004
  -0.1027081E+003  -0.1024275E+003
  -0.2406440E+002  -0.2401271E+002
  -0.1264720E+003  -0.1271436E+003
  -0.2431699E+003  -0.2435696E+003
  -0.3181058E+003  -0.3213317E+003
  -0.3127774E+003  -0.3256067E+003
  -0.2629980E+003  -0.2663646E+003
