 # filt(alp*rho*Vrx/tfpF)    filt(alp*rho*Vrx)/filt(tfpF)
   0.1273408E+003   0.1260282E+003
   0.2125452E+003   0.2101288E+003
   0.2262404E+003   0.2262471E+003
   0.2139704E+003   0.2168657E+003
   0.1573702E+003   0.1570659E+003
   0.5619676E+002   0.5349877E+002
  -0.1329989E+002  -0.1294731E+002
  -0.1373598E+002  -0.1289901E+002
   0.3159722E+002   0.3126610E+002
   0.8712686E+002   0.8461204E+002
   0.9597806E+002   0.9150184E+002
   0.7919645E+002   0.7654885E+002
   0.4313455E+002   0.4254892E+002
  -0.1546956E+001  -0.3886989E+001
  -0.3331150E+002  -0.3851572E+002
  -0.3613303E+002  -0.3980080E+002
  -0.2101681E+002  -0.2126751E+002
  -0.4778056E+002  -0.4685331E+002
  -0.1277780E+003  -0.1257496E+003
  -0.1644179E+003  -0.1668833E+003
  -0.9605478E+002  -0.1145046E+003
   0.4464912E+002   0.3002193E+002
   0.8352379E+002   0.7736633E+002
   0.9971903E+002   0.8987437E+002
   0.8019294E+002   0.6360221E+002
   0.2152335E+002   0.3884797E+001
  -0.1187789E+003  -0.1299543E+003
  -0.2771120E+003  -0.2824509E+003
  -0.2246950E+003  -0.2251195E+003
  -0.2620185E+003  -0.2567693E+003
  -0.2314021E+003  -0.2332981E+003
  -0.2416065E+003  -0.2526338E+003
  -0.1155066E+003  -0.1159415E+003
  -0.1655271E+002  -0.1918995E+002
   0.6036782E+002   0.5683595E+002
   0.1400580E+003   0.1404483E+003
   0.1612277E+003   0.1625300E+003
   0.1329765E+003   0.1339609E+003
   0.5636746E+002   0.6276178E+002
   0.5924808E+002   0.5515600E+002
   0.5733358E+002   0.5715143E+002
   0.1173762E+003   0.1213554E+003
   0.1616396E+003   0.1655861E+003
   0.1598252E+003   0.1628973E+003
   0.1023505E+003   0.1036618E+003
   0.2954584E+002   0.2901707E+002
  -0.3837105E+002  -0.3614363E+002
  -0.4400840E+002  -0.4480904E+002
   0.4457545E+002   0.4284356E+002
   0.1643256E+003   0.1621946E+003
   0.2259832E+003   0.2188001E+003
   0.1636951E+003   0.1617675E+003
