 # filt(alp*rho*Vrx/tfpF)    filt(alp*rho*Vrx)/filt(tfpF)
   0.2444145E+002   0.2444145E+002
   0.3643248E+003   0.3643248E+003
   0.1194688E+003   0.1194688E+003
   0.4015383E+003   0.4015383E+003
   0.2279668E+003   0.2279668E+003
  -0.2180784E+003  -0.2180784E+003
  -0.3690540E+003  -0.3690540E+003
  -0.6778578E+002  -0.6778578E+002
   0.1562278E+003   0.1562278E+003
   0.1900244E+003   0.1900244E+003
   0.9628564E+002   0.9628564E+002
  -0.7495183E+001  -0.7495183E+001
   0.8040811E+002   0.8040811E+002
   0.5732422E+002   0.5732422E+002
  -0.1077689E+003  -0.1077689E+003
  -0.3540084E+002  -0.3540084E+002
  -0.5190821E+001  -0.5190821E+001
  -0.3610472E+002  -0.3610472E+002
  -0.1116592E+003  -0.1116592E+003
  -0.2005936E+003  -0.2005936E+003
  -0.2621929E+003  -0.2621929E+003
  -0.2403086E+003  -0.2403086E+003
   0.1407711E+003   0.1407711E+003
  -0.5348306E+002  -0.5348306E+002
   0.1005339E+004   0.1005339E+004
   0.6115912E+002   0.6115912E+002
  -0.2016044E+003  -0.2016044E+003
  -0.2545500E+003  -0.2545500E+003
  -0.5299787E+003  -0.5299787E+003
   0.4393814E+002   0.4393814E+002
  -0.4070969E+003  -0.4070969E+003
  -0.1258108E+002  -0.1258108E+002
  -0.3474981E+002  -0.3474981E+002
  -0.1313899E+003  -0.1313899E+003
   0.1353547E+003   0.1353547E+003
   0.1369583E+003   0.1369583E+003
   0.2190660E+003   0.2190660E+003
   0.1031102E+003   0.1031102E+003
   0.4276281E+002   0.4276281E+002
  -0.1208832E+002  -0.1208832E+002
  -0.7080188E+001  -0.7080188E+001
   0.6511733E+002   0.6511733E+002
   0.3298578E+003   0.3298578E+003
   0.1221118E+003   0.1221118E+003
   0.1741711E+003   0.1741711E+003
   0.6487036E+001   0.6487036E+001
  -0.1476508E+003  -0.1476508E+003
  -0.2622326E+003  -0.2622326E+003
  -0.1312478E+003  -0.1312478E+003
   0.7121132E+003   0.7121132E+003
   0.1789992E+003   0.1789992E+003
   0.3360793E+003   0.3360793E+003
   0.1078162E+003   0.1078162E+003
  -0.5026362E+002  -0.5026362E+002
  -0.8005923E+002  -0.8005923E+002
  -0.8578637E+002  -0.8578637E+002
   0.5433700E+001   0.5433700E+001
  -0.8772415E+001  -0.8772415E+001
  -0.9043648E+002  -0.9043648E+002
  -0.1791553E+003  -0.1791553E+003
  -0.1189462E+003  -0.1189462E+003
   0.1747097E+003   0.1747097E+003
   0.4944799E+003   0.4944799E+003
   0.1307081E+003   0.1307081E+003
   0.1714199E+003   0.1714199E+003
  -0.5094524E+002  -0.5094524E+002
  -0.3230952E+003  -0.3230952E+003
  -0.4197456E+003  -0.4197456E+003
  -0.1250140E+004  -0.1250140E+004
  -0.3018814E+002  -0.3018814E+002
  -0.3817092E+003  -0.3817092E+003
  -0.4912401E+002  -0.4912401E+002
  -0.3222024E+002  -0.3222024E+002
  -0.2171276E+002  -0.2171276E+002
   0.3941069E+002   0.3941069E+002
   0.1260115E+003   0.1260115E+003
   0.2557958E+003   0.2557958E+003
   0.2400031E+003   0.2400031E+003
   0.4738218E+002   0.4738218E+002
   0.9129932E+001   0.9129932E+001
   0.1505420E+002   0.1505420E+002
   0.2969828E+002   0.2969828E+002
   0.1152112E+003   0.1152112E+003
   0.3941379E+002   0.3941379E+002
  -0.6113968E+001  -0.6113968E+001
  -0.4833855E+002  -0.4833855E+002
  -0.1092697E+003  -0.1092697E+003
  -0.3532980E+003  -0.3532980E+003
  -0.1366952E+003  -0.1366952E+003
   0.1409810E+004   0.1409810E+004
   0.8369381E+002   0.8369381E+002
   0.4517452E+003   0.4517452E+003
   0.3159330E+002   0.3159330E+002
  -0.5262797E+002  -0.5262797E+002
  -0.8156074E+002  -0.8156074E+002
  -0.8426617E+002  -0.8426617E+002
  -0.4740300E+001  -0.4740300E+001
  -0.3118059E+002  -0.3118059E+002
  -0.1911297E+003  -0.1911297E+003
   0.9372267E+001   0.9372267E+001
  -0.2379808E+002  -0.2379808E+002
   0.3576338E+003   0.3576338E+003
   0.7305763E+003   0.7305763E+003
   0.1923141E+002   0.1923141E+002
  -0.3865621E+002  -0.3865621E+002
  -0.1062640E+003  -0.1062640E+003
  -0.2268359E+003  -0.2268359E+003
  -0.3128787E+003  -0.3128787E+003
  -0.6924742E+003  -0.6924742E+003
  -0.2791711E+003  -0.2791711E+003
  -0.1976734E+003  -0.1976734E+003
  -0.2266820E+002  -0.2266820E+002
  -0.1415091E+003  -0.1415091E+003
  -0.1603481E+003  -0.1603481E+003
  -0.1407010E+003  -0.1407010E+003
   0.1149653E+003   0.1149653E+003
   0.2519268E+003   0.2519268E+003
   0.3096039E+003   0.3096039E+003
   0.1541081E+002   0.1541081E+002
  -0.1467855E+001  -0.1467855E+001
