 # filt(alp*rho*Vrx/tfpF)    filt(alp*rho*Vrx)/filt(tfpF)
   0.1238227E+003   0.1255391E+003
   0.1594493E+003   0.1620986E+003
   0.1889110E+003   0.1905552E+003
   0.1600255E+003   0.1655289E+003
   0.1234106E+003   0.1266145E+003
   0.8372038E+002   0.8458279E+002
   0.4741828E+002   0.4836982E+002
   0.2865130E+002   0.2891717E+002
   0.3978984E+002   0.3909872E+002
   0.5436903E+002   0.5448664E+002
   0.6810121E+002   0.6828892E+002
   0.6847001E+002   0.6732119E+002
   0.3292534E+002   0.3221382E+002
  -0.6466064E+000  -0.2754802E+001
  -0.2032794E+002  -0.2445681E+002
  -0.3208788E+002  -0.3589671E+002
  -0.4098638E+002  -0.4222275E+002
  -0.5977863E+002  -0.6005112E+002
  -0.8553722E+002  -0.8759686E+002
  -0.6541672E+002  -0.7333362E+002
  -0.1728137E+002  -0.2898022E+002
   0.2494501E+002   0.1403713E+002
   0.6681987E+002   0.5332175E+002
   0.6212582E+002   0.4896181E+002
   0.6838366E+001  -0.5610341E+001
  -0.6040404E+002  -0.7198569E+002
  -0.1479793E+003  -0.1562786E+003
  -0.1667948E+003  -0.1713700E+003
  -0.2249760E+003  -0.2245897E+003
  -0.2676265E+003  -0.2631553E+003
  -0.2313407E+003  -0.2325366E+003
  -0.2185203E+003  -0.2215148E+003
  -0.1622994E+003  -0.1639345E+003
  -0.4734370E+002  -0.4842003E+002
   0.3932714E+002   0.3600208E+002
   0.1131150E+003   0.1129832E+003
   0.1349665E+003   0.1375957E+003
   0.1172517E+003   0.1243143E+003
   0.1013509E+003   0.1092038E+003
   0.1089090E+003   0.1114898E+003
   0.7573909E+002   0.7641689E+002
   0.1037015E+003   0.1062007E+003
   0.1263268E+003   0.1308218E+003
   0.9086393E+002   0.1051057E+003
   0.7922974E+002   0.9041043E+002
   0.6388515E+002   0.7257523E+002
   0.3807814E+002   0.4651571E+002
   0.6203631E+002   0.6147984E+002
   0.8979983E+002   0.8663200E+002
   0.9937865E+002   0.9951452E+002
   0.1230099E+003   0.1226583E+003
   0.1122493E+003   0.1110338E+003
   0.6112194E+002   0.6064714E+002
