 #~alp*(~Ug,z - ~Up,z) ~alp*Vd,z  ~alp_f*Wd,z
   0.1018426E-001  -0.1480411E-002   0.5766625E-001
   0.1119152E-001  -0.2551959E-002   0.6826893E-001
   0.1232142E-001  -0.2371209E-002   0.4498297E-001
   0.1443090E-001  -0.3293638E-002   0.3317586E-001
   0.2125995E-001  -0.1009881E-001   0.9683133E-001
   0.2249285E-001  -0.1126632E-001   0.1190748E+000
   0.1540688E-001  -0.3694676E-002   0.2671061E-001
   0.1468982E-001  -0.2791861E-002   0.5852713E-002
   0.1677482E-001  -0.5177235E-002   0.4756647E-001
   0.1616343E-001  -0.5240780E-002   0.4837347E-001
   0.1885277E-001  -0.8968072E-002   0.9828817E-001
   0.1765731E-001  -0.1063484E-001   0.7872666E-001
   0.1690971E-001  -0.1233166E-001   0.6717620E-001
   0.2116491E-001  -0.1670118E-001   0.2429370E+000
   0.2988645E-002  -0.8080622E-004  -0.2378097E-001
   0.7322114E-002  -0.8226932E-002   0.3165004E+000
   0.6791406E-001  -0.6847911E-001   0.8524718E+000
   0.7877889E-001  -0.7783015E-001   0.3928423E+000
   0.5129162E-001  -0.5224199E-001   0.2380918E+000
   0.4180125E-002  -0.4299656E-002   0.3961309E-001
   0.2244376E-001  -0.1639747E-001   0.6319037E-001
   0.2336481E-001  -0.1617431E-001   0.2062704E+000
   0.1515745E-001  -0.8756162E-002   0.2834282E+000
   0.7609298E-002  -0.1103483E-002   0.7281676E-001
   0.7920226E-002  -0.3828565E-003   0.2498923E-001
   0.1057696E-001  -0.1309629E-002   0.1900103E-001
   0.1901416E-001  -0.8007617E-002   0.8118346E-001
   0.3720573E-001  -0.2439056E-001   0.1954466E+000
   0.4145500E-001  -0.2680189E-001   0.1886079E+000
   0.2871104E-001  -0.1377367E-001   0.1521753E+000
   0.1421864E-001  -0.7340883E-003   0.1330923E-001
   0.1216676E-001  -0.3627419E-003   0.6427954E-002
   0.1329892E-001  -0.1723185E-002   0.4661789E-001
   0.1427985E-001  -0.2292588E-002   0.4469807E-001
   0.1834779E-001  -0.5236555E-002   0.4316214E-001
   0.1424597E-001  -0.2639728E-003  -0.3367287E-001
   0.1704007E-001  -0.4362943E-002   0.1149350E-001
   0.1207739E-001  -0.5815758E-003   0.3408105E-002
   0.1231053E-001  -0.1532793E-002   0.5509782E-001
   0.1230233E-001  -0.2382549E-002   0.8986014E-001
   0.1220645E-001  -0.3833143E-002   0.2659414E-001
   0.1095229E-001  -0.2417067E-002   0.1753952E-001
   0.9630878E-002  -0.1624804E-002   0.2057218E-001
   0.1475782E-001  -0.6010123E-002   0.8042445E-001
   0.1249295E-001  -0.2280728E-002   0.1710068E-001
   0.1163016E-001  -0.7749616E-003  -0.8889341E-002
   0.1378261E-001  -0.1814050E-002   0.5329548E-003
   0.1464991E-001  -0.2908378E-002  -0.1297518E-001
   0.1728420E-001  -0.7067624E-002   0.1079531E+000
   0.3953252E-001  -0.2950796E-001   0.2247583E+000
   0.2968409E-001  -0.2010291E-001   0.1076916E+000
   0.1426429E-001  -0.8107618E-002   0.7061650E-001
   0.1455295E-001  -0.1028853E-001   0.1640875E+000
   0.6392377E-002  -0.1851731E-002   0.6626554E-001
   0.4463665E-002  -0.4931891E-003   0.8844997E-002
   0.5675520E-002  -0.3316515E-002   0.2015116E+000
   0.5852758E-001  -0.5237450E-001   0.9693926E+000
   0.1007277E+000  -0.8971378E-001   0.6387002E+000
   0.6770468E-001  -0.5808551E-001   0.3206643E+000
   0.2558969E-001  -0.1705794E-001   0.5818959E-001
   0.1464489E-001  -0.5700159E-002   0.1589843E-002
   0.1950918E-001  -0.9884903E-002   0.5203974E-001
   0.4195682E-001  -0.3208426E-001   0.2494668E+000
   0.5053634E-001  -0.3969242E-001   0.4723484E+000
   0.2766112E-001  -0.1571259E-001   0.2721470E+000
   0.1847352E-001  -0.6719365E-002   0.1013664E+000
   0.2840182E-001  -0.1737081E-001   0.7978015E-001
   0.1825148E-001  -0.7324649E-002   0.1479028E-001
   0.2004350E-001  -0.8119702E-002   0.6051366E-003
   0.1878895E-001  -0.6306372E-002   0.2747317E-001
   0.1843315E-001  -0.5976914E-002   0.5178956E-001
   0.1543609E-001  -0.3574044E-002   0.4730064E-001
   0.1607780E-001  -0.2609556E-002   0.3484374E-001
   0.1629588E-001  -0.1945026E-002  -0.5741312E-002
   0.1564241E-001  -0.1073583E-002  -0.4865929E-002
   0.2235351E-001  -0.8444306E-002   0.3979872E-001
   0.2985287E-001  -0.1743459E-001   0.1441516E+000
   0.1585505E-001  -0.4094262E-002   0.7528377E-001
   0.1302923E-001  -0.1798481E-002   0.3534702E-001
   0.1098754E-001  -0.1524812E-002   0.1329766E-001
   0.1137366E-001  -0.2083340E-002   0.5314573E-001
   0.9350955E-002  -0.7909333E-003   0.9840055E-002
   0.7169867E-002   0.6440067E-004  -0.5013710E-001
   0.1728307E-001  -0.1003965E-001   0.1729026E+000
   0.1489714E-001  -0.5415520E-002   0.4778130E-001
   0.1253115E-001  -0.1295158E-002   0.5045652E-002
   0.1404039E-001  -0.1201713E-002  -0.9244436E-003
   0.1697421E-001  -0.4435688E-002   0.5163883E-001
   0.3906748E-001  -0.2812418E-001   0.1704126E+000
   0.2441177E-001  -0.1377258E-001   0.4726125E-001
   0.1637289E-001  -0.7475435E-002   0.3458017E-001
   0.1515558E-001  -0.9722153E-002   0.1314945E+000
   0.4499711E-002  -0.4296863E-003   0.1016005E-001
   0.5748292E-002  -0.1477126E-002   0.3631128E-001
   0.4952877E-002  -0.6015918E-003   0.1760426E-001
   0.3529409E-002  -0.1865147E-003  -0.2846767E-002
   0.1064827E-001  -0.5551348E-002   0.4153856E+000
   0.2157038E-001  -0.1188939E-001   0.2220625E+000
   0.2198212E-001  -0.1003192E-001   0.5200393E-001
   0.1778410E-001  -0.6959378E-002   0.5017588E-004
   0.1355692E-001  -0.4093419E-002  -0.5195924E-002
   0.1541114E-001  -0.4741476E-002   0.1413342E-001
   0.1724748E-001  -0.6425435E-002   0.2520777E-001
   0.4531039E-001  -0.3321401E-001   0.1404968E+000
   0.3599566E-001  -0.1984307E-001   0.1429671E+000
   0.2123740E-001  -0.6257551E-002   0.1887507E-001
   0.2160182E-001  -0.9935373E-002   0.1896449E-001
   0.2224965E-001  -0.1118901E-001  -0.3547671E-001
   0.1400349E-001  -0.2864711E-002  -0.6336542E-002
   0.1321473E-001  -0.2977302E-002  -0.9477872E-001
   0.1798614E-001  -0.6228280E-002  -0.8993698E-002
   0.1679323E-001  -0.4067883E-002   0.3085429E-001
   0.1725075E-001  -0.2792349E-002   0.3285621E-001
   0.1680580E-001  -0.1795663E-002  -0.3498634E-001
   0.1639835E-001  -0.3140502E-002   0.2731063E-001
   0.3019942E-001  -0.1879325E-001   0.1602203E+000
   0.1733785E-001  -0.8451695E-002   0.2579864E+000
   0.9570159E-002  -0.1021206E-002   0.7412647E-001
   0.1185065E-001  -0.1981175E-002   0.8276540E-001
   0.1238645E-001  -0.2436931E-002   0.6856072E-001
   0.1016399E-001   0.2009281E-003  -0.3090647E-001
   0.9203998E-002   0.4032633E-003  -0.2542805E-001
   0.7585817E-002   0.8227056E-003  -0.6458352E-001
   0.1170676E-001  -0.4237054E-002   0.1068328E+000
   0.1587435E-001  -0.6573755E-002   0.6230366E-001
   0.1533529E-001  -0.3537793E-002   0.3982061E-001
   0.1854183E-001  -0.3917048E-002   0.5565922E-001
   0.4997419E-001  -0.3387200E-001   0.2680096E+000
   0.5200111E-001  -0.3796242E-001   0.1293852E+000
   0.2889168E-001  -0.1619800E-001   0.4577204E-001
   0.3357282E-001  -0.2262604E-001   0.1158891E+000
   0.1738183E-001  -0.9235780E-002   0.1064331E+000
   0.7312969E-002  -0.1088322E-002   0.2398778E-001
   0.6148179E-002  -0.1716802E-002   0.4117166E-001
   0.4293862E-002  -0.1910948E-003   0.2183056E-002
   0.3948545E-002  -0.9841896E-004   0.6697052E-002
   0.1089331E-001  -0.5382482E-002   0.1416668E+000
   0.1860298E-001  -0.9158044E-002   0.5954671E-001
   0.2386432E-001  -0.1278502E-001   0.4598479E-001
   0.1507484E-001  -0.4858153E-002  -0.9609520E-002
   0.1158651E-001  -0.1967011E-002   0.2297447E-001
   0.1429328E-001  -0.5416037E-002   0.7361783E-001
   0.2173336E-001  -0.1396623E-001   0.8949145E-001
   0.3310721E-001  -0.2357317E-001   0.6215450E-001
   0.2841079E-001  -0.1367663E-001   0.2734852E-001
   0.1756617E-001  -0.3767735E-002  -0.8468129E-002
   0.3386497E-001  -0.2298572E-001  -0.8074737E-002
   0.1970034E-001  -0.9682969E-002   0.2048288E-002
   0.1821405E-001  -0.7502483E-002   0.7751858E-001
   0.1778379E-001  -0.8797027E-002   0.1462331E+000
   0.1337865E-001  -0.4166927E-002  -0.6832080E-001
   0.1713472E-001  -0.4693400E-002   0.1962445E-001
   0.2330524E-001  -0.7840389E-002   0.7914976E-001
   0.1501789E-001  -0.1061484E-002  -0.5227033E-001
   0.2425642E-001  -0.1287014E-001   0.1227228E+000
   0.1697159E-001  -0.7707556E-002   0.2469196E+000
   0.7436629E-002  -0.8974028E-004   0.7812159E-002
   0.8735409E-002   0.1084848E-003  -0.1792844E-001
   0.1096199E-001  -0.4825126E-003  -0.7711825E-002
   0.1114466E-001  -0.4206394E-003  -0.1956290E-001
   0.1258182E-001  -0.4146159E-003   0.9190202E-002
   0.1258757E-001  -0.6168795E-003   0.9784060E-002
   0.1081827E-001  -0.1248934E-003  -0.9140376E-002
   0.9693525E-002  -0.2742110E-003  -0.9104797E-004
   0.2230709E-001  -0.1194640E-001   0.1120370E+000
   0.1664674E-001  -0.4330559E-002   0.2055349E-001
   0.2967347E-001  -0.1327838E-001   0.6899689E-001
   0.4517292E-001  -0.2690002E-001   0.1145743E+000
   0.1930237E-001  -0.3291785E-002  -0.3188342E-001
   0.2578677E-001  -0.9194251E-002  -0.4658031E-001
   0.3024609E-001  -0.1353419E-001   0.5074986E-001
   0.1854150E-001  -0.4002121E-002   0.2414854E-001
   0.1903221E-001  -0.6574423E-002   0.9245208E-001
   0.2136999E-001  -0.1277052E-001   0.2067942E+000
   0.1918877E-001  -0.1311612E-001   0.2916799E+000
   0.6779090E-002  -0.1864790E-002   0.9136025E-001
   0.1210837E-001  -0.4784760E-002   0.7638819E-001
   0.1639703E-001  -0.5021019E-002   0.2866774E-001
   0.1482989E-001  -0.3491207E-002   0.2452125E-001
   0.9440844E-002  -0.8560929E-003   0.1629601E-001
   0.7589510E-002  -0.8988390E-003   0.2644649E-002
   0.1029743E-001  -0.4312111E-002   0.7559592E-001
   0.3010886E-001  -0.2433506E-001   0.1319163E+000
   0.4581345E-001  -0.3708169E-001   0.1091076E+000
   0.1341063E-001  -0.5375842E-003  -0.1030780E+000
   0.1588411E-001  -0.1945241E-002  -0.2254303E-001
   0.2731265E-001  -0.1409522E-001  -0.3624666E-001
   0.3328524E-001  -0.2220350E-001   0.1437808E+000
   0.2246326E-001  -0.1222361E-001   0.6534259E-001
   0.1798880E-001  -0.8969712E-002   0.1563426E+000
   0.1395051E-001  -0.4948849E-002  -0.9136248E-001
   0.1887550E-001  -0.5065409E-002   0.9309507E-003
   0.2419000E-001  -0.7597092E-002   0.8080948E-001
   0.1672361E-001  -0.3294333E-002   0.2178287E-001
   0.2482105E-001  -0.1393043E-001   0.2143816E+000
   0.9699920E-002  -0.9825650E-003   0.7195778E-001
   0.8631877E-002   0.1482694E-004  -0.8078242E-002
   0.1084502E-001  -0.8951658E-004  -0.1797170E-002
   0.1368573E-001  -0.1227861E-002   0.1323184E-001
   0.1311571E-001  -0.7721321E-003   0.3674951E-002
   0.1187534E-001  -0.3518082E-003   0.1039329E-001
   0.1252190E-001  -0.1192854E-002   0.2445104E-001
   0.1218320E-001  -0.1685118E-002   0.5451073E-001
   0.1105867E-001  -0.1398051E-002   0.5523411E-001
   0.2382333E-001  -0.1432913E-001   0.2524035E+000
   0.2140544E-001  -0.1188387E-001   0.1190048E+000
   0.2896401E-001  -0.1616730E-001   0.9260243E-001
   0.3271091E-002   0.1432701E-001  -0.1701910E+000
   0.3252983E-001  -0.1494919E-001   0.7174856E-001
   0.2154215E-001  -0.2862146E-002   0.1311640E-001
   0.2111455E-001  -0.3104032E-002   0.2018852E-001
   0.1624565E-001  -0.1250901E-003  -0.5933449E-001
   0.1777189E-001  -0.1469539E-002  -0.2649681E-001
   0.2337594E-001  -0.9455550E-002   0.5248294E-001
   0.3636354E-001  -0.2724369E-001   0.1305442E+000
   0.3873200E-001  -0.3183007E-001   0.1817154E+000
   0.1917266E-001  -0.9479346E-002   0.6904800E-001
   0.2081314E-001  -0.6203630E-002   0.3028092E-001
   0.1108241E-001  -0.2895097E-003   0.9931036E-002
   0.3332421E-002   0.6807757E-003  -0.3553302E-001
   0.3681554E-002  -0.2316477E-003   0.1128959E-001
   0.2741297E-001  -0.2345903E-001   0.2872025E+000
   0.2822491E-001  -0.2273092E-001   0.9221078E-001
   0.4476262E-001  -0.3527633E-001   0.1695973E+000
   0.1171526E-001   0.8708499E-003  -0.1011436E+000
   0.1686428E-001  -0.1873555E-002  -0.1614246E-001
   0.1691088E-001  -0.9428514E-003  -0.2632166E-001
   0.1839953E-001  -0.5234916E-002   0.2743883E-001
   0.1831728E-001  -0.8676591E-002   0.6469794E-001
   0.1191923E-001  -0.3372682E-002   0.9911927E-001
   0.1491152E-001  -0.3463513E-002  -0.1289744E+000
   0.2331980E-001  -0.6066065E-002   0.5636888E-001
   0.1797767E-001  -0.1406062E-002   0.1297529E-001
   0.1935337E-001  -0.5619603E-002   0.4430873E-001
   0.1729242E-001  -0.5879071E-002   0.1402967E+000
   0.9287244E-002  -0.2316526E-003   0.1975526E-001
   0.9079582E-002  -0.1050280E-003   0.5744108E-002
   0.1041783E-001  -0.2859761E-003  -0.1874485E-002
   0.1292156E-001  -0.1275912E-002   0.6724482E-003
   0.1227606E-001  -0.4832393E-003   0.2605603E-002
   0.1005320E-001  -0.2703895E-004  -0.7944836E-002
   0.9288654E-002  -0.1554031E-003  -0.3278002E-001
   0.8479288E-002  -0.2360170E-003   0.1733632E-001
