# ~alp d~p/dx   Phi_p_sgs,x
  -0.6405382E+000   0.6189096E-001
  -0.8912767E+000  -0.1500154E+000
  -0.3160115E+001  -0.2021570E+000
  -0.2915531E+001  -0.1331478E+000
  -0.1722211E+001   0.1972224E+000
  -0.2836577E+001   0.1155018E+001
  -0.8816438E+001   0.3024086E+000
  -0.3872354E+002  -0.6093092E+001
  -0.2143945E+002  -0.1169275E+002
  -0.1137782E+002  -0.3085295E+001
  -0.2928392E+002  -0.6662354E+001
  -0.1201375E+002  -0.6203836E+001
   0.4241093E+001  -0.2011413E+000
   0.1382999E+002  -0.2690594E+001
   0.1019016E+002   0.5427691E+000
   0.2024312E+002   0.4026997E+001
   0.2024000E+002   0.6817010E+001
   0.3376564E+001   0.3039530E+001
   0.1244730E+001   0.3199746E-002
   0.1221214E+001   0.5479766E-002
   0.4616101E+000  -0.1688372E+000
  -0.2496446E+001  -0.9096291E+000
  -0.1053953E+002  -0.7347633E+000
  -0.1689007E+002  -0.2189950E+001
  -0.3322800E+001  -0.5994060E+001
  -0.5441514E+001  -0.3598993E+001
  -0.1009054E+002  -0.1725490E+001
  -0.4111845E+001   0.7392713E+001
   0.1751892E+002   0.3724203E+002
   0.1121577E+003   0.4074610E+002
   0.6437419E+002   0.3808580E+002
   0.1341808E+002   0.5790387E+001
   0.4766170E+001   0.4045916E+001
   0.1411184E+001  -0.6166111E-001
   0.1195538E+001   0.5878865E-001
   0.6076555E+000   0.3513423E-001
   0.6864322E-001  -0.3489984E-001
  -0.7682211E+000  -0.6024659E-001
  -0.1452449E+001   0.5237142E-001
  -0.1133229E+001   0.4725163E-001
  -0.7595443E+000   0.1919580E-001
  -0.1611107E+001  -0.5440370E+000
  -0.4882423E+001  -0.6029408E+000
  -0.4791658E+001   0.3457422E+000
   0.8057853E+000   0.3623443E+000
   0.2608575E+001   0.3812452E+000
  -0.2337808E+001  -0.6983352E+000
  -0.3397056E+002  -0.1744677E+002
  -0.5286831E+002  -0.2121263E+002
  -0.1777164E+002  -0.1062485E+002
  -0.3767854E+002  -0.1228684E+002
  -0.1327997E+002  -0.1687343E+002
   0.3735014E+001  -0.1711639E+000
   0.5289159E+001   0.2854747E+000
   0.1187487E+002   0.6906445E+001
   0.2158594E+002   0.8090721E+001
   0.7362403E+001   0.5279058E+001
   0.1040177E+001   0.1885198E+000
