# ~alp d~p/dx   Phi_p_sgs,x
  -0.4334065E+001  -0.2242029E+001
  -0.3861763E+001  -0.1500042E+001
  -0.2602731E+001  -0.7886620E+000
  -0.2790007E+001  -0.1565110E-001
  -0.5222893E+001  -0.6486261E+000
  -0.7073079E+001  -0.2310556E+001
  -0.8102854E+001  -0.3996711E+001
  -0.1124063E+002  -0.3806920E+001
  -0.1745628E+002  -0.4109862E+001
  -0.1844372E+002  -0.5376469E+001
  -0.1227765E+002  -0.6156534E+001
  -0.8022028E+001  -0.5183184E+001
  -0.3821158E+001  -0.3733410E+001
   0.3008020E+001  -0.2625142E+001
   0.1021525E+002  -0.4347213E+000
   0.1083648E+002   0.9397681E+000
   0.9015765E+001   0.2834481E+001
   0.7239655E+001   0.3566376E+001
   0.5239563E+001   0.3802149E+001
   0.2813496E+001   0.2711938E+001
   0.1459143E+001   0.3088252E+001
   0.9058280E-001   0.2423697E+001
  -0.2771548E+001  -0.1550345E+001
  -0.9441020E+001  -0.6189445E+001
  -0.1234708E+002  -0.6739658E+001
  -0.1013610E+002  -0.4499620E+001
  -0.5453629E+001   0.6870682E+000
   0.7797791E+000   0.1383810E+002
   0.8405216E+001   0.2210975E+002
   0.1493143E+002   0.2261194E+002
   0.1602771E+002   0.1981963E+002
   0.1268504E+002   0.1477538E+002
   0.7659978E+001   0.6210430E+001
   0.4206062E+001   0.8040545E+000
   0.2611113E+001  -0.1529513E+000
   0.1429277E+001  -0.1929667E+001
   0.7602109E-001  -0.3333469E+001
  -0.1455080E+001  -0.2967895E+001
  -0.2446351E+001  -0.2576924E+001
  -0.3395881E+001  -0.2429759E+001
  -0.6066394E+001  -0.4734222E+001
  -0.3144050E+001  -0.7685624E+000
  -0.7108594E+000   0.3307544E+000
  -0.1717577E+000   0.4797012E+000
  -0.2374151E+001  -0.1691465E+001
  -0.4547579E+001  -0.4083850E+001
  -0.6831939E+001  -0.5923487E+001
  -0.1111346E+002  -0.5239551E+001
  -0.1967388E+002  -0.6197630E+001
  -0.2028856E+002  -0.7253377E+001
  -0.1416633E+002  -0.7378098E+001
  -0.1029755E+002  -0.5258120E+001
  -0.5427500E+001  -0.2575663E+001
   0.2797360E+001  -0.4562735E+000
   0.1042999E+002   0.1780914E+001
   0.1080917E+002   0.2495147E+001
   0.8602850E+001   0.4254733E+001
   0.5512936E+001   0.3659684E+001
   0.2812323E+001   0.2763473E+001
   0.5817151E+000   0.1085267E+001
  -0.6806369E+000   0.1325711E+001
  -0.2190406E+001   0.1383346E+001
  -0.3897261E+001  -0.1795886E+001
  -0.8105557E+001  -0.6254744E+001
  -0.9554119E+001  -0.6819812E+001
  -0.8229647E+001  -0.5103937E+001
  -0.4347789E+001   0.6799719E+000
   0.8675050E+000   0.1462589E+002
   0.8283593E+001   0.2286689E+002
   0.1534112E+002   0.2261869E+002
   0.2009203E+002   0.1932113E+002
   0.1938155E+002   0.1446426E+002
   0.1389330E+002   0.7449320E+001
   0.8623791E+001   0.3289086E+001
   0.5952252E+001   0.2867146E+001
   0.3213457E+001  -0.5889008E+000
  -0.3406254E+000  -0.6476486E+001
  -0.3003001E+001  -0.7557498E+001
  -0.4578929E+001  -0.7095658E+001
  -0.5897646E+001  -0.6244360E+001
  -0.7368249E+001  -0.8466783E+001
  -0.1061099E+001  -0.1421282E+000
   0.2349997E+001   0.1689075E+001
   0.3472509E+001   0.1364892E+001
   0.1514493E+001  -0.1280966E+001
  -0.1488209E+001  -0.4348047E+001
  -0.5422299E+001  -0.6469558E+001
  -0.1069716E+002  -0.5749918E+001
  -0.2182574E+002  -0.7172415E+001
  -0.2393620E+002  -0.7423392E+001
  -0.1851340E+002  -0.6474980E+001
  -0.1392240E+002  -0.3839513E+001
  -0.8080930E+001  -0.1611827E+001
   0.2202728E+001   0.1036453E+001
   0.1024134E+002   0.3011464E+001
   0.1045817E+002   0.3208796E+001
   0.8124175E+001   0.4283000E+001
   0.4242825E+001   0.3114745E+001
   0.1573883E+001   0.1775175E+001
  -0.5194465E-001  -0.3379339E-001
  -0.1056175E+001  -0.1346513E+000
  -0.2513212E+001   0.2750951E+000
  -0.3618305E+001  -0.2106200E+001
  -0.6714439E+001  -0.5344092E+001
  -0.7835828E+001  -0.5099422E+001
  -0.7678247E+001  -0.5024937E+001
  -0.4876898E+001  -0.2136476E+001
  -0.1552719E+001   0.1123822E+002
   0.5283539E+001   0.2022587E+002
   0.1264609E+002   0.1974468E+002
   0.1994376E+002   0.1602348E+002
   0.2462770E+002   0.1211347E+002
   0.2211369E+002   0.6955336E+001
   0.1535040E+002   0.4910976E+001
   0.1096054E+002   0.4716936E+001
   0.6166732E+001   0.5301564E+000
  -0.5062527E+000  -0.9076838E+001
  -0.5303189E+001  -0.1143605E+002
  -0.7828093E+001  -0.1209172E+002
  -0.9040639E+001  -0.1077313E+002
  -0.8660000E+001  -0.8854419E+001
   0.1237491E+001   0.4365196E+000
   0.5519942E+001   0.2369867E+001
   0.6374595E+001   0.1341323E+001
   0.4725699E+001  -0.8355267E+000
   0.1560775E+001  -0.4190791E+001
  -0.3380096E+001  -0.6834418E+001
  -0.1040542E+002  -0.6997217E+001
  -0.2247254E+002  -0.7919512E+001
  -0.2559387E+002  -0.7061693E+001
  -0.2319864E+002  -0.7336283E+001
  -0.1913516E+002  -0.3712473E+001
  -0.1140257E+002  -0.2253530E+000
   0.1122063E+001   0.2012243E+001
   0.9580259E+001   0.2463648E+001
   0.1113745E+002   0.3327227E+001
   0.9233310E+001   0.5677934E+001
   0.4272452E+001   0.3282946E+001
   0.1722465E+001   0.2158690E+001
   0.5053843E+000   0.7705530E+000
  -0.3453402E+000   0.2674174E+000
  -0.1381153E+001   0.5108476E-001
  -0.2428978E+001  -0.2971514E+001
  -0.5291075E+001  -0.4981198E+001
  -0.7171391E+001  -0.3956314E+001
  -0.8031101E+001  -0.3210254E+001
  -0.6108665E+001  -0.3202137E+001
  -0.4415316E+001   0.5869254E+001
   0.1700899E+001   0.1518566E+002
   0.9285611E+001   0.1598051E+002
   0.1796175E+002   0.1178739E+002
   0.2614867E+002   0.8258144E+001
   0.2986590E+002   0.6513442E+001
   0.2366444E+002   0.6393201E+001
   0.1697802E+002   0.5276922E+001
   0.9371466E+001   0.1052543E+001
  -0.1062379E+001  -0.8874413E+001
  -0.8686417E+001  -0.1216562E+002
  -0.1264891E+002  -0.1302762E+002
  -0.1331646E+002  -0.1145041E+002
  -0.9741886E+001  -0.9794158E+001
   0.2828351E+001  -0.1567571E+001
   0.7058238E+001   0.1137186E+001
   0.6971581E+001   0.1749245E+001
   0.5441380E+001   0.2977879E+000
   0.2970091E+001  -0.2948502E+001
  -0.2301959E+001  -0.6002123E+001
  -0.1046221E+002  -0.7667930E+001
  -0.2140949E+002  -0.8644844E+001
  -0.2546630E+002  -0.7242326E+001
  -0.2740635E+002  -0.8221689E+001
  -0.2481481E+002  -0.2258009E+001
  -0.1470767E+002   0.3377443E+001
  -0.8438359E+000   0.4281043E+001
   0.8668357E+001   0.3085155E+001
   0.1253654E+002   0.5378135E+001
   0.1086813E+002   0.7558984E+001
   0.5089498E+001   0.3604516E+001
   0.2818299E+001   0.3086921E+001
   0.1861013E+001   0.2068618E+001
   0.1211149E+001   0.1385667E+001
   0.8829826E+000   0.6533438E+000
  -0.3093627E+000  -0.4915557E+001
  -0.3359974E+001  -0.6488525E+001
  -0.7086875E+001  -0.4779763E+001
  -0.9629739E+001  -0.2788881E+001
  -0.7763458E+001  -0.2018823E+001
  -0.6735261E+001   0.3868801E+001
   0.5262591E+000   0.1590237E+002
   0.9860682E+001   0.1693411E+002
   0.2116756E+002   0.1097330E+002
   0.3061529E+002   0.7092708E+001
   0.3889100E+002   0.8020156E+001
   0.3136074E+002   0.8489155E+001
   0.2106964E+002   0.6434272E+001
   0.1023834E+002   0.3674808E+001
  -0.3735922E+001  -0.5398983E+001
  -0.1416596E+002  -0.1107089E+002
  -0.1880242E+002  -0.1216963E+002
  -0.1782724E+002  -0.1102462E+002
  -0.9372943E+001  -0.1060930E+002
   0.2991810E+001  -0.2202920E+001
   0.6192609E+001   0.1958592E+001
   0.5896206E+001   0.3228292E+001
   0.4516017E+001   0.1605928E+001
   0.1945056E+001  -0.1483605E+001
  -0.3522198E+001  -0.3641681E+001
  -0.1085141E+002  -0.5465868E+001
  -0.1968692E+002  -0.6885574E+001
  -0.2396361E+002  -0.4883282E+001
  -0.2828069E+002  -0.5495867E+001
  -0.2662114E+002   0.1030845E+001
  -0.1666064E+002   0.6443850E+001
  -0.2583398E+001   0.6844341E+001
   0.7579042E+001   0.4286817E+001
   0.1390587E+002   0.6508221E+001
   0.1232331E+002   0.8318779E+001
   0.6759278E+001   0.4440799E+001
   0.4690409E+001   0.3972326E+001
   0.3974209E+001   0.3421830E+001
   0.3357093E+001   0.2702103E+001
   0.3774621E+001   0.1739318E+001
   0.2513874E+001  -0.5614854E+001
  -0.2055804E+001  -0.8989856E+001
  -0.8342930E+001  -0.6919587E+001
  -0.1156815E+002  -0.3930543E+001
  -0.8213796E+001  -0.1547008E+001
  -0.6135522E+001   0.4776682E+001
   0.3307442E+001   0.1820928E+002
   0.1516034E+002   0.1943543E+002
   0.2761928E+002   0.1221865E+002
   0.3324885E+002   0.9605363E+001
   0.4010051E+002   0.1024388E+002
