# ~alp d~p/dx   Phi_p_sgs,x
  -0.7632994E+000   0.9452540E-001
  -0.1165730E+001  -0.2155731E+000
  -0.3092216E+001  -0.2643872E+000
  -0.3513952E+001   0.5476647E-001
  -0.2268497E+001   0.5097168E+000
  -0.2853433E+001   0.1500193E+001
  -0.1109976E+002  -0.2186684E+001
  -0.2978845E+002  -0.7068468E+001
  -0.2251426E+002  -0.1015591E+002
  -0.1270874E+002  -0.4069492E+001
  -0.2258247E+002  -0.8309981E+001
  -0.1411595E+002  -0.8384269E+001
   0.3280879E+001  -0.2112103E+000
   0.1152858E+002  -0.1839385E+001
   0.1333054E+002   0.9389177E+000
   0.1926014E+002   0.3800979E+001
   0.1698940E+002   0.5947050E+001
   0.5212641E+001   0.4451946E+001
   0.1458556E+001   0.1723476E+000
   0.1190079E+001   0.1114750E-001
   0.3283751E+000  -0.3646274E+000
  -0.2730919E+001  -0.1217511E+001
  -0.1078810E+002  -0.1066295E+001
  -0.1485849E+002  -0.3115062E+001
  -0.7491160E+001  -0.7376521E+001
  -0.6892002E+001  -0.4755709E+001
  -0.7944650E+001  -0.1759210E+001
  -0.2636190E+001   0.1545253E+002
   0.2184802E+002   0.3863937E+002
   0.7358295E+002   0.4142681E+002
   0.5310658E+002   0.3466924E+002
   0.1255011E+002   0.7320039E+001
   0.5656296E+001   0.4085274E+001
   0.1599888E+001  -0.1432303E+000
   0.1202641E+001   0.8732686E-001
   0.7250952E+000   0.5647374E-001
   0.9947650E-001  -0.8993537E-001
  -0.8806926E+000  -0.1304365E+000
  -0.1653358E+001   0.4416350E-001
  -0.1315018E+001   0.4948317E-001
  -0.1243103E+001  -0.1793173E+000
  -0.2408329E+001  -0.1162652E+001
  -0.4946392E+001  -0.9584968E+000
  -0.3596381E+001   0.3387761E+000
   0.5844374E+000   0.1592032E+000
   0.2192729E+001   0.4024406E+000
  -0.4353111E+001  -0.2756153E+001
  -0.2803406E+002  -0.1605443E+002
  -0.3757438E+002  -0.1973883E+002
  -0.2658345E+002  -0.1339689E+002
  -0.2997224E+002  -0.1305669E+002
  -0.1603487E+002  -0.1819121E+002
   0.3615797E+001  -0.1590059E+001
   0.8016541E+001   0.6633685E+000
   0.1344494E+002   0.5423535E+001
   0.1703450E+002   0.6938552E+001
   0.7858173E+001   0.5383643E+001
   0.1591668E+001   0.1066323E+001
   0.5565120E+000   0.1695760E-001
   0.2145980E+000  -0.9495191E-001
  -0.1621502E+001  -0.1407547E+001
  -0.8270147E+001  -0.1924188E+001
  -0.1434312E+002  -0.1063593E+001
  -0.8115529E+001  -0.2276605E+001
  -0.1539195E+001  -0.1195800E+001
  -0.6980919E+000  -0.1344287E+001
  -0.3446298E+001  -0.7739531E+000
  -0.1613963E+001  -0.6061830E-001
   0.1079128E+001   0.1250609E+002
   0.5104081E+002   0.3994820E+002
   0.7640150E+002   0.2219266E+002
   0.2880367E+002   0.4116523E+001
   0.1246451E+002   0.2120644E+001
   0.3436773E+001   0.8144067E-001
   0.2811005E+001   0.2260338E+000
   0.2317433E+001   0.2377612E+000
   0.4026875E+000  -0.1778716E+001
  -0.7084338E+001  -0.5123423E+001
  -0.9786380E+001  -0.4759247E+001
  -0.3570992E+001  -0.2418869E+001
  -0.3897018E+001  -0.6886732E+000
  -0.5709049E+001  -0.2707865E+001
  -0.3390223E+001  -0.3456919E+001
   0.5349716E+001  -0.2983395E+001
   0.8721379E+001  -0.2886468E+001
   0.6805904E+001  -0.1489093E+001
   0.1145111E+001  -0.1200381E+001
  -0.1158467E+002  -0.1813170E+002
  -0.3821455E+002  -0.2283188E+002
  -0.4535474E+002  -0.1392295E+002
  -0.4237883E+002  -0.1586081E+002
  -0.2041577E+002  -0.2474572E+002
   0.6738077E+001   0.8957796E+000
   0.1841845E+002   0.6520231E+001
   0.2490169E+002   0.8226017E+001
   0.1559073E+002   0.6760878E+001
   0.3456960E+001   0.2151846E+001
   0.3985044E+000   0.2661632E+000
  -0.1517169E+000  -0.1331460E-001
  -0.8142546E+000  -0.4384355E+000
  -0.4452296E+001  -0.1636711E+001
  -0.1049740E+002  -0.1215136E+001
  -0.1171568E+002  -0.1332752E+001
  -0.5666244E+001   0.1832400E-001
   0.1732719E+001   0.1036407E+001
   0.2801166E+001   0.8718101E+000
  -0.1172863E+001   0.6397460E+000
  -0.9471885E+000  -0.1956431E-001
  -0.2113548E+000   0.2013330E+001
   0.2292809E+002   0.2308594E+002
   0.4588477E+002   0.1156228E+002
   0.2807395E+002   0.2439416E+001
   0.1654496E+002   0.1414468E+001
   0.9978065E+001   0.1953841E+001
   0.7660843E+001   0.5318126E+000
   0.6682412E+001  -0.2597014E+000
   0.1309075E+001  -0.2663734E+001
  -0.2208399E+002  -0.1063342E+002
  -0.3058205E+002  -0.7832201E+001
  -0.1075079E+002  -0.3750572E+001
  -0.3587715E+001  -0.1259780E+001
  -0.2888064E+001  -0.3617583E+001
   0.8039738E+001  -0.9624500E+000
   0.1538946E+002   0.2864263E+001
   0.1013845E+002   0.1854080E+001
   0.6761407E+001  -0.1156696E+001
   0.2889441E+001  -0.2726692E+001
  -0.4245310E+001  -0.6181973E+001
  -0.2284316E+002  -0.1141513E+002
  -0.4275433E+002  -0.1151202E+002
  -0.5981634E+002  -0.1880569E+002
  -0.4053354E+002  -0.2032682E+002
   0.1084826E+002   0.1001714E+002
   0.4449105E+002   0.1976421E+002
   0.4468575E+002   0.1478302E+002
   0.1622990E+002   0.6284895E+001
   0.2727161E+001   0.1171698E+001
   0.1472338E+000   0.2516243E+000
  -0.6158312E+000  -0.2273860E+000
  -0.2213160E+001  -0.7541030E+000
  -0.4701595E+001  -0.1116136E+001
  -0.4605987E+001  -0.1028901E+001
  -0.6160745E+001  -0.5347103E+000
  -0.6980848E+001   0.2457436E+001
   0.3872943E+001  -0.3557587E+001
