# ~alp d~p/dx   Phi_p_sgs,x
  -0.2671290E+001  -0.7643542E+000
  -0.3060316E+001  -0.7480792E+000
  -0.3265032E+001  -0.6977204E+000
  -0.3383959E+001   0.4380561E+000
  -0.3981725E+001   0.7223452E+000
  -0.6242613E+001  -0.1348848E+001
  -0.1043544E+002  -0.4594818E+001
  -0.1433730E+002  -0.5601052E+001
  -0.1860572E+002  -0.5594997E+001
  -0.2217771E+002  -0.6828579E+001
  -0.1411655E+002  -0.8105058E+001
  -0.9620221E+001  -0.6372913E+001
  -0.4274258E+001  -0.6052486E+001
   0.6144491E+001  -0.2803650E+001
   0.1344034E+002  -0.1289662E+000
   0.1364162E+002   0.1539201E+001
   0.1111500E+002   0.3802191E+001
   0.7835860E+001   0.3718148E+001
   0.4446812E+001   0.3037600E+001
   0.1963817E+001   0.1375231E+001
   0.1856700E+000   0.9481583E+000
  -0.2238613E+001   0.1408709E+001
  -0.5635337E+001  -0.1008370E+001
  -0.1056493E+002  -0.5381322E+001
  -0.1423539E+002  -0.6335521E+001
  -0.1229522E+002  -0.8644837E+001
  -0.6055768E+001  -0.1524255E+000
   0.1786836E+001   0.1741115E+002
   0.1485093E+002   0.3108822E+002
   0.2269736E+002   0.2850065E+002
   0.2211835E+002   0.2302071E+002
   0.1522003E+002   0.1721361E+002
   0.5988661E+001   0.2955963E+001
   0.3794029E+001   0.9090447E+000
   0.1934919E+001  -0.5446987E-001
   0.1422550E+001  -0.7661345E+000
   0.2970546E+000  -0.2433160E+001
  -0.1644413E+001  -0.2333368E+001
  -0.2700791E+001  -0.1915729E+001
  -0.2670482E+001  -0.1795039E+001
  -0.4767857E+001  -0.2332497E+001
  -0.3206182E+001  -0.4457540E+000
  -0.2095322E+001  -0.7986912E+000
  -0.7446927E+000  -0.4210532E+000
  -0.5970026E+000  -0.2632379E+000
  -0.2658573E+001  -0.2720972E+001
  -0.7182400E+001  -0.7125847E+001
  -0.1371185E+002  -0.8575937E+001
  -0.1955339E+002  -0.8550617E+001
  -0.2611122E+002  -0.9666514E+001
  -0.1773854E+002  -0.1132916E+002
  -0.1141960E+002  -0.8558384E+001
  -0.5475654E+001  -0.6043917E+001
   0.7627940E+001  -0.3296594E+000
   0.1504603E+002   0.1653188E+001
   0.1377278E+002   0.3316326E+001
   0.9201620E+001   0.5527780E+001
   0.4600033E+001   0.3826293E+001
   0.1590041E+001   0.1557062E+001
  -0.2065434E+000  -0.5295037E+000
  -0.1844363E+001  -0.1086346E+001
  -0.4495574E+001  -0.4948480E+000
  -0.6777440E+001  -0.8506064E+000
  -0.8773401E+001  -0.5206495E+001
  -0.9634423E+001  -0.6231041E+001
  -0.7635324E+001  -0.7911953E+001
  -0.4519081E+001  -0.2503669E+001
   0.5358668E+000   0.1595135E+002
   0.1298218E+002   0.3173074E+002
   0.2239295E+002   0.2807031E+002
   0.2933985E+002   0.2123919E+002
   0.2457732E+002   0.1536670E+002
   0.1109761E+002   0.3314401E+001
   0.7091362E+001   0.1777867E+001
   0.4307949E+001   0.1140946E+001
   0.2921890E+001  -0.1147045E+001
  -0.3347406E+000  -0.6601127E+001
  -0.4219586E+001  -0.6815893E+001
  -0.6060991E+001  -0.6178193E+001
  -0.6497027E+001  -0.5716199E+001
  -0.6650392E+001  -0.5729517E+001
  -0.6155852E+000   0.1091617E+001
   0.2211418E+001   0.3330377E+000
   0.4508444E+001  -0.2994809E-001
   0.4544517E+001  -0.2604683E+000
   0.1023257E+001  -0.3706048E+001
  -0.4773975E+001  -0.8373430E+001
  -0.1279454E+002  -0.9024432E+001
  -0.2151616E+002  -0.8624309E+001
  -0.3099506E+002  -0.1042273E+002
  -0.2311453E+002  -0.1181607E+002
  -0.1592362E+002  -0.8260195E+001
  -0.8215088E+001  -0.3211633E+001
   0.8742411E+001   0.3709019E+001
   0.1574488E+002   0.5176029E+001
   0.1354059E+002   0.5872701E+001
   0.7940949E+001   0.5800287E+001
   0.2891950E+001   0.3236184E+001
   0.4390112E+000   0.5759322E+000
  -0.8969092E+000  -0.8370613E+000
  -0.2323367E+001  -0.1335452E+001
  -0.4924695E+001  -0.8419833E+000
  -0.6476665E+001   0.1913031E+000
  -0.7454162E+001  -0.3117692E+001
  -0.7384610E+001  -0.3563375E+001
  -0.5541245E+001  -0.4531785E+001
  -0.3794663E+001  -0.4794107E+001
  -0.1506129E+001   0.6650810E+001
   0.5861433E+001   0.2314791E+002
   0.1498115E+002   0.2093744E+002
   0.2623661E+002   0.1491036E+002
   0.3132885E+002   0.9904241E+001
   0.2183231E+002   0.4304225E+001
   0.1773313E+002   0.5561123E+001
   0.1276356E+002   0.6338501E+001
   0.8007499E+001   0.4749569E+001
  -0.9026144E+000  -0.7937902E+001
  -0.9105907E+001  -0.1267842E+002
  -0.1168709E+002  -0.1241110E+002
  -0.1203453E+002  -0.1180401E+002
  -0.8749719E+001  -0.8163323E+001
   0.2592826E+001   0.2078180E+001
   0.6834704E+001   0.1273266E+001
   0.8765872E+001   0.6832144E+000
   0.8346636E+001   0.7933167E+000
   0.4718416E+001  -0.2948053E+001
  -0.1235900E+001  -0.8224573E+001
  -0.9720801E+001  -0.9180370E+001
  -0.2310422E+002  -0.8823544E+001
  -0.3601228E+002  -0.9651413E+001
  -0.3005711E+002  -0.9703253E+001
  -0.2386297E+002  -0.5940458E+001
  -0.1234568E+002   0.2833632E+001
   0.1015560E+002   0.6355526E+001
   0.1788586E+002   0.4921554E+001
   0.1668927E+002   0.6682256E+001
   0.8750529E+001   0.5487055E+001
   0.2581437E+001   0.2879129E+001
   0.2428008E+000   0.9436376E+000
  -0.8313304E+000  -0.3588604E+000
  -0.1563807E+001  -0.1030684E+001
  -0.2893504E+001  -0.8524902E+000
  -0.3698730E+001  -0.2093753E+000
  -0.5106337E+001  -0.2926370E+001
  -0.6532084E+001  -0.2360416E+001
  -0.6590114E+001  -0.2152615E+001
  -0.5218010E+001  -0.3315949E+001
  -0.3099268E+001   0.1536200E+001
  -0.2252495E+000   0.1283950E+002
   0.8047292E+001   0.1341584E+002
   0.1885803E+002   0.8254819E+001
   0.2766832E+002   0.4162514E+001
   0.2653336E+002   0.4915477E+001
   0.2527828E+002   0.5199638E+001
   0.2094060E+002   0.5890727E+001
   0.1385376E+002   0.5044895E+001
  -0.6504166E+000  -0.1073761E+002
  -0.1556938E+002  -0.1580227E+002
