# ~alp d~p/dx   Phi_p_sgs,x
  -0.5616195E+000   0.3054943E-001
  -0.7136033E+000  -0.7747077E-001
  -0.3248747E+001  -0.1148064E+000
  -0.2368859E+001  -0.1334531E+000
  -0.1311730E+001   0.6690002E-001
  -0.2646029E+001   0.3256428E+000
  -0.8131069E+001   0.3107374E+000
  -0.4704213E+002  -0.6849505E+001
  -0.1584692E+002  -0.1057048E+002
  -0.1192234E+002  -0.2459420E+001
  -0.3740171E+002  -0.4089769E+001
  -0.8978631E+001  -0.1678204E+001
   0.3844554E+001  -0.3939706E+000
   0.1614183E+002  -0.3147654E+001
   0.7783201E+001   0.3605989E+000
   0.1844281E+002   0.4080872E+001
   0.2537717E+002   0.7654820E+001
   0.1655406E+001   0.5380072E+000
   0.1201131E+001  -0.3000058E-002
   0.1257706E+001   0.2713032E-002
   0.5315354E+000  -0.6083758E-001
  -0.2214025E+001  -0.5066167E+000
  -0.1037539E+002  -0.3314922E+000
  -0.1692210E+002  -0.1621862E+001
  -0.1879914E+000  -0.2319387E+001
  -0.4810404E+001  -0.3385093E+001
  -0.1262804E+002  -0.1521249E+001
  -0.3739076E+001   0.5563176E+000
   0.8101044E+001   0.2801703E+002
   0.1669049E+003   0.3451902E+002
   0.7810275E+002   0.3661974E+002
   0.1745560E+002   0.5015793E+001
   0.2527467E+001   0.1550454E+001
   0.1353603E+001  -0.1384236E-001
   0.1197622E+001   0.3169429E-001
   0.5191844E+000   0.1458279E-001
   0.4540044E-001  -0.1149046E-001
  -0.6822260E+000  -0.2502174E-001
  -0.1245187E+001   0.3450942E-001
  -0.9877227E+000   0.2527280E-001
  -0.6499032E+000   0.1087059E-001
  -0.9449637E+000  -0.9807141E-002
  -0.4575019E+001  -0.3473837E+000
  -0.5999005E+001   0.1309448E+000
   0.1411761E+001   0.4191382E+000
   0.2422117E+001   0.1763217E+000
  -0.4822701E-001  -0.3247604E+000
  -0.3414822E+002  -0.1687476E+002
  -0.7275453E+002  -0.2217887E+002
  -0.7426516E+001  -0.4247721E+001
  -0.5450351E+002  -0.8849793E+001
  -0.6606625E+001  -0.6354001E+001
   0.3714644E+001   0.2044497E+000
   0.3762784E+001   0.1086363E+000
   0.8903926E+001   0.6918849E+001
   0.3151247E+002   0.7816936E+001
   0.5338100E+001   0.3716175E+001
   0.8659065E+000   0.3725350E-001
   0.5500351E+000  -0.9784721E-002
   0.2873950E+000  -0.1901586E-001
  -0.7653911E+000  -0.2622288E+000
  -0.9965688E+001  -0.1477668E+001
  -0.1917514E+002  -0.1303897E+000
  -0.8215275E+001  -0.8612014E+000
   0.3889513E+000   0.1481428E+000
  -0.1580351E+001  -0.1041844E+001
  -0.2569766E+001  -0.5244506E+000
  -0.1509461E+001  -0.1053233E-001
  -0.7113714E+000   0.2263345E+000
   0.5054550E+002   0.3440814E+002
   0.9547293E+002   0.2381396E+002
   0.3161198E+002   0.2256627E+001
   0.9764585E+001   0.9420149E+000
   0.2984179E+001   0.3275208E-001
   0.2830397E+001   0.7000535E-001
   0.1575333E+001   0.1877145E+000
   0.4122022E+000  -0.6835778E-001
  -0.5780200E+001  -0.1731739E+001
  -0.9352845E+001  -0.2501946E+001
  -0.1529071E+001  -0.3546678E+000
  -0.2561712E+001   0.3963262E+000
  -0.1500967E+002  -0.5202621E+001
  -0.8784964E+001  -0.2827422E+001
   0.3057196E+001  -0.1789586E+001
   0.1069822E+002  -0.1919940E+001
   0.5039548E+001  -0.2237180E+000
   0.2094554E+001   0.3926365E+000
  -0.3940506E+000  -0.4866213E+001
  -0.8060002E+002  -0.3092052E+002
  -0.5020108E+002  -0.1797602E+002
  -0.7255004E+002  -0.1520558E+002
  -0.1118338E+002  -0.1554529E+002
   0.9994510E+001   0.6615652E+000
   0.1057565E+002   0.2238770E+001
   0.3712790E+002   0.4445389E+001
   0.1068232E+002   0.3980986E+001
   0.2158829E+001   0.2258414E+000
   0.4161065E-001   0.6571587E-001
  -0.1746450E+000   0.4667691E-002
  -0.6244324E+000  -0.3963010E-001
  -0.4175845E+001  -0.1036196E+001
  -0.1723922E+002  -0.4669651E+000
  -0.1100243E+002  -0.9087884E+000
  -0.3939737E+001  -0.1872906E+000
   0.3544420E+001   0.1029031E+001
   0.4441978E+001   0.4378809E+000
