# ~alp d~p/dx   Phi_p_sgs,x
  -0.5216800E+000   0.8581919E-002
  -0.5970120E+000  -0.2495912E-001
  -0.3409803E+001  -0.4066973E-001
  -0.2109697E+001  -0.6252346E-001
  -0.1112006E+001  -0.7193386E-002
  -0.2272649E+001  -0.5970209E-002
  -0.7789016E+001   0.1024400E+000
  -0.4403451E+002  -0.6970561E+001
  -0.7052735E+001  -0.4503353E+001
  -0.1204683E+002  -0.1486238E+001
  -0.4186503E+002  -0.2118321E+001
  -0.7702417E+001  -0.1808806E+000
   0.2670255E+001  -0.1940041E+000
   0.1692404E+002  -0.1970950E+001
   0.6234554E+001   0.2752263E+000
   0.1148169E+002   0.1645751E+001
   0.3471788E+002   0.7021051E+001
   0.1100851E+001   0.3051558E-002
   0.1195588E+001  -0.1435080E-002
   0.1311642E+001   0.1038207E-003
   0.5669998E+000  -0.1567705E-001
  -0.1900707E+001  -0.1527309E+000
  -0.1055560E+002  -0.7399409E-001
  -0.1441981E+002  -0.6266420E+000
   0.9547874E+000  -0.1172692E+000
  -0.4684293E+001  -0.2276418E+001
  -0.1452565E+002  -0.9814509E+000
  -0.3127671E+001   0.3265680E-001
  -0.9426760E+000   0.9071807E+001
   0.2045827E+003   0.2401307E+002
   0.9742172E+002   0.2294354E+002
   0.2320494E+002   0.3012613E+001
   0.8601697E+000  -0.9804467E-001
   0.1359113E+001  -0.2491224E-002
   0.1196204E+001   0.1112318E-001
   0.4654359E+000   0.3833395E-002
   0.2583178E-001  -0.3033891E-002
  -0.6042603E+000  -0.4527627E-002
  -0.1056463E+001   0.1547509E-001
  -0.8846098E+000   0.8207346E-002
  -0.6028349E+000   0.3989877E-002
  -0.6466671E+000   0.6801396E-002
  -0.4231541E+001  -0.1882741E+000
  -0.6931533E+001  -0.4767216E-002
   0.2506117E+001   0.1722466E+000
   0.1676253E+001   0.7413072E-001
   0.2857852E+001  -0.2939599E+000
  -0.2525922E+002  -0.8893583E+001
  -0.8736251E+002  -0.2059856E+002
  -0.1019840E+001  -0.4368450E+000
  -0.8360869E+002  -0.3152175E+001
  -0.2942712E+001  -0.6552368E+000
   0.4201668E+001   0.1287655E+000
   0.3318096E+001   0.8966973E-001
   0.3936778E+001   0.2452136E+001
   0.5292268E+002   0.3908013E+001
   0.2345456E+001   0.6195560E+000
   0.7782181E+000   0.1551657E-001
   0.5656644E+000  -0.4051264E-002
   0.3183859E+000  -0.7206130E-002
  -0.5840073E+000  -0.6843921E-001
  -0.1021314E+002  -0.7502518E+000
  -0.2172924E+002  -0.2793291E-002
  -0.8585251E+001  -0.3693027E+000
   0.5222636E+000   0.3392489E-002
  -0.2641597E+001  -0.3892705E+000
  -0.1806322E+001  -0.1237361E+000
  -0.1658500E+001  -0.4953187E-002
  -0.6646500E+000   0.1012172E-001
   0.3776338E+002   0.1666629E+002
   0.9295935E+002   0.1808517E+002
   0.3703216E+002   0.2999843E+001
   0.6777629E+001  -0.1681998E+000
   0.2867954E+001   0.9995816E-002
   0.2902870E+001   0.2292834E-001
   0.1316396E+001   0.7656337E-001
   0.3323718E+000  -0.1102281E-001
  -0.4314137E+001  -0.3948960E+000
  -0.7855274E+001  -0.1020729E+001
  -0.1117523E+001  -0.2974778E-001
  -0.2077371E+001   0.1657049E+000
  -0.1879071E+002  -0.5708593E+001
  -0.9590468E+001  -0.1512234E+001
   0.1290538E+001  -0.7002332E+000
   0.1086112E+002  -0.8730163E+000
   0.3886108E+001   0.3838334E-001
   0.3415350E+001   0.2147918E+000
   0.1254657E+001   0.2432832E+000
  -0.9822041E+002  -0.2676922E+002
  -0.5163805E+002  -0.1396786E+002
  -0.1076753E+003  -0.8808155E+001
  -0.4846707E+001  -0.3641558E+001
   0.1209416E+002   0.1150142E+000
   0.4565166E+001   0.5986108E+000
   0.5860003E+002   0.1273580E+001
   0.5234718E+001   0.8469458E+000
   0.2352757E+001   0.1036969E+000
  -0.5052713E-001   0.1682880E-001
  -0.1473140E+000   0.5924474E-002
  -0.6524007E+000  -0.9279826E-002
  -0.3456627E+001  -0.4049016E+000
  -0.2177625E+002  -0.2640038E-001
  -0.9584096E+001  -0.4262014E+000
  -0.3547933E+001  -0.6944967E-001
   0.3179757E+001   0.3906811E+000
   0.5418849E+001   0.2058697E+000
  -0.7315134E+000   0.2356897E-001
  -0.8255145E+000   0.1962798E-002
  -0.1567315E+000   0.3558571E-001
   0.8590656E+001   0.2711605E+001
   0.1016163E+003   0.2570290E+001
   0.1942311E+002  -0.2465789E+000
   0.1137844E+002   0.7828678E-001
   0.4713850E+001   0.3778939E-001
   0.5550291E+001   0.1772218E-001
   0.8750086E+001  -0.6314804E-002
   0.2323449E+001  -0.7518698E+000
  -0.4111719E+002  -0.1776422E+001
  -0.5730341E+002  -0.1449576E+000
  -0.5453119E+001  -0.1725165E+000
   0.9117445E+000  -0.1937170E-001
  -0.7050166E+001  -0.1467216E+001
   0.6659410E+001   0.1143050E+001
   0.1472939E+002   0.7241363E+000
   0.9648842E+001   0.1291703E-001
   0.6103916E+001   0.1745127E+000
   0.6296234E+000   0.2260104E+000
   0.2544530E+001   0.6190022E-001
  -0.8598128E+001  -0.3694172E+001
  -0.2711350E+002  -0.2691832E+001
  -0.1298696E+003  -0.1787247E+002
  -0.3533440E+002  -0.1602478E+002
   0.4296333E+002   0.1546687E+001
   0.9563702E+002   0.1246398E+002
   0.3302216E+002   0.1223674E+001
   0.9178552E+001   0.1106652E+000
   0.1017277E+001   0.8422652E-001
  -0.1978674E+000   0.1008091E-001
  -0.3732547E+000  -0.1473038E-001
  -0.1468677E+001  -0.1031123E+000
  -0.9926494E+001  -0.1155514E+000
  -0.4791732E+001  -0.2380623E+000
  -0.4221844E+001   0.1901822E-001
  -0.7539623E+001   0.6686208E-001
   0.1077668E+002   0.2962160E-001
   0.4649290E+001   0.1808086E+000
  -0.1894636E+001   0.9160355E-001
  -0.1676726E+001  -0.1193670E-001
  -0.3004674E+000   0.5286729E-001
   0.3017621E+001   0.3464005E+000
   0.3298589E+002  -0.8350431E+000
   0.1654028E+002  -0.5179602E+000
   0.5315338E+002  -0.2450523E+001
   0.4916890E+002   0.5186674E+001
   0.2812646E+002   0.3507583E+001
   0.1314858E+002   0.1895523E+000
   0.4979500E+000  -0.1824120E+000
  -0.1178917E+002  -0.6057022E+001
  -0.1048849E+003  -0.1068760E+002
  -0.1154355E+002  -0.3095768E-001
   0.1310527E+000  -0.5873156E-002
  -0.9060061E+000  -0.2386616E+000
   0.1295294E+001  -0.9433763E-001
   0.9963889E+002   0.1123343E+002
   0.7172754E+000   0.8262468E-002
   0.7572339E+001   0.1048959E+000
   0.8483072E+001  -0.6402078E+000
  -0.1470586E+002  -0.1292976E+001
  -0.2289717E+002  -0.4081855E-001
  -0.2316202E+002  -0.6404860E-001
  -0.2093319E+003  -0.1121398E+002
  -0.4161917E+002  -0.1862521E+002
  -0.2757692E+002   0.1220760E+002
   0.2846209E+003   0.1252984E+002
   0.1274960E+003  -0.8428142E+000
   0.1304940E+002   0.6665078E-001
   0.2394862E+001   0.8341560E-001
   0.2476003E+000   0.1187441E-001
  -0.9944088E+000  -0.7981233E-001
  -0.6991879E+001  -0.1566526E+000
  -0.1154144E+001  -0.2801817E+000
   0.4125078E+001   0.7864488E-001
   0.1113753E+001   0.2541000E-001
  -0.1661486E+002   0.2026506E+001
  -0.1003320E+002  -0.8558227E+001
   0.4067123E+001  -0.1212903E+001
  -0.3770989E+001   0.1475871E+000
  -0.2862935E+001   0.4826940E-002
