#~alp   var(alpha)   ~u   ~v   ~w   ~qp
   0.3569160E-001   0.1697745E-002   0.8177720E-001   0.8502605E-001   0.2572651E+000   0.2042654E-001
   0.3831686E-001   0.1734230E-002   0.2544662E-001   0.4669443E-001   0.6733842E-001   0.1769588E-001
   0.3886430E-001   0.1580748E-002  -0.1631112E-001   0.7506792E-002  -0.8251430E-001   0.1743719E-001
   0.3835168E-001   0.1382173E-002  -0.5888616E-001  -0.3310978E-001  -0.1910915E+000   0.1854752E-001
   0.4573740E-001   0.2021405E-002  -0.1223741E+000  -0.2618431E-001  -0.2593210E+000   0.1614130E-001
   0.5631164E-001   0.4380250E-002  -0.1632272E+000  -0.1543050E-001  -0.3919127E+000   0.1211739E-001
   0.6329235E-001   0.6563173E-002  -0.1743401E+000   0.1338382E-001  -0.4337021E+000   0.1077339E-001
   0.7130250E-001   0.7916541E-002  -0.1534294E+000   0.4316225E-001  -0.4820498E+000   0.9751454E-002
   0.9070994E-001   0.1013233E-001  -0.8447231E-001   0.5578323E-001  -0.6948200E+000   0.7150257E-002
   0.1153320E+000   0.1407722E-001  -0.8191170E-002   0.4376518E-001  -0.9262666E+000   0.4948742E-002
   0.1361250E+000   0.1636522E-001   0.5634155E-001   0.1887317E-001  -0.1080776E+001   0.3795697E-002
   0.1569776E+000   0.1863913E-001   0.1053525E+000   0.1176456E-001  -0.1137538E+001   0.3097846E-002
   0.1637572E+000   0.1815786E-001   0.1229853E+000   0.4486437E-002  -0.1149363E+001   0.3051115E-002
   0.1563610E+000   0.1806640E-001   0.1135935E+000   0.4538967E-002  -0.1112652E+001   0.3394191E-002
   0.1283706E+000   0.1711337E-001   0.1057797E+000  -0.9499074E-003  -0.1018937E+001   0.5585156E-002
   0.9678539E-001   0.1351245E-001   0.8585999E-001   0.1656328E-001  -0.7838216E+000   0.8651818E-002
   0.6479099E-001   0.6849347E-002   0.2624163E-001   0.4593206E-001  -0.3728687E+000   0.1440801E-001
   0.4521257E-001   0.2206339E-002  -0.4874759E-001   0.8693491E-001   0.1800973E+000   0.2136091E-001
   0.3431612E-001   0.9950650E-003  -0.9464691E-001   0.9929371E-001   0.7237421E+000   0.2711968E-001
   0.3121525E-001   0.9911527E-003  -0.1247649E+000   0.1186802E+000   0.9979873E+000   0.2410759E-001
   0.3009520E-001   0.1054715E-002  -0.1442439E+000   0.1208232E+000   0.1015758E+001   0.2196152E-001
   0.3282062E-001   0.1407727E-002  -0.1446953E+000   0.1093198E+000   0.9762452E+000   0.2237538E-001
   0.4471673E-001   0.3258954E-002  -0.1454710E+000   0.1077127E+000   0.8730998E+000   0.1916946E-001
   0.5301703E-001   0.4271837E-002  -0.1449935E+000   0.1149395E+000   0.8471545E+000   0.1724407E-001
   0.5790229E-001   0.4098075E-002  -0.1374574E+000   0.1123907E+000   0.8212078E+000   0.1613314E-001
   0.6757793E-001   0.4281094E-002  -0.1180671E+000   0.1146946E+000   0.6727520E+000   0.1397192E-001
   0.7497552E-001   0.4729460E-002  -0.9784979E-001   0.1151056E+000   0.5239108E+000   0.1166152E-001
   0.6941364E-001   0.4418987E-002  -0.6868912E-001   0.1144079E+000   0.3507841E+000   0.1002229E-001
   0.6408517E-001   0.4590099E-002  -0.2351392E-001   0.1105999E+000   0.1884673E+000   0.9032808E-002
   0.5994414E-001   0.4521508E-002   0.6373066E-002   0.1070355E+000   0.1200640E+000   0.9729485E-002
   0.5695516E-001   0.4391042E-002   0.2621663E-001   0.1081637E+000   0.1265261E+000   0.1072605E-001
   0.5262373E-001   0.4604745E-002   0.5272268E-001   0.1104087E+000   0.1588547E+000   0.1386793E-001
   0.4802316E-001   0.4200575E-002   0.5851565E-001   0.1126032E+000   0.2397143E+000   0.2059377E-001
   0.4328672E-001   0.3203303E-002   0.5417066E-001   0.1069985E+000   0.3563516E+000   0.2905492E-001
   0.4363149E-001   0.2899761E-002   0.5013829E-001   0.1045376E+000   0.3888893E+000   0.3295502E-001
   0.4212584E-001   0.2829607E-002   0.6484179E-001   0.9837099E-001   0.4196617E+000   0.3657878E-001
   0.3807562E-001   0.1905036E-002   0.8020038E-001   0.7882339E-001   0.4965022E+000   0.3954448E-001
   0.3783844E-001   0.1665338E-002   0.9550010E-001   0.7098457E-001   0.4547548E+000   0.3437438E-001
   0.3792134E-001   0.1782569E-002   0.1001542E+000   0.8332180E-001   0.3797256E+000   0.2713352E-001
   0.3529658E-001   0.1755194E-002   0.1042414E+000   0.9786898E-001   0.3542113E+000   0.2319345E-001
   0.4750285E-001   0.3166705E-002   0.1197995E+000   0.1176897E+000   0.1506781E+000   0.1424825E-001
   0.5091562E-001   0.3307991E-002   0.9308765E-001   0.8509954E-001   0.5338534E-001   0.1192500E-001
   0.5237862E-001   0.3312336E-002   0.5788480E-001   0.4336326E-001  -0.7314020E-001   0.1174643E-001
   0.5263027E-001   0.3438851E-002   0.1085283E-001  -0.1791092E-002  -0.1894677E+000   0.1250586E-001
   0.6013923E-001   0.3813248E-002  -0.6875908E-001  -0.5040952E-002  -0.2473089E+000   0.1169184E-001
   0.7297939E-001   0.5888287E-002  -0.1256320E+000  -0.4887151E-002  -0.3899587E+000   0.9230773E-002
