#~alp   var(alpha)   ~u   ~v   ~w   ~qp
   0.9773063E+000   0.2551099E-003  -0.8022721E-001   0.2596919E-001   0.1314381E+001   0.8185765E-035
   0.9766191E+000   0.1206960E-003  -0.1813014E+000   0.2613759E+000   0.1303608E+001   0.8191525E-035
   0.9690312E+000   0.2879619E-003  -0.1525037E+000   0.4451684E-001   0.7875685E+000   0.8255668E-035
   0.9700156E+000   0.5099480E-003  -0.2724957E+000  -0.3255417E+000   0.7974860E+000   0.8247290E-035
   0.9542699E+000   0.7829951E-003  -0.1839761E-001  -0.3909492E+000   0.4240451E+000   0.8383373E-035
   0.9650225E+000   0.4313911E-003  -0.1535386E+000   0.3136810E-001   0.6971423E+000   0.8289962E-035
   0.9415020E+000   0.3832310E-003  -0.1693791E+000   0.2609464E+000   0.3365644E+000   0.8497061E-035
   0.8910976E+000   0.2447641E-002  -0.2272870E+000   0.2689378E+000  -0.2193809E+000   0.8977693E-035
   0.8252227E+000   0.6711981E-002  -0.2604033E+000   0.1721322E+000  -0.4099041E+000   0.9694352E-035
   0.8694894E+000   0.5494418E-002  -0.1080404E+000   0.3314053E+000  -0.1512857E+000   0.9200802E-035
   0.8588452E+000   0.4780809E-002   0.1825980E-001   0.2672864E+000  -0.7442425E+000   0.9314834E-035
   0.7047740E+000   0.4405551E-002   0.1589177E+000   0.5514263E-001  -0.1417496E+001   0.1135116E-034
   0.7264588E+000   0.7473289E-002   0.2159686E+000  -0.2689659E-001  -0.1448906E+001   0.1101233E-034
   0.6732245E+000   0.9808523E-002   0.1820536E+000  -0.1383367E+000  -0.9097207E+000   0.1188311E-034
   0.8746529E+000   0.1546464E-001   0.2924376E+000  -0.2037994E+000   0.4023484E+000   0.9146486E-035
   0.9712345E+000   0.2167508E-003   0.1647121E+000   0.4588321E-001   0.7520784E+000   0.8236940E-035
   0.9799702E+000   0.5937818E-004  -0.1351107E+000   0.5140823E-001   0.1510105E+001   0.8163513E-035
   0.9894232E+000   0.2996953E-004  -0.1869646E+000   0.2794123E+000   0.3101988E+001   0.8085519E-035
   0.9786582E+000   0.2144826E-003  -0.2994191E+000   0.3605771E+000   0.2550567E+001   0.8174458E-035
   0.9459918E+000   0.2278683E-003  -0.2386605E+000   0.1640693E+000   0.1917575E+001   0.8456733E-035
   0.9683108E+000   0.4504843E-003  -0.1164131E+000  -0.8505027E-001   0.1529400E+001   0.8261810E-035
   0.9941015E+000   0.1440422E-004  -0.7950044E+000  -0.6834502E+000   0.2642646E+001   0.8047468E-035
   0.9931145E+000   0.6474514E-005  -0.1167952E+001  -0.5992718E+000   0.2992357E+001   0.8055466E-035
   0.9788929E+000   0.1414435E-003  -0.9071377E+000  -0.2486624E+000   0.2462189E+001   0.8172498E-035
   0.8809438E+000   0.4278194E-002  -0.2866608E+000   0.1606231E+000   0.1192579E+001   0.9081169E-035
   0.8595543E+000   0.3778146E-002  -0.1974546E+000   0.3409751E+000   0.8276421E+000   0.9307149E-035
   0.9013258E+000   0.1677911E-002  -0.3278121E+000   0.3968932E+000   0.7676492E+000   0.8875814E-035
   0.8304923E+000   0.1258740E-001  -0.2621806E+000   0.2303452E+000   0.3952794E+000   0.9632840E-035
   0.8859393E+000   0.8023903E-002   0.2491558E-001  -0.1880105E-001   0.7071759E+000   0.9029964E-035
   0.9594901E+000   0.1753951E-002   0.1359690E+000  -0.2255412E+000   0.1191555E+001   0.8337762E-035
   0.9818380E+000   0.8372065E-003   0.2189489E+000  -0.2700132E+000   0.2093428E+001   0.8147983E-035
   0.9874726E+000   0.2342283E-004   0.5564449E-001   0.2638827E-001   0.2277913E+001   0.8101491E-035
   0.9805401E+000   0.5926163E-004  -0.1687733E+000   0.6606970E-001   0.1972282E+001   0.8158769E-035
   0.9710973E+000   0.7927668E-004  -0.2707815E+000  -0.9662718E-001   0.2198764E+001   0.8238104E-035
   0.9641057E+000   0.8926463E-004  -0.1309032E+000  -0.2881252E+000   0.2389526E+001   0.8297845E-035
   0.9836975E+000   0.7360129E-004  -0.2101475E+000  -0.9206868E+000   0.2332126E+001   0.8132581E-035
   0.9340424E+000   0.1846438E-002   0.6079101E-001  -0.5362287E+000   0.9475748E+000   0.8564921E-035
   0.9404340E+000   0.1389337E-002   0.2016638E+000  -0.3264212E+000   0.8117196E+000   0.8506711E-035
   0.9560390E+000   0.5964494E-003   0.2644181E+000  -0.5489512E+000   0.1007071E+001   0.8367859E-035
   0.9429914E+000   0.1679753E-002   0.2092832E+000  -0.3233453E+000   0.8660838E+000   0.8483640E-035
   0.9403623E+000   0.1787694E-002   0.1717141E+000   0.9300542E-001   0.6152174E+000   0.8507360E-035
   0.9788235E+000   0.3883220E-004   0.1406633E+000   0.4787298E-001   0.1101693E+001   0.8173077E-035
   0.9866939E+000   0.1453244E-004  -0.3338757E-001  -0.1122471E+000   0.1475181E+001   0.8107884E-035
   0.9911884E+000   0.9339995E-005  -0.3200843E+000  -0.5205027E+000   0.2285029E+001   0.8071119E-035
   0.9712467E+000   0.3996555E-003   0.1175778E+000  -0.4113216E+000   0.1041149E+001   0.8236837E-035
   0.9674776E+000   0.2207912E-003   0.1121199E+000   0.5047716E-001   0.4971212E+000   0.8268925E-035
   0.9326291E+000   0.6859426E-003   0.1028654E-001   0.1774909E+000  -0.1555972E-001   0.8577901E-035
   0.9123420E+000   0.2381054E-002   0.2563995E-001   0.1800683E+000  -0.4743268E+000   0.8768641E-035
   0.9387136E+000   0.5141991E-002   0.3197539E-001   0.1141075E+000  -0.4818013E+000   0.8522301E-035
   0.9475067E+000   0.3752160E-002  -0.1072672E+000   0.1901507E+000  -0.7162655E+000   0.8443212E-035
   0.7946038E+000   0.1249395E-001   0.9734789E-001   0.1135088E+000  -0.1530022E+001   0.1006791E-034
   0.7387420E+000   0.9368391E-002   0.1683991E+000   0.4736047E-001  -0.1729713E+001   0.1082922E-034
   0.7489118E+000   0.6617503E-002   0.1270771E+000   0.6566505E-001  -0.1600518E+001   0.1068217E-034
   0.6097160E+000   0.8527761E-002   0.1648485E+000   0.2921716E-001  -0.1206599E+001   0.1312086E-034
   0.7392280E+000   0.2114805E-001   0.2549148E+000   0.7892411E-001  -0.3389282E+000   0.1082210E-034
   0.9548075E+000   0.2301276E-002   0.1308421E+000   0.2642780E+000   0.1189471E+001   0.8378652E-035
   0.9889111E+000   0.9129554E-005  -0.1595398E+000   0.1809103E+000   0.2689199E+001   0.8089706E-035
   0.9911901E+000   0.2131818E-004  -0.1297502E+000   0.3297152E+000   0.3444611E+001   0.8071106E-035
   0.9647547E+000   0.5175000E-003  -0.2443213E+000   0.3121369E+000   0.2583851E+001   0.8292263E-035
   0.9571524E+000   0.2186562E-003  -0.3404998E+000   0.2840546E+000   0.2130504E+001   0.8358126E-035
   0.9771434E+000   0.5434068E-004  -0.3568302E+000   0.1715709E+000   0.1708756E+001   0.8187130E-035
   0.9924016E+000   0.2045558E-004  -0.8369234E+000  -0.3913486E+000   0.2317855E+001   0.8061253E-035
   0.9916295E+000   0.1013445E-004  -0.9736955E+000  -0.3713862E+000   0.2660715E+001   0.8067529E-035
