#~alp   var(alpha)   ~u   ~v   ~w   ~qp
   0.3260158E-001   0.1420708E-002   0.6965060E-001   0.9966602E-001   0.2817289E+000   0.2142774E-001
   0.3466464E-001   0.1317079E-002  -0.1275712E-001   0.6420904E-001   0.9024374E-001   0.1869822E-001
   0.3482620E-001   0.1117491E-002  -0.7264424E-001  -0.1406638E-001  -0.1320216E+000   0.1681827E-001
   0.3861887E-001   0.1135042E-002  -0.8429140E-001  -0.6970326E-001  -0.2651296E+000   0.1703412E-001
   0.4367391E-001   0.1225719E-002  -0.1290434E+000  -0.6728552E-001  -0.3025138E+000   0.1600471E-001
   0.5300123E-001   0.2815888E-002  -0.1707676E+000  -0.1996406E-001  -0.3827667E+000   0.1301550E-001
   0.6320121E-001   0.5160047E-002  -0.1987119E+000   0.2224345E-001  -0.4456915E+000   0.1089371E-001
   0.7283298E-001   0.7763546E-002  -0.2111161E+000   0.5633279E-001  -0.4523609E+000   0.9391754E-002
   0.9168225E-001   0.9487343E-002  -0.1332170E+000   0.6108072E-001  -0.6305367E+000   0.7242809E-002
   0.1160152E+000   0.1321530E-001  -0.2403388E-001   0.5071508E-001  -0.9160255E+000   0.5258015E-002
   0.1462221E+000   0.1681927E-001   0.6243689E-001   0.2785411E-001  -0.1129703E+001   0.3933522E-002
   0.1772793E+000   0.1803296E-001   0.1221529E+000   0.4344744E-002  -0.1211800E+001   0.2677628E-002
   0.1928381E+000   0.2020081E-001   0.1463346E+000  -0.7254899E-002  -0.1206548E+001   0.2340757E-002
   0.1733494E+000   0.2018207E-001   0.1417088E+000  -0.1434011E-001  -0.1119705E+001   0.3056223E-002
   0.1361072E+000   0.1816511E-001   0.1238536E+000  -0.1369744E-001  -0.9734714E+000   0.5244734E-002
   0.8801959E-001   0.1285355E-001   0.1005575E+000   0.7040350E-002  -0.7254446E+000   0.1047195E-001
   0.5000899E-001   0.3478055E-002   0.2916071E-002   0.5130434E-001  -0.2190752E+000   0.1932562E-001
   0.3818543E-001   0.1625927E-002  -0.5758910E-001   0.9253618E-001   0.3977371E+000   0.2590992E-001
   0.3100407E-001   0.4811444E-003  -0.7318100E-001   0.1050629E+000   0.1101983E+001   0.3214084E-001
   0.3144759E-001   0.6687457E-003  -0.9770792E-001   0.1161128E+000   0.1123997E+001   0.2587918E-001
   0.2849850E-001   0.8270123E-003  -0.1159833E+000   0.1072804E+000   0.1112357E+001   0.2505375E-001
   0.2444234E-001   0.8025583E-003  -0.1569638E+000   0.8557720E-001   0.1035295E+001   0.2892610E-001
   0.3348775E-001   0.2559697E-002  -0.1590571E+000   0.1112308E+000   0.9527565E+000   0.2649960E-001
   0.5204312E-001   0.4473912E-002  -0.1545093E+000   0.1262731E+000   0.8914294E+000   0.2191315E-001
   0.6585129E-001   0.4762313E-002  -0.1479274E+000   0.1311893E+000   0.8182585E+000   0.1853030E-001
   0.7579993E-001   0.4656215E-002  -0.1363928E+000   0.1329901E+000   0.7005222E+000   0.1543900E-001
   0.8392855E-001   0.4968218E-002  -0.1172369E+000   0.1298355E+000   0.4879324E+000   0.1115770E-001
   0.7704227E-001   0.4538622E-002  -0.8000668E-001   0.1199851E+000   0.2993100E+000   0.8522516E-002
   0.7189354E-001   0.5015700E-002  -0.2730636E-001   0.1140782E+000   0.1426300E+000   0.7995723E-002
   0.6964807E-001   0.6061054E-002   0.1155984E-001   0.1119015E+000   0.7364300E-001   0.8938324E-002
   0.5734737E-001   0.5071178E-002   0.3897219E-001   0.1042925E+000   0.1295388E+000   0.1089764E-001
   0.5070403E-001   0.4686052E-002   0.5935192E-001   0.1094626E+000   0.1559616E+000   0.1364356E-001
   0.4615182E-001   0.3919061E-002   0.5197416E-001   0.1023473E+000   0.2782663E+000   0.2178506E-001
   0.4215541E-001   0.2482983E-002   0.3964777E-001   0.9599214E-001   0.4564911E+000   0.3412363E-001
   0.4405610E-001   0.2572688E-002   0.5398072E-001   0.7777236E-001   0.4810428E+000   0.3986689E-001
   0.4264096E-001   0.2443891E-002   0.6346763E-001   0.7131676E-001   0.4840862E+000   0.4345356E-001
   0.3794686E-001   0.1676140E-002   0.8755921E-001   0.5079902E-001   0.5185207E+000   0.4419880E-001
   0.3786160E-001   0.1679007E-002   0.1129125E+000   0.3481028E-001   0.4191440E+000   0.3358370E-001
   0.3942004E-001   0.1926812E-002   0.1088101E+000   0.6527072E-001   0.3250188E+000   0.2399736E-001
   0.3306801E-001   0.1552772E-002   0.1123659E+000   0.8073075E-001   0.3475304E+000   0.2237173E-001
   0.5232187E-001   0.3164895E-002   0.1210744E+000   0.1315685E+000   0.1635664E+000   0.1180137E-001
