#~alp   var(alpha)   ~u   ~v   ~w   ~qp
   0.9789729E+000   0.9538792E-004  -0.9340419E-001   0.4209200E-001   0.1193523E+001   0.3783255E-034
   0.9755077E+000   0.6607362E-004  -0.1770829E+000   0.3151313E+000   0.1150545E+001   0.3796693E-034
   0.9731802E+000   0.1478256E-003  -0.1473062E+000   0.3034378E-001   0.8080986E+000   0.3805774E-034
   0.9756427E+000   0.1825047E-003  -0.3173291E+000  -0.3097609E+000   0.6918237E+000   0.3796168E-034
   0.9575632E+000   0.6639162E-003   0.2453467E-002  -0.4229853E+000   0.4194290E+000   0.3867843E-034
   0.9776187E+000   0.2653653E-004  -0.2412675E+000   0.7311993E-001   0.9535815E+000   0.3788495E-034
   0.9407103E+000   0.1038174E-003  -0.1585785E+000   0.2855925E+000   0.3052035E+000   0.3937135E-034
   0.8897357E+000   0.1214719E-002  -0.2489362E+000   0.2814997E+000  -0.2403336E+000   0.4162701E-034
   0.7697055E+000   0.2736214E-002  -0.3095020E+000   0.1832984E+000  -0.4922559E+000   0.4811845E-034
   0.8427258E+000   0.4326830E-002  -0.8160235E-001   0.3724341E+000  -0.6572933E-001   0.4394910E-034
   0.8694541E+000   0.1985574E-002   0.1633217E-001   0.3026812E+000  -0.7860052E+000   0.4259804E-034
   0.6941941E+000   0.2310232E-002   0.1767240E+000   0.5586470E-001  -0.1561729E+001   0.5335257E-034
   0.6999797E+000   0.4775255E-002   0.2211536E+000  -0.1355500E-001  -0.1561888E+001   0.5291159E-034
   0.6151539E+000   0.4801629E-002   0.1923902E+000  -0.1561316E+000  -0.9101108E+000   0.6020776E-034
   0.9124726E+000   0.4030670E-002   0.3048085E+000  -0.2954053E+000   0.4114912E+000   0.4058975E-034
   0.9697163E+000   0.1837343E-003   0.1453299E+000   0.5747476E-001   0.6335589E+000   0.3819368E-034
   0.9759050E+000   0.3155143E-004  -0.1599673E+000   0.1481906E-001   0.1303358E+001   0.3795148E-034
   0.9914695E+000   0.7285004E-005  -0.1635011E+000   0.3050700E+000   0.3418777E+001   0.3735570E-034
   0.9857162E+000   0.3014850E-004  -0.3178562E+000   0.4392088E+000   0.2640216E+001   0.3757373E-034
   0.9459366E+000   0.2639419E-004  -0.2475406E+000   0.1729767E+000   0.2032955E+001   0.3915383E-034
   0.9676013E+000   0.1563694E-003   0.3041593E-001  -0.3838473E-001   0.1353302E+001   0.3827717E-034
   0.9953824E+000   0.1438092E-005  -0.8217731E+000  -0.7417947E+000   0.2771753E+001   0.3720885E-034
   0.9935594E+000   0.2075927E-005  -0.1198908E+001  -0.5948945E+000   0.3023763E+001   0.3727712E-034
   0.9808375E+000   0.2502098E-004  -0.9243715E+000  -0.2644222E+000   0.2513396E+001   0.3776062E-034
   0.8729474E+000   0.2676678E-002  -0.2076709E+000   0.1913325E+000   0.1031229E+001   0.4242757E-034
   0.8567416E+000   0.1966423E-002  -0.2258782E+000   0.3427408E+000   0.8214963E+000   0.4323011E-034
   0.8932427E+000   0.6654539E-003  -0.3543790E+000   0.4033867E+000   0.8155700E+000   0.4146358E-034
   0.7796469E+000   0.1242245E-001  -0.2339626E+000   0.2086636E+000   0.3116678E+000   0.4750489E-034
   0.9134842E+000   0.5294940E-003   0.4393936E-001  -0.9386721E-001   0.8381651E+000   0.4054480E-034
   0.9740597E+000   0.1330262E-003   0.1226461E+000  -0.3589608E+000   0.1273056E+001   0.3802337E-034
   0.9901723E+000   0.6259603E-005   0.2816713E+000  -0.4234228E+000   0.2366851E+001   0.3740464E-034
   0.9903113E+000   0.5597204E-005   0.6259591E-001  -0.2244096E-001   0.2489047E+001   0.3739939E-034
   0.9842335E+000   0.4034295E-004  -0.1653079E+000   0.4014889E-001   0.2113609E+001   0.3763034E-034
   0.9689717E+000   0.3652063E-004  -0.2651629E+000  -0.6740457E-001   0.2202634E+001   0.3822303E-034
   0.9576095E+000   0.5278153E-004  -0.7932283E-001  -0.2537232E+000   0.2412547E+001   0.3867656E-034
   0.9878004E+000   0.1153758E-004  -0.2420298E+000  -0.1051580E+001   0.2467113E+001   0.3749445E-034
   0.9183202E+000   0.1084486E-002   0.1787381E+000  -0.4843033E+000   0.6458448E+000   0.4033129E-034
   0.9284682E+000   0.1004177E-002   0.1570104E+000  -0.3740776E+000   0.6394704E+000   0.3989047E-034
   0.9421447E+000   0.2033834E-003   0.2189670E+000  -0.6505695E+000   0.7472869E+000   0.3931141E-034
   0.9260111E+000   0.1373671E-002   0.2268692E+000  -0.3518197E+000   0.7071380E+000   0.3999632E-034
   0.9503749E+000   0.6160061E-003   0.1597784E+000   0.1102641E+000   0.5484322E+000   0.3897097E-034
   0.9824082E+000   0.1454196E-004   0.1677708E+000   0.6463793E-001   0.1229821E+001   0.3770025E-034
   0.9872788E+000   0.3608177E-005  -0.2368639E-001  -0.1106694E+000   0.1484963E+001   0.3751426E-034
   0.9934078E+000   0.1001752E-005  -0.3911983E+000  -0.5980141E+000   0.2658665E+001   0.3728281E-034
   0.9716638E+000   0.3041079E-003   0.1685817E+000  -0.4152020E+000   0.1035462E+001   0.3811713E-034
   0.9768101E+000   0.2231002E-004   0.7523136E-001   0.1065429E+000   0.6785357E+000   0.3791631E-034
