#~alp   var(alpha)   ~u   ~v   ~w   ~qp
   0.3050129E-001   0.1243890E-002   0.3651081E-001   0.1201231E+000   0.3041020E+000   0.2163540E-001
   0.2975107E-001   0.1070785E-002  -0.6526670E-001   0.1228622E+000   0.1225412E+000   0.2036886E-001
   0.3157838E-001   0.9245168E-003  -0.1205425E+000  -0.2096170E-001  -0.1360056E+000   0.1701919E-001
   0.3914281E-001   0.1003221E-002  -0.1010581E+000  -0.1141605E+000  -0.2915807E+000   0.1500855E-001
   0.4036793E-001   0.8842475E-003  -0.1181844E+000  -0.1248038E+000  -0.3457580E+000   0.1646916E-001
   0.4791261E-001   0.1246408E-002  -0.1678848E+000  -0.2501376E-001  -0.3239908E+000   0.1642235E-001
   0.6302543E-001   0.2807530E-002  -0.2218124E+000   0.5381197E-001  -0.4055844E+000   0.1250736E-001
   0.8253710E-001   0.6042726E-002  -0.2459748E+000   0.6997924E-001  -0.4749602E+000   0.8320794E-002
   0.9149025E-001   0.7710298E-002  -0.2011952E+000   0.6911651E-001  -0.5437945E+000   0.7708243E-002
   0.1153997E+000   0.1097288E-001  -0.6289925E-001   0.5660801E-001  -0.8375477E+000   0.6312400E-002
   0.1587231E+000   0.1538731E-001   0.7285021E-001   0.3940488E-001  -0.1152692E+001   0.4130050E-002
   0.2081398E+000   0.1633183E-001   0.1342544E+000   0.4074618E-002  -0.1318423E+001   0.2240338E-002
   0.2370883E+000   0.1855080E-001   0.1634105E+000  -0.2669305E-001  -0.1259390E+001   0.1660988E-002
   0.1985963E+000   0.2148447E-001   0.1683367E+000  -0.4514685E-001  -0.1104954E+001   0.2873371E-002
   0.1401601E+000   0.1939281E-001   0.1466419E+000  -0.3936107E-001  -0.8609762E+000   0.5474469E-002
   0.7133586E-001   0.9146235E-002   0.8525976E-001  -0.5473501E-002  -0.5640326E+000   0.1445189E-001
   0.3517117E-001   0.1770276E-002  -0.2952634E-001   0.5157782E-001  -0.1775059E+000   0.2868474E-001
   0.2651774E-001   0.5539156E-003  -0.5866275E-001   0.1029032E+000   0.7412273E+000   0.3902620E-001
   0.3249467E-001   0.5350806E-003  -0.4942869E-001   0.1240855E+000   0.1253134E+001   0.3293629E-001
   0.3583902E-001   0.5433704E-003  -0.6264434E-001   0.1133757E+000   0.1205028E+001   0.2805362E-001
   0.2849312E-001   0.6401634E-003  -0.6671744E-001   0.9082149E-001   0.1193493E+001   0.2894654E-001
   0.1718235E-001   0.3967690E-003  -0.1555382E+000   0.3945297E-001   0.1060954E+001   0.3574010E-001
   0.1680339E-001   0.5761851E-003  -0.2406363E+000   0.5845286E-001   0.1244198E+001   0.4790410E-001
   0.4861333E-001   0.3946260E-002  -0.1694939E+000   0.1292932E+000   0.9514818E+000   0.2964272E-001
   0.7952727E-001   0.5658675E-002  -0.1551712E+000   0.1477417E+000   0.8056059E+000   0.2070647E-001
   0.9428790E-001   0.4999297E-002  -0.1495134E+000   0.1540950E+000   0.6800498E+000   0.1463263E-001
   0.9315146E-001   0.5339670E-002  -0.1409498E+000   0.1447538E+000   0.4461684E+000   0.8816169E-002
   0.8799125E-001   0.4874237E-002  -0.9976039E-001   0.1180475E+000   0.2387477E+000   0.6933121E-002
   0.8304097E-001   0.5716196E-002  -0.4853378E-001   0.1028900E+000   0.1327038E+000   0.7722034E-002
   0.7019202E-001   0.5755052E-002  -0.3543253E-002   0.9879402E-001   0.1073057E+000   0.9427201E-002
   0.4423034E-001   0.3309942E-002   0.3238170E-001   0.9803336E-001   0.1773585E+000   0.1468953E-001
   0.3328710E-001   0.1722526E-002   0.1140484E-001   0.8970327E-001   0.3428493E+000   0.2152472E-001
   0.3406374E-001   0.1167555E-002  -0.3115442E-002   0.6766625E-001   0.5175148E+000   0.2979404E-001
   0.3693023E-001   0.1111979E-002   0.3149539E-002   0.5031568E-001   0.7052075E+000   0.4591146E-001
   0.3771977E-001   0.1405468E-002   0.3847687E-001   0.3259941E-001   0.7605138E+000   0.5904615E-001
   0.4218365E-001   0.1719696E-002   0.6463830E-001   0.1292636E-001   0.6443935E+000   0.5486817E-001
   0.3991379E-001   0.1736328E-002   0.1001254E+000   0.4514697E-002   0.4826325E+000   0.4374659E-001
   0.4059198E-001   0.1877882E-002   0.1311410E+000  -0.8967640E-002   0.3383686E+000   0.2769030E-001
   0.3787000E-001   0.1696431E-002   0.1380818E+000   0.1422755E-001   0.3314985E+000   0.2190774E-001
   0.3494551E-001   0.1644826E-002   0.1041061E+000   0.6081168E-001   0.3193191E+000   0.1998632E-001
   0.5326792E-001   0.2423102E-002   0.1042457E+000   0.1427446E+000   0.1863612E+000   0.1109416E-001
   0.4334948E-001   0.1755958E-002   0.7250786E-001   0.1540543E+000   0.1554607E+000   0.1003112E-001
   0.3122654E-001   0.9492709E-003   0.3349494E-001   0.6009685E-001   0.8751013E-001   0.1343934E-001
   0.3217355E-001   0.6756268E-003  -0.7765525E-002  -0.8817294E-001  -0.1587938E+000   0.1637062E-001
