#~alp   var(alpha)   ~u   ~v   ~w   ~qp
   0.9694987E+000   0.1243890E-002   0.5874765E-001  -0.8262752E-002   0.1562930E+001   0.4694861E-036
   0.9702489E+000   0.1070785E-002  -0.5755495E-001   0.3433817E-001   0.1420269E+001   0.4691230E-036
   0.9684216E+000   0.9245168E-003  -0.1383262E+000  -0.7394047E-001   0.1265432E+001   0.4700082E-036
   0.9608572E+000   0.1003221E-002  -0.1003408E+000  -0.2058830E+000   0.8101521E+000   0.4737084E-036
   0.9596321E+000   0.8842475E-003  -0.1053247E+000  -0.2074240E+000   0.6578719E+000   0.4743132E-036
   0.9520874E+000   0.1246408E-002  -0.7572268E-001  -0.7476164E-001   0.4152229E+000   0.4780718E-036
   0.9369746E+000   0.2807530E-002  -0.1091180E+000   0.8062737E-001   0.2055961E+000   0.4857828E-036
   0.9174629E+000   0.6042726E-002  -0.1163636E+000   0.1117509E+000   0.2994627E-001   0.4961139E-036
   0.9085097E+000   0.7710298E-002  -0.9194969E-001   0.1202540E+000  -0.9014782E-001   0.5010030E-036
   0.8846003E+000   0.1097288E-001  -0.3201503E-001   0.1112758E+000  -0.2504925E+000   0.5145444E-036
   0.8412769E+000   0.1538731E-001   0.4255042E-001   0.1142263E+000  -0.5069769E+000   0.5410420E-036
   0.7918602E+000   0.1633183E-001   0.1117803E+000   0.7070874E-001  -0.8869987E+000   0.5748062E-036
   0.7629117E+000   0.1855080E-001   0.1374512E+000  -0.1801007E-001  -0.9435866E+000   0.5966171E-036
   0.8014037E+000   0.2148447E-001   0.1593743E+000  -0.7684934E-001  -0.5278499E+000   0.5679611E-036
   0.8598399E+000   0.1939281E-001   0.1202042E+000  -0.2287070E-001   0.3305930E-002   0.5293615E-036
   0.9286641E+000   0.9146235E-002   0.2492812E-001   0.1684778E-001   0.7762269E+000   0.4901300E-036
   0.9648288E+000   0.1770276E-002  -0.9053183E-001   0.1286624E+000   0.1539056E+001   0.4717584E-036
   0.9734823E+000   0.5539156E-003  -0.2006416E+000   0.1592371E+000   0.2004967E+001   0.4675649E-036
   0.9675053E+000   0.5350806E-003  -0.2443246E+000   0.1649378E+000   0.2137221E+001   0.4704534E-036
   0.9641610E+000   0.5433704E-003  -0.2986535E+000   0.5939072E-001   0.1834003E+001   0.4720852E-036
   0.9715069E+000   0.6401634E-003  -0.5077536E+000  -0.2502408E+000   0.2001922E+001   0.4685156E-036
   0.9828176E+000   0.3967690E-003  -0.7484219E+000  -0.4387039E+000   0.2289710E+001   0.4631237E-036
   0.9831966E+000   0.5761851E-003  -0.9140488E+000  -0.4757428E+000   0.2527684E+001   0.4629452E-036
   0.9513867E+000   0.3946260E-002  -0.7931134E+000  -0.2401054E+000   0.2221183E+001   0.4784239E-036
   0.9204727E+000   0.5658675E-002  -0.5010058E+000   0.1247519E-001   0.1697217E+001   0.4944917E-036
   0.9057121E+000   0.4999297E-002  -0.2588497E+000   0.1761263E+000   0.1182140E+001   0.5025506E-036
   0.9068485E+000   0.5339670E-002  -0.1725772E+000   0.2316801E+000   0.8580652E+000   0.5019208E-036
   0.9120088E+000   0.4874237E-002  -0.1343585E+000   0.2226467E+000   0.7071280E+000   0.4990809E-036
   0.9169590E+000   0.5716196E-002  -0.4798095E-001   0.1701380E+000   0.6843981E+000   0.4963866E-036
   0.9298080E+000   0.5755052E-002   0.5659006E-001   0.1305888E+000   0.9296558E+000   0.4895270E-036
   0.9557697E+000   0.3309942E-002   0.7261397E-001   0.1398206E+000   0.1271106E+001   0.4762299E-036
   0.9667129E+000   0.1722526E-002   0.6983520E-002   0.1521093E+000   0.1483766E+001   0.4708390E-036
   0.9659363E+000   0.1167555E-002  -0.8610713E-001   0.1070833E+000   0.1621114E+001   0.4712176E-036
   0.9630698E+000   0.1111979E-002  -0.1269823E+000  -0.1865661E-001   0.1755227E+001   0.4726201E-036
   0.9622802E+000   0.1405468E-002  -0.1006068E+000  -0.2370408E+000   0.1915107E+001   0.4730079E-036
   0.9578164E+000   0.1719696E-002   0.7074643E-002  -0.2745680E+000   0.1736166E+001   0.4752123E-036
   0.9600862E+000   0.1736328E-002   0.1385711E+000  -0.2669433E+000   0.1557628E+001   0.4740888E-036
   0.9594080E+000   0.1877882E-002   0.2375877E+000  -0.2027302E+000   0.1376255E+001   0.4744239E-036
   0.9621300E+000   0.1696431E-002   0.2650325E+000  -0.1712204E+000   0.1399684E+001   0.4730817E-036
   0.9650545E+000   0.1644826E-002   0.1877289E+000  -0.1310510E+000   0.1506119E+001   0.4716481E-036
   0.9467321E+000   0.2423102E-002   0.1292137E+000  -0.2971303E-002   0.9206843E+000   0.4807761E-036
   0.9566505E+000   0.1755958E-002   0.5879104E-001   0.5455430E-002   0.9774430E+000   0.4757914E-036
   0.9687735E+000   0.9492709E-003  -0.2734084E-001  -0.1318100E+000   0.1148782E+001   0.4698375E-036
   0.9678264E+000   0.6756268E-003  -0.1995225E-001  -0.2511444E+000   0.9517424E+000   0.4702973E-036
   0.9688829E+000   0.5946963E-003  -0.4851441E-001  -0.2527303E+000   0.8727610E+000   0.4697844E-036
   0.9504059E+000   0.1895850E-002  -0.5268014E-002  -0.1267441E+000   0.4962628E+000   0.4789176E-036
   0.9300968E+000   0.3501138E-002  -0.2407080E-001   0.3537568E-001   0.1550378E+000   0.4893750E-036
   0.9100861E+000   0.6272731E-002  -0.2717846E-001   0.9730092E-001  -0.1430831E+000   0.5001352E-036
   0.9036923E+000   0.7791788E-002  -0.2070343E-001   0.1356156E+000  -0.4299625E+000   0.5036738E-036
   0.8760687E+000   0.1097494E-001   0.2049323E-001   0.1196237E+000  -0.7238156E+000   0.5195553E-036
   0.8418469E+000   0.1491297E-001   0.7344049E-001   0.1062926E+000  -0.1007616E+001   0.5406757E-036
   0.7918283E+000   0.1629135E-001   0.1259724E+000   0.6748580E-001  -0.1339400E+001   0.5748293E-036
   0.7437854E+000   0.2119912E-001   0.1508406E+000   0.1813483E-001  -0.1300053E+001   0.6119589E-036
   0.7722360E+000   0.2471229E-001   0.1657573E+000   0.2059664E-001  -0.8280424E+000   0.5894132E-036
   0.8254094E+000   0.2573496E-001   0.1296949E+000   0.6179388E-001  -0.7749114E-001   0.5514429E-036
   0.9164317E+000   0.1238955E-001   0.1998930E-001   0.7091023E-001   0.9086181E+000   0.4966722E-036
   0.9667164E+000   0.1625094E-002  -0.9742974E-001   0.1539859E+000   0.1895029E+001   0.4708373E-036
   0.9732814E+000   0.7115448E-003  -0.2256579E+000   0.1924965E+000   0.2411903E+001   0.4676614E-036
   0.9693945E+000   0.4208722E-003  -0.2923718E+000   0.2606451E+000   0.2458148E+001   0.4695366E-036
   0.9634795E+000   0.6168050E-003  -0.3601740E+000   0.2383032E+000   0.1988860E+001   0.4724191E-036
   0.9624798E+000   0.1435951E-002  -0.5019971E+000   0.2585845E-001   0.1830298E+001   0.4729098E-036
