 # filt(alp*rho*Vrx/tfpF)    filt(alp*rho*Vrx)/filt(tfpF)
   0.2252432E+003   0.2491861E+003
   0.2277697E+003   0.2446783E+003
   0.1852497E+003   0.1949823E+003
   0.9867254E+002   0.9907109E+002
   0.2017597E+002   0.1685892E+002
  -0.6860578E+002  -0.6681647E+002
  -0.1213959E+003  -0.1233193E+003
  -0.1263110E+003  -0.1387652E+003
  -0.6255282E+002  -0.7473668E+002
   0.1988958E+002   0.2137906E+002
   0.5599958E+002   0.5999329E+002
   0.5213476E+002   0.5107581E+002
  -0.8655803E+001  -0.1105345E+002
  -0.6105588E+002  -0.6561729E+002
  -0.3819541E+002  -0.4021273E+002
   0.1592377E+001  -0.1421243E+001
   0.2479258E+002   0.2463392E+002
   0.2762595E+002   0.3036817E+002
  -0.1683299E+002  -0.1602702E+002
  -0.6775262E+002  -0.6957601E+002
  -0.6381270E+002  -0.6774873E+002
  -0.2330339E+002  -0.3238063E+002
   0.3748774E+002   0.2551680E+002
   0.8041033E+002   0.7091431E+002
   0.6745712E+002   0.5914934E+002
   0.1665629E+002   0.8655540E+001
  -0.9055290E+002  -0.9739180E+002
  -0.2280138E+003  -0.2345494E+003
  -0.2343909E+003  -0.2442832E+003
  -0.2629783E+003  -0.2807920E+003
  -0.2821093E+003  -0.3053262E+003
  -0.2162159E+003  -0.2365085E+003
  -0.2343166E+003  -0.2572150E+003
  -0.1991387E+003  -0.2136098E+003
  -0.1242334E+003  -0.1414483E+003
  -0.3732428E+002  -0.4752088E+002
   0.3422350E+002   0.3650309E+002
   0.8246681E+002   0.9648056E+002
   0.1425368E+003   0.1681943E+003
   0.1990296E+003   0.2304190E+003
   0.1992724E+003   0.2495480E+003
   0.1876140E+003   0.2042652E+003
   0.1343609E+003   0.1373229E+003
   0.9986913E+002   0.1024362E+003
   0.6378691E+002   0.6483094E+002
   0.6093984E+001   0.1023074E+002
  -0.5452731E+002  -0.5329439E+002
  -0.9069008E+002  -0.9966330E+002
  -0.6074098E+002  -0.7385251E+002
  -0.1763616E+002  -0.2378770E+002
   0.1382985E+002   0.1391838E+002
  -0.2269746E+001  -0.3551942E+001
  -0.6823849E+002  -0.7503052E+002
  -0.9024412E+002  -0.9834001E+002
  -0.6761608E+002  -0.7008403E+002
  -0.2895594E+002  -0.2869618E+002
  -0.1978072E+001   0.2932081E+001
  -0.1636743E+002  -0.1155258E+002
  -0.5917028E+002  -0.6061309E+002
  -0.8754239E+002  -0.9523990E+002
  -0.6046089E+002  -0.6899835E+002
   0.9326943E+001  -0.2137289E+000
   0.9852718E+002   0.9273758E+002
   0.1648868E+003   0.1705061E+003
   0.1767841E+003   0.1854123E+003
