 # filt(alp*rho*Vrx/tfpF)    filt(alp*rho*Vrx)/filt(tfpF)
   0.1987770E+003   0.2322508E+003
   0.2042878E+003   0.2297665E+003
   0.1745586E+003   0.1841962E+003
   0.1061364E+003   0.1066776E+003
   0.2023166E+002   0.1720225E+002
  -0.4205326E+002  -0.4233508E+002
  -0.8261338E+002  -0.8369943E+002
  -0.8216811E+002  -0.8991119E+002
  -0.4895292E+002  -0.5597772E+002
  -0.1759143E+002  -0.1945875E+002
   0.7258008E+001   0.7239956E+001
   0.4194912E+001   0.2633085E+001
  -0.1317169E+002  -0.1608825E+002
  -0.3045115E+002  -0.3319660E+002
  -0.1570194E+002  -0.1831349E+002
  -0.1409431E+001  -0.4110154E+001
   0.1256746E+002   0.1206051E+002
   0.1287195E+002   0.1578512E+002
  -0.1081157E+002  -0.9224401E+001
  -0.4354466E+002  -0.4846734E+002
  -0.3792370E+002  -0.4638150E+002
  -0.5696682E+001  -0.1691105E+002
   0.3105621E+002   0.1716718E+002
   0.5195890E+002   0.3905087E+002
   0.5257146E+002   0.4231042E+002
   0.2225188E+002   0.1338705E+002
  -0.7184713E+002  -0.8157858E+002
  -0.1182460E+003  -0.1255507E+003
  -0.1442335E+003  -0.1539931E+003
  -0.1849253E+003  -0.1927348E+003
  -0.2544234E+003  -0.2608640E+003
  -0.2574379E+003  -0.2753390E+003
  -0.2406685E+003  -0.2605342E+003
  -0.2282662E+003  -0.2593655E+003
  -0.1670183E+003  -0.1969442E+003
  -0.7084307E+002  -0.9048142E+002
   0.1296152E+002   0.9994074E+001
   0.9274077E+002   0.1145193E+003
   0.1580172E+003   0.1989898E+003
   0.1897305E+003   0.2323732E+003
   0.1506979E+003   0.2011736E+003
   0.1647124E+003   0.1945106E+003
   0.1525109E+003   0.1604677E+003
   0.1147992E+003   0.1181890E+003
   0.5352192E+002   0.5409454E+002
   0.6572477E+001   0.9224983E+001
  -0.2924258E+002  -0.2813064E+002
  -0.4060435E+002  -0.4428848E+002
  -0.4735410E+002  -0.5579496E+002
  -0.3513529E+002  -0.4011839E+002
  -0.2197136E+002  -0.2446345E+002
  -0.2890220E+002  -0.3077800E+002
  -0.4579640E+002  -0.4813550E+002
  -0.6113268E+002  -0.6441927E+002
  -0.4871964E+002  -0.5014951E+002
  -0.3404062E+002  -0.3415840E+002
  -0.2202470E+002  -0.1899542E+002
  -0.2968267E+002  -0.2516925E+002
  -0.3946361E+002  -0.3941508E+002
  -0.4227803E+002  -0.4907121E+002
  -0.1343823E+002  -0.2121009E+002
   0.4196137E+002   0.3571196E+002
   0.1149280E+003   0.1136724E+003
   0.1645599E+003   0.1698476E+003
   0.1643260E+003   0.1697065E+003
   0.1198213E+003   0.1159122E+003
   0.1517264E+002  -0.2678709E+001
  -0.4667491E+002  -0.6538220E+002
  -0.8902040E+002  -0.1064988E+003
  -0.1287213E+003  -0.1386601E+003
  -0.1828321E+003  -0.1883579E+003
  -0.2068593E+003  -0.2185977E+003
  -0.2300234E+003  -0.2432439E+003
  -0.2588069E+003  -0.2848261E+003
  -0.2279199E+003  -0.2605389E+003
  -0.1438722E+003  -0.1668404E+003
  -0.6797329E+002  -0.6849749E+002
   0.4381941E+002   0.8807317E+002
   0.1401858E+003   0.2114587E+003
   0.1637683E+003   0.2321232E+003
   0.4967763E+002   0.8115596E+002
   0.8442255E+002   0.1101090E+003
   0.1192939E+003   0.1277815E+003
   0.1161893E+003   0.1241214E+003
   0.8317996E+002   0.8790111E+002
   0.5488962E+002   0.6240489E+002
   0.2597203E+002   0.3093672E+002
   0.1095258E+001   0.1646161E+001
  -0.4364910E+002  -0.5300298E+002
  -0.5374814E+002  -0.6394751E+002
  -0.5268977E+002  -0.6107888E+002
  -0.6394764E+002  -0.7261444E+002
  -0.8087900E+002  -0.9175153E+002
  -0.8723069E+002  -0.9844031E+002
  -0.7215685E+002  -0.7926898E+002
  -0.5837950E+002  -0.6223586E+002
  -0.5005764E+002  -0.5007237E+002
  -0.6408843E+002  -0.6383082E+002
  -0.7439684E+002  -0.8264370E+002
  -0.5700455E+002  -0.8048745E+002
  -0.1551984E+001  -0.3116012E+002
   0.8773385E+002   0.6337495E+002
   0.1996429E+003   0.1857055E+003
   0.2796778E+003   0.2672593E+003
   0.2794918E+003   0.2644096E+003
   0.2303167E+003   0.2102597E+003
   0.1197335E+003   0.9282309E+002
   0.4724829E+002   0.2488353E+002
  -0.1432450E+001  -0.1414104E+002
  -0.1454658E+002  -0.1959598E+002
  -0.5991388E+002  -0.5847385E+002
  -0.1026104E+003  -0.1003936E+003
  -0.1541784E+003  -0.1514977E+003
  -0.2233777E+003  -0.2257604E+003
  -0.2431584E+003  -0.2553678E+003
  -0.1979522E+003  -0.2117321E+003
  -0.1608756E+003  -0.1669053E+003
  -0.6481309E+002  -0.3701933E+002
   0.3514631E+002   0.8482432E+002
   0.5549387E+002   0.9935328E+002
  -0.8868023E+002  -0.7329813E+002
  -0.3638572E+002  -0.1721567E+002
   0.7456018E+002   0.8172499E+002
   0.1100616E+003   0.1203272E+003
   0.1045151E+003   0.1139820E+003
   0.9451662E+002   0.1108780E+003
   0.7278939E+002   0.8567034E+002
   0.3483416E+002   0.4024559E+002
  -0.4002212E+002  -0.4865358E+002
  -0.6649086E+002  -0.7850470E+002
  -0.7574814E+002  -0.8663789E+002
  -0.9243717E+002  -0.1036145E+003
  -0.1085234E+003  -0.1227811E+003
  -0.1048481E+003  -0.1175141E+003
  -0.9224882E+002  -0.1025931E+003
  -0.8473933E+002  -0.9382193E+002
  -0.7938716E+002  -0.8448099E+002
  -0.9275672E+002  -0.9622924E+002
  -0.1004442E+003  -0.1158216E+003
  -0.5594346E+002  -0.9275141E+002
   0.3526564E+002  -0.9532737E+001
   0.1473661E+003   0.1076285E+003
   0.2723929E+003   0.2349860E+003
   0.3433139E+003   0.3097114E+003
   0.3578315E+003   0.3264373E+003
   0.3089394E+003   0.2850443E+003
   0.2270323E+003   0.2076359E+003
   0.1637679E+003   0.1543064E+003
   0.1477034E+003   0.1402937E+003
   0.1324509E+003   0.1293626E+003
   0.8141465E+002   0.7979232E+002
   0.6694568E+001   0.4645588E+001
  -0.8346857E+002  -0.8317965E+002
  -0.1832949E+003  -0.1770918E+003
  -0.2366104E+003  -0.2309790E+003
  -0.2257954E+003  -0.2232349E+003
  -0.2332379E+003  -0.2276740E+003
  -0.1950660E+003  -0.1727468E+003
  -0.1079523E+003  -0.7782685E+002
  -0.9313161E+002  -0.7087986E+002
  -0.2304832E+003  -0.2158558E+003
  -0.1516667E+003  -0.1358361E+003
   0.2558946E+002   0.3604116E+002
   0.1123044E+003   0.1203959E+003
   0.1292414E+003   0.1399036E+003
   0.1315605E+003   0.1567014E+003
   0.1075141E+003   0.1301940E+003
   0.6024215E+002   0.7307257E+002
  -0.3189161E+002  -0.3860415E+002
  -0.7244053E+002  -0.8510344E+002
  -0.9397825E+002  -0.1066377E+003
  -0.1107754E+003  -0.1204302E+003
  -0.1249440E+003  -0.1368259E+003
  -0.1177631E+003  -0.1283021E+003
  -0.1132197E+003  -0.1240559E+003
  -0.1124735E+003  -0.1243263E+003
  -0.1087499E+003  -0.1179147E+003
  -0.1123122E+003  -0.1188913E+003
  -0.9737791E+002  -0.1132318E+003
  -0.1507084E+002  -0.4096930E+002
   0.1034127E+003   0.7887852E+002
   0.2165935E+003   0.1932831E+003
   0.3226041E+003   0.2907286E+003
   0.3817767E+003   0.3499596E+003
   0.3910447E+003   0.3617213E+003
   0.3499188E+003   0.3304769E+003
   0.3171159E+003   0.3039996E+003
   0.2904684E+003   0.2854571E+003
   0.2805771E+003   0.2749436E+003
   0.2511056E+003   0.2503013E+003
   0.1964119E+003   0.1991439E+003
   0.1096698E+003   0.1107754E+003
  -0.1113636E+002  -0.7851683E+001
  -0.1256645E+003  -0.1124925E+003
  -0.1874048E+003  -0.1674138E+003
  -0.2008849E+003  -0.1827902E+003
  -0.2791863E+003  -0.2453707E+003
  -0.3253587E+003  -0.2701010E+003
  -0.2569253E+003  -0.2102249E+003
  -0.2423674E+003  -0.2143484E+003
