 # filt(alp*rho*Vrx/tfpF)    filt(alp*rho*Vrx)/filt(tfpF)
   0.2700825E+003   0.2969182E+003
   0.2749175E+003   0.2856810E+003
   0.1970508E+003   0.2053585E+003
   0.9021754E+002   0.9169825E+002
   0.2548411E+002   0.2423484E+002
  -0.7239276E+002  -0.6915319E+002
  -0.1528333E+003  -0.1494919E+003
  -0.1896683E+003  -0.2034809E+003
  -0.9112814E+002  -0.1097374E+003
   0.5921997E+002   0.6006861E+002
   0.1303028E+003   0.1333940E+003
   0.9215605E+002   0.8737332E+002
  -0.9763802E+001  -0.1424711E+002
  -0.6731625E+002  -0.7059285E+002
  -0.5734563E+002  -0.5794759E+002
   0.9376643E+001   0.7361809E+001
   0.4159890E+002   0.4090660E+002
   0.4611719E+002   0.4813524E+002
  -0.1671296E+002  -0.1623672E+002
  -0.8121391E+002  -0.8108863E+002
  -0.8858454E+002  -0.8919561E+002
  -0.4353907E+002  -0.5083007E+002
   0.4609709E+002   0.3852370E+002
   0.1085305E+003   0.1045028E+003
   0.8930043E+002   0.8649082E+002
   0.9361921E+001   0.4519012E+001
  -0.8763645E+002  -0.9147633E+002
  -0.3119149E+003  -0.3276823E+003
  -0.4050984E+003  -0.4175843E+003
  -0.4102654E+003  -0.4475255E+003
  -0.2816247E+003  -0.3326760E+003
  -0.1529188E+003  -0.1829694E+003
  -0.1658584E+003  -0.1769297E+003
  -0.1364749E+003  -0.1316970E+003
  -0.9127139E+002  -0.9458426E+002
  -0.6549415E+001  -0.9896679E+001
   0.3903940E+002   0.4108753E+002
   0.7161159E+002   0.8186943E+002
   0.1141166E+003   0.1304516E+003
   0.2033206E+003   0.2305585E+003
   0.2472722E+003   0.2703103E+003
   0.1963804E+003   0.1967260E+003
   0.1120156E+003   0.1161284E+003
   0.8074937E+002   0.8295119E+002
   0.8575353E+002   0.8833366E+002
   0.1545567E+002   0.2030010E+002
  -0.8898577E+002  -0.8586590E+002
  -0.1601978E+003  -0.1772998E+003
  -0.7491229E+002  -0.8706782E+002
