 # filt(alp*rho*Vrx/tfpF)    filt(alp*rho*Vrx)/filt(tfpF)
   0.4297782E+003   0.4618220E+003
   0.3822602E+003   0.3820266E+003
   0.1853423E+003   0.1879487E+003
   0.6663581E+002   0.6617121E+002
   0.9431512E+000   0.9502957E+000
  -0.1430351E+002  -0.1456621E+002
  -0.1602682E+003  -0.1554170E+003
  -0.2706749E+003  -0.2633453E+003
  -0.2386027E+003  -0.2694172E+003
   0.1318429E+003   0.1305802E+003
   0.2878241E+003   0.2620824E+003
   0.1000224E+003   0.7727646E+002
  -0.3307617E+002  -0.4388699E+002
  -0.6797682E+002  -0.6887483E+002
  -0.6035912E+002  -0.6014905E+002
  -0.2028785E+002  -0.1964335E+002
   0.8875505E+002   0.8687844E+002
   0.7781597E+002   0.7884867E+002
  -0.1908880E+002  -0.2104269E+002
  -0.8150018E+002  -0.8190261E+002
  -0.1543709E+003  -0.1549843E+003
  -0.8643289E+002  -0.9166358E+002
   0.5126066E+002   0.4999452E+002
   0.1207750E+003   0.1216640E+003
   0.1194372E+003   0.1200530E+003
   0.6685806E+001   0.5291462E+001
  -0.1043829E+003  -0.1080651E+003
  -0.2500441E+003  -0.2617668E+003
  -0.7234000E+003  -0.7510664E+003
  -0.6886751E+003  -0.7129171E+003
  -0.3028346E+003  -0.3375580E+003
  -0.6546130E+002  -0.7423603E+002
  -0.2342628E+002   0.2718399E+002
  -0.9611584E+001   0.2069722E+002
   0.4032297E+001   0.5267415E+001
   0.2635177E+002   0.2749184E+002
   0.3743454E+002   0.3817653E+002
   0.5034422E+002   0.5430346E+002
   0.7952794E+002   0.8711538E+002
   0.2087476E+003   0.2272453E+003
   0.2700529E+003   0.2661680E+003
   0.1425471E+003   0.1407181E+003
   0.9789954E+002   0.9755195E+002
   0.8409197E+002   0.8869152E+002
   0.1084474E+003   0.1107781E+003
   0.6407581E+002   0.6806439E+002
  -0.1897388E+003  -0.1836093E+003
  -0.3099423E+003  -0.3548181E+003
  -0.4622199E+002  -0.5137362E+002
   0.2358273E+003   0.2118918E+003
   0.8528797E+002   0.7543263E+002
  -0.9035411E+002  -0.9360827E+002
  -0.1323660E+003  -0.1362342E+003
  -0.1387797E+003  -0.1390997E+003
  -0.8619265E+002  -0.8748230E+002
   0.9012443E+000   0.1815996E+001
   0.5763808E+002   0.6768168E+002
   0.2549750E+002   0.3411971E+002
  -0.6258038E+002  -0.6329861E+002
